"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40112",113,257,541,162,193,177,100,186,233,188,140,199,0.515908314773547,4.57134363086058,2.92058231046817,0.0116609322693895,0.999845293916109,-3.84717596110908
"2","GB40264",12,13,28,16,24,18,7,8,13,19,9,12,0.864663792037661,0.846694310863129,3.44915223266918,0.00417049241278925,0.999845293916109,-4.32976912319325
"3","GB40493",22,31,34,28,23,37,101,58,102,37,43,65,-0.94207476896741,2.43733623259594,-2.93722665574109,0.0112903195196495,0.999845293916109,-4.22218951973323
"4","GB41076",25,54,95,64,57,63,37,43,66,55,37,59,0.413944143972127,2.72018760533107,2.76023369587217,0.0159041096288084,0.999845293916109,-4.21350562087931
"5","GB41191",67,107,215,176,275,208,201,280,289,309,250,276,-0.539156654768936,4.69175944873631,-2.67262100540009,0.01882757748266,0.999845293916109,-3.94690781174955
"6","GB41343",30,94,160,86,71,65,25,48,73,83,59,57,0.704226733628518,3.01475569038578,3.38900264756351,0.00468786409113206,0.999845293916109,-4.01999003022756
"7","GB41360",17,35,27,19,36,36,36,55,43,41,36,86,-0.636062952617171,2.19048592996569,-2.55711543996028,0.0234909239370452,0.999845293916109,-4.32113668071213
"8","GB41856",10,30,23,21,17,18,10,8,18,7,20,5,1.08878216991027,0.84912220265553,3.1623143032278,0.00728807226357181,0.999845293916109,-4.35951934354037
"9","GB42140",150,287,324,243,214,220,155,211,214,264,235,225,0.307148944505856,4.81899018462595,2.68140703700007,0.0185122399975649,0.999845293916109,-3.92172260416804
"10","GB42194",10,32,38,21,17,19,9,20,15,24,12,24,0.548657638361724,1.25742394229285,2.55211927070594,0.0237160329760522,0.999845293916109,-4.39896987270444
"11","GB42433",171,237,457,292,313,253,162,170,249,199,315,226,0.554658794257358,4.93679790286801,3.21330839869949,0.00659922075494752,0.999845293916109,-3.68371557493781
"12","GB42520",55,123,161,117,97,111,167,185,201,149,137,195,-0.485221135734028,4.08440645144368,-3.92331182084713,0.00166886736872988,0.999845293916109,-3.59679412292548
"13","GB42827",6,14,24,17,18,13,6,10,7,20,13,10,0.674734400416048,0.658739411854921,2.5833317769506,0.022343151623424,0.999845293916109,-4.43304929631336
