"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40016",18,26,48,43,24,25,8,10,21,29,21,11,0.868824709268253,1.42829949643466,2.90429706701695,0.0120865502448943,0.940598926224113,-4.33745023644559
"2","GB40363",12,31,46,39,22,21,10,19,26,18,15,14,0.616682141283613,1.41193151041569,2.81367958832104,0.0144003814217526,0.940598926224113,-4.34976496264136
"3","GB40431",7,17,64,40,32,48,77,130,109,55,43,78,-1.3977441273424,2.56283691105515,-4.54751070459115,0.000520321720995593,0.940598926224113,-3.92498126171528
"4","GB40495",37,115,97,63,78,94,54,65,57,36,47,50,0.530857105622296,2.97767906390142,2.91811170347276,0.0117676009884853,0.940598926224113,-4.13028468892592
"5","GB40678",10,34,87,79,25,56,16,17,20,18,21,23,1.07453151498369,1.80106584983663,3.57408212600121,0.003295823359788,0.940598926224113,-4.20203984514363
"6","GB40888",86,223,242,238,207,210,206,267,289,181,237,215,-0.302729698586657,4.72373079302085,-2.85554396255197,0.0132817677142201,0.940598926224113,-3.83700867371649
"7","GB41348",3,8,16,9,7,13,9,18,17,13,10,13,-0.629210430864013,0.455948970921191,-3.01898853243416,0.00967765540646486,0.940598926224113,-4.39863864457073
"8","GB41418",166,584,5634,2502,2493,1638,3969,5316,5839,4045,3438,3144,-1.8126667603124,8.21720056141931,-3.22282252189595,0.00651407586311318,0.940598926224113,-3.97181804679607
"9","GB41518",4,19,14,5,7,12,16,24,30,10,17,11,-0.939502017817304,0.674350345859923,-2.92674386689825,0.0115725364143192,0.940598926224113,-4.39377560793075
"10","GB41592",22,36,62,58,51,48,21,20,35,33,35,26,0.619182561634156,2.15127287551876,3.11593267046164,0.00801745166123308,0.940598926224113,-4.21817671490515
"11","GB41779",258,500,1231,983,697,925,1044,1256,1003,698,750,1004,-0.526017644106387,6.65748202955321,-2.82065933814965,0.0142076552969829,0.940598926224113,-3.92633679769708
