"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB52184",12,73,25,199,136,42,1533,621,1284,587,713,219,-3.49367545505664,4.61971389346628,-6.11621863099688,3.27131995132264e-05,0.321865170010634,-2.31449141504114
"2","GB48020",9563,34984,51234,23179,30870,17060,5702,6586,8785,6968,4892,15713,1.78724547171452,10.7329548133179,5.43170124473888,0.000104249812380186,0.512856952004327,-3.14368718771666
"3","GB52294",32,280,87,150,92,122,864,769,444,1285,386,214,-2.3672865995921,4.93730003423797,-5.00308877127042,0.000222590594858529,0.730022954271024,-2.26071753591626
"4","GB40021",4390,9801,10062,16038,7788,8769,22684,17775,9244,19796,12751,14042,-0.725636917407934,10.5195235215466,-3.20313624046674,0.00671787477842534,0.747509638216131,-3.7590673067381
"5","GB40251",18,20,40,74,24,46,131,72,105,85,49,40,-1.06561314005548,2.64504939906089,-3.10979550837602,0.00805769688044145,0.747509638216131,-3.76172461447219
"6","GB40306",140,263,406,307,375,281,123,205,143,94,110,247,1.02090985350425,4.66905934152708,4.69407995410644,0.000390412136719078,0.747509638216131,-2.24222170439342
"7","GB40426",72,86,117,211,124,140,236,174,167,194,145,148,-0.49879613362591,4.18061065810535,-3.34110725894445,0.00513436200538927,0.747509638216131,-3.15533401825837
"8","GB40504",115,117,134,334,112,159,373,207,256,286,252,192,-0.734421658666961,4.61887424223492,-3.21869640027883,0.00651723654076153,0.747509638216131,-3.14567394654443
"9","GB40673",2009,7109,5847,9529,9313,6091,17292,8573,7920,12492,11681,7628,-0.759162909316773,9.95867875499563,-3.03531826863335,0.0093150469599378,0.747509638216131,-3.76293326521283
"10","GB40708",1579,3352,3527,5824,4627,3873,7499,4154,4632,6496,5045,4557,-0.51383225579492,9.08738703000737,-3.20101120583577,0.0067457506880616,0.747509638216131,-3.57537824946812
