"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40057",479,394,567,760,371,435,183,479,627,297,444,361,0.655968773423473,6.03167634495979,3.73116746576669,0.00230031490694128,0.646720916850366,-2.69921236551171
"2","GB40304",347,195,230,288,150,168,288,490,512,228,356,419,-0.477655253980471,5.45334471899199,-3.47830958916084,0.00378180675676096,0.646720916850366,-2.8648947858156
"3","GB40538",169,164,188,218,89,155,100,182,194,101,138,173,0.417486792900087,4.5370474747959,3.40097020735047,0.00440481987334274,0.646720916850366,-3.0440421959103
"4","GB40809",62,79,70,89,52,69,128,230,157,61,127,113,-0.64028241581039,3.85423166685572,-3.30831035227344,0.00528850837355497,0.646720916850366,-3.34217458302833
"5","GB40885",581,805,735,1075,546,483,235,658,534,485,448,574,0.801325559860476,6.43700084427923,3.33046420413624,0.00506226703135667,0.646720916850366,-3.04922040129129
"6","GB40895",259,198,277,306,142,212,304,424,476,186,351,369,-0.320271843208198,5.40996601784329,-3.42216713983706,0.00422445591702145,0.646720916850366,-2.90107489162347
"7","GB41162",24,19,39,51,15,21,57,65,72,24,60,49,-0.71016160253321,2.50760777934691,-3.53485495328291,0.00338314531561497,0.646720916850366,-3.65047218542406
"8","GB41241",156,118,234,247,66,109,393,354,392,156,342,384,-0.902464610791474,5.03628973520449,-4.74855530750344,0.000326914547713038,0.646720916850366,-2.1412100212199
"9","GB41266",273,142,238,364,130,267,103,236,215,186,117,168,0.739557548684827,4.87455872606129,3.41092795893352,0.00431914567761745,0.646720916850366,-2.96277611860345
"10","GB41389",282,171,206,205,89,130,346,363,449,128,303,474,-0.643672260175096,5.16197626593521,-3.12750650068085,0.00755570076667518,0.646720916850366,-3.16000506326631
"11","GB41390",2203,982,816,1063,682,493,2531,3657,3151,1234,1405,4706,-1.15647742412748,7.86877886595253,-3.45448147824359,0.00396367403668495,0.646720916850366,-3.2143988776404
"12","GB41523",24,35,32,47,18,19,2,14,20,25,11,21,1.40044788030186,1.55082801846701,3.25247526023892,0.00590462623673541,0.646720916850366,-3.95216081599473
"13","GB41609",428,324,438,582,207,275,235,371,486,219,360,351,0.388909482958975,5.71014563137122,3.30562289180171,0.00531663330571051,0.646720916850366,-2.98214659049764
"14","GB41863",132,95,196,267,116,164,266,286,348,188,236,324,-0.547996767544358,4.96545538634872,-3.2965546046669,0.00541264477024526,0.646720916850366,-3.05229807493462
"15","GB42234",355,334,264,284,224,245,538,588,621,281,433,721,-0.60195356565948,5.86273845491131,-3.18018877162543,0.00680995173672566,0.646720916850366,-3.1038689872765
