"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40306",148,104,150,105,139,82,218,265,162,305,126,155,-0.787761338442779,4.55438950767148,-3.46132105603978,0.00386828980550741,0.998332970462752,-3.89433384549365
"2","GB40904",211,160,214,217,269,139,286,333,308,389,159,182,-0.500993143102958,5.13377536604287,-3.40926486857189,0.00428815571946412,0.998332970462752,-3.82187432501194
"3","GB40940",135,56,57,62,32,101,14,41,67,39,18,20,1.0360268002174,2.76505127635905,2.70438495792635,0.0172294605091517,0.998332970462752,-4.32893744109662
"4","GB40941",2276,777,1044,613,375,2010,154,700,979,473,277,289,1.25483348701052,6.58417515067914,2.82729139546414,0.0135446259635548,0.998332970462752,-4.07571243667362
"5","GB40997",335,123,188,338,426,203,308,427,542,508,188,341,-0.648289289056487,5.53004966722115,-2.81120204442934,0.0139791495710569,0.998332970462752,-4.00875784711027
"6","GB41032",81,84,82,89,73,99,19,90,100,53,35,36,0.676815941442622,3.29600567617363,2.797951580472,0.0143472202524634,0.998332970462752,-4.25329434414429
"7","GB41230",11,6,9,16,10,9,4,4,7,7,5,5,0.797501425199698,0.235645814947397,2.68600708564706,0.0178584103180783,0.998332970462752,-4.47208200144887
"8","GB41294",169,182,173,231,242,163,348,380,294,440,161,152,-0.613901161205472,5.13951454411265,-3.40037649468514,0.00436429209572819,0.998332970462752,-3.82693268988499
"9","GB41625",534,531,638,566,636,310,464,898,1308,916,524,384,-0.469425578722773,6.52148647930719,-2.92255304754351,0.0112304903370308,0.998332970462752,-4.02575157059405
"10","GB41723",107,100,122,84,97,51,129,180,245,136,71,86,-0.612713478519084,4.06406492466495,-3.25498028538712,0.00582082860265565,0.998332970462752,-4.03173859911941
"11","GB42183",358,292,441,366,331,228,469,432,517,501,308,314,-0.442013453266329,5.83106376317509,-2.62448639778602,0.0201301956069111,0.998332970462752,-4.0779601559903
"12","GB42239",175,184,174,224,193,125,159,376,479,257,190,133,-0.522086861304356,4.98574640974061,-3.33027952385449,0.00501425063301555,0.998332970462752,-3.86082173763986
"13","GB42264",550,412,656,546,694,403,1260,937,640,1705,427,592,-0.755615134305961,6.67687181982788,-2.95724563297682,0.010488220971033,0.998332970462752,-4.03044952175775
"14","GB42401",257,187,362,347,405,277,456,405,632,447,270,266,-0.512077832166042,5.71888684439271,-2.98598022923432,0.00991021376971236,0.998332970462752,-3.94824808619463
"15","GB42701",38,13,21,22,18,54,7,20,15,14,4,5,1.20906355099296,1.26850776790722,3.15867151737035,0.00704390509205813,0.998332970462752,-4.38758491962182
"16","GB42745",13,20,11,10,23,8,6,10,9,4,5,6,0.947395678462694,0.578294889658288,2.7696197600451,0.0151662838994338,0.998332970462752,-4.45461851496453
"17","GB43005",2427,2725,1113,1030,1845,1140,2457,3793,2604,2889,5155,2426,-1.10281143084213,8.41364595480941,-2.84178612314637,0.0131645116787881,0.998332970462752,-4.20490070748578
"18","GB43007",1236,700,1285,1720,1326,1056,1326,2890,3460,3513,2097,870,-0.91814415862613,7.91869273551474,-3.99220389319746,0.00136116040062168,0.998332970462752,-3.92107832526005
"19","GB43075",137,145,171,134,133,116,189,249,292,196,96,110,-0.436867170800351,4.58543728483824,-2.92706183868959,0.011131173069856,0.998332970462752,-4.03306956112335
"20","GB43118",95,88,135,116,142,80,185,200,194,171,91,89,-0.518913851683823,4.27364434882055,-3.15761754550228,0.00705861670064771,0.998332970462752,-4.01767485902823
