"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB44225",1019,1273,1202,1309,648,719,434,209,745,174,299,399,1.2024768628538,6.47141516898203,5.32229378545249,0.000108894642799706,0.394840433646039,0.84549228551188
"2","GB50449",34,9,22,19,32,31,109,75,58,33,78,112,-2.02620261240392,2.64917414798235,-5.26303495045277,0.000121240665397965,0.394840433646039,-0.228722543078121
"3","GB55695",3,3,7,12,10,3,21,17,50,5,14,26,-2.07100776935203,0.685242366819313,-5.3077816191082,0.000111791809220149,0.394840433646039,-1.30710553459462
"4","GB40806",1011,371,1046,1384,311,614,145,142,487,95,150,335,1.444596105157,5.80010157662327,4.2296433350874,0.000846378415622033,0.497506475136353,-0.61773943072025
"5","GB41302",386,502,406,503,179,244,141,86,217,56,112,144,1.19023021098704,4.94862713257965,4.57592948651257,0.000435264346229449,0.497506475136353,-0.14099769877086
"6","GB41590",19,35,45,33,37,55,48,45,73,49,47,61,-0.930299233845038,2.75667178263428,-3.83842526335774,0.00181813961454707,0.497506475136353,-1.64914343626298
"7","GB42077",394,410,552,571,390,299,250,164,355,158,165,333,0.547610373350997,5.5727269987222,4.71362364697689,0.000335346772487097,0.497506475136353,0.135070222846572
"8","GB42594",465,549,310,277,142,240,124,35,152,47,54,106,1.58848514853184,4.5381640652429,4.2606884148975,0.000796996893146117,0.497506475136353,-0.681640747934988
"9","GB42741",8405,3146,3266,9971,4008,3147,1222,1471,3019,550,1468,2447,1.32136869551215,8.66849195121836,3.86520868223925,0.00172478362505712,0.497506475136353,-1.40485905056138
"10","GB43189",130,110,261,201,81,90,17,31,72,17,42,118,1.36509233306117,3.47185517493844,3.88103410550413,0.00167192845014959,0.497506475136353,-1.41625332316954
"11","GB43310",1617,697,624,1375,590,502,139,345,696,126,145,313,1.38960514770744,6.08801591958145,3.89120894713729,0.00163881869703185,0.497506475136353,-1.12530570019663
"12","GB43711",28,26,56,34,23,39,36,52,55,45,53,77,-0.981326990940657,2.68087021394303,-3.87626290086373,0.00168768793762596,0.497506475136353,-1.62934295390668
"13","GB44368",131,228,338,194,234,174,248,240,366,230,180,331,-0.685494481597194,5.15856914144182,-4.52101184432785,0.000483266691480376,0.497506475136353,-0.135466477101826
"14","GB44641",255,240,547,308,257,186,177,89,225,89,115,192,0.638115992218538,4.92665133455131,3.89935016260007,0.00161280751217046,0.497506475136353,-1.10030577912446
"15","GB44882",3741,1997,2380,4241,1318,2353,649,533,1752,285,773,1291,1.40546721462493,7.71082624634678,4.32639435203236,0.000701993960585052,0.497506475136353,-0.653700961450971
"16","GB44962",18,30,41,28,33,15,10,5,12,5,11,19,1.07316678649537,1.31092448158879,4.02890042961058,0.00125110324492688,0.497506475136353,-1.96984620954135
"17","GB45499",1554,3648,3429,1465,830,892,635,428,965,422,435,857,1.12272962764704,7.24982297611074,3.92832544163934,0.00152359259223193,0.497506475136353,-1.1484665124646
"18","GB45514",102,130,187,137,124,100,68,54,107,47,48,108,0.519922098320138,3.84307419651476,4.14072296016237,0.00100590851217181,0.497506475136353,-0.93657256283039
"19","GB45758",832,1216,1153,925,732,719,439,361,840,250,335,525,0.738604040975846,6.58091661424657,4.82977486694516,0.000269594835642427,0.497506475136353,0.203648987275918
"20","GB46057",73,86,60,127,83,44,26,23,48,13,33,40,1.00058242771452,2.83740757656257,3.78077975520697,0.00203687400260534,0.497506475136353,-1.70922270571148
"21","GB46620",1266,819,988,1490,1077,722,437,432,778,325,369,959,0.663293705265972,6.7967711995414,3.78161982735144,0.00203350179181504,0.497506475136353,-1.31868424317411
"22","GB47503",1930,2711,4577,1717,985,1087,551,505,1530,373,514,1099,1.13127914592479,7.43162224794531,4.10856007447116,0.00107092618650258,0.497506475136353,-0.912917953207824
"23","GB48662",5720,1831,4533,9924,5113,2887,584,1214,3222,449,1171,2300,1.5382179574115,8.45196103625935,3.85335957688479,0.0017654683758462,0.497506475136353,-1.39463755290009
"24","GB48905",4116,4614,5014,8020,2886,1754,1437,1176,3067,650,948,2396,1.13882352726245,8.50377220739225,4.30336523401378,0.000733892492737026,0.497506475136353,-0.810539848789349
"25","GB49018",269,320,297,218,119,148,76,86,53,41,60,162,1.22290131360411,4.26434266699054,3.79708177181462,0.00197243651563883,0.497506475136353,-1.35384558385457
"26","GB49331",3387,1915,2332,4539,1562,1604,583,651,1352,425,884,1485,1.17820656901344,7.73481790702425,4.31840491870001,0.000712895972771232,0.497506475136353,-0.666940082252307
"27","GB49706",1065,786,893,984,398,481,324,229,520,120,230,433,1.00264313488344,6.10844033161157,4.12534168320168,0.00103648255776556,0.497506475136353,-0.761819714517526
"28","GB50011",95,135,189,147,129,121,62,39,112,40,55,106,0.669577043732099,3.82690272178242,4.10035135738801,0.0010881983927697,0.497506475136353,-1.00118902789908
"29","GB50114",1044,238,454,405,695,482,23,70,708,26,22,71,2.50474670994356,4.74296040813478,4.02205552563834,0.00126796295809135,0.497506475136353,-1.08577634720046
