"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40204",8,12,6,10,10,14,26,25,38,14,29,21,-1.11851499025104,1.29225690258686,-4.84869838837745,0.000274647428287994,0.376041754270339,-0.794671628068875
"2","GB40225",16,17,13,31,29,38,42,45,66,47,79,59,-1.05243726889917,2.45033213296287,-3.57788101071528,0.00312733484013752,0.376041754270339,-1.82611919582204
"3","GB40226",212,214,264,287,133,278,201,228,291,117,164,119,0.540489165727709,4.94074812211129,3.82171822021909,0.00194035448001208,0.376041754270339,-1.13899170959699
"4","GB40319",34,38,20,51,34,32,58,71,82,53,84,101,-0.87989261644755,2.94609862619393,-3.5360626478938,0.00339507277915694,0.376041754270339,-1.78621622313492
"5","GB40338",99,110,85,138,51,124,85,114,97,40,75,52,0.607248100193076,3.69651652512498,4.32583633171904,0.000733239182175159,0.376041754270339,-0.494309256800785
"6","GB40566",160,336,308,246,168,222,75,192,139,141,115,75,1.21886139985091,4.65953906828126,4.22442573518779,0.000890162355640985,0.376041754270339,-0.511725595640855
"7","GB40647",14,22,9,31,20,29,47,43,77,34,65,70,-1.23176656281078,2.33202883394325,-4.36868539352136,0.000675764210772904,0.376041754270339,-0.868558164066596
"8","GB40838",57,40,21,26,34,30,58,107,96,48,75,83,-1.00842464001461,2.95087588688605,-3.82766163292504,0.00191799313377012,0.376041754270339,-1.3785022182949
"9","GB41061",18,13,6,26,8,25,27,45,48,14,34,31,-0.888670483803684,1.71534407498372,-3.60558579579411,0.00296180476160442,0.376041754270339,-1.9571843531748
"10","GB41210",37,27,42,67,29,48,30,35,39,20,24,27,0.691217373141908,2.39295955841922,3.53830500371311,0.00338014590698041,0.376041754270339,-1.87844344611256
"11","GB41673",22,12,10,26,10,15,24,35,42,17,42,26,-0.764712949331604,1.72013252573212,-3.63809868400913,0.00277880573045159,0.376041754270339,-1.91428386548487
"12","GB41757",123,240,180,86,78,202,39,101,46,75,89,43,1.40570913843364,3.83477241751838,3.65869408945866,0.0026688472217856,0.376041754270339,-1.48105660774236
"13","GB41772",1784,2659,2391,2765,1435,2531,1531,2441,2971,1099,1474,919,0.679804038830707,8.17263956995282,3.56132876159738,0.00323066134590657,0.376041754270339,-1.64267497799384
"14","GB41809",216,173,183,254,107,329,138,214,237,101,154,137,0.552541624016145,4.767469519655,4.19964705999769,0.000933501903365959,0.376041754270339,-0.532206607653054
"15","GB42018",205,210,193,260,108,264,175,200,243,94,171,117,0.523106988903789,4.77672919335835,4.78200271462181,0.000310739179484018,0.376041754270339,0.374550572257339
"16","GB42324",247,338,221,176,182,229,115,226,70,108,59,60,1.50443591072933,4.49597283076729,4.32945752103861,0.000728193054348624,0.376041754270339,-0.373243959306843
"17","GB42352",92,49,54,101,52,68,144,144,168,63,125,103,-0.643023695673957,3.78378286436335,-4.16525609863973,0.00099726891495167,0.376041754270339,-0.717938208844677
