"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40114",83,119,233,337,125,263,7,49,96,112,143,61,1.09269464622557,3.89511748728306,2.77646140940126,0.0152453411168117,0.954889040736112,-4.19399928814515
"2","GB40126",71,116,104,115,160,232,11,73,68,117,52,49,0.845331030130125,3.57831452081082,3.7763009273572,0.00216232184027757,0.954889040736112,-4.01518097762002
"3","GB40283",51,98,175,209,206,273,29,97,79,127,59,46,0.834891790253842,3.884914504837,3.57662523525052,0.0031897712783713,0.954889040736112,-3.99935953901745
"4","GB40615",72,139,290,309,316,522,27,72,170,208,145,69,0.865917742233223,4.46715772716813,2.92407367972482,0.0114377418958518,0.954889040736112,-4.09062193986399
"5","GB40856",26,46,55,43,80,102,15,25,36,54,24,33,0.542032868920574,2.57566432579969,2.72456165204436,0.0168595379269549,0.954889040736112,-4.3269458671051
"6","GB40905",155,147,223,442,322,654,15,86,145,364,132,96,0.997308967313763,4.63499154319039,2.69723441925394,0.0177753150188105,0.954889040736112,-4.15101366710135
"7","GB41033",114,85,252,277,152,645,5,39,72,364,61,18,1.66857784125348,3.8060874687716,2.81873843996724,0.0140430504329609,0.954889040736112,-4.21462654530065
"8","GB41127",1839,2143,3378,4526,1895,5742,262,1145,1638,3459,1166,903,1.13845476406892,8.07671043952923,3.25588691748347,0.00597504051104572,0.954889040736112,-4.19152504923277
"9","GB41220",54,115,152,128,140,260,16,76,92,106,74,47,0.709530604646148,3.7101994279534,3.43564259158338,0.00420184996857204,0.954889040736112,-4.05460085843057
"10","GB41233",136,155,177,192,252,325,81,283,302,334,219,242,-0.562436792633953,4.9758985569945,-4.24736523529546,0.000873987995579201,0.954889040736112,-3.68619696084798
"11","GB41264",7,24,13,14,12,24,1,2,8,10,9,9,1.01995757460496,0.450272299245612,2.66641449035041,0.0188662989468143,0.954889040736112,-4.46106989458575
"12","GB41427",1902,4279,4166,2919,4450,4719,578,2476,2161,2742,1299,1672,0.802324300515503,8.49548286501535,3.7145129512969,0.00243817009570188,0.954889040736112,-4.15049320373712
"13","GB41751",85,100,188,226,155,320,10,62,82,204,39,74,1.04991708647368,3.84222336940955,3.0753581172516,0.00850975852062962,0.954889040736112,-4.12806352550175
"14","GB41767",68,196,243,258,216,237,34,69,71,182,49,102,1.00060601583083,4.13698799239265,3.69329111197887,0.00254094958665002,0.954889040736112,-3.94328832586373
"15","GB42072",104,128,120,138,275,252,67,162,299,193,283,149,-0.514051217427072,4.63069083802685,-2.63890009982858,0.0198950560912518,0.954889040736112,-4.13864657426663
"16","GB42523",19,40,25,29,54,71,7,25,24,22,16,24,0.61038965158945,1.96508882080433,2.63802020787682,0.0199288378141674,0.954889040736112,-4.38730579628318
"17","GB42558",70,480,628,186,252,297,15,65,76,286,95,34,1.55774427987775,4.2753907221157,3.06050795924517,0.00876070737443388,0.954889040736112,-4.10621302665382
"18","GB42579",359,508,449,683,602,763,121,337,352,710,229,232,0.585520656007752,5.88409158336095,2.77204707736463,0.015376541430282,0.954889040736112,-4.12076463215062
"19","GB42586",332,343,762,635,622,1037,43,263,497,614,214,159,0.960981053469785,5.74041017147485,2.92921202797435,0.0113236271375047,0.954889040736112,-4.0773213890659
"20","GB42594",93,200,465,549,152,310,11,72,99,240,124,35,1.41073064623454,4.26479377841646,2.97069387607475,0.0104426052204677,0.954889040736112,-4.12342153594198
"21","GB42626",523,2406,488,379,281,513,31,104,413,410,184,94,1.60288790996184,5.43176633258393,2.81805995366038,0.0140615911296617,0.954889040736112,-4.11935884715922
"22","GB42715",10,9,19,13,20,20,18,13,33,19,24,16,-0.747093745461236,1.37485680338235,-2.62477718766056,0.0204440480548317,0.954889040736112,-4.42297549215192
"23","GB42758",22,27,51,61,39,62,1,14,19,63,11,7,1.32151861358925,1.70391521349021,3.03287153510106,0.00924743401452241,0.954889040736112,-4.36269732491384
"24","GB42761",134,182,135,317,160,263,36,128,103,172,87,68,0.681857903152675,4.27836700197053,2.73659668435582,0.0164709730187071,0.954889040736112,-4.15141336372437
"25","GB42894",594,640,711,1115,861,1131,189,318,628,968,329,382,0.671051953655258,6.43327070499224,3.02458014112166,0.00939862115837224,0.954889040736112,-4.09826415951686
"26","GB43000",8,5,11,9,12,19,20,7,35,12,37,22,-1.21017750679996,1.09617223065622,-2.65619955238824,0.0192420556270776,0.954889040736112,-4.43510109891538
"27","GB43079",16,34,20,32,22,21,1,6,12,13,8,21,1.06782403139862,1.06471137375714,2.71026256296241,0.017332831857889,0.954889040736112,-4.43214527581035
"28","GB43292",11,17,17,27,37,33,3,14,15,8,8,14,0.8492926453005,1.13654510192862,3.3127800167739,0.00534475940620782,0.954889040736112,-4.36976646218823
"29","GB43350",37,84,112,93,86,126,3,68,42,71,35,18,1.09759770605841,2.86412933973329,3.04861771673957,0.00896692065139218,0.954889040736112,-4.25156213566517
"30","GB43545",19,46,35,40,66,66,10,19,21,21,24,38,0.68370030910525,2.16368127439459,2.91399353077041,0.0116649102521529,0.954889040736112,-4.33496961598213
"31","GB43892",2019,5743,4782,8468,5769,6089,545,4079,2128,3298,1073,988,1.32187386954496,8.7315844706948,3.68559663963104,0.00257929161655682,0.954889040736112,-4.17494118088541
"32","GB44044",36,45,44,56,77,100,41,53,84,70,66,72,-0.480736448233886,3.16171192953137,-2.77441438148829,0.0153060450025974,0.954889040736112,-4.25562178557604
"33","GB44062",86,192,215,234,247,364,38,155,148,203,130,97,0.452059023947474,4.52525793448727,2.75582205958939,0.0158683275206669,0.954889040736112,-4.11936143063823
"34","GB44077",53,57,71,87,117,119,52,69,142,99,89,82,-0.425895668773288,3.63149144045961,-2.62123901979194,0.0205838695312627,0.954889040736112,-4.23535503541293
"35","GB44120",88,179,385,286,629,530,130,427,577,409,365,466,-0.694080209099674,5.59866220465178,-2.77634194629899,0.0152488772719114,0.954889040736112,-4.09636551344145
"36","GB44649",16,43,54,58,68,65,34,40,105,60,71,66,-0.653126663360061,2.97404492795896,-2.91744172537262,0.0115867049272574,0.954889040736112,-4.25019427606917
"37","GB44662",108,99,183,165,206,271,30,92,89,178,84,102,0.529052271472712,4.14142391504503,2.76260846209135,0.0156607863281618,0.954889040736112,-4.15329668720332
"38","GB44704",13,14,19,20,25,33,10,25,31,26,34,23,-0.603865348293836,1.71292503649897,-3.23073948406451,0.00627684298057015,0.954889040736112,-4.33118428352083
"39","GB45036",421,710,706,814,590,866,146,402,453,524,340,401,0.584077903335054,6.18225657643158,3.69618181774359,0.00252669491597191,0.954889040736112,-3.90902168964828
"40","GB45332",3,10,3,5,18,17,11,13,11,21,11,18,-1.12598892267271,0.657849457690716,-2.94383254296184,0.0110050365714909,0.954889040736112,-4.42923165652571
"41","GB45641",9,13,28,13,24,24,18,26,36,40,35,13,-0.931283201081085,1.69328349644237,-3.33938932157014,0.00507328464813316,0.954889040736112,-4.32169110411249
"42","GB45836",48,85,69,69,80,102,12,49,45,60,39,42,0.55245732687601,2.9838994654417,3.02560763967854,0.00937975337072355,0.954889040736112,-4.23357999230726
"43","GB45846",15,46,38,81,89,62,8,23,23,35,3,26,1.29127482758208,2.04731997104968,2.89513883149628,0.0121018226004732,0.954889040736112,-4.35136718244931
"44","GB46287",65,175,230,159,249,292,24,157,117,124,123,48,0.692131256193314,4.18636651202246,2.71594148784775,0.0171433310721863,0.954889040736112,-4.16561649814492
"45","GB46294",42,39,53,78,184,68,6,18,39,68,34,19,1.01107478556777,2.60067565272454,2.80166999558042,0.0145168355387651,0.954889040736112,-4.31664554807344
"46","GB46411",41,59,71,95,86,95,14,37,50,51,28,36,0.707406776129218,2.88342895143855,4.42239828689724,0.000627501492800999,0.954889040736112,-4.04088235496416
