"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40132",7,17,21,11,9,18,1,8,5,3,10,9,1.1820732103614,0.345878729565977,3.8729157957281,0.00181662946224719,0.878133034588466,-4.37200323938829
"2","GB40309",181,255,384,337,201,630,174,352,544,493,397,635,-0.534637096532244,5.70500838108777,-3.62431506354471,0.00293905724030503,0.878133034588466,-3.85207369072561
"3","GB40972",375,1040,483,846,468,465,60,139,323,224,289,632,1.28729532247938,5.72951977556386,4.05591871709331,0.00127848056984376,0.878133034588466,-3.78053798692179
"4","GB41408",3,5,12,7,4,14,4,10,11,15,15,13,-0.719187728301952,0.393519213281766,-2.7641200089366,0.0157039632269396,0.878133034588466,-4.45251570414672
"5","GB41735",255,500,565,549,171,547,91,151,250,197,284,365,0.841929509266331,5.4062927645973,3.74070271041509,0.00234519234382752,0.878133034588466,-3.8143105379005
"6","GB41753",23,42,63,40,53,83,18,30,36,22,34,43,0.611609227519242,2.49322740007447,3.18738846568196,0.00688946034759648,0.878133034588466,-4.25687474671431
"7","GB41875",21,42,51,45,33,83,7,32,27,15,36,43,0.74057472316651,2.24208613016239,3.57492567875919,0.00323519623253935,0.878133034588466,-4.23437102288099
"8","GB41891",17,24,96,39,12,62,1,13,14,4,44,14,1.6077814086057,1.42325402333404,3.07776105579641,0.00853355503846699,0.878133034588466,-4.37177916116235
"9","GB41893",43,129,60,65,43,81,13,42,32,27,53,43,0.869292357406587,2.79031940442076,3.1602601642948,0.00726426724966904,0.878133034588466,-4.22823434391069
"10","GB42020",98,174,169,173,119,293,83,172,341,283,205,301,-0.497837792282158,4.78624757574525,-3.07750686401843,0.00853778855726011,0.878133034588466,-3.99096083603073
"11","GB42476",3,4,9,12,6,19,3,17,12,20,15,26,-0.9004580591013,0.633564599632073,-2.88737625915322,0.0123648400896586,0.878133034588466,-4.43239126760211
"12","GB42514",33,24,96,28,18,137,30,25,8,9,18,9,1.64839729369375,1.91187732557212,2.94756785886257,0.0109986806164294,0.878133034588466,-4.35025583385446
"13","GB42742",56,66,90,102,74,157,53,95,172,142,107,154,-0.482756197207298,3.88539108412672,-2.94689677622788,0.0110130581986386,0.878133034588466,-4.11791349425081
"14","GB43167",28,47,60,41,41,85,8,17,44,27,53,37,0.696069114268651,2.42178097087094,3.20061624008317,0.00671376823050951,0.878133034588466,-4.26390960635589
"15","GB43216",440,951,729,662,459,899,199,409,562,302,579,797,0.525404363648457,6.32138973994142,2.89990466254234,0.0120673464717532,0.878133034588466,-4.10746064197157
"16","GB43571",277,770,1888,1451,125,379,593,1834,3057,3783,1009,1483,-1.69448312969588,7.14930731038436,-2.78018989403647,0.0152230047769943,0.878133034588466,-4.20882987408163
"17","GB44043",1,22,7,30,1,11,15,14,33,24,52,40,-1.96426949725036,1.0581455484297,-3.48780094695714,0.00383318585961686,0.878133034588466,-4.36044961780248
"18","GB44090",91,78,140,72,55,81,22,43,31,15,49,47,1.23836456325035,2.95508265049886,3.72665258163445,0.00240987424089597,0.878133034588466,-4.12015293302046
"19","GB44095",16,7,22,19,18,32,18,22,39,43,31,32,-0.813186079654482,1.79464553207058,-2.73228306959798,0.0167011013331402,0.878133034588466,-4.38254855220858
"20","GB44228",15,19,55,20,18,72,3,8,21,2,27,27,1.29192776293816,1.34286380244381,2.74561805305209,0.0162761351460914,0.878133034588466,-4.41079374835244
"21","GB44229",11,22,15,8,8,18,3,2,5,9,8,10,1.02762955137586,0.399843296456333,2.7928006247777,0.0148557031108616,0.878133034588466,-4.44895325916743
"22","GB44280",2,7,14,13,8,15,6,18,18,14,13,21,-0.762896874060109,0.76412773119451,-2.77652599623221,0.0153313770765094,0.878133034588466,-4.43613863890334
"23","GB44530",40,50,95,76,25,128,43,89,202,94,100,134,-0.798457549020492,3.54266071915747,-3.15806220764935,0.00729551066798021,0.878133034588466,-4.12178482422403
