"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40076",102,932,669,174,376,546,152,157,201,175,162,163,1.05128312508413,4.80068668452961,2.59481508694293,0.0219921373529638,0.999404777031874,-4.0006299148974
"2","GB40114",71,127,94,139,105,142,148,170,391,109,141,130,-0.686747499534333,3.9270488506926,-3.31872530965693,0.00543691141710788,0.999404777031874,-3.84993994225456
"3","GB40140",1931,3833,3297,2429,2658,1959,1793,2242,2915,1424,1927,1451,0.377002743316048,7.96893325553038,2.57024717584237,0.0230464771554018,0.999404777031874,-4.16643152468301
"4","GB40431",25,19,27,40,32,48,69,108,125,55,43,78,-1.41313603701739,2.44210395478445,-5.14903135102631,0.000177690345691322,0.999404777031874,-3.89375317369166
"5","GB40495",83,102,102,63,78,94,68,78,73,36,47,50,0.504733045901738,2.98486189439722,3.24236203332836,0.00630432456623408,0.999404777031874,-4.06974771257826
"6","GB40567",178,230,247,181,150,174,168,105,168,143,115,113,0.454093156425569,4.1701369434658,3.01112220833956,0.00986930613666135,0.999404777031874,-3.90090450487065
"7","GB40905",191,344,402,442,188,481,449,830,1133,356,251,384,-0.687621282708151,5.48643838432401,-2.56078378861121,0.0234655178667571,0.999404777031874,-3.97759357784737
"8","GB41097",374,298,476,1077,860,330,1699,1135,1229,1191,1886,792,-1.41336143632725,6.49598786573126,-3.56714168448382,0.0033624412343915,0.999404777031874,-3.67482693154674
"9","GB41418",951,1863,1402,2502,2493,1638,2261,2735,12590,4045,3438,3144,-1.23584176079533,8.18431752453307,-3.70572076442875,0.0025747718324856,0.999404777031874,-3.88753491813631
"10","GB41670",488,408,347,497,201,430,624,1538,1620,644,228,789,-1.03774926677725,5.91326833903046,-2.9544326934036,0.0110136951841913,0.999404777031874,-3.8319815562385
"11","GB41716",13,27,28,19,16,24,12,6,22,8,16,9,0.781713863151128,0.81245753710268,2.88994141835621,0.0124757942038915,0.999404777031874,-4.38251078248028
"12","GB41889",1206,1422,1420,1935,1358,1587,1729,2271,5821,1934,1379,1710,-0.611134484335033,7.65519778149222,-2.8466485802495,0.0135630702611499,0.999404777031874,-4.05410648103654
"13","GB41921",88,161,118,93,135,89,85,50,115,82,60,52,0.567571715355229,3.32931299959723,2.83040121761643,0.013994745826509,0.999404777031874,-4.11366271621049
"14","GB42147",113,268,302,161,150,138,141,140,199,87,82,97,0.493458478192443,4.03191474906579,2.6162237566962,0.0211116214657091,0.999404777031874,-4.06788845430336
"15","GB42220",610,1613,1273,873,1048,1098,658,939,1102,613,656,697,0.366352586371647,6.64678236694371,2.59563636577137,0.0219577116534458,0.999404777031874,-4.03641617883919
"16","GB42356",1542,1727,1580,1096,1283,1319,1258,1459,1382,850,750,812,0.36141668763412,7.09782070070086,2.52962736854702,0.0248978122719189,0.999404777031874,-4.1050396593031
"17","GB42524",175,201,165,143,98,142,114,92,138,76,65,79,0.635270500944639,3.72753018997886,4.24656149761676,0.000920964925035006,0.999404777031874,-3.65408768383453
"18","GB42840",1765,2680,2535,1662,1428,2081,1460,2129,1935,1168,1075,1105,0.394355303000323,7.5636417346984,2.99182449128107,0.0102449857538953,0.999404777031874,-3.99912558970067
"19","GB42925",367,548,437,354,322,375,346,392,419,251,240,283,0.245063384197884,5.3138972717942,2.63595604069639,0.0203304235635855,0.999404777031874,-3.93904992888375
