"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40076",102,152,157,201,201,183,932,669,141,184,571,341,-1.4058464964219,4.76989437685442,-5.86457882748527,5.06288075412263e-05,0.0797735659185758,2.21139325082485
"2","GB41175",52,91,83,145,97,88,235,204,70,89,210,169,-0.902034315976229,3.65460582914438,-5.90268151111799,4.75031395006558e-05,0.0797735659185758,2.186217811702
"3","GB41297",47,255,77,246,156,332,1369,775,479,246,826,874,-2.28105322163291,5.12236245422838,-5.42984615331529,0.00010626050032813,0.0797735659185758,1.53019814874187
"4","GB42202",6,41,5,42,35,58,274,155,102,61,144,216,-2.79299113158372,2.63175616255885,-5.43211549899766,0.000105842864586021,0.0797735659185758,1.26685284417468
"5","GB43075",79,127,145,232,118,160,319,252,116,133,333,274,-0.832433650613359,4.24627951986103,-5.46334622079657,0.000100266568041689,0.0797735659185758,1.57844042600874
"6","GB43076",38,51,44,59,64,77,148,180,80,73,158,130,-1.3049558629046,3.15569017636211,-6.46995504100309,1.88384809306674e-05,0.0797735659185758,2.8476152551907
"7","GB44505",29,85,41,131,72,127,513,355,172,98,273,325,-1.97623192156149,3.87842847091047,-5.65527551066063,7.21089865077768e-05,0.0797735659185758,1.81777617916785
"8","GB46918",69,177,110,169,168,142,481,253,199,192,332,295,-1.19538551498437,4.39379877860349,-5.63895288122506,7.41444516679236e-05,0.0797735659185758,1.8534039232434
"9","GB47379",99,200,117,193,185,280,1416,620,388,210,729,652,-1.90148184650729,5.0857878033702,-6.17090046178394,3.05062608953967e-05,0.0797735659185758,2.66699093501465
"10","GB50538",85,273,125,304,252,441,1337,1205,692,294,1122,1268,-2.19343071329403,5.57346043676735,-5.66469582478468,7.09609808255716e-05,0.0797735659185758,1.90457645326299
"11","GB51369",386,579,522,803,499,727,1816,1194,790,708,1255,1372,-1.17626956913164,6.45538985238518,-6.80765744315202,1.10924082948951e-05,0.0797735659185758,3.56250876812357
"12","GB54548",4,11,8,15,12,7,43,37,14,14,22,41,-1.63798989812215,0.768382782911941,-5.42880816042957,0.000106452099870816,0.0797735659185758,0.768829356067974
"13","GB55995",9,74,43,91,77,68,421,213,112,86,285,273,-2.16165887511056,3.45321784249935,-5.46560731198348,9.98749635749017e-05,0.0797735659185758,1.48120164811606
"14","GB44163",73,277,103,222,277,260,770,677,398,319,517,650,-1.72482986944518,5.07844906049067,-5.36467160667099,0.00011902037011697,0.0812921176459834,1.4335358176648
"15","GB52785",35,200,167,229,128,303,1013,666,386,246,573,768,-2.01940097682791,4.96781210257337,-5.33583632319206,0.000125167497915187,0.0812921176459834,1.38214372824451
"16","GB44219",6,73,15,110,52,130,727,544,194,98,407,477,-3.1096935859097,3.70464410467797,-5.24751114242304,0.000146146729044483,0.0889850896469593,1.14271592520064
"17","GB52927",3,18,1,40,19,48,230,135,68,48,119,131,-3.26476257254465,2.00629352939107,-5.20967364509127,0.000156228215274283,0.0895279572471801,0.7962836541002
"18","GB43087",19,121,20,161,120,185,957,728,308,155,483,634,-2.76222065804483,4.3516721093544,-5.14612140120002,0.000174826528486554,0.0946200022508893,1.04601485113711
"19","GB41182",32,214,85,206,231,271,959,723,333,237,580,705,-2.05303972742755,4.90139850755316,-4.98297457066667,0.000233926179036051,0.101517352192158,0.808600126800794
"20","GB41758",2,37,5,33,19,70,211,131,109,54,121,163,-2.93109708950999,2.31380570981506,-5.02831167066971,0.000215665094496801,0.101517352192158,0.62910798012263
"21","GB45293",89,156,90,136,165,150,413,258,140,131,283,252,-1.00284724838218,4.2214401944579,-5.01486974273423,0.000220919141490928,0.101517352192158,0.858270892359595
"22","GB45512",14,118,37,161,104,161,793,476,174,127,473,470,-2.34927376597083,4.14740779834568,-4.99429510595231,0.000229220677563956,0.101517352192158,0.805411388692098
"23","GB51391",25,61,45,61,38,41,127,100,40,43,88,81,-0.911364791677729,2.63597425767691,-4.96946486792955,0.000239673485980253,0.101517352192158,0.653349363926842
"24","GB42596",24,97,22,151,110,235,692,297,294,266,425,303,-2.32881565185271,4.18297804470683,-4.9406482032634,0.000252429006227498,0.102063416903507,0.720991487281477
"25","GB52721",192,48,42,83,69,79,340,219,122,99,250,280,-1.60498567298448,3.74641708011948,-4.92018127004332,0.000261915974398242,0.102063416903507,0.681738339025715
