"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40288",364,339,125,525,396,336,114,253,353,332,87,178,0.714406929585564,4.76922257159214,2.77914719747447,0.0154624008243921,0.955740914998753,-3.97502369466098
"2","GB40499",8,15,6,16,7,9,12,25,32,20,6,13,-0.728139834362707,0.481076955336111,-2.99995837623149,0.010097270159075,0.955740914998753,-4.40205791675007
"3","GB40521",59,91,39,90,60,91,93,129,159,158,36,92,-0.568776626554856,3.18662095995274,-3.32959972525907,0.00533197594233367,0.955740914998753,-4.05202482398111
"4","GB40955",846,677,426,901,591,537,552,622,749,458,228,360,0.46803138824468,5.89605809857728,2.91670036075836,0.0118606991381535,0.955740914998753,-3.91242550589806
"5","GB40996",33,75,45,74,71,130,98,225,149,147,37,113,-0.829140927786665,3.23519113824042,-3.43266019815077,0.00436782600087125,0.955740914998753,-4.02346707516421
"6","GB41016",205,310,208,251,235,222,202,232,255,191,80,193,0.366269676901731,4.50212020647125,3.0829984931203,0.00859777287258529,0.955740914998753,-3.88328136005784
"7","GB41033",222,293,188,350,169,164,125,128,517,54,22,22,1.3610531411537,3.84985102268579,2.83260954998997,0.0139499980933636,0.955740914998753,-4.08819621082396
"8","GB41127",2302,5830,2807,6688,3164,2177,1798,1749,8298,1029,426,844,1.2746723865166,7.9422711000054,2.93467499085893,0.011455878707304,0.955740914998753,-4.06435985933028
"9","GB41207",1158,1228,928,1253,1329,1055,1054,1122,1297,850,423,912,0.356891019183585,6.79167665330551,2.89631367792754,0.0123369601468886,0.955740914998753,-3.98484840862436
"10","GB41302",415,378,179,406,528,225,170,130,547,132,53,83,1.21072143218034,4.55615847682064,3.45254852294059,0.00420304879293852,0.955740914998753,-3.78206894380884
"11","GB41569",531,642,409,573,519,359,386,524,670,310,173,293,0.463400197766541,5.5288695525896,2.77657658402928,0.0155390403480127,0.955740914998753,-3.953503499746
"12","GB41655",587,770,507,614,681,621,584,352,901,275,191,255,0.764785114187536,5.71365871159176,3.04164137287016,0.00931466253420152,0.955740914998753,-3.86175277766406
"13","GB41719",604,366,211,507,360,319,273,242,367,270,69,206,0.769369425024365,4.94915994803924,3.59223555761822,0.00320963884883619,0.955740914998753,-3.67369213020752
"14","GB41779",1017,979,1044,1231,1256,1003,1116,642,1692,658,258,500,0.666931119681941,6.55743023017927,2.73725920472131,0.01675866944617,0.955740914998753,-4.0238797814048
"15","GB41824",9,42,15,51,26,32,27,95,85,80,29,31,-0.962763336172237,1.97465568819274,-2.7275003054235,0.0170756154351243,0.955740914998753,-4.33041951566363
"16","GB41942",233,251,168,280,203,220,189,254,258,184,84,180,0.294068130434517,4.45829721008902,2.90326548811245,0.0121724726674665,0.955740914998753,-3.95143570302932
"17","GB42463",35,26,26,34,30,34,24,28,19,32,8,17,0.603450588346204,1.45046448535528,2.77394196888828,0.0156179743667982,0.955740914998753,-4.36392306326564
"18","GB42520",136,162,167,161,185,201,151,153,174,109,55,123,0.457642529102661,3.95836484189662,2.81887509711704,0.014324060086098,0.955740914998753,-4.05005800065151
"19","GB42603",45,65,41,89,49,89,78,170,121,106,54,82,-0.651305371710067,3.05796719871738,-3.60907492923612,0.00310717150890384,0.955740914998753,-4.01960178206684
"20","GB42956",14,22,17,15,20,19,8,7,8,19,8,9,0.91207357623107,0.538246690840162,2.75597613019007,0.016166809986739,0.955740914998753,-4.42071368823415
"21","GB43516",486,112,170,454,294,199,273,81,268,57,17,27,1.6432869099364,3.89777753265329,3.01855091873917,0.00974043912549021,0.955740914998753,-4.03865139323695
"22","GB43733",80,151,60,171,120,101,114,292,249,154,97,126,-0.527581481847453,3.83579228657088,-2.6962967459535,0.0181288401155714,0.955740914998753,-4.11129307998793
"23","GB43877",507,628,677,1003,1291,427,772,426,774,214,86,145,1.19959996680472,5.64199026742329,3.0090418991538,0.00992134641792666,0.955740914998753,-3.88412230112447
"24","GB43879",2055,3642,1567,3320,2926,1716,1759,2497,3066,1401,615,1576,0.567996169192297,7.75651637109456,3.15951695295893,0.00741316218969394,0.955740914998753,-3.98453747876168
"25","GB43988",4,4,13,6,5,18,26,19,14,21,22,24,-1.39875013170999,0.462356447275216,-2.98202714565809,0.0104536791800434,0.955740914998753,-4.40437550989736
"26","GB44041",4,32,16,37,20,75,35,116,76,73,31,46,-1.29222900067896,1.97741486255928,-2.88510639824652,0.012606765238855,0.955740914998753,-4.30786877664111
"27","GB44154",1344,1196,973,1250,1065,920,1179,769,1173,689,379,614,0.572108086257765,6.63878576508211,2.92941745637496,0.0115728537377702,0.955740914998753,-3.96205218342304
"28","GB44225",925,1011,550,974,606,543,786,503,1054,379,116,159,0.948371303686669,5.85559332554974,2.70331562179367,0.0178865362895883,0.955740914998753,-3.9998042040403
"29","GB44339",38,54,37,66,43,42,42,39,39,34,20,28,0.506146744957743,2.09728409397128,3.04625408441845,0.00923184829803792,0.955740914998753,-4.26473810175069
"30","GB44663",27,48,69,127,83,109,91,187,232,119,120,110,-0.917992346627197,3.40519453723178,-2.85928923234473,0.0132506204639109,0.955740914998753,-4.13542117056102
"31","GB45063",16,14,35,23,37,78,55,74,69,89,72,61,-1.21179201039846,2.29574992944643,-2.99192790045551,0.0102553732147138,0.955740914998753,-4.25727516875022
"32","GB45279",165,225,114,193,232,187,186,163,173,92,53,156,0.520654720341459,4.05106832116762,2.82013130555246,0.0142894412620453,0.955740914998753,-4.03635025363343
"33","GB45478",32,42,26,47,40,55,56,69,95,70,15,64,-0.514575498690977,2.34711735490213,-2.76590105343409,0.0158613207519497,0.955740914998753,-4.28590695900867
"34","GB45495",737,1433,858,1500,1168,905,975,1211,1180,618,376,707,0.425741065416734,6.63960877145952,2.75615462337198,0.0161612654199175,0.955740914998753,-4.02165945582573
"35","GB45499",2119,4039,1506,3395,1987,1303,1161,937,4017,666,258,376,1.45895786494497,7.18986488060966,3.44649620582014,0.00425251791678403,0.955740914998753,-3.85492026020735
"36","GB45565",4110,2614,1032,2716,2737,1293,2679,848,1590,1313,430,722,1.01446743326653,7.38086463433204,2.76409612661091,0.0159164526057915,0.955740914998753,-4.07533773221343
"37","GB46340",5,5,10,10,11,12,12,21,18,25,9,11,-0.809089961548537,0.356207428865739,-2.70185370467908,0.017936742196828,0.955740914998753,-4.43632525872933
"38","GB46360",700,706,483,559,607,716,543,470,675,487,178,380,0.551963521601692,5.8098825911143,3.54055466307312,0.00354601192755131,0.955740914998753,-3.68459551746618
"39","GB46606",385,607,367,577,493,454,419,568,488,413,180,397,0.271104529226568,5.55049163889697,2.87278275976733,0.01291016442345,0.955740914998753,-3.91443522768431
"40","GB46607",27,29,28,27,28,28,22,22,18,9,9,23,0.785962642419862,1.23897664599214,2.94469840332721,0.0112360965711319,0.955740914998753,-4.35796862820419
"41","GB46638",35,43,60,102,58,85,100,162,84,102,75,121,-0.734260955867319,3.11652161338026,-2.71157238783082,0.0176055432027801,0.955740914998753,-4.20908094267815
"42","GB46693",90,218,68,179,154,119,76,111,110,98,39,133,0.564587126110132,3.54519499222709,2.77720160367883,0.0155203719999866,0.955740914998753,-4.12700274176451
"43","GB46772",1740,2736,1959,3123,2641,1456,1378,1965,1202,1067,634,2068,0.743069983261388,7.52244889321788,3.28167048774755,0.00585068466265143,0.955740914998753,-3.93020172513649
"44","GB47133",29,22,25,43,55,34,103,63,162,70,15,64,-1.039740270262,2.35036096443195,-3.28636557289176,0.00579770997059062,0.955740914998753,-4.19831428036101
"45","GB47467",88,78,51,62,97,136,148,183,141,108,68,141,-0.629248392458003,3.47312812802911,-2.72900264754126,0.0170264440388906,0.955740914998753,-4.15425538018778
"46","GB47690",113,94,79,123,163,90,74,38,76,27,30,55,1.24533819893883,2.95274778569974,4.37980093200245,0.00072007532032611,0.955740914998753,-3.91577846647036
"47","GB47691",1237,2005,810,2208,2938,2013,1245,306,1555,434,284,874,1.40838450076795,6.83534527681807,3.50605564021838,0.00379021267082389,0.955740914998753,-3.80391316363109
"48","GB47804",896,827,856,962,2025,748,813,361,680,780,65,615,1.16304145095644,6.154110558928,2.90005601878262,0.0122481415613842,0.955740914998753,-3.9458369874201
"49","GB48022",993,815,693,1258,758,669,553,1093,427,679,182,550,0.71403389258658,6.16406891490556,3.32652358001423,0.00536383439525594,0.955740914998753,-3.78672571397086
"50","GB48207",1611,1882,1420,2291,1717,1452,1523,1684,2069,1495,520,1387,0.349647936693616,7.36768054774244,2.97645548264068,0.0105669419175327,0.955740914998753,-4.00664416970844
"51","GB48633",9,14,12,18,11,28,21,42,22,44,12,24,-0.790637757249794,1.0881301735308,-2.7559617157356,0.0161672578268808,0.955740914998753,-4.39186831493365
"52","GB48663",306,431,379,426,725,644,337,148,289,341,31,173,1.33078265311102,4.95454717193963,4.02873909457033,0.0013925661916135,0.955740914998753,-3.57072270796564
"53","GB48667",13,15,14,18,17,9,20,27,28,38,10,22,-0.677431334613545,0.996380940996116,-2.97495992418865,0.0105975505400702,0.955740914998753,-4.37230165866569
"54","GB49017",436,689,207,389,344,225,120,273,568,117,22,60,1.37701913791499,4.48947128330252,3.22806255377873,0.00649107415387324,0.955740914998753,-3.87924340245742
"55","GB49018",460,401,132,168,226,198,120,170,214,96,30,44,1.29680865483624,4.01245766634404,3.48226970083386,0.00396842195152871,0.955740914998753,-3.87178708746964
"56","GB49231",5,10,7,19,7,12,11,28,31,23,9,13,-0.880011320516135,0.513834016535299,-3.18850311173603,0.00700824586143434,0.955740914998753,-4.383081647353
"57","GB49289",43,81,53,151,82,116,117,268,179,117,51,109,-0.636018263362326,3.45482038056033,-2.88985972924819,0.0124916296927946,0.955740914998753,-4.11380662478892
"58","GB49347",860,1498,1230,1731,1450,939,953,1474,1506,631,344,645,0.611386201346943,6.78539122231186,3.1241266705835,0.0079393396481771,0.955740914998753,-3.90975965438822
"59","GB49689",60,367,50,187,92,51,58,38,46,9,7,10,2.27551256402663,2.31423611101644,3.99368805261401,0.00148833054554876,0.955740914998753,-4.12108749829639
"60","GB49706",640,717,406,949,834,671,715,584,891,402,131,248,0.701416649712722,5.85557877515053,3.00611210803936,0.00997775397994633,0.955740914998753,-3.88049634458189
"61","GB49959",156,188,151,223,163,192,139,189,213,152,75,128,0.315785320748047,4.12022101272292,2.98273662389735,0.0104393432541796,0.955740914998753,-3.97035297566141
"62","GB49966",6,15,9,45,12,30,33,60,30,42,11,29,-0.941876402577093,1.2830267677089,-2.71986903183207,0.0173275366582383,0.955740914998753,-4.38426550955319
"63","GB50001",9,24,21,17,22,20,8,10,11,14,5,11,0.898876330778721,0.565999234684064,3.22837848436723,0.00648710152693457,0.955740914998753,-4.3728941577756
"64","GB50042",727,946,629,1067,776,668,701,778,996,625,293,622,0.312976695195273,6.26705383567695,2.83323635049595,0.0139331580828303,0.955740914998753,-3.96541311443372
"65","GB50100",22,21,15,25,25,14,23,16,18,10,4,9,0.713992057303589,0.781152992580505,2.82211361384023,0.0142349796087171,0.955740914998753,-4.40093306104341
"66","GB50201",31,48,11,45,23,27,35,79,66,75,15,43,-0.724500569313188,1.98150323159526,-2.81201781235602,0.0145144919643081,0.955740914998753,-4.31483401290051
"67","GB50454",532,348,342,505,456,332,225,448,352,284,184,249,0.58281844253711,5.21041920803479,3.12083748272973,0.00799009553416484,0.955740914998753,-3.82236433398309
"68","GB50639",26,26,16,53,22,30,37,57,62,45,21,37,-0.574905859563924,1.87894561303539,-3.09716921078237,0.00836498563427402,0.955740914998753,-4.28088349967801
"69","GB50779",218,264,138,274,252,262,361,386,326,326,160,288,-0.368257423784661,4.83519388939545,-2.90212309783089,0.012199353501748,0.955740914998753,-3.92050905359983
"70","GB51014",85,173,123,282,154,262,241,336,316,383,138,215,-0.615061753566139,4.49996765403934,-3.02244019815578,0.00966739306863439,0.955740914998753,-3.9150466907752
"71","GB51521",19,30,26,50,22,36,13,16,25,13,5,15,1.09361933862146,1.1336879449815,4.85811868408959,0.000299765148275796,0.955740914998753,-4.18695643336025
"72","GB51774",30,73,122,189,103,211,219,320,145,297,157,234,-1.05037371002487,4.03397643954164,-2.69901278533369,0.0180347001396728,0.955740914998753,-4.09827923270465
"73","GB51909",0,0,12,3,6,19,27,21,16,24,27,15,-2.586690557765,-0.106714891617102,-3.12931276760126,0.00785996457923838,0.955740914998753,-4.3923890220389
"74","GB52040",16,16,4,22,33,36,20,65,48,49,16,48,-1.02606127250779,1.49592627599514,-2.74550089635545,0.0164954861628287,0.955740914998753,-4.36637740711567
"75","GB52091",129,149,102,166,147,146,126,137,140,116,56,114,0.333848266976169,3.7602797351478,3.05600929361989,0.00905911059544573,0.955740914998753,-4.00958017899535
"76","GB52115",3155,3296,2713,4057,3146,2532,3110,3341,3679,2417,748,2053,0.461664283329402,8.18784852547542,2.84659889854044,0.0135788710122504,0.955740914998753,-4.10434119389588
"77","GB52278",126,147,106,231,173,217,214,404,419,325,54,251,-0.604197761834742,4.40561327833404,-3.0244526178427,0.00962981076332945,0.955740914998753,-3.92339794027138
"78","GB52293",254,237,222,332,277,243,218,244,283,250,91,200,0.339182924152727,4.64721611936104,3.00049945080676,0.0100867048698681,0.955740914998753,-3.89673266481328
