"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40164",2765,2002,3112,2093,2392,3088,2701,1594,2024,514,1640,1986,0.661551125640042,7.76652429996047,2.88922018581949,0.0124988043412626,0.998555307699737,-4.0508528919004
"2","GB40336",2541,3429,3319,1830,3423,2456,2482,1538,3709,465,1616,2025,0.696621013768298,7.87508343690233,2.99278908294081,0.0102309083500002,0.998555307699737,-4.02737031685799
"3","GB40517",50,116,178,71,228,110,186,389,206,93,158,209,-0.779591839970709,3.98921959768941,-3.20962852057819,0.00672134964843237,0.998555307699737,-3.94461164174778
"4","GB40624",354,593,638,351,706,347,288,372,599,92,375,270,0.626233352877139,5.34573698741794,3.35271736108661,0.00509368258080265,0.998555307699737,-3.74524896738911
"5","GB40673",14242,9785,7411,7109,9529,9313,9409,5399,8791,2009,5847,6091,0.686883057240818,9.62900134776661,2.78878371258841,0.0151692399064256,0.998555307699737,-4.19165049961907
"6","GB40857",355,341,382,215,356,262,265,291,310,115,267,231,0.35982942942579,4.89189210649276,2.72356239472938,0.0171954142023279,0.998555307699737,-3.98994194219636
"7","GB40907",647,552,285,271,702,499,205,506,527,132,245,194,0.748219170928262,5.25791632282472,2.91093216640858,0.0119855095525958,0.998555307699737,-3.91127808292068
"8","GB40996",33,75,147,45,74,71,98,225,149,37,113,130,-0.804479499208154,3.23519113824042,-3.25907881908807,0.0061069954323544,0.998555307699737,-4.06780097826511
"9","GB41719",604,366,270,211,507,360,273,242,367,69,206,319,0.642195096928686,4.94915994803924,2.62932637270654,0.0205969542212261,0.998555307699737,-4.02821352240679
"10","GB41863",379,310,345,185,371,356,341,701,510,165,435,448,-0.388823994325999,5.27677266474065,-2.59673454493067,0.0219192248172468,0.998555307699737,-4.02687899489584
"11","GB41900",384,435,549,295,683,416,534,1063,705,324,584,683,-0.517245053518734,5.83254140293512,-3.9585820789997,0.00158877229404086,0.998555307699737,-3.54912032420821
"12","GB42192",34,47,54,54,61,63,81,97,86,45,59,72,-0.503996939517595,2.73326999100504,-2.8112722782625,0.0145264031072327,0.998555307699737,-4.23750540413654
"13","GB42230",519,714,586,561,787,693,573,527,888,207,432,501,0.356733869003878,5.91628385809868,2.59985637604943,0.0217890863166318,0.998555307699737,-4.03568494978598
"14","GB42372",16,23,38,29,56,32,29,77,73,24,44,62,-0.68471609673032,2.05714254099165,-2.68536754415633,0.0185024150870185,0.998555307699737,-4.332206593076
"15","GB42469",130,160,351,80,339,210,77,151,88,9,140,37,1.47403336995068,3.54547814061068,3.8018744521009,0.00214283922563329,0.998555307699737,-3.90843908992507
"16","GB42603",45,65,106,41,89,49,78,170,121,54,82,89,-0.606960049532477,3.05796719871738,-3.17673996103859,0.00716382108473944,0.998555307699737,-4.11464946636675
"17","GB42675",100,130,121,64,161,158,122,285,201,61,178,182,-0.463635772641092,3.88512324614895,-2.78279390605511,0.0153451141313388,0.998555307699737,-4.08100535134527
"18","GB42956",14,22,19,17,15,20,8,7,8,8,9,19,0.875069116285009,0.538246690840162,2.58191359507885,0.0225474079068273,0.998555307699737,-4.44209398032957
"19","GB43003",56,16,12,9,30,12,4,15,12,2,1,1,2.1082982877797,-0.0607612744658082,3.65274760204554,0.0028532592179206,0.998555307699737,-4.36094003501844
"20","GB43053",12737,14771,13621,10384,19124,19103,16238,29587,26444,8414,18351,20693,-0.39809575412197,10.8131255141304,-2.7626186231239,0.0159523377815439,0.998555307699737,-4.2567392032826
"21","GB43239",62,141,246,138,235,115,276,369,180,144,218,278,-0.726344559509565,4.31545121147553,-2.63973292761529,0.0201913135692318,0.998555307699737,-4.07878114260408
"22","GB43409",218,381,233,150,423,243,196,254,341,79,167,165,0.441367474593869,4.57327031786894,2.75431171784771,0.0162091398548296,0.998555307699737,-4.00301060376808
"23","GB43447",52,64,99,45,86,73,48,47,89,16,31,35,0.708092515507599,2.50077348271645,3.58892494718175,0.00322654469930099,0.998555307699737,-4.13039355739577
"24","GB43892",11796,6313,5594,4053,17416,8765,2723,6377,9024,1071,1127,2953,1.4457257918039,9.03109195901883,3.65594417335231,0.00283575964205563,0.998555307699737,-3.95408910776247
"25","GB43937",8,12,31,18,36,25,39,64,32,21,39,37,-0.927333367700045,1.56305216892971,-3.02055339930224,0.00969558946122572,0.998555307699737,-4.32799107830336
"26","GB43953",1302,2423,1968,946,2104,1171,1128,1737,2044,455,1030,1036,0.430213516352484,7.17426927451779,2.67719999229899,0.0187942278182147,0.998555307699737,-4.08015998219443
"27","GB43988",4,4,21,13,6,5,26,19,14,22,24,18,-1.36378594604596,0.462356447275216,-2.86636862906693,0.0130624575732098,0.998555307699737,-4.41954949184081
"28","GB44041",4,32,73,16,37,20,35,116,76,31,46,75,-1.3359073938845,1.97741486255928,-3.0354209228756,0.00942045551738672,0.998555307699737,-4.28992500505685
"29","GB44042",4,10,36,6,20,12,25,47,23,9,24,40,-1.11462224441283,0.927779654517137,-2.97022949657969,0.0106873683470443,0.998555307699737,-4.38364868009848
"30","GB44121",429,601,1428,801,1140,730,1191,1833,1004,915,1102,1490,-0.715828181468503,6.74765196512807,-2.58203250493569,0.0225422992074444,0.998555307699737,-4.08477974826776
"31","GB44222",831,969,929,683,1121,1099,1038,1864,1531,438,1149,1286,-0.313069153694618,6.7958129560935,-2.76938377198352,0.015746145759422,0.998555307699737,-4.02143268700605
"32","GB44261",37,38,89,38,66,53,22,30,85,15,26,15,0.871340198138536,2.01664973260957,2.76353285990945,0.0159243193654758,0.998555307699737,-4.32428453015736
"33","GB44647",191,332,399,201,453,322,350,640,565,160,507,469,-0.506212729634332,5.26680668132887,-3.49544110132291,0.00386462351372808,0.998555307699737,-3.69129348825164
"34","GB44663",27,48,119,69,127,83,91,187,232,120,110,109,-0.918591422992427,3.40519453723178,-2.86432470988675,0.0131140762495193,0.998555307699737,-4.13880780263023
"35","GB44969",392,480,557,378,509,400,385,475,442,156,371,361,0.318902925954875,5.42742590201968,3.05359912563603,0.00909457197017505,0.998555307699737,-3.84859350597617
"36","GB45047",230,408,361,277,468,375,308,379,411,126,251,265,0.282752630271636,5.06445639403123,2.63785398235633,0.0202639746564912,0.998555307699737,-4.0152425287897
"37","GB45063",16,14,89,35,23,37,55,74,69,72,61,78,-1.17862857237169,2.29574992944643,-2.87368285282355,0.0128793730343872,0.998555307699737,-4.28152367410627
"38","GB45291",17,6,13,12,18,15,21,38,31,27,14,34,-1.01489202761628,1.04086635695955,-2.86898520945386,0.012996668489209,0.998555307699737,-4.38677378567043
"39","GB45548",0,0,25,13,6,14,20,16,25,26,18,27,-2.2441597219808,0.121576862767969,-2.57346231681174,0.0229133840215613,0.998555307699737,-4.44853959752022
"40","GB45565",4110,2614,1313,1032,2716,2737,2679,848,1590,430,722,1293,0.979842649552801,7.38086463433204,2.62599856234652,0.0207283329586603,0.998555307699737,-4.11051610062127
"41","GB45927",254,408,297,174,284,195,175,162,286,71,183,173,0.615359249143708,4.48777087779705,3.36638294979036,0.00496064659725744,0.998555307699737,-3.80413017121895
"42","GB45937",2494,3416,3690,1306,3534,3105,3111,7001,5748,1525,3808,3621,-0.479163895993763,8.45418103496028,-2.75639963013377,0.0161442152401729,0.998555307699737,-4.13214563781877
"43","GB46030",154,106,55,44,93,69,64,48,77,9,14,38,1.13834552590303,2.49018340219631,3.02255642117619,0.00965806225408366,0.998555307699737,-4.23338589662497
"44","GB46188",184,136,230,71,200,164,220,301,228,117,228,236,-0.490322105633903,4.31443145733362,-2.64186972402577,0.0201089888689134,0.998555307699737,-4.07265657741942
"45","GB46231",628,855,753,531,919,626,595,750,957,245,561,549,0.268016234533426,6.10926954632345,2.65663678245112,0.019548913143958,0.998555307699737,-4.02142671453899
"46","GB46652",882,1398,1139,1196,1178,1093,1024,1042,1219,275,895,802,0.47277747105692,6.70257416121585,2.8908012316657,0.012460705669575,0.998555307699737,-3.97470519678843
"47","GB47148",259,737,479,457,729,478,1077,1349,662,314,686,871,-0.666092981615657,6.05943125126403,-3.0250712733129,0.00961114983468024,0.998555307699737,-3.88031708669696
"48","GB47244",37,27,39,23,42,17,35,66,49,31,47,54,-0.639859736903955,2.01975098206653,-2.61384648261299,0.0212150327297215,0.998555307699737,-4.34703030237967
"49","GB47451",144,254,197,152,248,262,237,454,406,133,284,263,-0.485424192189446,4.69665440912273,-3.69885688963951,0.00261111907893907,0.998555307699737,-3.66802463604024
"50","GB47467",88,78,108,51,62,97,148,183,141,68,141,136,-0.787000272311828,3.47312812802911,-4.10134550181876,0.00121192505420191,0.998555307699737,-3.83752129336797
"51","GB47499",382,212,364,273,362,306,139,247,279,83,241,286,0.604293374721782,4.75179639501424,2.79730968140494,0.0149223040157592,0.998555307699737,-3.97490340440544
"52","GB47543",164,226,284,180,221,288,312,441,297,147,268,311,-0.391930675512656,4.77702422641456,-2.6194204812126,0.0209904280385732,0.998555307699737,-4.0378596388868
"53","GB47804",896,827,780,856,962,2025,813,361,680,65,615,748,1.13735521476485,6.154110558928,2.80671562661943,0.0146544570846894,0.998555307699737,-3.97861802709374
"54","GB48022",993,815,679,693,1258,758,553,1093,427,182,550,669,0.676253767611983,6.16406891490556,3.02697313217478,0.00957582256063648,0.998555307699737,-3.89067134547043
"55","GB48129",119,62,58,32,115,57,39,64,47,12,27,42,0.873176149055839,2.40468141376089,3.15435953981832,0.0074814485110607,0.998555307699737,-4.21782549594455
"56","GB48207",1611,1882,1495,1420,2291,1717,1523,1684,2069,520,1387,1452,0.319170538462509,7.36768054774244,2.59923647014868,0.0218148683270011,0.998555307699737,-4.11758500239258
"57","GB48450",413,468,512,301,597,397,374,515,513,169,328,343,0.264154437193581,5.42422409972768,2.89970342770192,0.0122483168856154,0.998555307699737,-3.90675285143663
"58","GB48709",553,667,603,398,712,666,771,1320,917,375,708,720,-0.404937916686859,6.18517529286275,-3.644612854042,0.00289828901468805,0.998555307699737,-3.67373396239031
"59","GB48938",51,72,61,15,45,24,16,25,23,12,23,34,0.88827976450041,1.67867387705195,2.67932769223441,0.0187177795072264,0.998555307699737,-4.36482994006349
"60","GB48955",9,20,13,3,15,3,15,25,31,7,12,20,-0.981030271550092,0.426796444727832,-2.6703052467749,0.0190440522761412,0.998555307699737,-4.44013549788284
"61","GB49255",7,10,9,5,18,6,19,17,16,5,15,22,-0.778063080893193,0.330092034242073,-2.9943464216439,0.0102001204454841,0.998555307699737,-4.41409384263888
"62","GB49289",43,81,117,53,151,82,117,268,179,51,109,116,-0.676782600943671,3.45482038056033,-3.20988239820626,0.00671804260894002,0.998555307699737,-4.03807935319568
