"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40007",114,288,68,73,356,124,187,487,519,213,501,753,-1.296415983724,4.91579056980917,-3.59432086490433,0.00323232754018395,0.957454655074863,-3.74948559538092
"2","GB40010",1905,2179,1003,1084,4785,2711,3284,5093,5200,1979,6512,4323,-0.883318141600276,8.51522352822233,-3.546322930788,0.00354454896660027,0.957454655074863,-4.04790376109227
"3","GB40316",35,44,22,63,74,39,56,159,73,30,172,78,-0.7722282315988,2.92481550760437,-3.09700082095086,0.0084324391068144,0.957454655074863,-4.15313663306083
"4","GB40548",28,17,7,22,24,26,9,13,9,15,5,6,1.45821872186895,0.795341760653834,3.81054636605695,0.00213718454336171,0.957454655074863,-4.33882421682194
"5","GB41660",7,15,4,8,16,15,12,46,16,15,35,19,-0.873619197588478,0.934130323111016,-3.04885873420059,0.00925370961688217,0.957454655074863,-4.39249120904833
"6","GB41746",29,42,14,17,40,32,24,97,72,20,112,59,-0.843948032829696,2.29877999586765,-3.20021056101459,0.00690855093244894,0.957454655074863,-4.22687435177445
"7","GB41848",130,125,74,112,142,162,63,186,87,29,164,134,0.484914038504864,3.77551950113208,3.02829209875249,0.00962837801755802,0.957454655074863,-4.01919607061572
"8","GB42889",55,35,45,39,86,71,87,159,103,48,199,104,-0.846217814107159,3.2696341218447,-4.55447765712891,0.000531025431642772,0.957454655074863,-3.81209496105981
"9","GB43145",79,100,33,56,188,107,89,233,192,58,349,301,-0.871057898755578,3.92732475012611,-3.27397612531671,0.00599129267962087,0.957454655074863,-3.94595658361625
"10","GB43509",14,557,24,15,643,158,2655,3035,944,725,107,1347,-3.37391848315733,5.1780484926941,-3.09246821105867,0.00850656188161179,0.957454655074863,-4.0361697719789
