"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40360",378,351,613,338,615,445,266,480,249,400,493,527,-0.317087130568754,5.73258123862802,-3.01128162291205,0.00996846128892182,0.898075072255882,-3.90009903527979
"2","GB40423",59,40,67,61,63,74,36,50,46,64,77,95,-0.490389009333426,2.93246419559949,-3.08063527978785,0.00872059291420399,0.898075072255882,-4.14890565262488
"3","GB40548",28,9,13,9,5,6,15,17,7,22,24,26,-1.36925076692731,0.795341760653834,-3.41187847576041,0.00460346359145939,0.898075072255882,-4.3704067100564
"4","GB40710",17,12,48,19,26,18,3,14,5,6,9,13,0.953825181657254,0.741632857286303,3.28121704957664,0.00592196505571216,0.898075072255882,-4.39103634909623
"5","GB41153",137,88,135,80,129,131,87,124,71,132,118,170,-0.490529128265256,3.86989454940816,-3.13274242004286,0.00788652048490847,0.898075072255882,-3.96800026343992
"6","GB42524",116,79,116,124,137,137,36,28,19,39,75,126,0.807931145376479,3.20973938145769,3.20513353257867,0.00685831758179547,0.898075072255882,-4.09305149047152
"7","GB42867",96,74,75,51,102,74,13,21,35,29,59,32,0.896497833453909,2.60347094801487,3.26478703369312,0.00611266463314881,0.898075072255882,-4.18058110607827
"8","GB42952",51,33,54,43,46,61,36,52,44,47,62,65,-0.581464418825829,2.65583343222173,-3.24592080773701,0.0063392536918853,0.898075072255882,-4.16026788459039
"9","GB43393",107,76,154,102,168,97,68,133,61,90,155,162,-0.39854884413409,3.80519649413701,-3.21857815911049,0.00668267811080193,0.898075072255882,-3.95532474613519
"10","GB43866",34,14,14,12,19,10,12,22,19,40,29,35,-1.16449402045691,1.36792982375589,-3.69304520738258,0.00268328830405056,0.898075072255882,-4.28378043533966
"11","GB43983",44,28,79,45,103,85,16,16,18,26,40,30,0.870858928037707,2.25109448685498,3.94370697321849,0.00166524219668979,0.898075072255882,-4.13485716035054
"12","GB44157",12,15,29,18,47,23,1,5,9,1,17,9,1.57743049888957,0.462069330748043,3.31448261190511,0.00555395451174074,0.898075072255882,-4.41416563060637
"13","GB44173",263,159,297,182,271,251,126,269,137,215,266,297,-0.353121679686837,4.81743680589841,-3.00618665434251,0.0100668397596334,0.898075072255882,-3.89009691118208
"14","GB44304",141,117,205,93,194,151,87,137,97,152,168,195,-0.390135206803054,4.16631106135521,-3.12278971285163,0.00803943865266326,0.898075072255882,-3.92059785388349
"15","GB44374",76,62,85,78,103,88,59,67,63,77,101,125,-0.471975592961619,3.37048364601329,-3.30791625924578,0.00562472992361342,0.898075072255882,-4.01821358508372
"16","GB44599",136,122,125,103,127,141,128,109,113,145,169,207,-0.690091993174726,4.10026046911099,-3.51639635160231,0.00376491423218151,0.898075072255882,-3.81325785398845
"17","GB44877",449,316,499,344,475,476,258,376,242,431,497,531,-0.332704723912914,5.66953172569302,-3.02017246552482,0.00979906948389008,0.898075072255882,-3.89258198716741
"18","GB45546",120,83,172,115,166,120,72,108,77,131,135,176,-0.327137004232064,3.9290819988868,-3.0170372362148,0.00985847429266764,0.898075072255882,-3.99256449149627
"19","GB45685",355,296,598,559,746,509,152,204,127,129,461,394,0.679296614351984,5.37211075299051,3.16575293909887,0.00739981997653596,0.898075072255882,-3.85166218746434
"20","GB46337",130,89,174,107,170,173,88,135,68,125,162,195,-0.350861186930807,4.05081770789257,-3.31074105925443,0.00559417238469975,0.898075072255882,-3.88202877455152
"21","GB46760",224,144,221,189,295,219,154,186,119,253,287,299,-0.474447344728004,4.7415486296124,-3.9685733845173,0.00158869806008601,0.898075072255882,-3.57607961930697
"22","GB46978",134,91,104,122,210,108,109,147,68,184,248,212,-0.809590269670278,4.12328493523312,-4.37814994277525,0.0007381512633362,0.898075072255882,-3.58417915349252
"23","GB47324",19,15,29,23,27,26,13,21,18,26,30,36,-0.522176633037808,1.57507854181507,-3.1591479742227,0.00749473963179917,0.898075072255882,-4.31604896810785
"24","GB47390",76,58,100,47,88,78,41,71,40,76,105,102,-0.438679756609491,3.1766131660483,-3.18448971111627,0.00713704426339925,0.898075072255882,-4.08427544659473
"25","GB47541",208,185,72,113,206,262,261,311,194,376,208,218,-1.21630087604162,4.69973608109353,-3.12210083268806,0.0080501317679389,0.898075072255882,-3.86719857460384
"26","GB47822",59,37,47,50,63,65,30,51,41,46,88,86,-0.55739861558631,2.77360208733506,-3.08322654005494,0.00867711063385143,0.898075072255882,-4.17320999933802
"27","GB48423",463,308,500,353,419,425,305,411,235,393,521,581,-0.445315611139512,5.67744751773363,-3.48817131518882,0.00397484244463197,0.898075072255882,-3.73074203905407
"28","GB48475",15,11,15,25,27,20,7,2,2,3,12,12,1.21738642249718,0.363737471153258,3.16459661934639,0.00741635020563344,0.898075072255882,-4.42878966950347
"29","GB48675",22,18,47,37,72,32,3,17,7,13,31,15,0.983194227924054,1.3923244886995,3.13462204892261,0.00785796855800277,0.898075072255882,-4.34979853953679
"30","GB49080",147,122,184,131,126,154,85,160,73,150,188,225,-0.48905187549439,4.16589866426961,-3.10623529302646,0.00830036841967053,0.898075072255882,-3.92592778926261
"31","GB49159",182,133,313,192,285,213,136,277,103,200,221,311,-0.393271609327022,4.70408047553475,-3.10872244603811,0.00826063351559352,0.898075072255882,-3.8602604854916
"32","GB49192",208,168,263,183,272,237,142,192,130,239,250,269,-0.354397263389527,4.73646438789846,-3.36429602562115,0.0050454098900152,0.898075072255882,-3.76891049893658
"33","GB50198",255,177,307,194,348,250,132,251,157,215,278,322,-0.305995171305899,4.89633777449108,-3.05768767873869,0.00911525363451788,0.898075072255882,-3.86772233569866
"34","GB51106",337,280,393,244,422,360,228,353,205,289,417,441,-0.401484834907771,5.36923757832243,-3.44197899450857,0.00434426127364529,0.898075072255882,-3.72877012882571
"35","GB51112",95,84,149,93,170,136,24,72,44,56,88,81,0.534375096934154,3.38651653583978,3.68989978765425,0.00269947671968456,0.898075072255882,-3.94269458855881
"36","GB51598",1292,925,1626,1146,1826,1354,886,1348,818,1399,1919,1768,-0.469356945084729,7.39552037432432,-4.67613893218721,0.000427535498629421,0.898075072255882,-3.69765266434982
"37","GB52146",57,20,59,37,39,44,7,7,4,30,35,14,1.12377967467952,1.54200902193901,3.06963720831619,0.00890757236530715,0.898075072255882,-4.34558667855948
"38","GB52433",164,118,223,114,229,158,102,147,101,171,212,189,-0.371283573892685,4.31577334430663,-3.22049685127255,0.0066579825075841,0.898075072255882,-3.86628086095484
"39","GB52648",140,105,238,116,202,161,98,157,104,151,167,212,-0.387595796035573,4.25679989681044,-3.47871759460234,0.00404777174010513,0.898075072255882,-3.79401849230998
"40","GB52846",25,24,53,48,70,57,7,18,13,9,37,17,1.02380930898156,1.71388008601728,3.58124104089883,0.00332412488614817,0.898075072255882,-4.26437001427052
"41","GB52975",289,195,552,386,819,415,105,189,121,136,378,253,0.638776014847018,5.10003021897223,3.19885598840979,0.00694190244501179,0.898075072255882,-3.83883682692707
"42","GB53658",80,76,152,101,139,111,65,100,61,95,125,152,-0.343060468825944,3.6946415187157,-3.17711748213625,0.00723930463993617,0.898075072255882,-3.98819166186472
"43","GB53742",135,93,201,131,168,135,96,136,67,163,165,224,-0.441086779372842,4.13112765948221,-3.56626596525187,0.00342103846396718,0.898075072255882,-3.79124184242171
"44","GB53933",201,119,361,178,344,262,127,226,139,277,251,349,-0.41929177288737,4.82959681981693,-3.1821950537991,0.00716871769083093,0.898075072255882,-3.82553997435573
"45","GB54416",13,8,19,11,15,25,1,5,0,0,23,7,1.94249642895848,-0.311703861063346,3.05156735077447,0.00922348279965697,0.898075072255882,-4.46435931886206
"46","GB54728",49,40,75,53,122,73,14,16,17,22,72,45,0.775981391155143,2.39769562670062,3.01884967015084,0.0098240896902208,0.898075072255882,-4.24980913727267
"47","GB54848",694,456,875,613,772,655,418,695,359,738,741,799,-0.357518551021413,6.34011012943425,-3.09498129781054,0.0084825580156883,0.898075072255882,-3.92838918060004
"48","GB54926",47,34,68,57,88,41,13,28,18,17,48,30,0.655646221458903,2.19978793241666,3.06061682822612,0.00906390383918856,0.898075072255882,-4.26567160148899
"49","GB55392",56,44,97,62,181,98,20,31,30,32,51,51,0.76560272529927,2.76096555101875,3.5541526729209,0.00350152388720456,0.898075072255882,-4.09956432421051
"50","GB55757",70,66,134,83,121,89,21,19,25,40,91,57,0.790279773864635,2.88495873844612,3.36024678333738,0.00508493830709323,0.898075072255882,-4.11535691081177
