"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB48213",12,8,11,5,17,15,1,0,0,1,12,0,3.16412844567164,-1.07605691215233,5.54975457182931,8.88847628687589e-05,0.882625695286776,-4.37076378758846
"2","GB40085",10,16,11,6,21,7,2,2,3,4,9,9,1.31373070626609,-0.117783030274038,2.98500451385707,0.0103915109351303,0.936540599388064,-4.46518149053955
"3","GB40228",11,6,10,5,24,17,61,15,8,16,53,51,-1.34487476248301,1.14600189970812,-3.92001591166939,0.00171153888997332,0.936540599388064,-4.3012415874485
"4","GB40302",5031,7646,4146,6396,3792,6924,3214,2048,2144,2449,3031,4012,1.03658279140437,8.95765028373957,3.09038298317778,0.00847376950372614,0.936540599388064,-4.15031855878903
"5","GB41193",188,179,201,165,334,221,212,114,85,112,200,202,0.493172334769048,4.48631220424825,3.44158218124745,0.00429186017310956,0.936540599388064,-3.79856210032588
"6","GB42052",76,50,67,44,93,83,68,49,26,34,53,74,0.446105469452633,2.866580013081,3.09611508393878,0.00838019401456777,0.936540599388064,-4.16274310752118
"7","GB42234",450,724,428,510,493,686,326,188,285,267,384,405,0.884165316439977,5.69011746987613,2.93288379591474,0.0114933390547673,0.936540599388064,-3.94776819094805
"8","GB42598",41,21,72,92,93,73,43,23,13,18,47,9,1.37123069679061,2.20954681735845,3.04966608455998,0.00916907135387789,0.936540599388064,-4.27496755090985
"9","GB42685",563,348,682,295,1337,857,2180,834,522,869,786,1024,-0.674358443988774,6.5848828626926,-3.6072543520003,0.00311706880444322,0.936540599388064,-3.80836439205545
"10","GB42792",7508,17042,7756,11758,7069,10236,4111,2453,3153,2890,5484,6042,1.39325064956257,9.61052722122043,3.63608147632124,0.00294873377229644,0.936540599388064,-4.09720341879165
"11","GB43495",384,318,456,223,542,446,392,272,211,206,337,374,0.395828168027337,5.41425581101018,2.97435571205959,0.0106077794848062,0.936540599388064,-3.91688975828001
"12","GB43755",27,23,38,19,49,39,65,43,29,41,51,43,-0.493584267260808,2.26337596867057,-3.00815695439358,0.00993626694325867,0.936540599388064,-4.26350609827652
"13","GB44842",1550,2461,1622,1829,1666,2235,1135,814,515,941,1252,1619,0.957869579669833,7.44410534022686,3.65588476456428,0.00283846649660051,0.936540599388064,-3.89443374982518
"14","GB45099",5773,7008,3970,6019,2904,7829,2531,1687,1964,2573,3262,3717,1.10262735501185,8.87691384686786,2.98137549981236,0.0104647180973997,0.936540599388064,-4.16855074488416
"15","GB45521",17,17,15,12,28,23,11,10,6,14,17,9,0.747592570042444,0.880945996024225,2.96664359212152,0.0107671839918861,0.936540599388064,-4.40624954995793
"16","GB45658",20,9,16,7,28,21,16,7,3,5,12,17,0.767272371310749,0.606906116181737,3.11929727734846,0.00801213275280161,0.936540599388064,-4.41290308358168
"17","GB45714",268,290,350,220,263,292,279,109,132,80,161,297,0.817615258035322,4.75276393165572,3.00328733924261,0.0100303456024634,0.936540599388064,-3.92692999381937
