"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB45400",307,184,118,171,237,504,819,677,837,670,1621,970,-1.50110430756584,5.85136496685281,-7.81601608059431,2.16153969309121e-06,0.0214640891523957,5.14578919976181
"2","GB40166",156,47,53,51,165,158,429,280,347,277,574,197,-1.35616505534633,4.47250572266704,-5.39665503442508,0.000104159597526487,0.0241545503917373,1.55731144162614
"3","GB40335",78,70,41,48,184,221,415,432,446,272,916,272,-1.72055591273513,4.62345845530232,-5.99033850306716,3.73825477672032e-05,0.0241545503917373,2.51270140871035
"4","GB40806",288,222,101,88,146,428,679,650,1519,669,1552,1179,-1.94307500327927,5.75258967740709,-6.28314195309183,2.29617006389193e-05,0.0241545503917373,2.97392658039224
"5","GB40908",208,161,66,72,166,147,131,102,47,75,109,80,1.01371853551298,3.74721185575405,5.30226333807981,0.000123139501830846,0.0241545503917373,1.39912817267404
"6","GB41073",329,242,162,134,286,560,747,514,669,450,980,638,-0.868177198037426,5.70680307425277,-5.59063486028236,7.41244610235428e-05,0.0241545503917373,1.87607362829953
"7","GB41247",336,258,148,156,262,265,171,170,80,145,169,234,1.03288436575322,4.59228143481597,5.31386906420614,0.000120623144149221,0.0241545503917373,1.41354590629825
"8","GB42074",193,153,91,177,252,281,659,381,402,422,1012,481,-1.08065181550656,5.30417108788119,-6.484414433791,1.65383211479308e-05,0.0241545503917373,3.29020474810486
"9","GB42594",82,65,33,24,51,118,299,114,235,133,553,257,-1.58220958075619,3.85485793728164,-5.38005024620584,0.000107262952050475,0.0241545503917373,1.52124620804916
"10","GB43447",31,12,13,16,31,35,72,67,45,45,86,73,-1.07602782845278,2.24415027063677,-5.98122732041816,3.79610516204503e-05,0.0241545503917373,2.21566986320901
"11","GB43558",627,499,309,304,960,1158,2359,1206,1137,944,2351,1185,-0.879224714841263,6.85249296943664,-5.46713044435224,9.19951228829619e-05,0.0241545503917373,1.67371149304835
"12","GB43575",126,137,98,70,280,274,889,456,595,223,827,395,-1.3169650908597,5.12747564457879,-5.27591012248586,0.000129058799176819,0.0241545503917373,1.35121167509228
"13","GB43576",83,84,59,37,113,136,262,230,224,115,269,225,-0.95297736209024,4.06179267131855,-5.51499499569965,8.45868507165606e-05,0.0241545503917373,1.75069479448113
