"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB49475",21,18,6,15,22,25,28,46,29,47,44,38,-1.04084976022888,1.75370816258359,-5.61737090807655,8.27369111934076e-05,0.715584517904857,-4.01952467231581
"2","GB51558",214,240,85,149,245,288,78,154,148,120,132,137,0.719691607534932,4.3564845278516,5.28287134343969,0.000146561089176622,0.715584517904857,-3.26609053435737
"3","GB53148",168,91,81,86,122,153,21,169,28,17,17,21,1.93529134971204,2.93885989295981,5.02911037884141,0.000228479914503124,0.74370212170767,-3.82326380818597
"4","GB40158",84,66,48,98,133,133,35,60,53,58,87,76,0.694550068702189,3.26761311027557,3.33071947961466,0.00539586444121696,0.973561091919846,-4.01176848276021
"5","GB40218",1180,754,578,1842,896,1197,183,809,964,292,314,445,1.37945002318313,6.43563339055168,3.84261300610529,0.00202426471014566,0.973561091919846,-3.67056186646269
"6","GB40225",24,45,6,32,82,66,29,108,91,82,92,69,-0.96466626758292,2.70552112016854,-2.81878981272683,0.0144597375291694,0.973561091919846,-4.22317065761638
"7","GB40581",13,12,6,14,20,20,14,24,21,34,28,22,-0.645326621021341,1.25227412373971,-2.95400529550506,0.0111516288378002,0.973561091919846,-4.34691614800219
"8","GB40611",13,14,7,17,13,11,5,7,8,7,7,9,0.830469812418422,0.372148603119822,3.25306817687111,0.00626680054628275,0.973561091919846,-4.37964113959286
"9","GB40972",460,796,236,525,482,834,305,405,360,266,423,379,0.640533449069717,5.817865882203,3.38397118738836,0.00486998725449827,0.973561091919846,-3.71747961109172
"10","GB41439",360,501,220,377,367,506,235,523,316,292,308,242,0.399915117143381,5.49489141033588,2.98176630286458,0.0105714189552062,0.973561091919846,-3.84342582360932
"11","GB41626",28,41,21,24,47,47,36,56,58,64,64,50,-0.576450974002686,2.49770395039032,-3.13063510350377,0.00793519995447141,0.973561091919846,-4.1839873159819
"12","GB41732",776,839,429,820,698,1036,313,902,572,456,481,550,0.639898603029049,6.36260162655537,4.39377239301916,0.000720410651003813,0.973561091919846,-3.49343832540081
"13","GB41783",184,169,117,155,159,169,102,198,136,94,90,90,0.545895199539835,4.15020206733045,3.1602688607049,0.00749454253776013,0.973561091919846,-3.87934775747865
"14","GB42275",21,72,17,33,22,46,16,19,24,10,15,16,1.02646029342518,1.5992308253028,2.91681260067007,0.0119786543749274,0.973561091919846,-4.32283893936055
"15","GB42425",283,617,126,803,338,362,81,316,199,78,182,117,1.42695856030382,4.91301835721523,3.80024339651047,0.00219407702368507,0.973561091919846,-3.60236474888402
"16","GB42433",238,145,52,112,199,226,159,252,292,315,313,253,-0.688143536730768,4.68055519699536,-3.42988857411622,0.00445817143621196,0.973561091919846,-3.70980030872003
"17","GB42470",18,26,11,19,34,44,28,62,54,46,36,51,-0.812237698161019,2.11131135940392,-4.16232761108278,0.00110767280691736,0.973561091919846,-4.08675983490642
"18","GB42754",24,36,18,21,42,49,42,69,49,33,51,48,-0.552940781778523,2.33433243146072,-2.95117252676947,0.0112125793413852,0.973561091919846,-4.23818958012768
"19","GB42832",64,90,39,68,94,100,57,155,122,119,123,91,-0.455833868355835,3.5480675530156,-3.03268306221787,0.00958400183586405,0.973561091919846,-4.03391916784082
"20","GB42844",139,153,73,145,250,182,142,346,190,267,235,232,-0.506774753505531,4.60360193972517,-3.80455015880323,0.00217617140063589,0.973561091919846,-3.58482148082064
"21","GB43079",28,16,11,24,27,26,19,23,10,14,11,12,0.657550185904796,1.23377847043978,2.8098718766511,0.0147091190950444,0.973561091919846,-4.3659606795755
"22","GB43265",273,266,150,196,271,361,154,368,205,203,172,207,0.319457433864241,4.90726129511573,2.83732742013177,0.0139545838046745,0.973561091919846,-3.90170941300229
"23","GB43277",50,41,21,44,60,54,50,87,51,74,86,60,-0.507630219311426,2.83447313984797,-3.36878717589963,0.00501444147646191,0.973561091919846,-4.08482202621124
"24","GB43316",7,13,5,9,22,14,14,17,21,26,26,19,-0.758736805522623,0.991378427107456,-2.74259817956132,0.0167314575736438,0.973561091919846,-4.3917647875407
"25","GB43358",324,767,180,470,477,640,265,652,278,235,218,233,0.691434160357142,5.54895835489814,2.91405332061441,0.0120423734465561,0.973561091919846,-3.87664954647666
"26","GB43427",37,33,7,22,44,42,54,63,74,101,78,52,-1.14635571393761,2.52098446374718,-4.3450595150125,0.000788303242025845,0.973561091919846,-3.99177940261913
"27","GB43436",535,793,315,532,845,811,320,681,469,623,411,518,0.411526757428864,6.17206629299979,3.0615546129611,0.00906540355974277,0.973561091919846,-3.87120838024314
"28","GB43504",48,33,16,46,85,54,60,78,99,71,132,71,-0.798941877753344,2.97317412847562,-3.12024028518531,0.00809582469723956,0.973561091919846,-4.11750911035628
"29","GB43627",27,28,12,12,30,41,26,66,32,42,43,37,-0.662593121291387,2.00977171757832,-3.39533125274342,0.00476466132614985,0.973561091919846,-4.2060080490656
"30","GB43689",459,3131,260,11956,487,852,134,521,569,209,484,134,2.0699153298077,6.22241484344377,2.70564906974964,0.0179556089268789,0.973561091919846,-4.03635617939859
"31","GB43690",5186,25807,3938,28344,4614,8134,1328,8906,3979,2861,5669,1765,1.61041627813667,9.50890618739505,2.98536312213588,0.0104984688101158,0.973561091919846,-4.22057158657446
"32","GB43713",14040,20611,7337,22516,17513,22370,3844,14946,13789,7963,11839,10178,0.887955762024712,10.6923043077852,3.23655248109647,0.00646952549210159,0.973561091919846,-4.25631369242802
"33","GB43717",160,120,61,136,77,182,60,67,85,76,97,69,0.736116842568513,3.62353800135385,2.90322147407834,0.0122957640342721,0.973561091919846,-4.05913625238781
