"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB42217",2082,1904,5685,2778,2030,3712,942,1423,1411,825,1107,1614,1.49625734102099,7.91489400309231,6.60940566152206,1.64684319836896e-05,0.0675739133670957,2.76608209339592
"2","GB52318",238,75,391,175,86,109,2834,1086,1685,2285,752,429,-2.76332624716319,5.84752726922955,-6.56711528139571,1.75872181419619e-05,0.0675739133670957,2.90234899266779
"3","GB55007",325,238,471,165,183,165,1042,827,1009,1304,548,674,-1.61943140192652,5.91278818025391,-6.46108572118161,2.07600348286008e-05,0.0675739133670957,2.85244193237431
"4","GB52294",75,90,48,87,62,24,864,769,444,1285,386,214,-3.08917575716704,4.59995651945662,-5.9961325079847,4.37535531004165e-05,0.0854506892051134,2.06178818862118
"5","GB54258",1455,1333,2958,1390,1367,1776,867,912,686,547,774,1482,1.25495397326556,7.27837116849805,6.09305038627919,3.73636480620161e-05,0.0854506892051134,2.23742895791199
"6","GB55717",549,452,903,754,416,789,477,429,321,351,366,571,0.861062063614257,6.06337330929694,5.8198175168923,5.8506519149269e-05,0.0952193599154353,2.0015880429067
"7","GB45462",6,4,16,12,3,6,60,38,43,57,49,19,-2.24209495847758,1.20650414515298,-5.68047823629638,7.38353475029526e-05,0.103000309766619,0.644638764480592
"8","GB51195",8,7,11,5,4,4,30,12,20,15,19,21,-1.28893109494345,0.578166978296732,-5.3412649679559,0.000131582197037033,0.160612519258329,0.0877186653014608
"9","GB47042",131,125,168,181,63,95,545,246,336,223,479,278,-1.2059725796412,4.73018316227483,-5.14523078842705,0.00018507810399131,0.197639875778574,0.983793744112205
"10","GB53719",2565,2794,3568,3233,1598,3148,2021,2171,1749,1609,1524,2706,0.77954184772793,8.24885627135215,5.09432097939328,0.000202396186153174,0.197639875778574,0.752513573872323
"11","GB40006",11,11,36,30,9,25,191,204,377,334,209,43,-3.06762718256944,2.95566161270473,-4.23962841967578,0.000954675633687617,0.25195696116107,-0.638920177687234
"12","GB40306",349,413,379,255,246,166,123,205,143,94,110,247,1.24150819567685,4.76261218950722,4.46287244935011,0.000631251819053182,0.25195696116107,-0.0998642725288486
"13","GB41285",68,52,121,61,28,71,148,107,109,127,122,105,-0.655900950708466,3.50704612202424,-4.24509773005307,0.000944987943925965,0.25195696116107,-0.501507689314153
"14","GB42218",6185,5814,21393,9918,5582,11105,4574,7792,4677,2979,2999,6051,1.20675468893125,9.71688450706892,4.32138196684117,0.000819951890210609,0.25195696116107,-0.509752028761401
"15","GB43007",2203,1932,7100,2200,1366,1665,1517,1296,1390,1801,1174,1956,0.866380986545709,7.94634253196043,4.41233444011565,0.000692884058866642,0.25195696116107,-0.244074869602797
"16","GB43285",343,283,408,208,142,265,3220,670,1629,2891,1329,313,-2.03854209984051,6.25488494509076,-4.47911186303884,0.000612674054380817,0.25195696116107,-0.0852738026937363
"17","GB43772",19,12,30,27,7,16,48,36,49,30,28,41,-0.869562219500846,1.76443324067741,-4.35886808578914,0.00076489206797442,0.25195696116107,-0.631500183794578
"18","GB44885",37,22,53,37,19,31,63,45,69,65,49,65,-0.624690193993103,2.52400504484581,-4.26967421205327,0.00090269040606532,0.25195696116107,-0.58954238127865
"19","GB44976",347,173,480,362,151,203,803,557,606,630,425,393,-0.822235108320175,5.65797345449545,-4.25106336283268,0.000934536543372026,0.25195696116107,-0.453091158745439
"20","GB45986",104,111,134,163,57,217,64,71,74,30,51,80,1.27329487441496,3.49203746887308,4.44599391805676,0.000651179107365037,0.25195696116107,-0.19109161827288
"21","GB46030",18,14,29,25,8,34,102,58,42,43,47,45,-1.17382356107715,2.11009312157828,-4.29014210676044,0.000868955266627602,0.25195696116107,-0.65131035561726
"22","GB48243",12,10,22,15,5,5,107,46,71,76,42,22,-2.05630475372062,1.66914491986638,-4.50180797509304,0.00058765266947673,0.25195696116107,-0.513438983953483
"23","GB48250",1257,1062,1634,1397,813,1104,1061,949,867,950,930,1353,0.508112621774842,7.17777894256585,4.58314187949533,0.000506341819047699,0.25195696116107,0.0617828665313134
"24","GB48346",241,154,300,280,121,194,351,344,339,361,307,397,-0.50660909815492,5.14931430076993,-4.84043351502332,0.000317812149403072,0.25195696116107,0.522106160173769
"25","GB48755",73,59,126,70,28,56,135,109,117,122,95,122,-0.588696490137059,3.50642163954953,-4.57678574398362,0.000512254534490474,0.25195696116107,0.0174621454509705
"26","GB50550",419,197,1059,310,195,476,3866,2116,5669,9011,2762,426,-2.71516978080788,7.07791696512436,-4.83439513432828,0.000321274289941209,0.25195696116107,0.445238628069907
"27","GB50814",293,142,659,297,117,231,609,440,647,497,374,685,-0.835694974705261,5.58248310253615,-4.32803115953737,0.000809895075065322,0.25195696116107,-0.323568065469968
"28","GB50941",93,64,205,132,18,67,236,188,245,215,163,210,-1.06754176088385,4.06717461074294,-4.35717175428203,0.000767299267286264,0.25195696116107,-0.292655390906893
"29","GB51518",26,20,79,38,17,41,106,87,88,90,67,61,-1.02457070391076,2.78041371535691,-4.28078410214853,0.000884214835310633,0.25195696116107,-0.537110687566106
"30","GB52224",8,2,14,12,4,6,47,25,21,24,31,14,-1.59317702270391,0.826908934798893,-4.2428394186742,0.000948975715021249,0.25195696116107,-1.03010269594517
