"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40689",8,13,20,5,24,14,32,7,31,26,26,20,-0.897296275779109,1.15622949675078,-2.77178843742813,0.0157892664040739,0.999417976232238,-4.39801664744423
"2","GB40712",141,114,217,149,160,146,93,63,117,121,128,161,0.333018738226448,4.0995535872785,2.93712886595145,0.0114915834658859,0.999417976232238,-4.01089072147573
"3","GB40805",263,197,459,387,348,286,228,133,239,232,224,304,0.374322427732151,5.12184422675987,2.73856052905708,0.0168268296909503,0.999417976232238,-3.98348882143794
"4","GB41033",156,46,313,193,406,256,55,24,182,87,109,71,1.22894703404757,3.97643011552749,2.86362256080875,0.0132374122028257,0.999417976232238,-4.07785629460121
"5","GB41415",19,11,19,8,14,15,20,9,22,31,19,27,-0.668481486807473,1.17984824333671,-3.17813503094109,0.00721927806067189,0.999417976232238,-4.35070600569559
"6","GB41552",25,8,117,51,147,39,8,5,52,7,21,11,1.7538340565252,1.66432606187782,2.70737914690812,0.0178610280808666,0.999417976232238,-4.37778189329285
"7","GB41670",742,334,645,999,497,789,300,171,644,201,228,430,0.987089263814639,5.83778917042644,3.06641192966192,0.00895654804586906,0.999417976232238,-3.90246871566964
"8","GB41699",13,8,13,13,17,8,27,11,26,21,20,26,-0.966965344824447,1.09468737109837,-4.61560107781334,0.000476391298634616,0.999417976232238,-4.23522625534886
"9","GB41863",303,204,231,131,220,213,377,163,243,271,246,357,-0.467132757980022,4.97617761698208,-2.59258218749945,0.022230416918285,0.999417976232238,-4.04223269619184
"10","GB42072",161,132,198,99,111,148,203,101,189,161,158,299,-0.494406631116489,4.37194101408441,-3.01477931862295,0.0098944801032683,0.999417976232238,-3.94198361026436
"11","GB42427",3331,1446,1703,8375,3048,2324,414,478,2693,579,634,1760,1.65199982670655,7.66739329540111,3.14799706247117,0.00765172748694201,0.999417976232238,-4.07189614404508
"12","GB42787",585,478,773,631,699,612,524,282,432,444,416,611,0.37907952190365,6.1177686996351,3.30298060584372,0.00567349245937557,0.999417976232238,-3.83693689095227
"13","GB42847",773,608,1035,612,869,789,901,466,877,841,972,1100,-0.242906524219569,6.7280144989356,-2.56257455508233,0.023533928055722,0.999417976232238,-4.14133248197839
"14","GB43097",299,198,494,211,319,243,385,177,357,310,279,585,-0.355510493686966,5.32889474446616,-2.6598075169085,0.0195594939390156,0.999417976232238,-4.01176741709327
"15","GB43141",87,92,86,47,112,122,133,66,174,206,145,126,-0.768188842679136,3.8484351608477,-3.23924298225101,0.00641603285854601,0.999417976232238,-3.97200277995368
"16","GB43246",386,153,312,178,193,240,481,135,435,247,267,646,-0.623932469631404,5.18867076132217,-2.55229041555712,0.023997463648579,0.999417976232238,-4.05638282696131
"17","GB43617",235,179,415,258,280,270,224,117,212,173,154,311,0.355232624842353,4.89383657666755,2.56982200451536,0.0232124829180032,0.999417976232238,-4.05502991371541
