"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40107",102,128,53,85,85,83,91,112,101,105,81,154,-0.31080383558397,3.66707384867427,-2.21924838173681,0.0447674459195758,0.999872261391703,-4.29280885065235
"2","GB40148",1588,5123,1018,4178,1752,1154,1079,752,473,906,1843,921,1.10156481637468,7.4989636094138,3.25721070336326,0.00619834317768492,0.999872261391703,-4.03644456204964
"3","GB40389",3680,4801,2281,5876,4480,4409,3993,5788,6324,4839,6113,5347,-0.400026115778203,9.2751938936409,-2.30637409225812,0.0380970802224426,0.999872261391703,-4.36570567581745
"4","GB40554",43,77,28,72,55,49,33,43,41,45,35,38,0.394144972102171,2.58223648491668,2.41258698413588,0.0312384088782479,0.999872261391703,-4.34839842061528
"5","GB41033",156,313,24,406,182,256,46,55,193,87,109,71,1.13407440767403,3.97643011552749,2.54476508427496,0.024344303699833,0.999872261391703,-4.17442278894848
"6","GB41257",81,147,30,112,93,69,50,57,72,72,65,65,0.381957940669238,3.24306808215736,2.22932390617603,0.0439431594883834,0.999872261391703,-4.33106458589891
"7","GB41311",1102,1107,458,1033,455,1220,1416,1953,788,888,1551,1551,-0.659836732078189,7.09984729617879,-2.46352332306013,0.0283843885645602,0.999872261391703,-4.21383432865428
"8","GB41361",472,840,130,625,272,144,115,76,22,101,321,67,1.90231028834057,4.48964158603864,3.74316384534721,0.00243590578393512,0.999872261391703,-3.81796155226442
"9","GB41540",10,10,19,4,6,9,50,42,135,63,70,15,-2.50823402293675,1.53694258470534,-3.65474605316694,0.00288465572333552,0.999872261391703,-4.28854630813456
"10","GB41552",25,117,5,147,52,39,8,8,51,7,21,11,1.76565492428334,1.66432606187782,2.78261330620634,0.0154666592600969,0.999872261391703,-4.36983719747057
"11","GB41581",11,42,7,26,16,15,4,15,13,8,6,15,0.842251843592533,0.767521663758233,2.56621468433245,0.0233739738313104,0.999872261391703,-4.44464431094021
"12","GB41601",118,213,73,203,125,146,92,101,91,126,121,131,0.328740527871524,4.02863611989903,2.70051204722333,0.0180988016168522,0.999872261391703,-4.10625988518864
