"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40013",29,52,84,22,114,31,140,393,133,46,50,344,-1.69930071449396,3.38588124106225,-3.65010310037267,0.00272924498544868,0.85546962135975,-3.46735034581532
"2","GB40302",2626,3007,2762,3217,2751,1310,5258,6958,4625,1552,2283,5374,-0.724296239791999,8.67598109751109,-3.60032216608967,0.0030086465798873,0.85546962135975,-3.44938416937951
"3","GB40457",22924,25261,24020,27800,25289,11214,46136,72021,40274,15582,20353,51239,-0.832320226170214,11.8499766994575,-3.52772569746192,0.00346882674074177,0.85546962135975,-3.89005874969355
"4","GB40489",2227,2431,2233,2805,2819,1335,3942,5973,3389,1677,2276,6602,-0.791102404851518,8.53711389966,-3.4096472604242,0.00437404130492634,0.85546962135975,-3.51260443909483
"5","GB40618",790,934,858,792,1184,155,3546,5868,2319,651,1256,6340,-2.00668961792348,7.41738303423339,-4.39695910308317,0.000645817101894466,0.85546962135975,-2.88305646056779
"6","GB40735",7328,13387,15204,10769,12619,5535,18968,29144,19487,7855,8572,17636,-0.709910317215158,10.6816514929235,-3.53651490335308,0.00340952942005046,0.85546962135975,-3.75740518963302
"7","GB41390",785,1159,1003,1063,1405,493,2686,5060,1994,682,1234,4706,-1.32343842125638,7.55438152735917,-4.42449145292516,0.000613000066277226,0.85546962135975,-2.8946281402723
"8","GB41715",4996,6262,6548,6288,6188,3115,10069,16914,9147,3862,4993,12484,-0.770890197139089,9.79921151008476,-3.84195304420104,0.00187697178207353,0.85546962135975,-3.53521852223461
"9","GB41901",363,427,460,440,449,255,618,921,633,245,281,688,-0.492294942750782,5.87499634691373,-3.48077472106562,0.00380366983069995,0.85546962135975,-3.08452771073342
"10","GB41981",203,211,205,297,313,147,662,1336,381,147,344,2172,-1.4964200098141,5.56025511549296,-3.47332788320015,0.00385969618822584,0.85546962135975,-3.12192973413481
"11","GB42234",297,355,330,284,433,245,605,766,519,224,281,721,-0.689487069872386,5.67346927068881,-3.80513069820642,0.00201645012805222,0.85546962135975,-2.87895459750999
"12","GB42252",404,440,481,384,326,219,742,1010,669,250,376,1315,-0.907705081825977,5.97868743118275,-3.99880416055971,0.00138461397156257,0.85546962135975,-2.79137903956584
"13","GB42311",14,207,101,100,51,33,460,954,225,122,58,146,-1.93970449210674,3.92264377122134,-3.43479803270297,0.00416313126479883,0.85546962135975,-3.44878717541241
"14","GB42526",3192,4478,4145,4679,4736,2275,8243,11591,7958,2580,2920,8692,-0.776274121860252,9.30190022861103,-3.9116490384931,0.00163926110100835,0.85546962135975,-3.42950314299738
"15","GB42576",24,26,53,31,33,17,83,143,53,31,32,47,-1.04217670286158,2.41664404199356,-3.70301547087024,0.00246098771154473,0.85546962135975,-3.68542468893996
"16","GB42635",14,18,20,20,14,9,20,51,33,21,17,26,-0.823683192365789,1.43045453038029,-3.40816643805424,0.00438678900578683,0.85546962135975,-3.96148576143961
"17","GB44120",71,218,502,334,160,203,703,1154,662,1780,547,418,-2.0860602415974,5.73133470038801,-4.07228728839151,0.00120148640184411,0.85546962135975,-2.81822958111497
"18","GB44462",4383,4303,4166,5453,6111,3172,8820,11776,6650,3652,4941,12415,-0.830757125079179,9.56113614264387,-3.47300568015607,0.00386213896491585,0.85546962135975,-3.63218402065048
"19","GB44552",160,358,296,228,1960,174,1010,3811,819,1265,478,11272,-2.45544728214933,6.61263898650501,-3.42857082407364,0.00421437916946262,0.85546962135975,-3.25244780681691
"20","GB45099",2132,2043,2576,2820,2519,980,4504,6579,3011,1479,2671,5620,-0.912171423665168,8.47631440323159,-3.49841862421185,0.00367417488288408,0.85546962135975,-3.46466612346264
"21","GB46369",2311,2790,2953,3365,3753,1659,5402,9513,4587,1972,2576,8152,-0.879658050428747,8.86403212507939,-3.71028904467476,0.00242626259503776,0.85546962135975,-3.43437665687497
"22","GB46697",833,1197,1104,1334,1237,714,1140,2069,2074,1062,1217,1763,-0.671569310073395,7.36114620177584,-3.44102881411603,0.0041124814906021,0.85546962135975,-3.31900995512028
"23","GB46882",1923,1973,2019,2216,2566,1274,3837,5693,2783,1530,2140,4944,-0.819810553950937,8.35112271669479,-3.74573442131825,0.00226402341666454,0.85546962135975,-3.3355425194835
"24","GB47043",997,1748,1284,1726,1603,763,2288,3619,3341,887,1269,2465,-0.781699606774982,7.74841211592876,-4.49231136483799,0.000539290981384059,0.85546962135975,-2.90793011161147
"25","GB47079",431,938,579,732,761,241,1344,1593,2852,538,600,782,-1.04430623446141,6.67653125450632,-4.25908354382294,0.000839560282249571,0.85546962135975,-2.76463213323415
"26","GB47106",2361,3330,3177,3296,2382,1606,4885,7440,5143,1556,2429,3970,-0.63617990303293,8.68570146467205,-3.81322811522732,0.0019848996411286,0.85546962135975,-3.36196481173052
"27","GB47500",4020,5355,5209,6071,5537,2730,8774,15200,8682,3040,4127,10820,-0.762879846992355,9.58879578084449,-3.67840147271047,0.00258228228502205,0.85546962135975,-3.55983372010506
"28","GB47943",9,19,32,20,22,18,53,66,35,22,16,63,-1.08401470367495,1.83078183277572,-3.49366634289362,0.00370860989366803,0.85546962135975,-3.87161369947845
"29","GB48163",1954,1992,2481,2491,2761,1335,3878,5811,3178,1531,2147,5037,-0.748952869040599,8.42985952504422,-3.57697902817345,0.00314946221274549,0.85546962135975,-3.42164239384513
"30","GB48527",826,1476,1395,1132,1413,716,2759,4957,2487,696,856,2976,-0.909828023270798,7.61297784911577,-3.9022217731844,0.00166952904500074,0.85546962135975,-3.13516240720379
"31","GB48784",4782,5439,4146,4510,5584,3270,10024,14945,8054,4019,4553,12106,-0.93319277002567,9.63489694131165,-4.48881202401401,0.00054286081184144,0.85546962135975,-3.30287309094796
"32","GB48844",16,18,81,25,20,9,28,140,78,33,44,73,-1.4207779185113,2.23060917385998,-3.41877841192313,0.00429625427794354,0.85546962135975,-3.82119725031549
