"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40110",20,46,25,19,9,28,37,29,57,16,50,12,-0.545978579526943,1.76018058536546,-1.82236269307373,0.0904309236115766,0.999980213213365,-4.51311488611375
"2","GB40142",24,27,39,27,7,9,18,11,7,5,9,2,1.20194147746584,0.682384900848895,3.06948139705202,0.00855251644699941,0.999980213213365,-4.42950199090264
"3","GB40343",111,401,298,288,145,237,417,331,442,164,214,176,-0.405847114347558,5.02021336399626,-1.85303384386315,0.0856717412295843,0.999980213213365,-4.39031549654107
"4","GB40831",84,69,65,47,18,52,29,33,49,23,31,30,0.555203945077369,2.41424087602826,2.30133422473432,0.0377341485804696,0.999980213213365,-4.42863941408106
"5","GB40906",95,172,148,100,57,110,171,129,166,66,140,76,-0.279700513781239,3.88794919657437,-1.89702310828517,0.0792388471939709,0.999980213213365,-4.42216418693109
"6","GB41077",8,12,14,5,2,9,11,14,13,6,10,8,-0.572041218726247,0.234886268847451,-2.22519295687663,0.043520366079653,0.999980213213365,-4.50942556358595
"7","GB41171",50,96,122,68,32,71,54,69,67,31,38,48,0.327515108051441,2.92990796085444,1.87648477047258,0.0821860350638673,0.999980213213365,-4.47074997035322
"8","GB41220",205,206,337,139,108,178,88,199,136,84,71,174,0.53820226274735,4.26908568494732,1.99150652255484,0.0668770195002044,0.999980213213365,-4.38227952802973
"9","GB41647",204,138,234,153,13,207,62,94,114,15,132,31,0.898392736931231,3.46742050026017,1.88412684514223,0.0810780553991231,0.999980213213365,-4.44832591782649
"10","GB41665",37,28,19,18,5,18,22,37,37,18,47,15,-0.703599514669544,1.56598688105138,-2.19923580965306,0.0456766677950272,0.999980213213365,-4.47633104713599
"11","GB41890",39,28,29,41,13,24,20,26,25,8,15,11,0.547349370058369,1.49753891964221,2.07701812548706,0.0572376490017146,0.999980213213365,-4.49207095705463
"12","GB42178",1668,1380,2493,1033,1123,700,1041,1499,1332,562,446,582,0.565073121943858,7.0817488442771,1.82916210254942,0.0893558980733772,0.999980213213365,-4.42899871228875
"13","GB42593",4,23,13,5,1,15,13,13,29,7,26,5,-0.954566752981303,0.404004170421402,-2.06336086601751,0.0586858559323158,0.999980213213365,-4.51886024394161
"14","GB42692",255,375,395,218,91,224,117,390,222,96,107,123,0.486095468503137,4.64424293933198,2.00532683458772,0.0652243596896699,0.999980213213365,-4.36073177816331
"15","GB42796",8,11,18,13,17,22,38,38,32,23,18,6,-0.871170266849796,1.25836017881422,-2.06691575143525,0.0583056748486745,0.999980213213365,-4.49970486509361
"16","GB42943",7,41,56,17,8,31,13,23,11,6,19,4,0.78226860693047,1.01402812974499,1.87643976970575,0.0821925997096358,0.999980213213365,-4.52395531086167
"17","GB42967",48,50,55,42,26,32,44,74,102,33,48,38,-0.526756953041484,2.61689896306854,-2.41316723898623,0.0305396980455021,0.999980213213365,-4.40087600803512
"18","GB42984",10,1294,23,20,453,623,639,374,622,205,292,405,-2.09258673586735,4.77713646196072,-2.03356666842191,0.0619632822861387,0.999980213213365,-4.36588116203261
"19","GB43007",2657,3639,1926,3513,2097,1720,2945,1040,3117,870,1326,1056,0.63476419878806,7.99166845174203,1.95832738160906,0.0710021824325358,0.999980213213365,-4.42871081367113
"20","GB43508",389,2659,1955,1049,267,995,830,3317,1594,1094,2586,842,-0.918402504510432,7.25343977651433,-2.33005814920798,0.0357463854925042,0.999980213213365,-4.31725871031127
"21","GB43519",43,76,78,97,7,79,33,46,14,16,64,15,0.848904103635972,2.26487501428898,1.89175683631769,0.0799852963128023,0.999980213213365,-4.49163561895235
"22","GB43778",179,235,288,280,169,205,231,137,124,116,119,137,0.532829971936536,4.53581168515215,2.29539675682949,0.0381578719807838,0.999980213213365,-4.28735768305421
"23","GB43817",4,15,9,22,2,6,12,16,28,5,15,5,-0.749804701732578,0.346988928593381,-1.88347031981124,0.0811727091734667,0.999980213213365,-4.53419148562264
"24","GB44043",3,17,2,13,3,11,42,10,8,19,12,9,-1.22404169447956,0.357843756162138,-2.0843637782175,0.0564724527485245,0.999980213213365,-4.5175132226597
"25","GB44686",30,28,32,44,17,26,43,44,44,22,40,22,-0.448505260372722,2.06002467984054,-1.99410197417297,0.0665637553230668,0.999980213213365,-4.48393781758697
"26","GB44811",61,132,116,71,33,63,64,62,85,26,61,29,0.382261473401584,2.99187783460152,2.10870464306045,0.0540040311315643,0.999980213213365,-4.42909987310149
"27","GB44823",7,14,14,7,3,23,13,25,37,4,13,10,-0.699495374619797,0.645695496146091,-1.87131264145878,0.0829436400217174,0.999980213213365,-4.53047933841183
"28","GB45040",1283,1594,4037,1187,758,676,1104,2120,509,474,383,425,0.825484858594687,6.94739420920695,2.17449736378916,0.0478244934208212,0.999980213213365,-4.33992266067851
"29","GB45339",27,13,16,12,10,12,17,23,17,18,26,23,-0.65408220353179,1.2040988526952,-1.93700142895694,0.07377477801241,0.999980213213365,-4.51388824874929
"30","GB45521",47,39,33,24,7,12,16,24,20,6,15,4,0.718762000604442,1.15248305933805,1.92576405706719,0.0752750310964162,0.999980213213365,-4.51649143471242
"31","GB45625",6,56,26,25,11,23,35,35,70,20,25,32,-0.859516383540205,1.78115863111517,-2.42155695440916,0.0300562367175018,0.999980213213365,-4.44296124336844
"32","GB45742",4,9,6,6,7,14,17,11,12,11,18,7,-0.866766939025446,0.36696734662547,-2.32721540533509,0.0359385979935846,0.999980213213365,-4.4985869528017
"33","GB45776",541,462,408,436,215,505,631,554,630,318,538,369,-0.383446656930953,5.88584032154447,-2.14113346244812,0.0508708075122924,0.999980213213365,-4.30526946044105
"34","GB45797",0,57,166,200,541,21,130,533,227,52,375,147,-2.30878512341724,3.63760546801844,-2.05012155551702,0.0601219631298963,0.999980213213365,-4.41502036823183
"35","GB46055",13,52,29,26,4,33,24,62,62,16,34,38,-0.850026522823368,1.84709098195466,-2.45314984858214,0.0283004768586871,0.999980213213365,-4.43632295197198
"36","GB46095",95,78,107,109,36,86,127,159,151,48,83,66,-0.457801367849787,3.54139328453534,-2.24844391480394,0.0416703597051366,0.999980213213365,-4.3678304129477
"37","GB46223",246,965,611,2258,950,2225,3442,4492,1986,2730,2278,444,-1.23489137461275,7.5297669019133,-1.95067083194728,0.0719865041184775,0.999980213213365,-4.41631028293
"38","GB46318",550,900,619,693,362,554,869,703,922,452,791,711,-0.431833719456201,6.42741379472119,-2.68849051950676,0.0179953618785821,0.999980213213365,-4.17343952396936
"39","GB46452",195,301,266,232,84,233,209,255,387,124,254,228,-0.304138415331304,4.83427382329038,-1.90648293338555,0.077913803146415,0.999980213213365,-4.37915815604203
"40","GB46819",2,12,26,3,2,11,7,22,23,10,13,26,-1.31271314810543,0.421533764406567,-2.63317000052394,0.0200285463064934,0.999980213213365,-4.47202259306707
"41","GB47209",15,49,37,17,9,30,12,22,25,6,16,7,0.64103967608651,1.20529800730234,2.25887460433351,0.0408646850767053,0.999980213213365,-4.4822787105289
"42","GB47541",431,157,365,1162,215,294,183,114,156,235,203,93,1.10501071639365,4.94420453054089,2.27182558004616,0.0398847535026844,0.999980213213365,-4.28207379600347
"43","GB47696",216,143,139,115,72,96,116,193,221,104,163,214,-0.551775097717162,4.21763689532443,-2.09084513437159,0.0558051618584154,0.999980213213365,-4.35760828127752
"44","GB47932",153,94,112,97,20,47,91,31,115,17,18,18,0.883943479004634,2.74576437303667,2.00448732674724,0.0653236719620827,0.999980213213365,-4.45843912903692
"45","GB47954",13,23,47,33,5,36,17,21,8,6,2,10,1.16926515344262,0.877980893031837,2.46162133792767,0.0278466273974078,0.999980213213365,-4.47393333100993
"46","GB47971",180,181,160,155,59,147,115,110,133,59,123,83,0.324637976106576,3.95974202392375,1.92302080314665,0.0756454528906233,0.999980213213365,-4.41361775593186
"47","GB48061",56,87,114,69,27,56,65,68,65,15,37,34,0.400243724583302,2.76424072435287,1.97296922777616,0.0691539340439273,0.999980213213365,-4.46178144503475
"48","GB48080",18,13,27,43,7,9,8,3,6,5,13,14,1.01093823197744,0.574534776760464,2.04917872948029,0.0602254602473067,0.999980213213365,-4.51682638495992
"49","GB48134",753,1137,832,722,156,1036,219,690,504,173,449,465,0.651038738205582,6.03334060542012,2.00340108009844,0.0654523787297242,0.999980213213365,-4.35209028193317
"50","GB48653",11,28,65,14,18,14,18,21,18,4,4,9,0.806725468412734,0.969303072288482,1.89284396531896,0.0798306865200267,0.999980213213365,-4.52330154749978
"51","GB48897",16,9,18,13,6,14,11,27,26,6,28,15,-0.643188200508512,0.934904076519249,-1.93508698050269,0.0740284320720501,0.999980213213365,-4.51969814484332
"52","GB49046",15,20,38,22,6,18,14,15,16,6,13,7,0.50263232114276,0.923538984509653,2.07435606745261,0.0575173141556446,0.999980213213365,-4.50753706381253
"53","GB49268",593,1210,847,425,165,427,426,653,501,168,350,138,0.504215327265025,5.74421757053574,1.89446829569508,0.0796001800140834,0.999980213213365,-4.37766405540862
"54","GB49441",814,1138,359,205,238,294,775,870,716,286,376,1092,-0.744821856849103,6.05339334390963,-1.82930158782969,0.0893339649388939,0.999980213213365,-4.40104511199519
"55","GB49811",22,32,27,18,6,29,29,34,44,15,37,14,-0.534907863577581,1.62328426888847,-2.16307775293682,0.0488474757356653,0.999980213213365,-4.4782471269959
"56","GB50031",113,170,262,200,54,131,122,130,106,61,133,83,0.337262741538915,3.97503979935184,1.83813147806734,0.0879553018055705,0.999980213213365,-4.43235832765593
"57","GB50097",5,17,12,14,3,13,14,14,22,7,10,13,-0.552887981503632,0.566508532447623,-1.93287741734894,0.0743221723628512,0.999980213213365,-4.52668356176094
"58","GB50450",43,54,16,18,20,12,20,5,8,14,6,8,1.18098732833437,0.991675921380073,2.32538083322295,0.0360631623417457,0.999980213213365,-4.48298833898855
"59","GB50481",11614,8042,7711,8683,5093,7061,9626,12012,13119,5920,13371,8174,-0.461298450614656,10.1797736626583,-1.88310406566014,0.0812255567676804,0.999980213213365,-4.49432732537871
"60","GB50486",14,29,45,15,6,21,25,42,35,12,26,14,-0.470869613639701,1.47283650354399,-1.84117147943189,0.087485081414802,0.999980213213365,-4.51755172632721
"61","GB50520",41,98,93,89,33,69,89,95,102,41,91,71,-0.397323785696461,3.24063038332346,-2.33251186248582,0.0355812611726351,0.999980213213365,-4.37342789282391
"62","GB50621",16,75,38,18,18,38,67,35,67,25,43,32,-0.661522188516433,2.21331593110971,-2.21415635449237,0.0444252587792465,0.999980213213365,-4.44966040858048
"63","GB50805",26,73,57,25,16,34,49,64,93,19,40,30,-0.506472452974474,2.35210768339022,-2.09738317891659,0.055139438010151,0.999980213213365,-4.45969414916579
"64","GB51218",211,127,303,46,44,95,425,710,189,65,66,330,-1.09071058136797,4.30575922512676,-1.94609866786481,0.0725802095514663,0.999980213213365,-4.39366546788582
"65","GB51322",38,14,11,18,4,29,42,33,42,7,15,29,-0.823421673841297,1.36852912199444,-1.85321343597863,0.0856445492817382,0.999980213213365,-4.51873286771083
"66","GB51736",101,84,87,79,41,56,42,50,51,37,56,54,0.442919642079961,2.95668418963643,1.88352431410418,0.0811649208468486,0.999980213213365,-4.46867091369194
"67","GB51953",2,92,3,0,32,35,58,22,40,27,23,23,-1.91725420946304,1.10906518193353,-1.96523271472094,0.070124975481774,0.999980213213365,-4.51408778394805
