"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40110",20,25,19,9,16,12,37,46,29,57,28,50,-0.808469753097756,1.76018058536546,-3.22327895586264,0.00634135240074627,0.933116073470771,-4.34566635101413
"2","GB40228",11,9,3,1,6,5,31,44,85,9,23,17,-1.9302361987465,0.667478418167202,-3.55374720531703,0.00331694717605119,0.933116073470771,-4.37823394026063
"3","GB40263",214,657,233,100,155,114,342,1012,412,651,388,578,-0.889323386733264,5.40373878617078,-3.37004697294605,0.00475424625412662,0.933116073470771,-3.93273422968265
"4","GB40673",14242,8791,9417,5764,7274,8554,9409,5399,9785,7411,5683,6159,0.802628979665883,10.0116723261101,3.02731097708673,0.00931354434626564,0.933116073470771,-4.32555920408822
"5","GB40690",66,160,85,43,45,80,138,369,135,257,125,100,-0.72826853012266,3.8600802181626,-2.90441817453226,0.0118447815978161,0.933116073470771,-4.18401173029475
"6","GB40764",177,403,133,106,102,122,208,553,364,516,282,490,-0.812481232252746,4.98683168438013,-3.2797731983436,0.00567573251123768,0.933116073470771,-3.96999866804755
"7","GB40907",647,527,341,364,315,619,205,506,552,285,372,181,1.00541840882744,5.64555396907572,3.49851365618162,0.00369573191700689,0.933116073470771,-3.86055768266149
"8","GB41220",205,337,139,108,84,174,88,206,199,136,178,71,0.697240004433434,4.26908568494732,2.90557710247573,0.0118179992181776,0.933116073470771,-4.12211677238004
"9","GB41266",407,292,364,130,186,267,267,228,266,212,117,168,0.840508668668215,4.90436103511981,3.83326096340669,0.00192333042645225,0.933116073470771,-3.80301552032701
"10","GB41469",610,763,746,431,489,715,603,716,511,622,657,563,0.525032553951255,6.32754914758569,3.12940083903317,0.00762415031053336,0.933116073470771,-4.00628869530565
"11","GB41825",636,898,683,425,393,594,620,780,727,659,554,579,0.349815722528839,6.33713646831753,2.97238995717847,0.0103708556632574,0.933116073470771,-4.05234271264961
"12","GB42201",9,17,12,7,10,5,20,30,19,24,29,16,-0.744982536658557,0.981545205716404,-2.92337854056173,0.0114140326626203,0.933116073470771,-4.42085964634461
"13","GB42261",632,768,743,267,266,538,473,680,703,418,413,315,0.525014198939568,5.99708341953001,3.11063052579427,0.00791009958985305,0.933116073470771,-3.98525735737211
"14","GB42355",1776,1447,1223,556,755,1131,1275,1331,1330,869,861,647,0.579010225121969,7.09890287496099,2.94858682653278,0.0108651738985563,0.933116073470771,-4.13188622653475
"15","GB42489",401,839,529,210,204,269,683,1164,629,978,500,582,-0.521926039439717,6.0625354651065,-3.20686490693208,0.00654898285388685,0.933116073470771,-3.9805823985224
"16","GB42493",77,485,342,136,68,85,639,348,560,1401,441,476,-1.44188514271526,5.26193294691536,-3.51270276386452,0.00359444427058995,0.933116073470771,-3.93360234127303
"17","GB42538",111,171,121,67,76,107,121,109,115,79,91,83,0.560732010254239,3.73976722393563,3.5901099206969,0.00308922475346633,0.933116073470771,-4.05033362703846
"18","GB42593",4,13,5,1,7,5,13,23,13,29,15,26,-1.36877974093816,0.404004170421402,-3.66843002009272,0.0026509844738334,0.933116073470771,-4.38280360725479
"19","GB42685",796,1272,722,309,318,436,1018,1514,1416,1796,692,887,-0.559829508328315,6.72960271807201,-2.99927998763015,0.00983912659430111,0.933116073470771,-4.09196836374116
"20","GB42693",379,565,526,166,245,436,444,406,373,268,261,303,0.581840817345292,5.5064113064299,3.29421547305279,0.00551709752777255,0.933116073470771,-3.91347102630317
"21","GB42899",467,1065,363,226,267,451,374,448,386,327,459,275,0.631597585271941,5.68983186386759,3.46737359772129,0.00392822986542175,0.933116073470771,-3.86708626040008
"22","GB42984",10,23,20,453,205,405,639,1294,374,622,623,292,-2.8689627226733,4.77713646196072,-3.08713040365422,0.00828317800564493,0.933116073470771,-4.12568183663107
"23","GB42994",289,430,339,168,176,201,222,390,288,302,229,270,0.343014157631183,5.12288447351549,2.98552466722279,0.0101076697404338,0.933116073470771,-4.01608882782251
"24","GB43234",2281,2816,1942,622,769,774,2148,4116,2625,4450,2258,3082,-0.753021279804824,8.0145716025304,-3.15887951176883,0.00719569550523341,0.933116073470771,-4.16970245150988
"25","GB43360",215,245,297,35,51,115,634,329,499,981,449,147,-1.23626309166455,4.92273401175873,-2.91065567755506,0.0117013369380321,0.933116073470771,-4.09966698281489
"26","GB43631",405,880,527,179,262,433,554,1260,753,1311,661,673,-0.556066117206831,6.22920710644964,-2.90950033590792,0.0117277767388864,0.933116073470771,-4.07669725615699
"27","GB44026",10,16,21,11,9,14,6,2,7,10,11,8,1.40946241476368,0.359037077310071,3.33896464691112,0.00505322585414938,0.933116073470771,-4.41639983770662
"28","GB44133",16772,24059,15976,10817,11619,14283,16307,13391,12185,16792,8904,6041,0.895231553181066,10.7611906177834,3.74306404908819,0.00229203384467263,0.933116073470771,-4.28707437548686
"29","GB44502",1084,3046,1055,295,525,343,1501,4018,2517,2014,1352,1690,-0.986594706137756,7.34790389877465,-3.02141468415006,0.00942173994107471,0.933116073470771,-4.1427040557533
"30","GB44512",638,451,595,226,297,324,516,374,421,333,277,343,0.59351745391435,5.65196303819372,2.91545855792889,0.0115920518572562,0.933116073470771,-4.02962731970593
"31","GB44536",67,124,99,103,59,87,273,385,262,478,242,101,-1.16798672252632,4.3173387644866,-3.80999716088533,0.00201222787637808,0.933116073470771,-3.93539555396045
"32","GB44559",171,161,217,86,87,82,154,114,93,115,82,100,0.699464524765454,3.93204750213148,3.26347020086186,0.00586029888722333,0.933116073470771,-4.08557034895706
"33","GB44676",14,17,14,4,5,10,16,28,23,29,18,25,-0.70551739768005,0.995559277479323,-3.00437721071341,0.00974141688134369,0.933116073470771,-4.41295274507123
"34","GB44756",131,225,159,103,109,153,155,183,148,101,126,121,0.517419203694449,4.19791248046445,3.1498623535539,0.00732414474721228,0.933116073470771,-4.06922180847846
"35","GB44824",503,488,221,137,143,187,378,819,957,1410,365,584,-0.951390639042684,5.72618506112488,-3.12130807074749,0.00774615339330216,0.933116073470771,-4.006054650755
"36","GB45070",17,16,15,13,9,10,31,53,22,43,24,25,-0.80153922647979,1.44559017589771,-3.08704292977617,0.00828459886321113,0.933116073470771,-4.38072563269198
"37","GB45413",184,305,143,86,93,137,244,390,292,435,258,197,-0.519475684061219,4.75475341379706,-3.22901706578133,0.00627032957870475,0.933116073470771,-3.9912210182745
"38","GB45526",824,1111,850,329,420,843,798,706,693,609,677,524,0.502093890878824,6.45461489272636,3.05097306282592,0.00889159639318382,0.933116073470771,-4.04019440005649
"39","GB45657",649,704,603,293,303,425,550,571,541,470,371,445,0.441380419048793,5.9715508946059,3.44217283302211,0.00412713591167391,0.933116073470771,-3.88942371992517
"40","GB45667",161,173,113,92,58,125,108,137,120,88,78,75,0.663739168680408,3.80298144846084,3.6142970953504,0.00294657143986897,0.933116073470771,-4.03534173512478
"41","GB45748",7,88,33,3,5,74,163,85,106,151,76,50,-1.82667412405927,2.45620168369699,-3.21779956306509,0.00640992287223585,0.933116073470771,-4.29983034679698
"42","GB46039",5329,6954,5546,4323,4396,9415,4501,5156,3954,3942,3916,2850,1.06611592022983,9.30167587269298,4.53886662065954,0.000499433269206787,0.933116073470771,-4.08903946683088
"43","GB47382",514,790,739,518,572,912,490,491,474,371,691,420,0.984491973494172,6.20972105382159,3.98464993936451,0.00143472978653162,0.933116073470771,-3.7747058546777
"44","GB47396",500,855,642,233,304,464,484,571,482,593,441,400,0.384854766991301,5.96119103203497,3.23845055612114,0.00615529080050202,0.933116073470771,-3.94639587413334
"45","GB47482",256,431,314,139,165,254,277,354,243,285,199,212,0.41067021806249,5.03877922642311,3.57536715029549,0.00317958295639153,0.933116073470771,-3.85259337278539
"46","GB47541",431,365,1162,215,235,93,183,157,114,156,294,203,1.32797197059709,4.94420453054089,2.99546491998744,0.00991289227555258,0.933116073470771,-4.03675007720947
"47","GB47741",1329,1358,1467,634,642,907,1111,1299,906,806,864,942,0.527727821195452,7.01896584288417,3.46452906407277,0.00395018908778399,0.933116073470771,-4.00110452032489
"48","GB48080",18,27,43,7,5,14,8,13,3,6,9,13,1.44848240862705,0.574534776760464,3.54369510013446,0.00338284135737642,0.933116073470771,-4.39260059285893
"49","GB48109",1170,475,609,394,2449,798,1091,355,519,456,234,224,1.55680376327712,6.23747177188215,2.90613129888751,0.0118052130392244,0.933116073470771,-4.06952521523884
"50","GB48346",344,447,376,320,343,530,303,412,330,329,403,337,0.655544596271527,5.59959800837752,2.96034240938218,0.010618205487095,0.933116073470771,-4.01498459350368
"51","GB48442",12,5,9,4,5,8,12,43,16,62,34,19,-1.46986761441289,0.870194757166687,-3.34805629551115,0.00496387204935768,0.933116073470771,-4.38861342380581
"52","GB48443",35,94,50,13,7,13,89,139,165,191,78,40,-1.48851910495668,2.73871333279543,-3.65359936201884,0.00272884373826553,0.933116073470771,-4.2088590609215
"53","GB48446",1920,2136,1755,1086,1070,1214,1532,1710,1988,1781,1251,935,0.500131005288341,7.60519198033663,3.04852154510166,0.0089344173703148,0.933116073470771,-4.15597380370339
"54","GB48510",9,38,2,20,5,15,268,235,942,36,224,90,-3.66971642588095,2.56834766972141,-3.76275685838321,0.00220583102481442,0.933116073470771,-4.2590565314115
"55","GB48517",5,23,7,6,2,6,19,30,17,41,20,15,-1.21220390163298,0.713277204528772,-3.61940667101024,0.00291729893962675,0.933116073470771,-4.3749425555493
"56","GB49040",590,739,567,315,338,562,607,636,591,504,525,345,0.423602476206783,6.06884018208815,2.92217557644036,0.0114408973672389,0.933116073470771,-4.04616718484872
"57","GB49446",280,341,346,107,113,166,210,269,269,184,170,151,0.494490812667021,4.73933881497058,3.18137704031174,0.00688492157069381,0.933116073470771,-3.98924612513445
"58","GB49796",902,611,664,72,374,399,349,201,257,457,141,93,1.35290925523924,5.27880761336458,3.05590905520341,0.00880599527948892,0.933116073470771,-4.00118378716549
"59","GB50217",48,59,34,10,10,89,28,23,10,27,18,12,1.28447007043396,1.6807973983479,2.99121659819708,0.00999567895555634,0.933116073470771,-4.37433112851699
