"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40227",7,19,198,16,5,3,56,55,66,27,84,43,-1.76073756957928,1.85957717659328,-3.06314227902136,0.00866445293487849,0.798500097916346,-4.35914784971628
"2","GB40431",25,19,125,27,18,27,69,108,105,22,73,52,-1.16247991142938,2.5493586581417,-3.02126075520568,0.00940615664781194,0.798500097916346,-4.30226241798252
"3","GB40691",209,353,347,255,155,193,311,339,352,173,331,354,-0.39357691381017,5.15065948711232,-3.17556074480701,0.00694852258638709,0.798500097916346,-3.96039785836048
"4","GB40823",77,120,70,78,29,40,104,133,100,42,91,114,-0.620533358992187,3.32603981250312,-3.41511944987778,0.00434042640465797,0.798500097916346,-4.14275786471473
"5","GB40967",7831,11007,3294,3337,903,810,867,3068,380,557,796,574,1.78668698615784,7.66328557439832,3.38384453198816,0.00461528395139273,0.798500097916346,-4.09301507202904
"6","GB41222",378,521,314,162,66,172,98,238,125,54,90,65,1.10860129604567,4.28282596790065,3.34867456850288,0.00494532070313717,0.798500097916346,-4.02627521380847
"7","GB41275",37,19,22,33,13,35,67,31,46,47,69,66,-1.14989865130653,2.26646073362987,-3.05927768600434,0.00873039170061132,0.798500097916346,-4.32202408801891
"8","GB41675",79,141,164,119,42,61,67,83,55,47,73,53,0.541825798312312,3.31013212119024,3.40500058416896,0.00442750580472194,0.798500097916346,-4.14866409285225
"9","GB41700",145,202,223,187,68,114,102,130,82,65,72,41,0.874224290294205,3.80702037408792,4.30080887193442,0.000779335737337642,0.798500097916346,-3.91510835384737
"10","GB41987",81,108,92,74,39,78,95,130,105,59,114,134,-0.52937791259609,3.53954552746061,-3.01967731726058,0.00943539995339711,0.798500097916346,-4.18618976662391
"11","GB42089",40,52,49,53,13,20,63,52,58,23,50,53,-0.532169392968288,2.4123598680163,-2.83903053485759,0.0134341925517963,0.798500097916346,-4.33779322698944
"12","GB42300",438,343,313,404,206,285,161,337,137,181,217,103,0.843514929476883,4.97360545267356,2.93702673790164,0.0110933510294925,0.798500097916346,-4.05207957226446
"13","GB42557",773,1384,1279,640,280,181,774,1309,1328,799,818,1601,-0.946356526865268,6.70720095389098,-2.87713640963341,0.0124712537151211,0.798500097916346,-4.11685337924237
"14","GB42558",520,757,575,116,243,589,82,250,135,131,159,77,1.60369640429824,4.89048602118041,3.41262193168098,0.00436175777219074,0.798500097916346,-3.96130696814587
"15","GB42762",99,427,288,332,132,110,142,169,108,73,131,99,0.71743689030516,4.32032655625237,2.97196743566253,0.0103599766870442,0.798500097916346,-4.10171613538882
"16","GB42805",53,106,145,82,29,60,48,93,32,18,53,36,0.69993380320657,2.83518316783009,2.93512981200133,0.0111345997744526,0.798500097916346,-4.28608122114755
"17","GB42919",1734,1303,2466,1367,772,790,2414,1823,3746,952,2394,3425,-0.830372433485517,7.80849815301788,-3.2450435555936,0.00606193060254489,0.798500097916346,-4.12759248027997
"18","GB42931",1244,1615,5121,1692,771,839,2744,2724,4149,1000,3333,3257,-0.873250573489856,8.0305345736629,-3.10748564887173,0.00794233248121024,0.798500097916346,-4.17452441549762
"19","GB43444",1234,1806,1895,2119,660,962,1057,1501,770,652,944,846,0.461647867077948,7.19457565515568,2.91311733130251,0.0116244615705204,0.798500097916346,-4.1456883391132
"20","GB43487",22,24,22,21,11,19,34,25,53,20,26,41,-0.770810874467944,1.72499759830043,-2.90713890801437,0.0117611314755176,0.798500097916346,-4.37938101094533
"21","GB43518",3,13,30,2,3,8,10,35,44,28,50,50,-2.22099396720078,0.98001950920231,-3.84689620712275,0.00186651461930075,0.798500097916346,-4.34495212906866
"22","GB43546",83,243,194,126,54,50,53,151,54,38,56,21,1.00265136158688,3.28949592264659,2.98944170415397,0.0100113817642359,0.798500097916346,-4.23020866674265
"23","GB43639",261,271,266,241,150,168,328,278,421,158,295,417,-0.534622995665485,5.08538552145007,-2.86757395150578,0.0127063248610911,0.798500097916346,-4.05704913339537
"24","GB43846",19,49,21,32,17,21,11,11,6,4,33,8,1.21263136341781,1.07278144827127,3.22026648652731,0.00636431790719575,0.798500097916346,-4.39049259988892
"25","GB44010",27,79,76,55,12,34,20,42,22,17,28,15,0.803349381998046,1.99641582837642,2.9773421941707,0.0102514970918933,0.798500097916346,-4.35273447065907
"26","GB44055",480,806,221,192,91,615,86,220,93,83,234,83,1.35635884837135,4.66796029340923,2.84300602134333,0.0133304147544901,0.798500097916346,-4.1199352259392
"27","GB44384",73,42,121,24,14,14,80,65,112,42,85,116,-1.16538648469475,2.80145798525229,-3.1319095758743,0.00757047504066954,0.798500097916346,-4.26110520448149
"28","GB44671",72,95,86,47,52,107,108,112,112,79,162,174,-0.829454201937054,3.63341944692438,-2.9049110572864,0.0118124650074874,0.798500097916346,-4.19990771170426
"29","GB45172",383,357,507,316,249,212,477,474,602,293,392,513,-0.531231301458876,5.64818709240258,-2.85286235316987,0.0130765028556284,0.798500097916346,-4.05545138419402
"30","GB45248",2465,2385,2423,2351,897,2571,805,1360,1080,981,1903,780,0.851921835629959,7.62785217566042,2.9926535969707,0.00994858099740155,0.798500097916346,-4.1659898295707
"31","GB45279",165,163,173,92,101,132,186,225,247,104,195,216,-0.625026376803183,4.39004140434654,-2.90096161823215,0.0119040096547934,0.798500097916346,-4.10403111017225
"32","GB45612",220,243,209,172,74,79,75,237,50,50,80,37,1.00585521248858,3.77295564857825,3.09785286275738,0.00809393692591265,0.798500097916346,-4.15047802048663
"33","GB45681",58,147,213,112,19,43,55,99,42,17,30,27,0.974190258610287,2.82669700483128,2.84606079636796,0.0132512065638554,0.798500097916346,-4.3023898793033
"34","GB45696",684,1026,256,622,189,624,91,362,36,210,388,72,1.84410325547609,5.09582474223281,3.13671407546581,0.00749939076674209,0.798500097916346,-4.02811364118654
"35","GB45746",450,798,5351,1122,345,215,2318,1473,3882,1419,2727,2364,-1.73775116136072,7.39673919503714,-3.45300412548982,0.0040294272974193,0.798500097916346,-4.0504288917196
"36","GB45861",141,431,903,65,54,170,264,1133,373,504,888,843,-1.7238873244376,5.42072735665091,-3.19334749559614,0.0067099407555535,0.798500097916346,-3.99459031124418
"37","GB45862",190,292,361,273,92,133,268,286,277,139,334,269,-0.368418013794641,4.89719187788707,-2.8842052951911,0.0123002352153276,0.798500097916346,-4.06099531035792
"38","GB45881",613,977,841,806,265,529,483,570,409,277,590,451,0.40670552179485,6.12021410484933,3.03762355025029,0.00910917209361499,0.798500097916346,-4.01887029199935
"39","GB46038",6,37,68,18,24,18,76,85,68,75,63,50,-1.62033729707877,2.38357316282408,-4.1480270586881,0.00104352957399775,0.798500097916346,-4.18671314820984
"40","GB46223",246,965,611,1986,950,444,3442,4492,2258,2730,2225,2278,-2.0328598586441,7.5297669019133,-4.18835730440811,0.00096592346363812,0.798500097916346,-3.93324625682423
"41","GB46439",40,46,38,28,12,41,60,52,72,26,54,81,-0.856440434050287,2.46156910883592,-3.36971912051276,0.00474509387391546,0.798500097916346,-4.26117827038919
"42","GB46692",21,33,37,32,16,13,36,55,47,12,39,37,-0.627078134837908,1.92973093914543,-2.89814465613173,0.0119697308310641,0.798500097916346,-4.36613506413955
"43","GB46881",71,80,67,70,39,60,106,87,134,58,78,113,-0.647647675602398,3.33850947814211,-3.09518539579757,0.00813642457805347,0.798500097916346,-4.19907491602134
"44","GB46983",407,553,701,471,211,283,404,399,343,190,307,210,0.400965172900468,5.51296711756248,2.88182717570299,0.0123575103515263,0.798500097916346,-4.04377171265999
"45","GB47083",111,302,365,385,83,148,168,193,107,68,147,78,0.699922446516978,4.33046984931433,2.87324064354055,0.012566501618242,0.798500097916346,-4.12564203355509
"46","GB47270",52,265,508,128,34,68,663,305,398,570,322,417,-1.83648324143798,4.8595653426609,-4.20895512672522,0.000928597513285272,0.798500097916346,-3.79861571925954
"47","GB47581",81,156,195,145,51,116,72,94,71,56,68,50,0.721835438094188,3.52893139415742,3.85480274388979,0.00183806898407171,0.798500097916346,-4.03873124476545
"48","GB47616",116,160,160,129,56,114,164,156,200,84,159,171,-0.444405438223183,4.12636762983087,-3.04242301189117,0.00902383759238657,0.798500097916346,-4.09926175491955
"49","GB47736",435,807,1393,587,309,431,965,1065,1429,426,963,818,-0.667205824689559,6.56302693317604,-3.57955916970435,0.00314425820479842,0.798500097916346,-3.92063646095112
"50","GB47803",1667,1489,3450,2094,818,883,2536,1795,3908,1220,2776,2973,-0.690616390636197,7.97148609461364,-2.84548592901915,0.0132660771014853,0.798500097916346,-4.22306406879762
"51","GB47906",9,22,3,3,2,5,12,39,10,8,11,16,-1.37233478942051,0.251218415194984,-2.91839107590371,0.011505200478403,0.798500097916346,-4.44796033419079
"52","GB48110",21,32,141,27,6,22,80,89,59,94,99,54,-1.42471527090892,2.59391188869305,-3.48262573017914,0.00380196707412722,0.798500097916346,-4.23743710322022
"53","GB48364",596,938,462,468,119,440,189,405,213,150,299,212,0.851249151907767,5.37884365938357,3.17353268360774,0.00697625750054051,0.798500097916346,-3.96593242057058
"54","GB48412",15,13,17,10,13,22,26,21,39,21,30,35,-1.04163424865124,1.44379479645913,-3.0133484054969,0.00955318537851495,0.798500097916346,-4.38662020181737
"55","GB48426",26,146,64,38,10,22,10,63,6,6,16,1,1.95930451728592,1.28162477730459,3.05595826360688,0.00878742582746433,0.798500097916346,-4.39630840532848
"56","GB48447",73,182,73,89,17,57,29,45,14,11,67,22,1.3219774304156,2.46614442168747,3.49025596845854,0.00374550080569697,0.798500097916346,-4.24912155909526
"57","GB48663",306,148,289,341,48,86,337,431,1047,141,631,617,-1.47449570013004,5.1572874800767,-3.78071805494928,0.00212289263535823,0.798500097916346,-3.83723843434257
"58","GB48813",136,183,121,147,55,43,73,88,37,51,62,34,0.873686154172153,3.29328664961549,3.13306913418157,0.00755325782161125,0.798500097916346,-4.20216817959727
"59","GB48883",94,162,139,175,44,133,57,133,37,51,82,54,0.800979272518471,3.48848545864905,2.92037804402615,0.0114605803041677,0.798500097916346,-4.21901823137174
"60","GB49041",68,77,111,77,32,52,96,116,129,47,84,118,-0.592895916680361,3.36701011873121,-3.52315365813481,0.00351156955521178,0.798500097916346,-4.11723935761074
"61","GB49157",12,19,20,15,5,13,7,7,9,5,6,12,0.726847476438247,0.43367996776556,2.8322048410272,0.0136142254210708,0.798500097916346,-4.45183391694732
"62","GB49722",17,22,30,24,11,13,10,13,10,10,15,9,0.677316626663288,0.955199490419476,2.88428936615197,0.0122982152179794,0.798500097916346,-4.42565067288852
"63","GB50451",27,68,50,43,51,14,17,37,17,7,9,9,1.32535158134761,1.60821301515069,3.47668593921945,0.00384651683640561,0.798500097916346,-4.33197708587567
"64","GB50627",324,674,1072,232,78,257,679,718,605,555,633,631,-1.03496779282851,5.89339042658823,-3.21150482893377,0.00647481568340335,0.798500097916346,-3.96867502794871
"65","GB50778",16,20,14,14,10,12,29,28,27,9,17,30,-0.732645218224299,1.23685999244318,-2.88890326772009,0.012187854624633,0.798500097916346,-4.41046641782751
"66","GB51034",13,27,50,14,8,15,23,35,30,26,64,37,-0.917528990520612,1.71504467433021,-2.82631717153813,0.0137714166927712,0.798500097916346,-4.39002298595036
"67","GB51188",902,640,671,386,165,321,311,357,299,174,278,212,0.716218247130245,5.50003347493227,3.03329983550351,0.00918673223037349,0.798500097916346,-4.00272231512379
"68","GB51535",281,355,308,217,170,250,352,412,370,228,384,438,-0.552234555732923,5.31606417129372,-3.13914628910242,0.00746365895354214,0.798500097916346,-3.96820217992248
"69","GB51613",204,206,185,169,143,182,111,172,88,61,85,107,0.740804700175365,4.13949556946459,3.17431370633226,0.00696556352042047,0.798500097916346,-4.07775323495361
"70","GB51759",386,661,490,460,144,273,200,503,158,82,212,211,0.803227851827534,5.1380507823608,3.53126661443176,0.00345618124927785,0.798500097916346,-3.87506489410766
"71","GB51801",3,10,16,13,5,8,21,10,21,17,28,35,-1.30419589490924,0.815501087214462,-3.22700402501721,0.00628062981651767,0.798500097916346,-4.40222739742381
"72","GB52184",1003,173,423,192,160,433,72,29,17,205,90,276,2.16217657402655,4.34833967117093,2.89204458796288,0.0121132750126473,0.798500097916346,-4.16480173679994
"73","GB52189",144,234,285,139,51,130,89,161,72,53,125,79,0.641500139695542,3.91272090175841,3.02191954613388,0.00939401639437396,0.798500097916346,-4.14020720492456
"74","GB52203",36,27,70,15,9,18,41,69,42,50,69,42,-1.09512113390943,2.20796877363453,-3.24676566229472,0.00604145511836842,0.798500097916346,-4.30345343317142
"75","GB52289",13,29,36,32,8,10,14,17,11,9,7,5,0.864452314350158,0.861498035067676,2.83103664131883,0.0136452738784285,0.798500097916346,-4.43471604275253
"76","GB52348",752,927,907,400,183,333,199,599,208,158,357,277,0.823935759845923,5.59558226051075,2.97280065018224,0.0103430858092544,0.798500097916346,-4.02433194639082
"77","GB52603",10,25,33,28,9,16,11,10,5,9,18,4,1.01536317259411,0.761838168141084,2.82857087144263,0.0137110373878836,0.798500097916346,-4.43929858448085
"78","GB52620",15,38,47,32,10,23,11,16,10,7,19,5,1.16385388700344,1.10462566797751,3.94042974693514,0.00155688451101341,0.798500097916346,-4.3299516132045
"79","GB53028",1592,1765,541,288,472,1432,147,411,198,518,430,128,1.6973224923069,5.93534003305482,2.97263473102134,0.0103464471422963,0.798500097916346,-4.05442455836713
"80","GB53195",271,385,332,213,140,159,354,363,354,188,273,424,-0.493902411738466,5.16287236393812,-3.12986614242114,0.0076009112087286,0.798500097916346,-3.97462510214695
"81","GB53261",42,35,121,15,10,8,189,57,100,142,55,68,-1.76560834841878,2.65926554248763,-3.27903824619231,0.00567028156228906,0.798500097916346,-4.26158137447757
"82","GB53439",406,692,778,541,247,290,622,609,695,319,525,714,-0.376416090399198,6.0515464653103,-2.91027925442236,0.011689145354859,0.798500097916346,-4.05228379882342
"83","GB53632",478,544,177,405,39,86,94,176,82,51,78,49,1.3316115841026,4.06256417442074,2.85192211886281,0.0131005181737777,0.798500097916346,-4.17656958909749
"84","GB53637",6,11,13,4,1,8,13,16,20,8,10,8,-1.01903323958227,0.202392815727092,-2.85510756834783,0.0130193306591794,0.798500097916346,-4.45536867758296
"85","GB53649",132,126,128,115,83,107,161,147,205,94,195,255,-0.682603887404979,4.19157609828662,-3.01417793993498,0.00953766467081118,0.798500097916346,-4.09936793144247
"86","GB53668",139,158,177,173,105,139,225,241,298,86,230,259,-0.642007518824435,4.52740312223212,-3.38433216334834,0.00461086697023931,0.798500097916346,-3.96017416413153
"87","GB53746",183,311,323,309,87,101,147,217,144,69,97,58,0.761422983463441,4.26292426643036,3.22954035738435,0.0062494111623114,0.798500097916346,-4.04549499413707
"88","GB53835",32,101,110,76,25,39,23,75,18,17,37,24,0.93735160231016,2.38065468901369,3.10637077148769,0.00795973341104479,0.798500097916346,-4.30526955498166
"89","GB53865",2195,2310,1257,2722,1209,1437,696,1618,517,930,1136,704,0.977529267916765,7.34890479118361,2.91706552227259,0.0115350627987101,0.798500097916346,-4.1597729516264
"90","GB53888",2185,764,3558,2577,514,692,4698,1848,4858,1241,2916,5241,-1.26641441774583,8.04725830791747,-3.0323058754781,0.00920465448558576,0.798500097916346,-4.19233997089374
"91","GB54399",8,15,13,10,5,7,19,16,18,11,12,18,-0.768739160000407,0.69622542030549,-3.47017209179723,0.00389597720824299,0.798500097916346,-4.38968365965838
"92","GB54734",36,73,38,35,23,40,2,37,15,11,29,13,1.4352247302656,1.60415854661341,2.82541610348783,0.0137956302752867,0.798500097916346,-4.39989300425016
"93","GB54756",230,373,430,336,103,109,365,518,431,174,235,363,-0.547715359152557,5.16726780029526,-2.87421483975991,0.0125426165702642,0.798500097916346,-4.05282481672546
"94","GB54853",134,218,230,195,59,160,90,239,66,52,84,52,0.809581641111679,3.89130208314079,3.04995148394631,0.00889157487140141,0.798500097916346,-4.14080089402619
"95","GB54947",83,159,249,144,37,46,44,106,51,42,59,30,0.951929349027881,3.21851693738292,3.26255343620912,0.00585693513499197,0.798500097916346,-4.1888233111358
"96","GB55088",74,225,265,187,49,87,97,137,69,35,85,48,0.767819773548371,3.63337532673417,3.12775416586216,0.00763249624305941,0.798500097916346,-4.15778358104853
"97","GB55246",14,31,30,23,9,16,9,14,12,4,16,10,0.816514059628774,0.904392293343812,3.58765264198414,0.00309483711234979,0.798500097916346,-4.36939799514014
"98","GB55705",1273,1144,5313,1239,275,640,2861,2855,5101,880,1811,2229,-1.18035311812822,7.70373976971347,-2.88983600977923,0.0121656629095517,0.798500097916346,-4.19480952128003
"99","GB55773",103,94,119,80,36,69,137,100,213,54,137,193,-0.777240269826477,3.7199808237912,-3.0904734093306,0.00821201960240092,0.798500097916346,-4.14839325179677
"100","GB55918",37,45,56,42,20,27,65,61,56,19,60,48,-0.510113098506097,2.46573227104469,-2.88364640097322,0.012313672227218,0.798500097916346,-4.32680317646976
