"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40169",204,79,201,154,104,119,190,64,57,44,110,80,0.629670044079385,4.01951644464634,2.56944563024451,0.0227534536427141,0.999945068882605,-4.23876561500962
"2","GB40531",42,32,49,59,34,68,159,84,30,33,81,62,-0.626022598361128,3.07318630649633,-3.09556328134953,0.00818775414793273,0.999945068882605,-4.24454840474584
"3","GB40545",32,18,24,37,29,35,33,17,10,15,26,12,0.599188987183696,1.80895978797866,2.70262233373771,0.0176031377279054,0.999945068882605,-4.4078613306652
"4","GB40615",244,136,259,292,97,247,162,166,56,44,164,80,0.900567008272887,4.43295905636154,4.35624885160562,0.000712485817977216,0.999945068882605,-3.7797648621173
"5","GB40617",48,29,33,46,13,57,24,32,22,6,36,14,0.75561043056125,2.02095603837894,2.40372614611709,0.0312147417144148,0.999945068882605,-4.43243416111109
"6","GB41291",9,7,19,11,2,30,57,27,10,14,23,17,-1.13343491718613,1.20529856301018,-2.88498623363378,0.0123538150837405,0.999945068882605,-4.42489005948179
"7","GB41670",742,334,999,976,262,359,645,300,171,107,507,179,0.935190272489733,5.85347010802772,2.94109073553382,0.0110736105876402,0.999945068882605,-4.06691434296872
"8","GB42191",90,68,99,76,46,101,233,114,86,59,157,90,-0.630287975518342,3.85145688120814,-3.57906324690051,0.00317906546713128,0.999945068882605,-4.03795818568003
"9","GB42353",111,88,82,131,67,90,117,75,49,43,77,58,0.400947652515049,3.60585283775451,2.83093512172822,0.0137244979262165,0.999945068882605,-4.22642366575518
"10","GB42427",3331,1446,8375,8951,1082,2056,1703,414,478,206,3409,270,2.23246707326191,7.74742822055988,3.56260823515547,0.00328279978629484,0.999945068882605,-4.13946286110197
"11","GB42514",10,9,0,26,5,112,22,153,39,40,81,196,-2.63692593225992,1.97434879488281,-2.60147684606838,0.0213953690762294,0.999945068882605,-4.42464382641113
"12","GB42549",62,61,27,35,29,46,47,3,18,6,24,35,1.25815830440585,1.9999069208318,2.4732314567949,0.0273514717935394,0.999945068882605,-4.42728955318838
"13","GB42552",78,64,30,28,21,60,29,11,19,10,37,9,1.23128616394796,2.05511576564343,3.15249964621123,0.007324193576649,0.999945068882605,-4.34240074398682
"14","GB42553",96,65,18,44,37,63,23,15,29,13,46,14,1.12931996514932,2.31317839343308,2.71301274240212,0.0172528207053819,0.999945068882605,-4.37595659419652
"15","GB42642",33,39,9,9,49,21,5,1,11,1,5,7,2.22589869291039,0.593891843282402,3.18848104750234,0.0068258865773296,0.999945068882605,-4.42552380995473
"16","GB42643",14,19,16,10,19,24,12,3,14,0,4,8,1.66582531388492,0.47774181312164,2.69264483837635,0.0179460501932952,0.999945068882605,-4.46876016528107
"17","GB42728",345,264,202,348,120,192,269,161,72,74,255,141,0.571972772777849,4.81038540569588,2.81284541285653,0.0142157696190631,0.999945068882605,-4.09412979943119
