"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40137",17053,7070,13058,2558,10438,5193,24793,6678,23032,33078,5842,11426,-1.00593490858,10.6681527007328,-2.64753747491922,0.019522135482532,0.999600642000196,-4.43139383673033
"2","GB40158",84,35,60,16,58,34,66,48,98,167,31,67,-0.820280293056576,3.07485399837706,-2.75490342010319,0.0158567217243782,0.999600642000196,-4.30402603467611
"3","GB40261",2157,1510,3683,434,1924,1110,7080,1538,7676,6032,875,2015,-1.18962318402998,8.37933406523594,-2.6490301157478,0.01946593407679,0.999600642000196,-4.33218686620634
"4","GB40409",76,34,51,19,90,39,111,30,140,425,63,59,-1.23328734100724,3.35917816657912,-2.60995879232758,0.0209900580179434,0.999600642000196,-4.30495300900775
"5","GB40837",74,51,107,61,82,55,14,14,32,45,42,37,1.19776708484336,2.77729696183238,4.26126654937838,0.000845077382941118,0.999600642000196,-4.13440347623383
"6","GB40972",460,305,405,189,223,145,796,236,525,445,262,377,-0.732311906204266,5.66361511318395,-2.79621957468235,0.0146331126245912,0.999600642000196,-4.08607309083889
"7","GB41191",214,122,191,101,216,126,258,102,323,597,146,201,-0.708349734590247,4.87155419261393,-2.88867027237633,0.0122206000367612,0.999600642000196,-4.06705946317274
"8","GB41361",472,115,840,196,355,1405,76,130,22,19,396,250,2.285513696387,4.86237421267294,2.82840315061826,0.0137444829953426,0.999600642000196,-4.1569921459836
"9","GB41540",10,50,10,27,12,1,42,19,135,126,12,30,-2.10010799860143,1.78947241828485,-2.78938430678408,0.0148289653108502,0.999600642000196,-4.40619681966314
"10","GB41710",191,86,370,29,115,77,75,32,22,38,62,102,1.16580317390414,3.49253888334733,2.7640197721688,0.0155784143486896,0.999600642000196,-4.26246847516868
"11","GB41932",15,21,36,11,26,11,34,13,25,53,27,23,-0.655822560248352,1.80372481932212,-2.42289599255074,0.0300308645425819,0.999600642000196,-4.44087302806914
"12","GB42053",23780,5405,42110,5645,16273,5890,74194,14811,80449,61407,7972,16598,-1.46606706222578,11.5148306420972,-2.71104452417294,0.0172649628768379,0.999600642000196,-4.45035627349725
"13","GB42276",54,22,31,13,35,12,117,37,53,67,20,35,-1.05029192115968,2.4085700407823,-2.85400136234484,0.0130756720955254,0.999600642000196,-4.34919359129914
"14","GB42311",244,79,209,122,146,33,43,47,34,100,58,51,1.06605735292557,3.59751829295205,2.60510308197785,0.021187365075778,0.999600642000196,-4.28375720191035
"15","GB42867",96,74,75,44,37,39,51,13,21,25,26,40,0.917310725000352,2.61269389490545,2.88412950892358,0.0123293830470163,0.999600642000196,-4.32848219131231
"16","GB42869",56,26,30,20,42,20,19,9,2,11,17,33,1.21730068239173,1.57196988993923,2.5381790982733,0.0240963060441383,0.999600642000196,-4.44198060730087
"17","GB43518",33,10,3,3,50,8,47,11,19,44,28,50,-1.59571353540662,1.4875467067658,-2.72862511348726,0.0166864050754358,0.999600642000196,-4.42690619920021
"18","GB43582",10,5,8,5,28,18,28,7,23,47,7,26,-1.05796767539451,1.13551149914613,-2.48840599700414,0.0265055734827343,0.999600642000196,-4.46454045351345
"19","GB43602",33,32,78,24,46,36,62,22,67,83,26,86,-0.552871756595732,2.79113265899169,-2.57076402452346,0.0226348052982011,0.999600642000196,-4.35911218152093
"20","GB43780",7,18,25,4,18,6,42,13,48,56,7,19,-1.28813206507501,1.36094711954152,-2.8616009642903,0.0128833419385114,0.999600642000196,-4.41929618981154
"21","GB43955",17,12,23,12,22,19,6,2,7,6,12,26,0.983531813576694,0.86970244359855,2.55773074023117,0.0232088108022993,0.999600642000196,-4.46918717952761
"22","GB44070",1548,278,2307,253,510,137,1044,661,1766,1931,476,1534,-1.28113189910147,6.85346495469904,-2.53884700328924,0.0240654557852674,0.999600642000196,-4.25119638010403
"23","GB44122",376,320,466,132,323,365,686,229,869,999,260,443,-0.784446786798005,5.92885283270269,-3.0858377943776,0.00830895834121233,0.999600642000196,-4.01916066748249
"24","GB44494",223,89,359,72,153,83,306,161,231,372,132,222,-0.778863504651148,4.76068555564562,-3.45398268485397,0.00403574490069831,0.999600642000196,-3.92379731792913
"25","GB44662",111,76,180,69,173,133,176,72,164,286,115,300,-0.66076066032251,4.42578545025813,-3.49602297786587,0.00371670305192348,0.999600642000196,-3.95254342128781
"26","GB44893",231,221,423,93,471,228,603,137,539,833,164,532,-0.723103441515789,5.5716683326634,-2.45701392691247,0.0281423261844264,0.999600642000196,-4.18902321813807
"27","GB45028",1255,717,2549,297,1398,364,3284,773,2330,2417,540,1750,-1.04273342248677,7.45944350040748,-2.70105545252671,0.0176023530292487,0.999600642000196,-4.26109808012528
"28","GB45218",17,12,29,12,42,15,42,14,28,32,16,44,-0.627853044119923,1.8326748324889,-2.48699815363156,0.0265769790195593,0.999600642000196,-4.43174407070277
"29","GB45404",290,142,189,149,168,110,130,70,91,120,112,120,0.555938031806801,4.36005062958595,2.46390833351515,0.0277747601367804,0.999600642000196,-4.23405864593767
"30","GB45547",320,173,327,147,331,273,236,111,161,224,167,217,0.360350821152505,5.0385599041879,2.43114894828915,0.029563226853157,0.999600642000196,-4.19639909182763
"31","GB45830",10,2,9,3,12,5,13,7,20,24,12,8,-1.16272144437772,0.493690810651026,-3.09887121426221,0.00809933899300953,0.999600642000196,-4.44105094229351
