"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB52186",11196,27322,23163,6610,5137,7153,957,1109,1299,1613,523,731,3.07055195586299,8.98011432650846,6.58939373271337,1.47587667496733e-05,0.14367659430807,-1.54154131455643
"2","GB40095",243,170,153,145,118,96,318,443,332,154,105,144,-0.965631276591504,4.80069413669267,-4.2246527064696,0.000923902960824091,0.717830632869524,-1.59428948082192
"3","GB40138",19,32,82,34,49,27,5,15,48,8,3,1,1.82255268888863,1.36439742170517,3.31722694415902,0.00533574502401827,0.717830632869524,-3.50842300892453
"4","GB40392",144,262,429,171,199,128,98,112,133,42,31,42,1.20369015038903,4.16702113288505,3.94324974167005,0.00158188876692004,0.717830632869524,-2.1184466436499
"5","GB40523",19,21,28,27,11,21,32,113,41,21,30,14,-1.16056609032147,2.03339976831453,-3.6536617778619,0.00276922989094649,0.717830632869524,-3.09686930901034
"6","GB40607",9,6,8,7,7,4,16,15,16,7,7,8,-1.01764250551747,0.470823319647347,-4.05584147736598,0.00127456071731829,0.717830632869524,-3.41224668331633
"7","GB41360",37,37,87,93,85,31,36,29,22,9,15,14,1.19083970647804,2.34678465861081,3.8231523489667,0.00199401380164297,0.717830632869524,-2.91521994730809
"8","GB41521",501,256,397,276,288,179,516,534,558,269,290,231,-0.718967484044802,5.69806154202358,-3.56028216706945,0.00332075078731047,0.717830632869524,-2.21109618667361
"9","GB41740",348,258,369,352,317,231,366,578,365,260,217,218,-0.414229332953147,5.58921768557892,-3.63571530060879,0.00286750315023271,0.717830632869524,-2.12141293299181
"10","GB41915",503,502,846,549,669,505,295,583,478,214,244,299,0.435987656384571,6.08614226370495,3.32784193048475,0.00522622066957449,0.717830632869524,-2.52092092492258
"11","GB42332",99,77,104,76,65,72,93,174,127,78,66,58,-0.582819856686731,3.74879517564823,-3.68388700886587,0.00261137391179584,0.717830632869524,-2.43642004656858
"12","GB42460",3,88,32,106,4,21,221,721,625,40,80,274,-3.75266019391048,3.3883880347882,-4.33642194333365,0.000747789201367459,0.717830632869524,-2.35970518813173
"13","GB42487",310,212,304,323,320,179,251,477,347,198,224,208,-0.395513940430283,5.37982795532976,-3.5126587113686,0.0036435804267075,0.717830632869524,-2.24583279906843
"14","GB42519",158,99,136,167,166,99,40,148,76,45,61,68,0.635691140132742,3.87397952067851,3.42481905511967,0.00432451531488048,0.717830632869524,-2.63212820128342
"15","GB42597",107,15,22,9,39,10,105,124,96,127,43,17,-1.98279215317404,2.63871008642533,-3.47532703929025,0.00391867193012098,0.717830632869524,-3.03138129189133
"16","GB42624",235,121,133,146,97,168,228,219,241,157,164,180,-0.832226911902332,4.70307602545011,-3.41508496986875,0.00440746942580679,0.717830632869524,-2.41857008547655
"17","GB42889",55,35,83,75,49,68,87,159,103,48,60,49,-0.792472842653465,3.38250159100288,-4.21528799736869,0.0009404742990964,0.717830632869524,-2.18792163588509
"18","GB42904",19,16,5,16,4,6,18,50,22,13,10,13,-1.37567473838941,1.05430934635988,-3.49076812484557,0.00380243352219712,0.717830632869524,-3.4738681095264
