"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40439",154,86,99,98,146,118,100,47,48,109,60,94,0.666764138575924,3.81759130419651,3.1752848472621,0.007005562484466,0.999196116026864,-4.12584761236744
"2","GB40478",52,28,28,27,60,114,19,38,15,27,21,53,0.833378291938865,2.4217536498472,2.20454433893629,0.0453704850362537,0.999196116026864,-4.43882222563639
"3","GB40614",59,58,20,46,67,62,31,32,11,47,23,32,0.813912044211248,2.50505251122129,2.64802207990923,0.0195625755185816,0.999196116026864,-4.3694135764867
"4","GB41876",12,9,24,9,31,29,84,29,12,35,17,24,-0.755251865922856,1.76013147319376,-2.39840113921096,0.0315334113418097,0.999196116026864,-4.4456767397125
"5","GB42358",17,6,28,13,27,26,97,37,17,30,18,47,-1.0019124369731,1.94069781174317,-2.86276621605471,0.0129015682950562,0.999196116026864,-4.38201767454264
"6","GB42369",35,24,36,17,27,48,38,13,14,26,13,25,0.566678603020816,1.93215336837862,2.33010893468927,0.0358742108572702,0.999196116026864,-4.44520268830786
"7","GB42472",6,10,26,15,20,12,118,20,13,21,20,40,-1.16615712318325,1.63227055057083,-2.46796060726049,0.0276296031874277,0.999196116026864,-4.44505948926544
"8","GB42552",78,64,30,10,60,37,29,11,19,28,21,9,1.17173067521871,2.05511576564343,2.89222531162611,0.0121821144023185,0.999196116026864,-4.37104212406043
"9","GB42757",61,58,17,40,53,64,40,30,15,33,27,27,0.69176530807015,2.46453447863506,2.2996489775892,0.0379880749330988,0.999196116026864,-4.42254051134042
"10","GB42943",20,17,18,8,31,19,16,16,6,17,6,4,0.857722376116816,1.04345200440779,3.02232840517903,0.00944996068684292,0.999196116026864,-4.4205716125532
"11","GB43611",7,6,6,10,23,15,89,38,8,17,11,29,-1.29131779298951,1.27237839891749,-2.91452198931583,0.0116639809661819,0.999196116026864,-4.41898831109791
"12","GB43691",31,9,17,7,25,15,8,12,3,15,6,5,1.05558250203617,0.768904940900494,3.22494548400949,0.00635631796449969,0.999196116026864,-4.41869552708479
"13","GB43847",46,48,48,17,55,29,42,18,18,27,11,10,0.980572243643719,2.06308151471649,3.38727459063085,0.00462553902335431,0.999196116026864,-4.31302615011104
