"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40609",33,22,57,17,31,27,13,13,1,6,2,7,1.66820259878925,1.02625766935512,3.57814946088179,0.00312121313645928,0.496710690291854,-2.50260149616476
"2","GB40764",245,236,337,353,270,200,137,130,80,43,75,125,0.848046480796736,4.6276060411483,3.38767458778894,0.00454027793489303,0.496710690291854,-1.95754556345612
"3","GB41153",137,88,135,80,128,115,87,124,130,82,86,110,-0.59088223661887,4.0724205030994,-3.41870459306101,0.00427109967116385,0.496710690291854,-1.92961148552034
"4","GB41266",209,176,252,153,188,116,140,312,255,219,65,199,-0.761492633621558,4.80916470523175,-3.77157052981405,0.00213644061527082,0.496710690291854,-1.34234660703848
"5","GB41308",12256,8417,19578,17383,14217,20102,4538,8765,4883,1786,3562,5095,1.05221511431193,10.2890817112928,3.23313769989007,0.00615656511645618,0.496710690291854,-2.56236223872295
"6","GB41311",1102,1416,1107,1953,1942,2790,458,788,473,381,315,516,1.09542481829653,7.1024989796838,3.93896115300286,0.00154168385347874,0.496710690291854,-1.26983285186747
"7","GB41372",492,315,277,347,470,394,154,145,112,100,111,167,0.854525707876559,5.11787093385548,3.46388960050632,0.00390755179472554,0.496710690291854,-1.82478760021813
"8","GB41655",722,253,645,327,363,158,346,614,397,1075,216,564,-1.12847535960814,6.02423736622182,-3.32959361596252,0.00509074515057203,0.496710690291854,-2.02550927053593
"9","GB41724",173,98,383,263,344,215,93,125,103,34,30,87,0.925168387437397,4.29730240227953,3.25369830789937,0.00591208229755105,0.496710690291854,-2.18094362008769
"10","GB41879",21,14,18,21,23,19,6,7,6,7,2,5,1.04322549486625,0.729643034049959,3.73173865496304,0.0023095329505137,0.496710690291854,-2.43900609610602
"11","GB41902",251,188,332,191,261,181,153,274,234,217,112,234,-0.511341577604073,5.05948155065539,-4.11312131259558,0.0011003938869236,0.496710690291854,-0.830485230270008
"12","GB41946",953,540,2093,1149,2307,1822,437,863,268,340,277,280,1.07744602190406,6.78608106751839,3.35219379041907,0.00486900972703369,0.496710690291854,-2.05171290036591
"13","GB42206",48,40,56,42,66,40,18,12,10,16,10,13,1.16050993741149,2.00011936094738,4.55460201569314,0.000474138152923334,0.496710690291854,-1.26804623535038
"14","GB42215",91,59,133,95,93,109,35,38,34,47,22,37,0.710185244734673,3.18213754331778,3.43014984628405,0.00417591487024281,0.496710690291854,-2.08482623278685
"15","GB42282",43,23,40,22,35,19,25,40,32,58,25,35,-0.945437127618252,2.3326088542439,-3.75159020002514,0.00222155533923699,0.496710690291854,-1.90140445004286
"16","GB42355",712,591,1289,628,662,784,546,835,1172,962,396,820,-0.70462884400192,6.8765515152911,-3.56116354752875,0.00322713666589768,0.496710690291854,-1.75244627471794
"17","GB42524",116,79,116,124,160,73,36,28,28,45,19,56,0.974855286653729,3.24967337868169,3.78610804584979,0.00207660010475337,0.496710690291854,-1.62637132665118
"18","GB43094",57,50,59,37,72,44,20,17,23,12,10,22,0.880929429455859,2.23768101812335,3.65929372169973,0.00266168879204389,0.496710690291854,-2.05817205514127
"19","GB43143",493,330,1068,636,798,417,280,349,199,138,115,207,0.777653079162359,5.74341933500659,3.67281311906317,0.00259206874168732,0.496710690291854,-1.51916655383482
"20","GB43560",40,22,73,48,83,63,30,71,82,77,29,119,-0.991853147132798,3.12666529529691,-3.27885662978637,0.00562609004570907,0.496710690291854,-2.27556982024638
"21","GB44092",25,25,46,33,22,20,8,13,8,5,4,13,0.999600527562114,1.25944185168657,3.72740546396328,0.00232920222065645,0.496710690291854,-2.2965838271592
"22","GB44154",929,492,1064,759,678,532,407,1079,909,969,451,837,-0.746139177148897,6.82642495468644,-3.85552694997482,0.00181350153326355,0.496710690291854,-1.3351507590115
"23","GB44225",396,288,564,420,278,98,182,883,668,889,230,697,-1.44045090233973,5.93157238832287,-3.77443336482015,0.00212451939643425,0.496710690291854,-1.36172845446144
"24","GB44475",17,7,21,18,23,10,3,8,7,3,2,5,0.991385074332882,0.417413510726224,3.51773331120449,0.00351477187082797,0.496710690291854,-2.68097174169598
"25","GB44493",289,251,629,297,855,363,193,190,87,64,98,109,1.10403239111312,5.07849445574533,3.65099701350898,0.00270534866097772,0.496710690291854,-1.56130279835427
"26","GB45141",2265,1863,2445,2824,2242,1663,1094,947,686,728,433,939,0.773017852183783,7.67594357838107,3.53973374730152,0.00336596818822305,0.496710690291854,-1.87174543977296
"27","GB45188",27,20,40,28,61,29,7,11,7,10,9,10,1.10550088857551,1.45887132692028,3.967490392144,0.00145858757311621,0.496710690291854,-2.01612191674894
"28","GB45344",195,157,246,234,190,111,104,313,270,166,93,184,-0.648111446355948,4.80302703005047,-3.47536089252582,0.00382032096211032,0.496710690291854,-1.78819442394639
"29","GB45614",4480,2903,8033,4725,1288,787,2264,7757,5699,6105,4595,7374,-1.64409067651833,9.24138679621435,-3.44933777155744,0.00402109956713794,0.496710690291854,-2.17362730622922
"30","GB45714",268,290,279,350,470,501,220,109,107,116,29,87,1.14902000488982,4.84872506075468,3.28184317482483,0.0055930719266312,0.496710690291854,-2.11491733057653
"31","GB45732",386,259,828,562,660,517,196,167,98,108,74,164,1.25099368229376,5.31647263081826,5.16406906504344,0.000153880170908245,0.496710690291854,0.480492551998848
"32","GB45854",75,53,93,100,91,59,53,93,98,120,35,76,-0.686439249754739,3.56820951411936,-3.30109126618598,0.00538487475382509,0.496710690291854,-2.16798219597638
"33","GB45948",145,110,261,160,176,117,87,187,165,119,74,165,-0.437499063145229,4.46108541763776,-3.25072856959803,0.00594678637166961,0.496710690291854,-2.14469964933428
"34","GB46526",446,367,703,569,647,577,260,262,198,228,120,263,0.599821318459147,5.74442810920351,3.3143581414423,0.00524590752458664,0.496710690291854,-2.04778564658664
"35","GB46630",2849,2129,5264,3433,5123,3124,1700,1750,916,1111,680,1503,0.783767757132563,8.33337835943215,3.34746061935417,0.0049146318637578,0.496710690291854,-2.19743530268755
"36","GB46654",149,99,224,133,205,79,103,154,147,124,79,125,-0.48819692952725,4.3451218414973,-3.27274410391254,0.00569427697558015,0.496710690291854,-2.11868830247467
"37","GB47118",82,38,432,262,371,156,35,81,15,20,18,24,1.90341584474208,3.40726698857078,3.31180538601417,0.00527236506110588,0.496710690291854,-2.24350044055768
"38","GB47272",85,59,84,58,88,72,49,87,79,62,39,75,-0.533004569394515,3.42771588836608,-3.27332097838171,0.00568780661304732,0.496710690291854,-2.22931827868462
"39","GB47499",303,300,397,224,257,229,79,144,52,144,65,63,1.03628329118784,4.59764701587505,3.82831054525889,0.00191235462388124,0.496710690291854,-1.33111838311318
"40","GB47504",165,106,163,211,149,127,94,135,368,210,116,216,-0.923557138341505,4.65926266672504,-3.35207428541813,0.00487015636969625,0.496710690291854,-1.98137727169068
"41","GB47566",429,287,685,462,583,477,177,209,197,96,141,276,0.714035254560307,5.49436526792909,3.39123959226375,0.00450850536481048,0.496710690291854,-1.92972623427635
"42","GB47840",113,33,69,135,95,28,51,217,234,144,28,128,-1.44207964204426,3.7368370197663,-3.47456820242016,0.0038262852158264,0.496710690291854,-1.90480780669589
"43","GB47957",1505,1395,2621,2408,2074,2216,704,820,845,252,577,749,0.960595871535403,7.44109365857748,3.25421595042736,0.00590605392391446,0.496710690291854,-2.23655668611889
