"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40022",220,99,310,242,114,137,103,193,138,120,58,64,0.774633858558798,4.39680689797581,2.38766419089514,0.0319044350500611,0.999748541030465,-4.30225070625512
"2","GB40218",1180,578,1842,432,344,324,183,809,754,224,123,162,1.24329324433915,6.04988933811127,2.83846851081335,0.0133426168994154,0.999748541030465,-4.19778966217579
"3","GB40390",29,9,12,8,20,15,15,46,29,26,11,26,-0.644723858133853,1.54406500597922,-2.5547128022613,0.0231664537159466,0.999748541030465,-4.46176120984564
"4","GB40493",159,61,127,63,67,25,32,56,27,10,10,25,1.65892652208634,2.67274283209415,3.98222977047206,0.00141012473154061,0.999748541030465,-4.23959476755924
"5","GB40683",498,315,484,445,158,345,166,471,257,139,97,29,1.41016423322166,5.13385150403983,2.72863640659776,0.0165352564240252,0.999748541030465,-4.20476099916818
"6","GB40728",198,77,73,125,196,133,58,108,112,26,43,158,0.855743796896895,3.89033818215181,2.47274763734714,0.0271201549396542,0.999748541030465,-4.31935358722851
"7","GB40838",38,18,48,11,95,50,50,165,61,77,22,58,-0.735640499935267,2.87040431319301,-2.27815426316552,0.0392506808695975,0.999748541030465,-4.42690659191382
"8","GB40839",47,23,28,25,36,33,27,46,21,12,7,28,0.610040538798157,2.00131956427003,2.36809009178961,0.0331137387576678,0.999748541030465,-4.45975423558664
"9","GB41078",175,86,98,103,161,100,94,131,108,67,74,88,0.435393173620202,4.02649830926656,2.29345537475029,0.0381357889770021,0.999748541030465,-4.34391888354263
"10","GB41136",124,49,123,65,135,79,66,151,68,79,33,70,0.396011995353752,3.65674449240489,2.4084301321073,0.0306674946975168,0.999748541030465,-4.34749687462004
"11","GB41655",722,346,614,1075,363,564,253,645,327,397,216,158,1.03160577253542,6.02423736622182,2.8302049481218,0.0135601970118628,0.999748541030465,-4.19496906420875
"12","GB41670",742,171,999,350,497,222,334,645,300,109,75,229,0.91226668003601,5.57829164581466,2.58518531542225,0.0218431164018251,0.999748541030465,-4.23501632349516
"13","GB42276",54,37,53,35,105,38,22,31,117,10,17,24,0.976488019009709,2.52981701897411,2.46154675768555,0.0277083117182542,0.999748541030465,-4.42187918534748
"14","GB42427",3331,478,8375,3661,858,670,1446,1703,414,256,141,298,1.98290575052989,7.15882870507164,2.97602252999988,0.0101862597828159,0.999748541030465,-4.24530767825477
"15","GB42460",3,40,88,5,14,88,221,721,625,34,19,53,-2.81276110245323,3.00915399791681,-2.71647647015559,0.0169315630054427,0.999748541030465,-4.37467281711691
"16","GB42740",87,56,64,27,112,62,55,215,131,92,46,104,-0.544202974802749,3.60050516369886,-2.43290641578645,0.0292682283226565,0.999748541030465,-4.3495221801531
"17","GB42787",585,282,631,560,1423,496,478,773,524,191,95,665,0.741308142327282,6.18906796174394,2.3057413297939,0.0372623004156957,0.999748541030465,-4.32346635286266
"18","GB42822",432,91,675,490,123,58,109,115,89,60,27,111,1.5193360109451,4.33667710444977,2.5846709663011,0.0218648354467807,0.999748541030465,-4.27595238191603
"19","GB42889",55,48,35,41,125,61,87,159,103,140,25,113,-0.7075245724656,3.49403543984448,-2.53805183339898,0.0239223314289987,0.999748541030465,-4.33978655677714
"20","GB42919",4451,1146,2005,2194,1476,971,1264,2660,1253,791,733,699,0.753455721997982,7.78126287275021,2.34277573464707,0.0347423424367425,0.999748541030465,-4.38666285277479
"21","GB43091",1627,375,1196,616,650,357,194,388,673,514,379,71,1.24065624361463,6.15636703705927,2.29824459611198,0.0377930167789522,0.999748541030465,-4.32819177711445
"22","GB43446",491,119,236,204,422,205,316,508,566,321,226,306,-0.473543299288496,5.555249524375,-2.3609599878423,0.0335649703070746,0.999748541030465,-4.2865535888172
"23","GB43734",20,13,20,5,33,18,30,50,49,17,14,40,-0.817048811272737,1.81251052236251,-2.7632420314206,0.0154562602618172,0.999748541030465,-4.42942805386352
"24","GB44140",1061,331,678,428,413,252,278,926,443,191,118,238,0.759512383265831,5.86529121697766,2.62875392087184,0.0200771534149675,0.999748541030465,-4.23185166565747
"25","GB44149",40,33,29,13,29,29,36,60,63,48,20,42,-0.575110389581918,2.43939376969468,-2.27306380480953,0.0396283531763764,0.999748541030465,-4.450157866683
"26","GB44202",2595,1080,1358,801,3004,1213,2244,3465,3170,1273,1500,2341,-0.540474201372195,8.15431628602407,-2.31092754348555,0.0368992826652715,0.999748541030465,-4.40582850378987
"27","GB44559",114,92,126,168,151,112,112,153,99,85,33,63,0.59410667640565,3.99933391294176,2.53540420484308,0.0240446153065649,0.999748541030465,-4.29524831483418
"28","GB44799",231,125,164,175,237,131,119,167,190,128,68,112,0.520345903887692,4.52950798790226,3.00249252638137,0.0096694993097675,0.999748541030465,-4.14556370002691
"29","GB44876",132,54,156,51,230,125,105,418,229,186,80,193,-0.601789226047281,4.44642763906534,-2.57038791492421,0.0224763515929432,0.999748541030465,-4.25710138041218
"30","GB45062",17,4,15,1,13,7,14,68,34,24,5,28,-1.55956150997079,1.03928792216049,-3.50308796616867,0.00360360765505371,0.999748541030465,-4.41672484367595
"31","GB45159",92,64,64,44,73,69,77,272,110,131,42,121,-0.717848310768042,3.73959881334416,-3.21236782372387,0.00639388395183656,0.999748541030465,-4.19236275362477
"32","GB45170",1305,562,822,805,318,369,334,968,356,282,155,126,1.19515242167219,6.07142751890333,2.99399571531672,0.00983249024845374,0.999748541030465,-4.16299484485392
"33","GB45507",193,112,224,216,320,124,130,275,188,91,71,138,0.504585060049096,4.64535316349271,2.6057554544012,0.0209913976523546,0.999748541030465,-4.23301080648085
"34","GB45820",1012,682,782,404,1427,560,984,1586,1247,821,559,1396,-0.445476728867102,7.11644460240812,-2.32202633804693,0.0361336099251859,0.999748541030465,-4.36162528031456
"35","GB46047",221,86,191,131,109,147,90,179,70,112,46,71,0.742710667459116,4.12208821921191,2.80919775338481,0.0141290913483817,0.999748541030465,-4.22700801818496
"36","GB46122",80,32,62,56,78,45,48,74,34,41,28,45,0.465998807556509,2.96539452994363,2.28267825540557,0.0389178862285246,0.999748541030465,-4.4190542599413
"37","GB46177",916,390,1194,858,607,371,290,966,689,407,174,242,0.857799466888738,6.31406190221495,2.84594226053696,0.0131487829310828,0.999748541030465,-4.20698464866144
"38","GB46222",73,41,139,346,247,81,42,36,234,19,27,59,1.40338032142064,3.57246149412089,2.34183926419361,0.0348040243352359,0.999748541030465,-4.37492062578318
"39","GB46495",189,94,134,136,192,110,123,207,148,101,53,92,0.343837352105466,4.28889271086998,2.29609336491872,0.0379466223536293,0.999748541030465,-4.3265111688853
"40","GB46737",1701,769,1849,1126,1452,477,512,2654,1274,145,155,708,1.15584390830686,6.94499658901986,2.39015122772739,0.031753826558411,0.999748541030465,-4.34151623700084
"41","GB46853",141,77,108,113,210,93,80,163,99,66,39,100,0.522622871386922,3.96699979805701,3.29327199886969,0.00545044877592966,0.999748541030465,-4.14346332550403
"42","GB46978",134,109,147,114,135,88,91,104,122,93,60,71,0.514151844369164,4.01873716801033,2.32466563134889,0.0359537584356127,0.999748541030465,-4.33813294986449
"43","GB47026",677,322,731,142,1151,651,448,2614,1172,950,412,1105,-0.815884102550783,6.7476131678121,-2.33578190527444,0.0352055148038713,0.999748541030465,-4.34198704574335
"44","GB47165",659,358,292,432,442,195,305,101,227,243,82,132,1.25529933329402,5.27452023433081,3.16602886406893,0.00700593115888549,0.999748541030465,-4.09733147998832
"45","GB47354",19,9,22,2,34,5,21,45,43,24,5,29,-0.995736792476381,1.35404962738977,-2.3078740454473,0.0371126105954882,0.999748541030465,-4.49191319738953
"46","GB47736",783,583,1421,913,1059,444,718,1325,556,311,172,641,0.752423640399737,6.66466964658397,2.58573837765685,0.0218197858913298,0.999748541030465,-4.28421753620293
