"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40227",19,7,142,60,20,7,6,8,7,6,1,0,2.28990908738192,0.542529438480108,2.78130454045926,0.0149830789669911,0.912313223067758,-4.47388067461721
"2","GB40343",323,229,487,231,412,157,234,88,153,103,74,183,0.548618770480344,4.91556122753935,3.69449266439815,0.0024944850622558,0.912313223067758,-3.96747498905322
"3","GB40425",76,31,70,22,65,34,21,18,19,12,10,26,0.834038904187614,2.14108126720181,3.00993168180179,0.00957789964339086,0.912313223067758,-4.38197075411605
"4","GB40595",233,171,215,136,262,140,200,162,159,225,105,271,-0.517423359136722,4.85300365945362,-2.65482051902267,0.0191581229276733,0.912313223067758,-4.19464355890905
"5","GB40710",17,12,48,14,33,5,19,3,6,2,0,4,1.7451974367368,0.336778744616259,3.2172249200831,0.00637138238214999,0.912313223067758,-4.45270866586107
"6","GB40712",141,114,217,149,137,81,93,63,71,59,36,87,0.454467507341492,3.88798302523664,2.98702702954,0.0100183605647387,0.912313223067758,-4.21010367920887
"7","GB40720",130,105,257,144,151,87,102,60,97,36,42,85,0.483054291636729,3.90410228103849,2.65011837474593,0.019333383390031,0.912313223067758,-4.27728597723076
"8","GB40877",748,447,926,672,899,420,715,469,513,824,433,770,-0.485423482360143,6.62752061449464,-2.55507697626401,0.0232274754005748,0.912313223067758,-4.27784969768415
"9","GB40905",182,142,562,406,396,185,256,79,125,103,56,134,0.675015079486736,4.79232957979267,2.63372328389958,0.0199567162545667,0.912313223067758,-4.22335160410118
"10","GB41115",36,23,64,17,47,24,20,6,19,4,2,22,1.14048594089831,1.44969419971065,3.07278500930203,0.00846529335835114,0.912313223067758,-4.42308889461006
"11","GB41181",432,309,592,310,514,310,362,389,400,405,200,529,-0.478231676803124,5.90976409298093,-2.76943372163725,0.0153337253172938,0.912313223067758,-4.18176072275481
"12","GB41331",61,47,30,26,55,22,72,41,65,31,44,100,-1.15131478752996,2.8457895469913,-3.82826828789935,0.00192106890758847,0.912313223067758,-4.21353004713434
"13","GB41670",742,334,645,999,497,222,300,171,109,350,75,229,0.915724143867375,5.57829164581466,2.54050814373306,0.0238876946779301,0.912313223067758,-4.24554149295273
"14","GB41686",349,298,349,250,392,167,336,266,211,310,202,368,-0.509103423380003,5.47796459139892,-2.63837669855989,0.0197778424672089,0.912313223067758,-4.19698711336452
"15","GB41687",56,80,85,37,84,55,74,48,95,70,44,69,-0.600760554957842,3.34362829351605,-2.62648860872641,0.0202379292538032,0.912313223067758,-4.32749052795013
"16","GB41751",163,113,403,197,202,104,182,69,94,26,37,50,0.890155774454001,4.05321617953183,2.9264782288713,0.0112813986561558,0.912313223067758,-4.21765687881481
"17","GB41835",486,315,754,357,512,296,372,205,253,189,114,262,0.382278301760398,5.59444757521883,3.02523064932134,0.00929442519552184,0.912313223067758,-4.11318680723487
"18","GB42043",2884,1945,2470,1532,2273,1661,2652,1683,2004,1909,1284,3251,-0.544374936249183,8.33943936142627,-2.86093021024918,0.0128258297343596,0.912313223067758,-4.31763129344337
"19","GB42424",373,201,977,333,644,223,501,318,536,391,387,694,-0.8509523220705,6.05445389134796,-3.64672537448006,0.00273900199016242,0.912313223067758,-3.99257336322188
"20","GB42578",9,7,37,16,13,11,23,0,7,4,0,2,1.73479291537649,-0.0283704960318518,2.61361349851949,0.0207479084180054,0.912313223067758,-4.49589119369327
"21","GB43114",131,89,261,108,162,99,139,43,66,19,37,79,0.685994099713384,3.72875549153367,2.6011344582419,0.0212540575005176,0.912313223067758,-4.30728443472365
"22","GB43155",110,63,140,78,110,76,100,78,82,108,56,121,-0.481829159176604,3.83910026641809,-2.74555142719594,0.0160636311374446,0.912313223067758,-4.25371164382875
"23","GB43287",49,47,69,42,71,30,59,50,39,73,30,76,-0.619479945590234,3.0052084631514,-2.71817028888516,0.0169422302440824,0.912313223067758,-4.34370888206373
"24","GB43455",543,426,783,516,627,282,542,330,549,636,555,818,-0.745235087306969,6.37889432202103,-3.31245901403331,0.00528223598671354,0.912313223067758,-4.09334500940873
"25","GB43470",44,35,105,58,63,38,59,17,33,12,14,19,0.66899103909067,2.44579884896492,2.49920327325967,0.0258591942966472,0.912313223067758,-4.4200320944209
"26","GB43727",10573,2078,19408,11624,5600,1472,3762,2035,1379,1484,630,1671,1.26015352556372,8.91296017702625,2.74828363781663,0.0159784393012764,0.912313223067758,-4.36532651134704
"27","GB44035",46,38,129,65,83,31,46,12,44,11,12,29,0.82787827981837,2.49380930090989,2.80133362614858,0.0144091470172344,0.912313223067758,-4.38012526832967
"28","GB44065",61,65,83,39,115,66,119,82,88,66,41,69,-0.710407587565826,3.48785438860011,-3.17639830822855,0.00690448119369346,0.912313223067758,-4.21533426551435
"29","GB44185",363,160,429,181,214,201,287,179,246,203,149,343,-0.489000921208373,5.19996225469948,-2.69090337223752,0.0178636208147705,0.912313223067758,-4.17918106227107
"30","GB44229",25,17,24,10,13,11,13,2,7,3,3,9,0.917424135862157,0.577772480093674,2.70819000384447,0.0172739804447778,0.912313223067758,-4.48303961941921
"31","GB44232",21,11,41,31,24,17,21,8,15,5,2,5,0.942931023592603,1.06288294100354,2.57580394341719,0.0223184283040644,0.912313223067758,-4.47848713917073
"32","GB44374",76,62,85,67,79,49,78,59,74,78,49,76,-0.550382544277316,3.43748276548801,-3.12458899626726,0.00764542223539276,0.912313223067758,-4.23063901030358
"33","GB44416",254,138,368,209,314,126,176,100,116,86,79,149,0.374293834798299,4.63095976913263,2.53015268142372,0.0243679268066441,0.912313223067758,-4.24741512584665
"34","GB44476",51,57,81,75,48,35,44,22,21,13,14,24,0.762454447260244,2.45749618197125,3.02593496346994,0.00928157685336069,0.912313223067758,-4.35561883311381
"35","GB44644",12,9,28,22,18,11,14,5,6,6,1,4,0.988132849287551,0.535205234540353,2.79227727274324,0.0146659413862246,0.912313223067758,-4.47841584430528
"36","GB44912",136,119,253,150,195,84,145,70,86,48,30,82,0.483509330778059,3.99006318667232,2.67552138157578,0.0184047206819099,0.912313223067758,-4.26462667297596
"37","GB45287",222,155,423,224,229,187,232,101,155,73,50,106,0.486994990451119,4.61732061557125,2.49224011459699,0.0262065913438289,0.912313223067758,-4.26126869918327
"38","GB45538",61,53,116,66,102,49,42,22,45,30,19,51,0.524529576427952,2.93530888955253,2.91789861136526,0.0114726288989732,0.912313223067758,-4.3250955039799
"39","GB45910",288,217,511,187,493,230,323,367,674,361,94,520,-0.764055524128781,5.63522102045058,-2.5534759350643,0.0232991609205604,0.912313223067758,-4.22424474344606
"40","GB45913",3968,2880,1992,2657,3091,1583,2222,2552,3419,3225,1710,7753,-0.815665373343567,8.79140060737809,-2.49652984959788,0.0259920472389873,0.912313223067758,-4.39222006698496
"41","GB45918",23,13,98,84,41,10,16,13,4,5,3,10,1.56815531090305,1.31065134808486,2.91501874719664,0.0115375309211192,0.912313223067758,-4.44369336621465
"42","GB45938",14,5,10,9,6,10,10,29,35,34,48,15,-1.9530229273923,1.2614580848983,-3.33224281559014,0.00508049639438045,0.912313223067758,-4.4122793122644
