"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40008",1620,1527,1971,2325,1256,867,994,943,345,474,1066,955,1.06380699342069,7.15225446086701,3.30556807172433,0.00549135898881406,0.626966932568652,-3.897690523239
"2","GB40095",243,318,443,332,154,154,170,83,58,104,112,149,1.23318461037473,4.47091300180454,4.08902919381974,0.00120797929403699,0.626966932568652,-3.55878074459393
"3","GB40129",35,23,64,54,17,34,20,22,16,12,20,28,0.813961294338071,1.81099292768411,3.72586475084292,0.00242635667370697,0.626966932568652,-4.14402206236698
"4","GB40263",278,596,461,510,261,237,180,175,83,83,165,466,1.15289511999337,5.02896590508856,3.2700879866379,0.00588469498054105,0.626966932568652,-3.75887328018811
"5","GB40306",349,413,379,255,246,265,166,148,104,218,150,162,1.0113819495325,4.88639699670423,3.74128645137301,0.00235508926335711,0.626966932568652,-3.59217946894849
"6","GB40764",245,236,337,353,137,240,130,99,87,148,126,292,0.832026638522766,4.62419804114461,3.91841955878293,0.00167416822206473,0.626966932568652,-3.55724329388421
"7","GB40805",263,197,459,228,133,361,387,293,289,203,373,665,-0.465191040326625,5.31274857101297,-3.18220023793648,0.00698483701270007,0.626966932568652,-3.76033538743806
"8","GB40944",800,520,937,691,340,678,316,392,387,424,527,772,0.460557352932851,6.16345442685132,3.12019978482173,0.00788232969898478,0.626966932568652,-3.84165739239867
"9","GB41521",501,516,534,558,269,369,256,277,151,223,318,362,0.788499588079223,5.50328962178991,3.87984414058522,0.00180298062168505,0.626966932568652,-3.52213675864337
"10","GB41540",10,50,10,42,19,11,135,63,32,20,188,216,-2.27923541621643,2.39257179928118,-3.48734641015888,0.00385398176758385,0.626966932568652,-4.11624609078235
"11","GB41606",1171,718,1410,1295,578,779,623,605,455,564,740,927,0.544324820710541,6.70308634891895,3.16514928192396,0.00722097318764667,0.626966932568652,-3.88827401570017
"12","GB41723",221,136,350,203,137,180,103,107,100,129,122,245,0.559142096494272,4.40610317504686,3.12093451505197,0.00787104859242574,0.626966932568652,-3.84737802915217
"13","GB41779",912,428,996,846,365,1235,1074,1499,887,748,1717,1684,-0.767163218307573,6.97959753762372,-4.17140541716529,0.00103282783206159,0.626966932568652,-3.64205631136541
"14","GB42215",91,59,133,95,35,99,38,65,51,39,63,76,0.544268443486443,3.13782001055508,3.40118894198035,0.00455773239205071,0.626966932568652,-3.9908897476492
"15","GB42292",16,21,41,20,9,12,11,8,4,5,9,7,1.26378619271873,0.647708018160234,3.70641649552308,0.00251936699073494,0.626966932568652,-4.27929882723643
"16","GB42489",577,514,769,592,386,414,322,315,183,297,403,586,0.672468161148811,5.81453455455081,3.27389208866209,0.00584120517330616,0.626966932568652,-3.75317696705444
"17","GB42597",107,105,124,96,127,97,15,35,52,21,24,51,1.73331757421439,2.95428012583661,5.32710325396564,0.000124454223269257,0.626966932568652,-3.7174730862673
"18","GB43143",493,330,1068,636,280,569,349,330,249,147,443,560,0.643583054242509,5.76391295138818,3.19080643742947,0.00686859440093098,0.626966932568652,-3.78047365462949
"19","GB43303",343,237,435,264,150,418,348,459,351,284,456,526,-0.480385794650518,5.51066094748714,-4.1683305609317,0.00103887261283588,0.626966932568652,-3.421938556102
"20","GB44173",263,159,297,182,126,376,269,310,337,239,279,428,-0.512951512003926,5.11953374254783,-3.50569751459965,0.00371885190099674,0.626966932568652,-3.63806456946005
