"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB43246",386,481,457,328,511,500,153,312,135,178,188,180,1.08392988981398,5.25976547687847,7.68386747816585,2.87296940236895e-06,0.027643711589594,-2.98959282287481
"2","GB40411",115,79,85,105,92,141,52,68,47,65,40,69,0.678950434584724,3.34468611399873,3.10262877294247,0.0081460608780954,0.788874639391158,-4.09310121132886
"3","GB40478",52,38,59,32,72,55,28,19,15,28,27,36,0.849953810204778,2.2526140082738,3.10309306732864,0.00813868866483994,0.788874639391158,-4.23683685959847
"4","GB41118",230,184,373,254,362,318,125,154,104,93,184,96,1.03685088732469,4.63575248899211,4.00420056910823,0.00141687548354925,0.788874639391158,-3.65824424303114
"5","GB41266",209,153,103,142,236,215,176,252,140,312,273,238,-0.587477424064364,4.71664621548068,-3.23584277692792,0.00628175248792471,0.788874639391158,-3.84855748387026
"6","GB41376",542,333,262,225,379,342,449,858,233,315,590,516,-0.611320490105486,5.71111689985829,-3.12931521968838,0.00773292718376768,0.788874639391158,-3.88340186118902
"7","GB41465",26,36,9,10,28,28,29,76,14,46,30,38,-0.949914012121839,1.85339393606523,-3.37790679841261,0.00476135191611125,0.788874639391158,-4.23652780504575
"8","GB41989",86,92,27,36,43,59,75,171,61,93,73,73,-0.908376904053355,3.17553675486265,-3.39275474864593,0.00462550961050338,0.788874639391158,-4.05398369724757
"9","GB42015",138,152,206,170,219,203,103,141,86,71,125,111,0.610913140553285,4.20036220913349,2.94234741331381,0.0111310146613646,0.788874639391158,-4.0103900853785
"10","GB42072",161,203,283,149,275,252,132,198,101,99,120,138,0.571117799329637,4.47960237409602,2.94572121078562,0.0110582145179507,0.788874639391158,-3.97564134614218
"11","GB42593",23,19,15,7,15,12,4,5,3,2,12,10,1.2296322198279,0.281350533709568,3.05929447029346,0.00886419059591671,0.788874639391158,-4.39622320435686
"12","GB42693",244,289,216,180,383,337,267,457,150,397,380,403,-0.465088215990281,5.30224240170075,-3.30923788880614,0.00544365792753239,0.788874639391158,-3.80114490643615
"13","GB43097",299,385,549,383,578,671,198,494,177,211,370,247,0.626548366888828,5.55128021005147,3.0761811780992,0.00857715440383997,0.788874639391158,-3.90029360746471
"14","GB43520",304,273,228,240,362,484,185,327,131,214,220,229,0.34879326586019,5.09145467390775,3.32007232939457,0.00532981642748562,0.788874639391158,-3.80313206190423
"15","GB43628",71,91,65,65,101,135,40,86,35,31,45,65,0.656560523654338,3.10124064418153,3.75449126144745,0.00229089479088629,0.788874639391158,-3.99470005400044
"16","GB43693",32,46,24,35,37,30,7,46,8,20,8,11,1.06499475666124,1.52249094532895,3.08775624737786,0.00838575881770159,0.788874639391158,-4.31203319359537
"17","GB44137",16,15,10,8,18,25,9,12,3,10,4,6,0.901997584569226,0.467027737271069,3.33708466890787,0.00515586313710679,0.788874639391158,-4.36080799006253
"18","GB44156",54,61,42,31,90,73,43,151,32,95,79,97,-0.617005300715864,3.10710649911109,-2.98843034563974,0.0101763309951446,0.788874639391158,-4.15148539329547
"19","GB44353",134,157,61,74,130,170,128,334,76,150,156,168,-0.624416583797467,4.15210567566512,-3.49839108037388,0.0037653014175987,0.788874639391158,-3.84453178420256
"20","GB44559",114,99,80,100,109,101,112,153,92,126,127,151,-0.516434336956936,3.9173300937575,-2.94876489923998,0.0109929411737529,0.788874639391158,-4.04147277099831
"21","GB44936",12,15,6,6,10,20,12,24,11,16,16,19,-0.727333351415297,0.84894854080055,-3.1061671102778,0.00809004524109681,0.788874639391158,-4.35813240073181
"22","GB45184",369,350,341,193,478,541,484,1018,286,478,340,403,-0.528907324718491,5.77544778731994,-3.00776073405949,0.00980041818135386,0.788874639391158,-3.92855835599533
"23","GB45318",378,516,727,576,852,688,286,780,233,308,335,290,0.662339210678831,5.93162505748193,2.98979586552391,0.0101493137853877,0.788874639391158,-3.95400418495902
"24","GB45378",930,1373,1479,1249,1548,1374,804,1166,517,484,816,477,0.781966957155282,6.97962461240311,3.16445096627323,0.00722065724098481,0.788874639391158,-4.00472825427775
"25","GB45437",135,87,110,85,119,165,126,405,83,210,111,194,-0.738880030909743,4.20378256332083,-3.47401335976125,0.00394828006194815,0.788874639391158,-3.84451217010152
"26","GB45438",23,27,16,11,21,43,5,25,5,8,15,10,0.919380906586197,1.00672006025588,3.25118999717098,0.00609642906093561,0.788874639391158,-4.33271694207093
"27","GB45542",24,12,30,21,24,18,17,3,3,1,13,10,1.64323830841288,0.599846191738542,2.93964495446902,0.0111896698635982,0.788874639391158,-4.39335060773561
"28","GB45758",797,783,439,361,840,1153,1309,3970,907,842,832,1216,-1.09535678135323,6.95865745348291,-4.34821039270664,0.000737426769440033,0.788874639391158,-3.71710729161259
