"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40110",35,27,43,18,51,36,36,9,11,14,16,28,1.20892763332628,1.70322255132013,4.41085513425253,0.000648453649506869,0.102288195786553,-0.370806302032713
"2","GB40306",349,413,255,246,218,265,379,166,148,104,150,162,1.04555965946687,4.88639699670423,4.13753779022951,0.00108811562017653,0.102288195786553,-0.608004923212065
"3","GB40805",263,197,228,133,203,361,459,387,293,289,373,665,-0.52719668936189,5.31274857101297,-4.10083206586807,0.00116710207612361,0.102288195786553,-0.673906636171601
"4","GB40928",186,125,179,91,159,192,175,99,108,105,132,193,0.498774584151192,4.24392881179125,4.12887766747214,0.00110624292181642,0.102288195786553,-0.616911098646854
"5","GB40940",29,12,37,8,14,41,88,44,135,56,57,67,-1.39263076090319,2.3438363757009,-4.3047781335748,0.000792004671547849,0.102288195786553,-0.438766859366684
"6","GB40941",464,235,597,139,154,700,1453,605,2276,777,1044,979,-1.48813197976994,6.29659156428919,-4.42747632824761,0.000628519218784432,0.102288195786553,-0.104536730011776
"7","GB40979",14,14,22,6,12,21,45,35,29,16,35,61,-0.980446450079326,1.57812324839252,-4.14809926408213,0.00106642014240032,0.102288195786553,-0.777169041104463
"8","GB41071",70,47,75,55,70,95,59,34,38,25,58,71,0.850318622674505,2.8928550486828,4.55946690297487,0.000491035768204543,0.102288195786553,0.0356960589450033
"9","GB41127",1900,640,713,651,903,1895,4130,2577,3378,1166,4526,5742,-1.37560893197312,7.90977115866833,-4.65659548824662,0.000410000182261332,0.102288195786553,0.236416335130804
"10","GB41886",309,190,375,147,131,612,1158,703,594,320,520,774,-0.999601343252682,5.74845575003733,-4.10769504932044,0.00115189906868584,0.102288195786553,-0.657592178002587
"11","GB42548",217,225,143,108,135,165,115,58,85,49,94,118,1.23349715216085,3.95531008904974,6.00608286153739,3.79941314038807e-05,0.102288195786553,2.34168263177352
"12","GB42594",82,65,114,33,35,152,299,235,465,124,549,310,-1.74858506727442,4.27489777381091,-4.95566824463634,0.000237002174746938,0.102288195786553,0.752047830016405
"13","GB42833",7,5,10,1,1,11,30,13,11,17,17,18,-1.55181549197131,0.284299622338835,-4.05561907435323,0.00127253481217117,0.102288195786553,-1.13108984358778
"14","GB42976",508,452,316,160,271,176,138,97,182,93,160,131,1.48081019236001,4.70166938596355,4.68611046202718,0.000388220798821135,0.102288195786553,0.334850881467154
"15","GB43138",3043,3278,2968,1748,2406,1929,2967,1032,1401,564,1695,2073,1.15263391935886,7.98938688373227,4.10413153836145,0.0011597675159169,0.102288195786553,-0.667088134866391
"16","GB43184",148,63,141,54,83,235,343,227,187,204,166,338,-0.794246582260729,4.41036498569865,-4.10703492319162,0.00115335252606415,0.102288195786553,-0.654742112381431
"17","GB43635",219,178,185,109,125,384,477,291,333,249,344,399,-0.583282760873648,5.07584380568472,-4.13249024690312,0.00109864373417305,0.102288195786553,-0.617484574340794
"18","GB43820",1965,2158,1262,983,1422,1009,1024,638,818,455,1033,908,1.17155971299544,7.13869183817547,4.55409757320507,0.000495972148509423,0.102288195786553,0.0973894476417838
"19","GB43829",441,370,299,251,302,258,291,188,201,110,265,215,0.943777381544017,5.08749367562893,4.17206468082576,0.00101882112817016,0.102288195786553,-0.549171823153754
"20","GB43984",60,33,61,25,37,66,103,85,70,62,83,114,-0.598319666970345,3.05048660577476,-4.11767402063567,0.00113015483277045,0.102288195786553,-0.658857059965681
