"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40064",193,332,97,384,269,65,149,183,91,124,150,118,0.868102588606636,4.40825834615214,2.43322320160009,0.0295722965666386,0.999677312418611,-4.25197354682014
"2","GB40217",98,93,55,103,56,27,161,314,91,147,212,231,-1.12138053491147,3.87328461798041,-4.20061387294175,0.000964431814700426,0.999677312418611,-3.96596165953518
"3","GB40300",25,24,26,16,10,14,24,46,34,29,36,61,-0.690221827974642,1.82244884014476,-2.34572300835571,0.0348929354577305,0.999677312418611,-4.44533616666319
"4","GB40525",9,5,1,3,13,6,10,22,3,13,18,23,-0.987148384557193,0.170643467836681,-2.35095544886352,0.0345506872642095,0.999677312418611,-4.50034414380359
"5","GB40695",406,1129,410,1692,428,23,1144,3032,1230,2587,3331,4063,-2.24170741345387,6.98453255635211,-2.54013713041106,0.0241208219465538,0.999677312418611,-4.28480971561571
"6","GB40696",1752,3876,2367,7526,2422,117,5572,16311,6027,10695,31964,20488,-2.42336955394613,9.3208492671536,-2.78558426680908,0.0150302012472857,0.999677312418611,-4.34681424065725
"7","GB40697",3385,4644,4671,9770,2894,139,8100,20974,8335,13151,29813,23330,-2.20826103511985,9.7231312155484,-2.47385669125846,0.0273739276592324,0.999677312418611,-4.40370500482507
"8","GB40967",1213,3737,1104,1621,4662,787,1270,1125,593,643,911,809,1.33321290451629,7.37156764551595,3.44460672134592,0.00415354177110918,0.999677312418611,-4.12142776436716
"9","GB41115",36,20,6,17,10,18,23,64,20,27,27,53,-0.695971553859886,1.6240572742001,-2.33503324400076,0.0356021753675475,0.999677312418611,-4.45527399782222
"10","GB41191",214,258,102,323,364,162,122,191,174,224,243,222,0.544479615432186,4.78443523080079,2.45221606911366,0.0285244727308456,0.999677312418611,-4.22533613486479
"11","GB41201",5,11,3,7,2,6,7,19,8,13,14,11,-0.780730098588683,0.118171307724827,-2.33203309682565,0.0358036738347174,0.999677312418611,-4.50308226768759
"12","GB41228",130,69,55,144,70,34,143,267,115,329,212,246,-1.12638676176694,4.06395630644602,-3.88016537287302,0.00178215855757702,0.999677312418611,-3.99119583806941
"13","GB41240",431,629,184,375,539,385,141,497,172,237,614,490,0.696901197648176,5.55888166982118,2.96903956600444,0.0105197580683716,0.999677312418611,-4.08207263044519
"14","GB41331",61,72,41,26,61,80,47,30,23,31,49,76,0.770142225911983,2.64169031056681,2.41849527798645,0.0304100733886427,0.999677312418611,-4.39047113625582
"15","GB41736",44,18,7,10,20,17,11,16,21,6,11,1,1.42664962603194,0.713056459985198,2.2706694028379,0.0401698980178523,0.999677312418611,-4.49332067319123
"16","GB41920",6,11,4,7,5,5,15,15,7,8,19,16,-0.658520932509798,0.311207131884726,-2.30968603163786,0.0373389564937614,0.999677312418611,-4.50041033828333
"17","GB42242",14,11,3,7,12,10,8,26,9,16,29,32,-0.660240832377966,0.785578379220828,-2.34060851301425,0.0352305794279107,0.999677312418611,-4.48498499219301
"18","GB42401",478,309,199,215,257,187,344,568,456,362,405,632,-0.474866530249892,5.52446354291562,-2.29617863360162,0.0382969561171509,0.999677312418611,-4.27178831275607
"19","GB42549",62,3,18,27,15,7,61,47,10,161,110,75,-1.65399230278388,2.014473921664,-2.3859282508252,0.0323438159020602,0.999677312418611,-4.43594156617173
"20","GB42768",63,17,20,40,57,65,41,28,20,22,19,32,0.940381694592138,2.11180416835764,2.45263920706938,0.0285015383181515,0.999677312418611,-4.41623141024671
"21","GB42797",210,427,86,199,370,326,45,222,143,56,439,273,1.01211506641449,4.65537668515585,2.36176566806609,0.0338536809162944,0.999677312418611,-4.26107273677863
"22","GB43036",25,23,20,18,18,24,18,17,16,20,17,20,0.588210476790448,1.42733024833281,2.3485539125912,0.0347073712230778,0.999677312418611,-4.46023118754612
"23","GB43091",1627,673,375,1196,692,219,194,388,381,814,383,545,0.960625770874868,6.12187376948836,2.38603135942234,0.0323375124875018,0.999677312418611,-4.26800982898879
"24","GB43186",127,152,81,172,124,129,139,344,110,205,219,295,-0.347049906247725,4.44114521254331,-2.26811241052676,0.0403623339449189,0.999677312418611,-4.29687133048356
"25","GB43518",33,47,11,19,13,24,10,3,9,5,43,17,1.44343579487884,1.04800224899479,2.70580004501958,0.0175400040128207,0.999677312418611,-4.44165529103447
"26","GB43545",34,43,16,18,35,24,36,55,38,40,66,66,-0.501374161915512,2.29612307660717,-2.46464397517448,0.0278581839803407,0.999677312418611,-4.40521285355678
"27","GB43927",24,3,1,10,5,13,10,41,25,12,22,19,-1.17645998685147,0.646401682481433,-2.33565954616784,0.0355602471133621,0.999677312418611,-4.490035518471
"28","GB43978",123,152,51,108,76,64,96,303,102,168,160,279,-0.575656055139187,4.04726589868291,-2.78686506826736,0.0149929225659735,0.999677312418611,-4.20123933389148
"29","GB43983",44,45,16,16,11,31,28,79,29,49,63,63,-0.69281295231776,2.20754690667614,-2.29067896268448,0.038693637342406,0.999677312418611,-4.4346484345354
"30","GB44045",480,619,247,784,487,410,275,710,253,433,576,657,0.426333845345994,5.95828169111455,2.39240558332562,0.0319500980160261,0.999677312418611,-4.25594962029637
"31","GB44093",65,65,33,93,52,53,89,204,68,93,122,109,-0.56080687183437,3.41116076561545,-2.77825559183343,0.0152452595217168,0.999677312418611,-4.26712242007704
"32","GB44112",72849,92489,62396,182739,43546,2032,156833,448263,103864,229732,370184,275213,-2.09198785003932,13.7345573605058,-2.32561856839525,0.0362381272641209,0.999677312418611,-4.49740508268736
"33","GB44122",376,686,229,869,616,222,320,466,210,380,416,357,0.653553801532899,5.7164342345923,2.37834720267054,0.0328104950105359,0.999677312418611,-4.25123796375877
"34","GB44261",25,41,12,41,34,21,16,39,9,25,22,37,0.589838938449165,1.73938431616137,2.26534695064013,0.0405714376657571,0.999677312418611,-4.45711438203286
"35","GB44494",223,306,161,231,247,235,89,359,158,166,224,247,0.600496113704198,4.81587509585585,3.42700641170911,0.00429877611509581,0.999677312418611,-3.96226901366236
"36","GB44676",16,10,0,5,13,4,10,34,9,13,17,23,-1.22676868084838,0.357562258867229,-2.28301802982584,0.039252683952507,0.999677312418611,-4.50157106893628
"37","GB45149",259,410,154,339,155,137,511,1924,233,361,673,540,-0.973663213375482,5.56612959120677,-2.8289201554203,0.0138179641635407,0.999677312418611,-4.13586302687951
"38","GB45194",41,23,19,20,26,24,47,67,29,31,60,62,-0.583238607191814,2.21572643196695,-2.70460916120812,0.0175804040546782,0.999677312418611,-4.37749049029175
"39","GB45316",20,23,15,23,19,16,11,18,13,19,19,25,0.501829175843415,1.31367646986385,2.45563433340612,0.0283397044907539,0.999677312418611,-4.45340430618747
"40","GB45406",122,47,55,51,65,162,135,153,102,163,249,211,-0.797210331152298,3.8926393498954,-2.6858226948506,0.0182298486251375,0.999677312418611,-4.24331289350308
"41","GB45469",26,42,22,49,27,19,38,142,41,64,224,80,-1.16127435476588,2.71307546392583,-3.29654561969973,0.00554720264795166,0.999677312418611,-4.25792047503886
"42","GB45512",259,38,120,57,70,129,214,196,256,279,267,322,-1.15325449332047,4.36438901952999,-2.78833954170153,0.0149501190245692,0.999677312418611,-4.18765125758729
"43","GB45552",34,25,10,25,31,15,15,10,18,17,27,18,0.764257115281073,1.39462455587665,2.42926438182274,0.0297952935487714,0.999677312418611,-4.45290974597783
"44","GB45615",72,270,214,659,94,7,298,686,293,730,819,500,-1.89716404388379,5.01011157032693,-2.41927411524658,0.0303652079636279,0.999677312418611,-4.27455387134716
"45","GB46180",93,90,47,82,90,117,52,78,47,63,83,141,0.537442710303857,3.39477606486687,2.87754346276045,0.0125718763292648,0.999677312418611,-4.24556072830439
"46","GB46222",73,234,41,139,237,134,42,36,115,66,201,93,1.0602896439785,3.71046361707444,2.27552215273081,0.0398070648105303,0.999677312418611,-4.34286327922468
"47","GB46224",355,129,236,269,160,80,1000,777,187,627,396,832,-1.30533102539541,5.4279889321402,-3.01027762793202,0.00970662278594864,0.999677312418611,-4.09562128066036
"48","GB46276",296,61,47,125,198,239,157,51,90,26,0,77,2.66807306857698,3.08371174798143,2.4962626848723,0.0262296704397564,0.999677312418611,-4.35826257555053
"49","GB46678",59,86,26,88,61,43,88,240,117,299,552,125,-1.43431521984979,3.81287455470459,-3.60347576423852,0.00304716249342583,0.999677312418611,-4.08661211653245
"50","GB47040",427,690,191,553,500,350,278,320,313,329,542,288,0.636386223011708,5.66047958846421,2.71926410919463,0.0170894930935002,0.999677312418611,-4.15387197487935
