"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40018",183,294,274,269,286,392,152,325,396,401,375,483,-0.42057075328315,5.51273869669278,-3.50928878573692,0.00370347270004708,0.453806973146541,-1.96147238114706
"2","GB40132",7,17,21,9,10,18,1,8,5,11,3,9,1.10532218629759,0.345878729565977,3.41459836899114,0.00445205720988526,0.453806973146541,-3.1892698187694
"3","GB40589",178,260,352,242,356,606,146,323,550,389,483,618,-0.45195651101263,5.68087732818704,-3.4553926328125,0.00411245024782183,0.453806973146541,-2.0417448157714
"4","GB40795",286,398,499,433,588,765,249,492,851,655,641,879,-0.441085886610334,6.29474633599672,-3.83099327788678,0.00198765981603889,0.453806973146541,-1.64537910672741
"5","GB40892",278,370,407,270,374,652,224,505,1180,500,699,658,-0.721914265525403,6.10076119959625,-3.77550266084899,0.00221191705824248,0.453806973146541,-1.6846682023121
"6","GB41325",77,88,148,96,122,230,42,58,74,82,15,99,1.04270823775631,3.57662842064462,3.31401216470078,0.0054150678804001,0.453806973146541,-2.40972453893826
"7","GB41664",174,263,329,205,356,565,131,309,493,397,444,562,-0.427797448397108,5.59257505321308,-3.32687840005562,0.00528106164678237,0.453806973146541,-2.2031879453073
"8","GB41847",60,137,192,100,141,242,23,108,112,102,58,120,0.63376149218866,3.92073155971083,3.47966988525597,0.00392286832728196,0.453806973146541,-2.12797904382814
"9","GB41895",36,91,141,65,129,147,19,65,49,81,35,67,0.828167870489528,3.31301370985441,3.77761216316371,0.00220293776254171,0.453806973146541,-1.96606084338209
"10","GB42311",24,47,174,84,71,56,27,99,247,140,347,287,-1.42193883442285,3.85435565252902,-3.354698733541,0.00500257786724294,0.453806973146541,-2.31011193130324
"11","GB42360",130,183,219,151,251,258,72,102,135,165,68,148,0.72016352678372,4.44245933312521,3.9529946719572,0.00157258694563627,0.453806973146541,-1.45703079612268
"12","GB42796",8,22,35,15,20,27,4,6,11,8,13,21,0.888557745243626,1.05103496607404,3.28160807975587,0.00576788158355746,0.453806973146541,-3.10422808878175
"13","GB42999",71,94,101,83,117,174,76,102,229,123,180,196,-0.584374318142175,4.17202391027446,-3.25715989149056,0.0060492462521191,0.453806973146541,-2.35190038625028
"14","GB43054",201,183,303,112,310,319,56,144,121,132,92,200,0.811078361000674,4.59233667303939,3.78548594021766,0.00216974876333387,0.453806973146541,-1.64528345606606
"15","GB43095",340,475,659,399,740,856,93,400,446,367,264,540,0.674334074758934,5.94636746441107,4.27000962933668,0.000860795546363214,0.453806973146541,-1.08663351634052
"16","GB43137",20,42,69,30,49,90,3,24,31,22,9,51,1.14455591817479,2.07492970152934,3.65795026542327,0.00277591335874658,0.453806973146541,-2.52044585686666
"17","GB43167",28,47,60,41,53,85,8,17,44,41,27,37,0.794931200154478,2.42178097087094,4.20673176487129,0.000970077610583311,0.453806973146541,-1.92306041546765
