"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB44811",43,88,79,62,76,104,17,48,36,35,33,48,0.844964817923861,2.91803663036094,5.37343949616196,0.000111902808335519,0.355515222081945,-0.349068243663274
"2","GB54001",11,21,39,13,16,44,13,53,49,70,55,70,-1.36229268927608,2.23796324372786,-5.69987795917734,6.34735152643005e-05,0.355515222081945,-0.546598380799751
"3","GB55706",1870,2808,2205,1261,2072,4549,342,828,750,1309,841,1901,1.16027318707647,7.72162755278712,5.57740906452177,7.83840800809057e-05,0.355515222081945,-0.00554509085607791
"4","GB42385",4028,3296,7683,5110,4393,9147,783,2066,1285,2904,2219,3694,1.23729756570883,8.89197500826394,5.00206920800858,0.000217091884896985,0.413820550990634,-0.863211947566688
"5","GB44074",652,373,711,418,688,785,75,209,127,370,147,351,1.45215662561746,5.6158279743151,5.08988192040052,0.000185297586674824,0.413820550990634,0.0716866061966055
"6","GB42428",249,252,488,144,263,461,53,149,62,179,117,167,1.13507309922106,4.72944632927007,4.13995398273785,0.00108039260225724,0.609098368164942,-1.04499674137711
"7","GB42800",68,66,137,42,86,134,7,29,14,59,27,58,1.34498683902354,2.79115395193638,4.23975711984086,0.000893440475890688,0.609098368164942,-1.47538731276409
"8","GB42919",2726,3739,2264,2991,3496,4016,689,1463,1085,2011,1348,2762,0.929540154450909,8.30632769376224,4.37250438204926,0.000695004830126935,0.609098368164942,-1.27598780957524
"9","GB43882",77,198,123,132,150,196,56,201,370,330,215,352,-0.918655810509805,4.70639349892671,-4.35803418124373,0.000714231305025607,0.609098368164942,-0.732730913632906
"10","GB44073",208,137,317,180,140,433,12,88,28,141,50,109,1.64538841328577,4.01314074721428,4.29221789190252,0.000808842377736912,0.609098368164942,-1.04004294477423
"11","GB45439",96,137,186,117,227,261,24,66,62,147,57,153,0.87494834176531,4.00427690184945,4.20727040901209,0.000950339793401695,0.609098368164942,-1.07138239252873
"12","GB45865",71,167,195,96,163,228,79,173,179,196,207,311,-0.542005202056775,4.57551921616463,-4.30991687852252,0.000782197397422899,0.609098368164942,-0.798460474616753
"13","GB47563",3565,2326,6401,4288,5205,3771,674,1923,972,2383,1412,2585,1.23980106046127,8.52505101329132,4.24644003488023,0.000882176469574242,0.609098368164942,-1.4541782167331
"14","GB47849",580,634,889,472,667,1440,135,316,194,492,285,720,1.02156252501601,6.14669609799872,4.4633485718066,0.000585885912364949,0.609098368164942,-0.703133504064762
"15","GB49467",14,24,16,26,28,23,19,37,54,46,32,44,-1.03109233431452,2.08998802514688,-4.20207262535074,0.000959783259171868,0.609098368164942,-1.76779146469059
"16","GB50206",200,344,358,202,431,428,69,159,155,278,117,302,0.712399857047527,5.06695559459403,4.07885158587602,0.00121423449744349,0.609098368164942,-1.08371256181577
"17","GB53755",1105,884,2199,1094,1489,1831,324,484,505,847,474,1351,0.981935598272481,7.0722517776642,4.10494359119644,0.00115511560762502,0.609098368164942,-1.30052991815777
"18","GB54295",16,21,32,15,27,48,4,15,10,15,11,14,0.936488514500206,1.31736502357374,4.17489875941667,0.00101074601732346,0.609098368164942,-2.1152435628902
"19","GB55147",50,106,114,57,116,169,26,53,49,67,63,73,0.633294502199445,3.4032138310859,4.09806849306443,0.00117040089917108,0.609098368164942,-1.36085287167605
"20","GB41617",173,210,344,178,322,389,78,176,121,157,80,201,0.793185489082082,4.75822240542222,3.93884530557292,0.00158875907891815,0.614792783001375,-1.2831324072794
"21","GB41732",708,498,693,467,665,665,106,323,315,351,307,530,0.862871566788018,5.98065041226427,3.89287450992447,0.00173598434036874,0.614792783001375,-1.38577991720813
"22","GB44185",144,259,247,181,238,315,147,240,1043,729,296,647,-1.12650498119257,5.51497860054534,-4.00369017944298,0.00140246687114461,0.614792783001375,-1.19307035071833
"23","GB45919",868,964,1616,400,1709,1706,116,560,400,499,519,851,1.12762669413928,6.661985374799,3.94128034106145,0.0015813258592038,0.614792783001375,-1.42848929701126
"24","GB48304",364,918,858,578,942,1253,400,932,1272,999,1339,1423,-0.624635256649855,7.01886640832495,-4.0440731360343,0.00129788880263212,0.614792783001375,-1.35439924793017
"25","GB52635",10,14,20,10,19,26,2,3,4,16,6,10,1.16902219428772,0.548129710909339,3.89119404452564,0.00174162261473477,0.614792783001375,-2.58721338464321
"26","GB53440",714,865,1202,389,831,1183,159,384,183,552,184,688,1.20389516824777,6.21667610364711,3.9079196707461,0.00168632738176222,0.614792783001375,-1.40763946649405
"27","GB55213",408,1225,5144,3060,1061,832,89,317,463,460,331,758,1.79765550817271,6.68003312971415,3.9414392481967,0.00158084201367895,0.614792783001375,-1.44810105293279
"28","GB41339",34,80,82,87,248,113,43,352,337,636,172,235,-1.59704839415646,4.42462925529956,-3.82431941791441,0.00198184068326086,0.634868303112908,-1.49134125628866
"29","GB49321",10776,8317,11396,11221,11279,13607,2021,7229,3857,4738,5285,9213,0.972932806601326,10.0942472271643,3.81379826523564,0.00202259812074527,0.634868303112908,-2.1812420248813
"30","GB50262",126,130,210,99,197,260,40,82,79,140,58,116,0.77895794023099,4.08598234255071,3.84444303720828,0.00190619923151131,0.634868303112908,-1.49640424295818
