"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40377",14,13,7,19,17,30,28,34,20,31,19,46,-0.921895675744404,1.4249752441125,-2.46254674968709,0.0281916275883563,0.999688121870624,-4.40482544849291
"2","GB40556",48,112,96,91,58,83,87,113,97,104,89,117,-0.32477190637609,3.48853462698715,-2.61330680819345,0.021157783493786,0.999688121870624,-4.14662983745626
"3","GB40878",81,313,233,259,263,209,182,317,341,205,245,390,-0.298737962967816,4.90699653452848,-2.1345377798358,0.0519883870747189,0.999688121870624,-4.17395694952207
"4","GB41316",7,62,32,42,47,35,33,63,58,39,47,63,-0.514811159161272,2.32876748595126,-2.24746864868327,0.0422080876850588,0.999688121870624,-4.37306187717714
"5","GB41337",9,43,33,24,9,33,16,14,18,9,15,15,0.66909987065097,1.17396243301234,2.19054103575264,0.0468995482144035,0.999688121870624,-4.45562155582109
"6","GB42154",9,55,28,22,19,25,23,37,64,42,36,27,-0.549022692553083,1.88615315760918,-2.15231021947174,0.0503201148174972,0.999688121870624,-4.42187877095823
"7","GB42164",3,13,14,11,9,7,9,16,26,11,15,21,-0.756094323558925,0.596381868918175,-3.18814762471753,0.00696371941021741,0.999688121870624,-4.3779649180866
"8","GB42470",11,33,33,24,54,36,55,71,34,46,51,44,-0.693167985758821,2.26053144399651,-2.39552465649147,0.0319962313128569,0.999688121870624,-4.3502747085114
"9","GB42534",113,228,183,250,200,226,282,371,232,232,206,422,-0.500428200407567,4.88081218011322,-2.76707720516525,0.0157477234875012,0.999688121870624,-3.8948104667407
"10","GB42539",7,14,5,9,9,13,25,32,17,9,20,50,-1.26308642697925,0.891377228769294,-3.15862070211906,0.00737497567768995,0.999688121870624,-4.36053638347937
"11","GB42540",487,1217,1118,1408,1323,1764,1682,1511,1955,1677,1380,1539,-0.457471676697432,7.41649617774531,-2.33497883609155,0.03585065899188,0.999688121870624,-4.1937926447404
"12","GB42551",37,97,213,139,119,111,276,182,219,84,166,202,-0.66273660028113,4.11473703935902,-2.14443020454687,0.0510535383679699,0.999688121870624,-4.229790956827
"13","GB42552",24,43,39,26,13,20,49,44,34,53,48,57,-0.830357194671262,2.14466602257431,-3.16525715272706,0.00728047857742407,0.999688121870624,-4.22490756190164
"14","GB42798",53,1017,1073,852,891,309,1105,1359,796,747,870,2059,-1.12961368735975,6.51834382926538,-2.23203454759321,0.043434410318646,0.999688121870624,-4.1780913687437
"15","GB42985",112,711,671,485,529,545,843,688,874,668,574,668,-0.646941132220531,6.14435921384435,-2.76594617833784,0.0157820859330411,0.999688121870624,-3.92470820348475
"16","GB43192",149,503,427,452,333,336,365,414,421,419,358,506,-0.208504057348267,5.56518693251049,-2.27327485793647,0.0402302859569921,0.999688121870624,-4.10597295697539
"17","GB43227",34,12,9,55,37,62,68,56,46,73,49,92,-1.24996099968154,2.41173509312248,-2.46315857577937,0.0281589802435206,0.999688121870624,-4.32596510323383
"18","GB43363",4,11,12,16,8,7,10,15,25,12,7,22,-0.58603049554632,0.547611957865877,-2.11929522086284,0.0534601125232366,0.999688121870624,-4.48923469735864
"19","GB43435",14,58,51,42,36,29,35,51,55,62,32,67,-0.398369893782951,2.39383748567519,-2.28115730581144,0.0396438391632876,0.999688121870624,-4.36027923440146
"20","GB43521",33,92,65,59,54,64,58,79,90,66,65,86,-0.281993241495696,3.05377200472459,-2.41674145837821,0.0307416260068751,0.999688121870624,-4.26208956431816
"21","GB43851",21,83,43,60,41,46,32,30,31,39,34,36,0.5073596721819,2.31268355789417,3.04257784269407,0.00923955279153503,0.999688121870624,-4.22049018791241
"22","GB44006",6,48,74,66,76,30,90,121,102,52,57,109,-0.97462384892204,2.86127530408353,-2.8458265991423,0.0135272482215291,0.999688121870624,-4.18872264589828
