"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40086",3,2,0,10,1,14,14,21,12,11,9,12,-1.75221261456803,-0.296524552624893,-2.75520145808716,0.016138323854191,0.859281902022982,-4.4427857790713
"2","GB40217",63,63,321,86,72,76,377,161,187,386,304,358,-1.2772698487643,4.3407171333407,-3.1341555696119,0.00775145575866837,0.859281902022982,-3.8306502893112
"3","GB40480",85,90,230,172,187,208,278,369,209,282,185,243,-0.42255496828149,4.62933908234435,-2.82528090707967,0.0140993584895125,0.859281902022982,-3.86483971550737
"4","GB40754",24,15,15,18,48,29,12,8,15,6,12,8,1.46017860365627,0.955508303891174,3.65711573316183,0.00281418137950691,0.859281902022982,-4.3010297269325
"5","GB40880",74,115,173,164,153,171,201,330,181,258,162,170,-0.309968340207909,4.41570326408918,-2.69438306094875,0.0181397168939614,0.859281902022982,-3.94591714141883
"6","GB41226",3,15,26,12,12,8,29,38,19,58,33,25,-1.17587958997405,1.25350598356569,-3.36118589080034,0.00498880709546663,0.859281902022982,-4.30293131817915
"7","GB41366",256,337,687,475,406,714,732,833,754,734,805,568,-0.40042646522998,6.17551401215858,-3.07174015776003,0.00874963264112252,0.859281902022982,-3.76500369627272
"8","GB41389",225,218,317,255,291,501,240,371,401,149,164,162,0.636705301694243,5.0178371809075,2.84548768976783,0.0135599641245838,0.859281902022982,-3.81255223951771
"9","GB41465",5,26,38,36,38,37,47,105,57,75,40,36,-0.757691637250051,2.26481719892396,-2.81849497392693,0.0142851875752081,0.859281902022982,-4.26087760368676
"10","GB41641",26,17,29,22,28,24,11,21,20,23,14,17,0.729259089072482,1.38852040738801,2.95197900235582,0.011036118119803,0.859281902022982,-4.33203932323676
"11","GB41704",436,681,1268,1006,862,1168,1328,1653,1216,1338,1094,1092,-0.271194179266015,7.03618909380288,-2.72784190504616,0.0170104353749332,0.859281902022982,-4.0024511647043
"12","GB41886",209,468,364,478,481,441,757,1246,532,977,591,505,-0.552800198885048,6.07119989442626,-2.92146000025182,0.011707772047602,0.859281902022982,-3.82247818573328
"13","GB41981",738,180,296,658,497,945,224,269,708,154,160,145,1.37690488476407,5.39271185485258,2.91978173007604,0.0117458563162089,0.859281902022982,-3.78973607317352
"14","GB41989",44,58,104,77,78,122,121,246,125,175,111,101,-0.555486291817108,3.70482642843273,-3.69693696024849,0.00260634167846412,0.859281902022982,-3.75541171645407
"15","GB43508",1130,1120,1400,2661,2301,5863,1116,929,1219,287,1593,438,1.62274584164216,7.31175236467815,3.5325374663459,0.00357958987603392,0.859281902022982,-3.76090567505727
"16","GB43518",22,22,55,19,31,108,25,10,55,2,18,5,1.87273718841303,1.3988367481766,3.01611078205685,0.00974647786274021,0.859281902022982,-4.33076670103015
"17","GB43578",5,7,10,7,6,12,17,14,19,13,16,13,-0.630722312110926,0.497531277434851,-2.74966715635261,0.0163111309644535,0.859281902022982,-4.42386034024623
"18","GB44285",102,115,241,172,187,278,302,418,204,307,247,264,-0.397804220746386,4.7976865510964,-2.74398576187842,0.0164904140329727,0.859281902022982,-3.88243547790715
"19","GB44287",134,192,263,213,208,280,225,242,262,183,166,204,0.298167695441772,4.72994771693656,2.72179418711338,0.0172093410030995,0.859281902022982,-3.88829189018659
"20","GB44552",9477,1635,325,1272,1036,2893,313,1103,1302,78,272,167,2.74700496107583,6.55963328136224,3.09539338978954,0.00835712696735203,0.859281902022982,-3.83380840043396
"21","GB44800",4,11,15,19,8,18,23,57,14,41,18,30,-0.926569060077444,1.17808379666377,-2.82843196494046,0.014013877989718,0.859281902022982,-4.37139955821369
"22","GB44884",169,203,391,372,356,370,385,668,454,567,368,435,-0.346597830409182,5.55140224807639,-2.82513678125089,0.0141032804999874,0.859281902022982,-3.82482894178289
"23","GB44892",53,80,116,83,71,101,91,63,73,28,47,77,0.786004192803162,3.13851019060994,3.12421540094685,0.00790247162009315,0.859281902022982,-4.04368213176122
"24","GB44972",167,258,501,397,385,549,507,752,488,575,469,460,-0.291216677878026,5.76658071657689,-2.75170261234556,0.0162473648969897,0.859281902022982,-3.86782560042692
"25","GB45168",19,28,97,47,52,103,144,155,91,119,62,82,-0.706457122046889,3.17010783851051,-2.9140454674307,0.0118769527293005,0.859281902022982,-4.10177319123417
"26","GB45284",333,458,714,641,623,753,843,1112,820,839,670,758,-0.232290872993342,6.43279321883939,-2.71708033034457,0.0173659506735337,0.859281902022982,-3.94110381486091
"27","GB45306",17,24,44,28,29,31,16,22,36,22,17,20,0.684441632518043,1.64591775046359,3.3733968844596,0.00487203714271852,0.859281902022982,-4.2448151451593
"28","GB45469",20,38,61,48,40,20,79,97,54,170,86,86,-1.05057207526081,2.83076364270831,-3.16059721936402,0.00736360720965047,0.859281902022982,-4.10855450139163
"29","GB45615",237,106,610,136,108,38,974,394,472,1316,959,994,-2.2713065558707,5.39984819199957,-3.63158608937267,0.0029562079430414,0.859281902022982,-3.61513740862033
"30","GB45684",49,44,107,73,72,108,112,166,100,190,96,108,-0.479416889597819,3.57499967572112,-2.70738208335767,0.01769254732908,0.859281902022982,-4.08582058084101
"31","GB45694",20,25,81,63,57,56,90,153,65,117,66,69,-0.630960569132962,3.00107310198184,-2.83186283837896,0.0139213858914066,0.859281902022982,-4.14998124709844
"32","GB45697",79,109,144,161,145,216,139,163,155,116,111,134,0.331543123103728,4.09744881319611,2.69784723360191,0.0180194823250404,0.859281902022982,-3.98913033199427
"33","GB45820",759,1062,1366,1397,1172,1810,1328,1613,1572,879,907,905,0.400968069580816,7.22646526697047,2.77562689888614,0.0155159223686969,0.859281902022982,-4.00372558720368
"34","GB46015",55,39,86,65,92,94,59,74,66,40,58,37,0.640930427093361,2.95015730789359,3.06975352376699,0.00878342221650372,0.859281902022982,-4.0929687065764
"35","GB46209",38,67,105,110,113,87,117,245,115,285,131,125,-0.636170011844745,3.84164433332653,-2.77731888994676,0.0154654317672657,0.859281902022982,-4.01808995463745
