"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40118",59,101,221,110,39,124,110,200,439,731,185,337,-1.39177990630752,4.37351489714755,-3.46613113120785,0.00401964521718752,0.792595685273974,-2.89070153236157
"2","GB40684",359,437,1394,403,568,2000,22,393,218,196,458,189,2.00659513109354,5.48385408753867,4.56795285008105,0.000491407541945518,0.792595685273974,-2.10347092570452
"3","GB40728",67,65,110,169,180,220,30,102,84,122,80,145,0.746621687834982,3.70522191836128,3.47690106130997,0.00393630849586851,0.792595685273974,-2.94264553958318
"4","GB40740",1,8,16,9,8,24,10,20,31,79,21,60,-1.56695043110817,1.03895362097463,-3.62205180710375,0.00296932891804787,0.792595685273974,-3.61175455102306
"5","GB40764",82,119,119,146,177,403,107,351,208,553,364,516,-0.799546738379011,4.78754938398152,-3.77115877162329,0.0022252336574693,0.792595685273974,-2.57715822140477
"6","GB40973",16,16,33,157,9,35,150,64,355,692,138,341,-2.73239033911946,3.32923587091559,-4.09906368317875,0.00118652102760612,0.792595685273974,-2.86811394278054
"7","GB41302",187,211,195,242,415,547,15,228,170,130,378,132,1.21028290746878,4.57205735983482,3.45640616685756,0.00409642442073796,0.792595685273974,-2.81618032125543
"8","GB41756",9,13,28,31,6,24,74,92,107,91,30,92,-1.89923287732653,2.16833828965482,-3.59084733008326,0.00315459906658705,0.792595685273974,-3.3691782256642
"9","GB42984",8,24,37,347,10,23,590,95,639,1294,374,622,-3.81166248242773,3.91725701024635,-4.41939201024021,0.000648069104356103,0.792595685273974,-2.72627538594189
"10","GB43276",177,503,850,785,92,748,836,1858,2375,3697,1030,2345,-2.00351738963981,6.76092206122187,-3.65302550245105,0.00279632823060244,0.792595685273974,-2.87676705439641
"11","GB43549",31,27,12,20,27,34,21,42,74,84,51,118,-1.09076200481628,2.25802024323204,-3.53884598463255,0.00348973718862904,0.792595685273974,-3.34034810759871
"12","GB45020",2,7,4,12,7,11,4,14,17,67,15,26,-1.27406666865127,0.483711441857737,-3.45221669220508,0.00412995479656509,0.792595685273974,-3.76226775195577
"13","GB45846",15,23,46,35,66,99,8,23,23,31,52,18,1.06175230452311,1.95021508279344,3.45196521699532,0.00413197625520787,0.792595685273974,-3.45462767789264
"14","GB46886",29,72,96,72,38,82,79,171,267,397,89,190,-1.30799824181358,3.69783394438951,-3.60976948484581,0.00304089996804367,0.792595685273974,-2.91291526783964
"15","GB47091",7,2,15,69,11,32,20,31,109,204,72,153,-2.22113407238121,2.04090244101137,-3.93250959743763,0.00163126771198425,0.792595685273974,-3.26316595631033
"16","GB47185",4,14,2,13,6,12,7,25,25,41,18,29,-1.35386964265769,0.715271510068699,-3.77655110269705,0.00220219597193963,0.792595685273974,-3.62193084285718
"17","GB47539",95,168,155,244,192,430,93,298,375,624,361,585,-0.600391031465715,5.0201273523671,-3.81373306517699,0.00204981459047366,0.792595685273974,-2.52226204441471
"18","GB47962",8,38,33,47,15,59,47,71,94,202,50,130,-1.36358760936169,2.65786972452096,-3.54039823804426,0.00347922958757953,0.792595685273974,-3.23954293481153
"19","GB48100",44,32,51,53,88,123,9,17,38,47,49,76,1.03899632205318,2.48816684790268,3.73086263302826,0.00240533910271296,0.792595685273974,-3.1716604975215
"20","GB48241",139,238,207,512,205,455,329,369,680,981,553,722,-0.932856332621332,5.62518017596984,-3.55725064864085,0.00336718978287563,0.792595685273974,-2.75386060169446
"21","GB48438",11,9,18,20,26,28,3,10,10,18,13,16,0.895865856974242,0.826282796386684,3.7736017147003,0.00221476642084276,0.792595685273974,-3.58471721823229
"22","GB48483",2,7,6,8,3,19,7,17,24,65,15,51,-1.6831680292618,0.654153764998503,-4.14811333573466,0.00108085462030105,0.792595685273974,-3.51858611858044
"23","GB48573",279,543,884,1060,1033,1650,123,591,434,642,810,505,0.960632760361691,6.25508864869823,4.16106077660468,0.00105460801084229,0.792595685273974,-2.42916714844798
"24","GB48603",3,16,12,6,6,30,18,31,45,89,16,46,-1.5605973027096,1.25037351129107,-3.45661145633661,0.00409478846363809,0.792595685273974,-3.63101961075494
"25","GB49224",8,13,42,24,17,30,37,44,79,189,35,80,-1.4645572346372,2.20049900700919,-3.5453273138405,0.00344607500728855,0.792595685273974,-3.36411930755422
"26","GB49248",13,42,34,139,52,85,198,117,275,431,157,236,-1.83195081592949,3.70816062717033,-4.3560784643784,0.000729737767267513,0.792595685273974,-2.53414312781223
"27","GB49857",37,74,99,187,28,93,402,233,522,923,159,558,-2.29563140252354,4.4394759799372,-4.20385062191982,0.000972428621618297,0.792595685273974,-2.49910465070386
"28","GB49858",9,14,30,37,3,19,98,52,137,196,44,97,-2.3573936081394,2.24288496362146,-3.87950108503656,0.00180607271764291,0.792595685273974,-3.23878530134688
"29","GB50074",25,57,45,73,17,110,107,129,229,422,75,221,-1.59641195999384,3.49313817395212,-3.52797642981997,0.00356422045278457,0.792595685273974,-3.04247360257426
"30","GB50123",2655,2906,3511,3738,3795,5413,900,2648,3128,5074,3122,2295,0.688326280701745,8.59272169889047,3.63428792179704,0.00289972434588828,0.792595685273974,-3.22055323174866
"31","GB50192",22,15,29,40,19,32,65,53,111,163,58,88,-1.47640484667057,2.55488191393964,-4.12142052703633,0.00113710250091753,0.792595685273974,-2.9873349547441
"32","GB50265",14562,11096,14656,16498,20254,27684,3058,15897,12703,9452,13526,9972,0.990342301342098,10.6647480761064,3.59332894774871,0.00313944561110933,0.792595685273974,-3.5636450065003
"33","GB50621",4,16,27,24,16,38,10,44,67,75,35,67,-1.04378375091429,1.81223056154743,-3.45430521609204,0.00411320488595436,0.792595685273974,-3.49532149256606
"34","GB50729",4,12,9,8,14,15,6,18,25,46,19,32,-0.915400995005751,0.900496634463693,-3.56738118874696,0.00330160243543185,0.792595685273974,-3.65154431498745
"35","GB51428",3,29,11,14,10,24,30,43,57,97,24,50,-1.54650769295734,1.63277951732244,-3.69053498430334,0.00260044258575577,0.792595685273974,-3.45375169108757
"36","GB51489",21,26,43,71,30,110,24,87,95,190,106,130,-0.888005619412675,2.98921800170981,-3.79767672758858,0.00211425505399587,0.792595685273974,-2.97965456193025
"37","GB51670",20,45,51,39,68,78,6,18,37,53,49,42,0.856202009342869,2.21521421352602,3.63770233386414,0.00288059844416374,0.792595685273974,-3.29607487857452
