"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB49509",71,23,44,6,12,10,414,277,1968,191,2858,821,-5.48710643063871,3.90341530126806,-6.75576966484573,1.14823831181709e-05,0.110127536486377,-3.80531045374099
"2","GB40006",4,5,19,21,33,50,12,17,28,27,55,70,-0.975726743997716,1.48350365945085,-2.39254808289337,0.0319998667305979,0.999505734160479,-4.40506999619223
"3","GB40118",59,200,221,439,731,185,110,101,110,39,124,337,1.02069653543704,4.37351489714755,2.16292269159817,0.0491421933619332,0.999505734160479,-4.27335032544854
"4","GB40158",11,30,20,85,81,67,15,38,64,106,178,151,-1.01393773718016,2.73004041933645,-3.06454666197288,0.0087612880733234,0.999505734160479,-4.18330341499621
"5","GB40285",0,28,4,57,33,46,2,81,75,85,135,83,-2.01160086436595,1.72180694988943,-2.52653609350166,0.0248088311397616,0.999505734160479,-4.37566375255016
"6","GB40614",20,30,23,64,103,71,12,13,23,28,47,36,0.775020681825624,2.05572749682915,2.9883827425541,0.0101635411618441,0.999505734160479,-4.2695776262188
"7","GB41311",1697,1669,775,1766,6269,1512,284,693,1416,981,2230,1204,0.825706454488559,7.39722010064224,2.56455959837082,0.0230694375905334,0.999505734160479,-4.24122943918597
"8","GB41315",7,11,2,8,14,12,5,7,11,13,21,27,-0.734411398895938,0.384120025566435,-2.1193446018272,0.0532444625853226,0.999505734160479,-4.48193146412631
"9","GB41367",23,59,26,47,52,62,11,56,68,57,100,78,-0.517696041049382,2.58962595550452,-2.3579314419627,0.0341592704082737,0.999505734160479,-4.340247602698
"10","GB41439",185,334,214,400,408,352,118,286,383,337,647,534,-0.312774085595996,5.35803406778264,-2.29187346698256,0.038669957619444,0.999505734160479,-4.21417441396227
"11","GB41699",3,7,10,38,19,7,4,9,19,29,42,34,-0.956199410235164,0.840401580419587,-2.35564448786957,0.0343067116680664,0.999505734160479,-4.43943313989609
"12","GB41736",6,11,26,51,44,14,2,2,13,6,7,13,1.58731785374923,0.512371840274033,3.45617676582967,0.00407991249050317,0.999505734160479,-4.33051176227598
"13","GB41747",2,15,6,13,31,32,6,13,46,21,51,31,-0.986735340234981,1.1025828410253,-2.5831903536294,0.022260754736328,0.999505734160479,-4.3985208498899
"14","GB41833",16,29,24,69,38,66,11,52,74,65,99,47,-0.62800113010247,2.42458331497926,-2.17090287005148,0.0484236896931298,0.999505734160479,-4.38978920630151
"15","GB41859",68,117,102,209,241,324,109,128,169,222,420,299,-0.478573278302881,4.49697849031608,-2.22950711107839,0.0434408497354447,0.999505734160479,-4.241411469216
"16","GB41921",30,59,50,85,161,50,24,89,109,88,115,118,-0.492213791211489,3.1993329125609,-2.13025912961338,0.0521880857210412,0.999505734160479,-4.34824059852144
"17","GB42012",46,73,79,77,121,100,29,55,54,54,82,57,0.471730654568165,3.06202550292853,2.46301724187017,0.0279997662871018,0.999505734160479,-4.27750814460799
