"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40009",258,387,1436,926,263,402,880,1286,2023,429,665,547,-1.15010600084183,6.58971241196795,-2.82993071058172,0.0136139252814778,0.75555862828814,-4.15290901864147
"2","GB40803",5,9,19,14,9,8,16,27,12,8,18,12,-0.84133075276597,0.892243427020249,-2.86977736502413,0.0125934415506029,0.75555862828814,-4.45195216268816
"3","GB40862",358,460,559,469,388,668,816,624,583,363,448,714,-0.58902162486326,6.28140370657522,-2.7818051522916,0.0149549014925375,0.75555862828814,-4.14324457033273
"4","GB40977",189,484,674,1605,560,780,664,456,199,143,314,294,0.608376568987206,5.99140901650652,2.82210677987555,0.0138236194546633,0.75555862828814,-4.12282267363189
"5","GB41161",232,253,334,296,220,347,518,398,366,179,262,439,-0.62867094860022,5.52155233649821,-3.0784770178321,0.00836125201561945,0.75555862828814,-4.02432360164857
"6","GB41549",9,23,24,69,25,48,14,20,12,3,18,6,1.12083352534781,1.37462905546943,3.24239843279386,0.00605523198872064,0.75555862828814,-4.39702329806472
"7","GB41673",9,25,46,86,42,41,29,33,4,8,22,8,1.02133201808157,1.7145343571586,2.6698857108717,0.0185917960147304,0.75555862828814,-4.42913581400268
"8","GB41733",434,413,752,538,363,995,1312,782,849,428,418,1096,-0.765387638495262,6.57585377881375,-2.78615605306916,0.0148285359290519,0.75555862828814,-4.16194922123546
"9","GB41815",73,95,136,316,110,115,126,104,22,30,59,71,0.738075783712465,3.67446748741237,3.0548780502406,0.00875841370796602,0.75555862828814,-4.18200128950728
"10","GB41886",209,468,757,1246,536,563,532,364,128,156,287,261,0.763896508626699,5.81731120666258,3.6187118482286,0.00288849244615791,0.75555862828814,-3.91084260280197
"11","GB42449",18,26,39,33,12,37,49,60,24,19,29,37,-0.725918581605286,2.15417652528779,-3.2750908733832,0.00567762360540059,0.75555862828814,-4.32484199781729
"12","GB42615",259,294,395,264,230,652,824,435,368,290,300,750,-0.791886218318608,5.84583204847467,-2.78279583341379,0.0149260363424015,0.75555862828814,-4.12039538973828
"13","GB42723",312,351,405,306,309,562,897,535,647,273,377,804,-0.884969545880945,6.05910260498152,-3.25139992996883,0.00594882560644643,0.75555862828814,-4.00545253982893
"14","GB42781",25,36,49,119,62,47,30,46,7,16,29,24,0.85895090278043,2.32975441526553,2.80444523062165,0.0143086811757633,0.75555862828814,-4.36995838702678
"15","GB43206",29,50,49,111,55,68,48,37,16,14,33,42,0.629768581430751,2.59837931494627,3.05179942770031,0.00881158633060648,0.75555862828814,-4.31037420090897
"16","GB43511",5,9,15,11,6,17,31,17,15,10,8,36,-1.08970092779845,0.987967517626518,-3.11618529627673,0.00776341736746346,0.75555862828814,-4.4285191768615
"17","GB43554",48,65,81,196,94,118,68,97,28,26,59,47,0.57484736745891,3.32439061788142,2.78834796549423,0.0147652711816974,0.75555862828814,-4.27279578815739
"18","GB43591",23,21,41,68,43,60,19,22,20,7,34,17,0.826681613321461,2.01713693725989,2.70698123803809,0.0172999822021699,0.75555862828814,-4.40474286130416
"19","GB43638",293,482,568,1137,439,641,574,588,151,161,308,361,0.486244021021808,5.94519204587356,2.96677878215072,0.0104132103347862,0.75555862828814,-4.07848390791195
"20","GB44105",5,13,18,46,12,26,7,13,3,1,5,2,1.6664645174175,0.356714098343133,4.58952494185626,0.00044562087526185,0.75555862828814,-4.3716092382374
"21","GB44310",9,16,17,26,14,20,13,15,4,2,9,11,0.697683693347067,0.787324207216916,2.74394985887306,0.0160996885246128,0.75555862828814,-4.4661955824429
"22","GB44511",18,25,34,71,53,59,35,22,6,14,17,22,0.855737194844703,1.97651019145086,2.85620354262604,0.0129323421002613,0.75555862828814,-4.3909588208922
"23","GB44553",39,42,79,158,78,79,66,62,9,16,47,32,0.80968778988953,2.82982626270048,2.71617587133772,0.0169935503018944,0.75555862828814,-4.339246288059
"24","GB44558",268,410,621,482,312,595,687,795,466,234,409,476,-0.464036519024721,6.07785432809164,-2.84214886158607,0.0132926815560451,0.75555862828814,-4.11410632321203
"25","GB44586",192,210,275,243,173,327,538,291,295,170,212,467,-0.72558622494672,5.31046374376819,-3.10765428717079,0.00789483994215665,0.75555862828814,-4.01489974056792
"26","GB44600",164,218,293,228,163,272,362,319,276,160,178,318,-0.56548029764386,5.14786415251871,-2.7183050384616,0.0169233484011564,0.75555862828814,-4.127401048675
"27","GB44643",36,56,124,305,74,138,80,100,18,19,49,22,1.03286284599877,3.18886538200449,3.0472162420477,0.00889133835524834,0.75555862828814,-4.24924333148793
"28","GB44657",41,70,70,123,69,69,45,74,22,16,47,29,0.672848262151022,2.88887554594871,3.14040562451605,0.00740203157549714,0.75555862828814,-4.26587441476064
"29","GB44781",128,209,222,262,168,259,280,299,263,122,189,282,-0.503890420064456,5.01013291454314,-2.85168100676638,0.0130472338097356,0.75555862828814,-4.09146840654527
"30","GB45038",52,93,127,268,119,170,143,119,57,34,61,60,0.481652258242582,3.80252820154686,2.70367647214258,0.017411429939231,0.75555862828814,-4.23574421292924
"31","GB45208",104,107,150,132,100,230,325,201,97,101,112,236,-0.640464703119876,4.44353286673668,-2.7225884046863,0.0167829741358643,0.75555862828814,-4.16205334648344
"32","GB45224",8,15,18,16,11,20,31,27,18,9,21,21,-0.814677317893221,1.36296471891396,-3.60821818281624,0.00294856446038091,0.75555862828814,-4.36449746186771
"33","GB45288",308,439,552,410,345,761,1169,670,474,295,376,1187,-0.725100001056632,6.28365244580205,-2.839661896351,0.0133574612280639,0.75555862828814,-4.12829284608777
"34","GB45593",40,59,117,248,123,129,78,100,16,24,69,43,0.824973383047024,3.35921077082284,2.76699221842111,0.0153930646700768,0.75555862828814,-4.27672598348387
"35","GB45610",152,162,298,232,127,245,371,267,148,137,191,388,-0.579161751244071,4.98543048369491,-2.72853278911885,0.0165900434498383,0.75555862828814,-4.12845482089151
