"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB52146",4,14,4,3,4,9,30,35,39,44,41,6,-1.86411787691102,0.955743518735108,-6.28507852033618,2.21091753408315e-05,0.212535502551414,-3.97241301668467
"2","GB45906",3889,4967,1515,1352,1283,3278,342,1017,1106,2080,865,328,2.0097808801652,7.66234776325102,5.29311795491124,0.000122017400720638,0.390984424375832,-3.2131077263778
"3","GB51225",80,125,97,49,55,95,46,53,71,45,71,30,1.10323693064229,3.25502487610621,5.36848476245982,0.00010665782456653,0.390984424375832,-3.35556048868737
"4","GB40013",246,248,118,38,76,215,73,106,91,90,97,52,1.1223965227556,3.95407642461057,2.97436122071016,0.010246129617168,0.742000232773661,-3.83047704006855
"5","GB40336",465,2456,789,605,657,843,1830,1616,3423,2025,2532,489,-0.651901123970623,7.47056766283329,-2.96589458259797,0.0104179071596684,0.742000232773661,-3.87443652832209
"6","GB40359",27,88,53,25,36,38,66,89,148,85,120,28,-0.552145562056825,3.09557699121405,-3.02462555936057,0.00928246625334039,0.742000232773661,-3.99303307211032
"7","GB40754",24,15,19,20,15,18,15,12,8,15,11,6,1.15387586525259,1.11246911534681,3.03963502946219,0.0090124989235626,0.742000232773661,-4.2711834180664
"8","GB40773",127,443,266,131,238,365,582,575,860,469,898,211,-0.791528887134182,5.7433934277778,-3.9730868241355,0.00144293750477366,0.742000232773661,-3.26852853555374
"9","GB40781",34,40,55,33,45,35,39,28,44,32,31,9,0.86869457564718,2.3280672269684,3.39014757598755,0.00451844354993324,0.742000232773661,-4.0367638456379
"10","GB41417",89,264,58,104,82,218,243,317,434,448,290,87,-0.785292528898066,4.73342116497232,-3.06150058768884,0.00863307629356401,0.742000232773661,-3.70624507823306
"11","GB41988",48,58,63,53,64,41,34,62,60,56,49,16,0.695323722557257,2.84868363387072,2.95961098220132,0.0105472284394469,0.742000232773661,-4.05020582102615
"12","GB42303",15,46,6,5,10,33,33,61,107,49,112,8,-1.34571496153145,1.95911968946748,-3.00680541221315,0.00961339625620576,0.742000232773661,-4.19207939156111
"13","GB42355",679,1450,1172,962,820,784,615,823,1358,890,662,396,0.7594594118296,6.96529488842187,4.19636457977993,0.000937543723316979,0.742000232773661,-3.35510173066481
"14","GB42739",364,1010,465,453,488,746,813,1251,1666,1155,1456,338,-0.427815939627543,6.79254118189313,-2.98059672313978,0.0101214103768816,0.742000232773661,-3.79228119055622
"15","GB42797",65,167,53,44,54,260,287,249,454,170,417,103,-1.10163231997733,4.44279737539334,-3.2326209788972,0.00616311613893272,0.742000232773661,-3.69286498515523
"16","GB43407",6,34,29,3,15,16,25,60,102,64,45,10,-1.2179327683416,1.81583888145023,-3.12915295608216,0.00755666956613955,0.742000232773661,-4.18532791894519
"17","GB43433",17,15,19,15,13,19,7,14,16,14,18,4,0.893815256149881,1.04336655450555,3.13908424197685,0.00741030580709657,0.742000232773661,-4.26222692964387
"18","GB43715",68,424,129,95,133,272,341,508,674,370,602,104,-0.833440604050618,5.16351091319618,-3.26597263635686,0.00577104736239551,0.742000232773661,-3.58174026252941
"19","GB43778",98,201,183,161,119,86,89,73,180,144,87,59,0.888854478224971,4.10649276682785,3.51071424861819,0.00356382630016466,0.742000232773661,-3.57535497144196
"20","GB44005",183,374,215,157,210,360,153,239,328,275,280,86,0.599136788708181,5.05327233862479,4.30000768925847,0.000768681725018765,0.742000232773661,-3.09017175440027
"21","GB44027",91,219,186,141,189,156,135,163,160,188,160,77,0.601882915658067,4.48922048998468,3.37350078738103,0.00466907386573941,0.742000232773661,-3.54993484631064
"22","GB44073",35,275,44,43,76,90,247,345,300,371,239,33,-1.10768659217008,4.18035079346936,-3.0214440323366,0.00934071091221299,0.742000232773661,-3.81845894824752
"23","GB44075",3,20,5,7,8,8,19,15,32,33,23,6,-0.888796855726608,0.866637077511898,-3.03099979718503,0.00916685174191612,0.742000232773661,-4.30150950451482
"24","GB44117",33,117,29,13,41,59,73,159,346,160,181,17,-1.18283689796904,3.32281121918091,-3.03989285240187,0.00900793018996768,0.742000232773661,-3.96087296771447
"25","GB44300",225,484,304,218,287,262,220,268,378,301,353,174,0.497473772413566,5.38661238042308,3.19276162556901,0.00666672036283964,0.742000232773661,-3.57342403201082
"26","GB44345",120,211,159,169,126,169,151,183,185,178,180,65,0.484494721613038,4.51380351780325,3.06511350824744,0.00857192567962025,0.742000232773661,-3.68719061598293
"27","GB44531",211,349,213,222,147,313,214,224,229,269,253,111,0.586239659246884,5.04794618170984,3.04289800187136,0.00895484656046593,0.742000232773661,-3.65043708536706
"28","GB44650",235,660,289,218,242,411,508,654,1038,695,765,214,-0.478268748143981,6.00371171051675,-3.52782476780325,0.00344590269580891,0.742000232773661,-3.46566281240345
"29","GB44804",245,407,384,313,322,325,275,353,463,329,324,145,0.567160828613874,5.54987142331344,3.92149701604768,0.0015950332838758,0.742000232773661,-3.24693675927057
"30","GB44824",140,164,119,127,151,283,378,744,307,319,680,238,-1.00081995175691,5.24075535905237,-3.11294722297867,0.00780170059625561,0.742000232773661,-3.65455780992738
"31","GB45028",447,2520,955,664,660,931,1978,2063,4790,2425,2516,692,-0.855115534433563,7.65722312380115,-3.98563146463149,0.00140824477083148,0.742000232773661,-3.54431433632721
"32","GB45032",11,21,13,9,16,23,13,15,19,13,10,4,0.783737419731159,0.997803888280492,3.18753595300759,0.00673571797752583,0.742000232773661,-4.25946849074277
