"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40069",31,5,10,18,12,30,54,76,7,18,30,37,-1.26726909579048,1.70872903684336,-2.8819419414364,0.0121548706417894,0.999890174743631,-4.39324169987589
"2","GB40148",2457,512,395,1706,403,627,2838,2175,1303,1777,1151,1347,-1.38050170801076,7.45300505933923,-3.13345898341331,0.00739650886510296,0.999890174743631,-4.07557952487536
"3","GB40468",9,9,18,21,17,23,6,11,8,6,10,3,0.881224486114404,0.71810183514489,2.63858717889385,0.0195727369093665,0.999890174743631,-4.47337144342814
"4","GB41257",37,30,32,75,67,71,65,101,31,42,67,61,-0.471495499370508,3.02933131853865,-2.5982356482696,0.021168822234227,0.999890174743631,-4.31934926729453
"5","GB41413",9458,8830,9266,17082,13421,12720,8921,15094,3101,3432,9585,3452,0.721706549334208,10.3183088270244,2.90654703736958,0.0115800534770988,0.999890174743631,-4.31099023659132
"6","GB41862",77,39,56,148,92,167,131,147,60,90,169,125,-0.623191235552484,3.93024055708226,-2.787592892099,0.014630104125999,0.999890174743631,-4.16796432571288
"7","GB42303",24,27,23,40,22,40,18,19,6,10,14,16,0.844556746067224,1.60019998156546,3.53022588403981,0.00337061700636145,0.999890174743631,-4.33799439474532
"8","GB42410",5212,371,173,569,70,976,3535,3381,1418,2820,540,2518,-2.29794029630654,7.24650681037235,-2.48181510297392,0.0265087348610887,0.999890174743631,-4.23276729679003
"9","GB42724",571,557,486,898,808,660,577,658,272,340,625,404,0.273532676834217,6.38525247119481,2.58852107350582,0.021571465860033,0.999890174743631,-4.13415390033756
"10","GB42861",97,81,81,156,152,128,107,185,97,75,170,183,-0.425183094827003,4.20881361161773,-2.43135076393214,0.0292051827795348,0.999890174743631,-4.2275316979845
"11","GB42867",23,8,22,28,25,40,56,31,44,26,37,39,-0.929545882238823,2.17524856548901,-2.81738320952598,0.0137995266287917,0.999890174743631,-4.36306044276933
"12","GB42981",1151,486,632,1094,298,514,1370,2556,523,667,964,1218,-0.963237883740611,6.96958550464652,-2.82134188428631,0.0136926880121732,0.999890174743631,-4.11287498234908
"13","GB43892",4782,1073,988,6089,3068,4120,8468,5769,4938,7469,3391,3490,-1.27728691037789,9.18089026507286,-3.0287166428293,0.00909943293706193,0.999890174743631,-4.2270356737237
"14","GB43956",2,6,2,7,6,11,12,6,10,14,8,19,-1.189267754469,0.252737332594094,-2.48179437638882,0.0265097917981503,0.999890174743631,-4.50175764446831
"15","GB44493",248,201,153,313,277,217,223,237,92,114,201,82,0.404482546484817,4.81041906195805,2.40172317487766,0.0309082289725398,0.999890174743631,-4.18517916121845
"16","GB44494",247,235,158,247,372,222,166,224,72,132,153,83,0.649159451477066,4.75707975479029,3.36178380972732,0.0047049877779457,0.999890174743631,-3.89389101956122
"17","GB45701",717,518,414,1427,431,806,1198,1712,518,474,637,1488,-0.680911710363898,6.86764819851098,-2.41192027728648,0.0303116726820023,0.999890174743631,-4.22333730379421
"18","GB45797",24,89,414,2,200,21,208,368,541,52,375,147,-2.75345498795899,3.96344444049743,-2.72631667547033,0.0164948776050642,0.999890174743631,-4.22678837557704
"19","GB46180",90,117,47,141,74,94,63,83,28,37,59,52,0.548954918575699,3.37547075182059,2.63676310953787,0.0196423038993404,0.999890174743631,-4.27760229657117
"20","GB46183",154,162,157,233,240,139,123,173,69,66,182,98,0.410107253320541,4.42513729854998,2.54044486062591,0.0236752925192857,0.999890174743631,-4.17556013276752
"21","GB46222",237,134,115,93,342,122,66,201,18,41,45,30,1.32131914490867,3.75346927918064,2.9418045700619,0.0108027038027154,0.999890174743631,-4.17919087039008
"22","GB46236",160,49,301,95,39,328,5485,368,686,497,81,666,-2.66241494769484,5.34006216076374,-3.07608603802721,0.00828586360940539,0.999890174743631,-4.01805113204313
"23","GB46449",137,114,86,206,202,137,199,238,125,109,136,227,-0.443423519213869,4.5524404175839,-2.42827269618006,0.0293778609366627,0.999890174743631,-4.19302321597977
"24","GB46465",118,110,106,200,198,144,140,129,48,57,120,92,0.376688567779363,4.12482028832261,2.6696315434848,0.0184247253613035,0.999890174743631,-4.17349496289338
"25","GB46475",72,95,67,116,107,79,59,73,26,36,97,51,0.462297278060668,3.38797348788516,2.58241251286478,0.0218284245595567,0.999890174743631,-4.28722866146952
"26","GB46924",19,10,5,27,6,33,14,32,13,18,42,42,-1.03276197068351,1.49489265484147,-2.39141569457228,0.0315225921226148,0.999890174743631,-4.45895570454221
"27","GB47541",434,935,1594,211,1162,294,344,207,215,235,203,93,1.4415198170722,5.74531517911724,2.59668815808771,0.0212324721179957,0.999890174743631,-4.12319272848015
"28","GB47744",615,652,465,896,716,697,550,803,231,273,703,393,0.353858501559186,6.38258031740465,2.46363944178589,0.0274512523329768,0.999890174743631,-4.17499687125734
"29","GB47885",23,22,33,105,57,79,24,39,11,11,31,12,0.997933847623922,2.18074619821283,3.00977408355814,0.00944646450628996,0.999890174743631,-4.34160737667555
"30","GB48323",315,294,222,367,385,281,236,311,103,138,318,207,0.340873334839682,5.26073262602168,2.47933339183911,0.0266355752550941,0.999890174743631,-4.13615709069524
"31","GB48419",162,37,59,130,204,107,75,107,17,33,62,31,0.860243834104439,3.38626855606433,2.46112960912042,0.0275838953360258,0.999890174743631,-4.31629519802767
"32","GB49492",299,221,134,422,372,337,353,472,209,238,350,279,-0.368788478110236,5.49002080252551,-2.60573180646076,0.0208630971368342,0.999890174743631,-4.08393395435217
"33","GB49692",87,85,76,140,109,99,76,104,34,45,103,48,0.356402820998093,3.59474631405712,2.43332983948623,0.0290946695808805,0.999890174743631,-4.29731054755812
"34","GB50035",35,41,27,70,58,50,64,93,33,33,57,47,-0.430344203989851,2.88917666684033,-2.62341965392693,0.0201585310199504,0.999890174743631,-4.32806013862176
"35","GB50526",469,510,608,796,550,676,591,872,1643,1171,955,498,-0.88299446135118,6.79747018537828,-2.43478196390573,0.0290138357422161,0.999890174743631,-4.21185754149367
"36","GB50534",20,14,12,23,25,25,13,17,4,5,14,16,0.613017852210948,1.14707761719059,2.41787521578543,0.0299683841712763,0.999890174743631,-4.47262248261434
"37","GB50554",164,171,129,230,169,214,219,280,160,131,188,225,-0.377933705336299,4.83669186660122,-2.56609859691276,0.0225292293810989,0.999890174743631,-4.12204201081752
"38","GB51029",44,45,50,90,55,83,213,313,38,31,64,115,-0.978732409589286,3.50394689006274,-2.40357027585397,0.0307993461876677,0.999890174743631,-4.31379212643105
"39","GB51345",14,16,10,28,18,16,7,15,6,11,12,5,0.652038781822754,0.930000571041201,2.40787649817204,0.0305469198469517,0.999890174743631,-4.48269103413365
"40","GB52428",5555,2351,2695,4147,1464,4363,4243,8956,2942,4875,3227,10373,-0.957363386665635,9.26681909079871,-2.46576308489504,0.0273394959592911,0.999890174743631,-4.33766138624951
"41","GB52455",242,236,166,358,306,265,189,247,120,100,230,192,0.333733130433234,5.00782284039271,2.8533667517348,0.0128576585810742,0.999890174743631,-4.01783401742231
"42","GB52670",94,57,43,133,122,88,55,94,18,29,91,23,0.68325370126178,3.20207160123191,2.6110005019542,0.0206507751138702,0.999890174743631,-4.30276424612499
"43","GB53209",8,4,20,11,21,13,25,18,10,15,21,18,-0.831061508736722,1.14783042073353,-2.4007199312895,0.0309675215844683,0.999890174743631,-4.47347545569752
"44","GB53434",14,18,6,38,30,37,39,34,24,27,32,41,-0.805619174388351,1.99918325684115,-2.67762669598839,0.0181398085770824,0.999890174743631,-4.39427931071083
"45","GB53669",56,60,35,78,74,58,46,64,25,13,52,19,0.592588390234619,2.73670753189985,2.56160411268772,0.0227260804255794,0.999890174743631,-4.35486830071489
"46","GB54430",142,107,101,194,205,140,123,126,78,60,140,48,0.443918025366143,4.12156487558673,2.42734210616095,0.0294302580741973,0.999890174743631,-4.24180406563116
"47","GB54526",135,104,85,165,151,139,149,182,106,98,164,171,-0.379708374725096,4.36767234378814,-2.87886295256991,0.012228745785102,0.999890174743631,-4.07575848623568
"48","GB54837",198,134,163,253,310,197,250,317,141,173,248,228,-0.356164273004545,5.0161405931536,-2.64011435012017,0.0195146766711465,0.999890174743631,-4.08421645627343
"49","GB55388",1813,462,1101,896,2481,1302,1278,727,246,341,946,228,1.0102842578459,6.89302362502877,2.55300398331886,0.0231073804242832,0.999890174743631,-4.18767466542582
"50","GB55918",48,49,28,72,56,60,40,48,20,19,48,27,0.416018837686652,2.62794173482267,2.47818064110109,0.0266946899272423,0.999890174743631,-4.37621242515473
