"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB41034",274,287,290,256,135,247,169,195,220,279,153,150,0.665387602746559,5.04167867821797,3.28634670029681,0.00546796282413497,0.719170417996237,-3.84276536143522
"2","GB41247",158,207,176,113,110,172,112,146,162,148,135,73,0.571494814613296,4.41274245133423,3.27869524273599,0.00555148386872282,0.719170417996237,-3.93469894930593
"3","GB41624",71,83,166,52,50,108,93,48,69,73,48,34,0.847257251608402,3.40175172293817,3.63013853218055,0.00276943899897882,0.719170417996237,-4.05903247776465
"4","GB41706",87,14,107,13,6,14,12,9,9,3,2,1,2.69605134226957,0.734570861148456,3.60842478712594,0.00289073336192315,0.719170417996237,-4.4076418493974
"5","GB42639",24,21,26,12,16,19,5,7,16,5,15,12,1.35170101120798,1.06674570510425,4.39095393046687,0.000629095631012426,0.719170417996237,-4.31993880954572
"6","GB42723",482,627,650,316,483,698,450,376,555,541,356,228,0.726870669584467,6.1415975942069,3.91836558115234,0.00157144126853867,0.719170417996237,-3.66124996836512
"7","GB42907",62,230,94,73,51,119,16,37,62,89,39,24,1.48064409095055,3.19959943507148,3.75177812065024,0.00217912059873442,0.719170417996237,-4.08676035357507
"8","GB43004",2730,2291,2664,2307,2009,2305,733,2166,1722,2537,1653,1337,0.941635686476886,8.21653248832902,3.88169026219162,0.00168845272264686,0.719170417996237,-3.93422907820049
"9","GB43204",36,70,78,42,37,100,41,36,54,42,35,27,0.862835319470852,2.84808370746882,3.70060715709671,0.00241012178644515,0.719170417996237,-4.14566953171352
"10","GB43433",20,15,22,16,11,41,20,9,21,9,9,5,1.1212387899545,1.19365235532143,3.40776231866211,0.00429903352675954,0.719170417996237,-4.37682941270051
"11","GB43442",262,325,376,190,220,379,274,203,278,324,246,163,0.549923434893845,5.33228150890133,3.48965810888268,0.00365566137640095,0.719170417996237,-3.75467624691757
"12","GB43455",680,684,918,383,443,645,476,503,622,429,428,487,0.619102099100377,6.37882294093471,3.85280066094212,0.00178684326802586,0.719170417996237,-3.70941917282078
"13","GB44336",267,376,309,270,246,283,79,270,239,343,173,131,0.951955204260629,5.1545131186108,3.52679035202835,0.00339677951815149,0.719170417996237,-3.76402118726338
"14","GB44606",94,81,143,98,78,156,140,174,293,167,199,153,-0.492132803217879,4.41182105452989,-3.29274954514008,0.00539903748623001,0.719170417996237,-3.94028583223006
"15","GB44880",108,54,143,66,53,89,112,144,215,142,155,139,-0.550001273973653,4.07211410286286,-3.54557313768176,0.00327294599035273,0.719170417996237,-3.94314098270794
"16","GB45017",1334,1572,1989,880,1027,2359,1244,1283,1862,1415,1244,690,0.542841849266531,7.6825727325458,3.25025101373879,0.00587330521832982,0.719170417996237,-4.02640300996822
"17","GB45208",258,236,280,128,161,374,276,134,228,224,142,101,0.719081607677946,4.93008209107579,3.29891270168215,0.00533351308361382,0.719170417996237,-3.85106055062163
"18","GB47718",1258,1274,1398,1405,985,1157,389,1134,1056,1303,871,705,0.907932562226328,7.30065648838585,3.64284286540715,0.00270087093457007,0.719170417996237,-3.88947889707818
"19","GB47828",281,177,366,178,156,228,336,426,548,360,412,292,-0.49326730901938,5.49391638477287,-3.74078774101023,0.00222676444829767,0.719170417996237,-3.6903166833357
"20","GB47954",2,7,22,5,6,2,13,32,24,33,36,10,-1.70393151660864,0.819405664782245,-3.47182575216286,0.00378696000998672,0.719170417996237,-4.40837763800706
"21","GB48019",167,238,273,118,136,261,147,147,229,197,147,72,0.662907961780374,4.68710911891009,3.69868615875635,0.00241926169697837,0.719170417996237,-3.76541974026961
"22","GB48259",763,928,1044,416,613,981,633,664,971,830,534,336,0.601148448199822,6.72647649183846,3.25809552450998,0.00578273507234352,0.719170417996237,-3.92436660319466
"23","GB48480",10,13,11,5,10,18,1,5,4,4,11,5,1.54191605868427,0.140783951037799,3.8748946207702,0.00171108956529051,0.719170417996237,-4.42138862094219
"24","GB48489",115,103,185,121,118,128,172,227,300,207,322,180,-0.569420549302469,4.70893887296674,-3.39225906248128,0.0044330737836674,0.719170417996237,-3.86457253996895
"25","GB48589",240,289,342,214,217,316,183,245,282,260,299,183,0.478658397463993,5.27381257309284,3.53100259221153,0.00336860384019406,0.719170417996237,-3.74319177247536
"26","GB48788",523,426,727,424,331,612,366,353,582,471,574,399,0.456612430618383,6.17376517748386,3.4959232082366,0.00361062774400174,0.719170417996237,-3.78843684544824
"27","GB48844",51,71,231,33,44,73,70,29,65,25,20,9,1.55810598887005,2.78053815869047,3.59471906694156,0.00297004424867501,0.719170417996237,-4.17925138855728
"28","GB48997",8,3,6,2,2,7,7,11,19,12,11,11,-1.0437231081222,0.178586630560064,-3.71173268583016,0.00235787142906847,0.719170417996237,-4.4256839633617
"29","GB49247",29,35,29,26,16,27,9,14,16,30,12,8,1.2024616500659,1.57260557747202,4.15037795352064,0.00100005459205562,0.719170417996237,-4.27956820205528
"30","GB49537",725,914,905,577,614,840,586,658,871,889,639,520,0.484840247594554,6.7810235206674,3.23173644089502,0.00609272296033122,0.719170417996237,-3.93835098863265
"31","GB49869",216,140,257,108,116,163,182,512,493,295,305,212,-0.63905260050565,5.09363265256041,-3.2628126806478,0.00572894523868375,0.719170417996237,-3.86585560457725
"32","GB49906",27,4,27,14,11,18,19,73,68,33,73,42,-1.32196051326056,2.01434169090567,-3.3595055881145,0.00473020774623669,0.719170417996237,-4.31463531250572
"33","GB50207",181,260,339,185,221,347,96,227,263,228,198,108,0.799240931650438,4.99901471945121,4.20757467762465,0.000895249359321397,0.719170417996237,-3.57917383102886
"34","GB50878",100,57,73,43,84,59,19,41,57,35,34,52,1.10545175661697,2.95862533374775,3.9302906932903,0.00153520116435821,0.719170417996237,-4.09603203640318
"35","GB51517",112,61,149,62,64,153,114,177,216,175,183,177,-0.525832827084856,4.27711209070312,-3.41348642256491,0.00425057829074636,0.719170417996237,-3.9349712840385
"36","GB51572",227,228,288,269,145,230,169,179,225,197,180,127,0.664831603957515,4.94682693328141,3.70596714924752,0.00238480404371038,0.719170417996237,-3.72225442068481
"37","GB51963",947,998,1459,652,751,1338,812,833,1215,1178,809,650,0.463999797664677,7.17237913438166,3.67627725344158,0.00252851059586011,0.719170417996237,-3.86550210331765
"38","GB52360",1710,2252,2718,1646,1643,4920,1255,1515,2503,2230,2156,1272,0.707631766430007,8.26408946917934,3.67970578833194,0.00251147739234459,0.719170417996237,-3.97919820985426
"39","GB52632",287,329,442,182,212,595,294,201,364,286,274,106,0.723530550701732,5.39471786671766,3.40577664398688,0.00431597175965702,0.719170417996237,-3.78302746729405
"40","GB52837",627,165,157,676,116,229,47,48,43,441,55,68,2.1188312446448,4.41278996973959,3.25968423792905,0.00576456284076453,0.719170417996237,-4.00423903772232
"41","GB53134",109,60,151,72,73,110,86,193,319,270,282,252,-0.924648172814254,4.43722751879667,-3.88605086429128,0.00167408796535368,0.719170417996237,-3.80035190198872
"42","GB53369",90,175,236,93,430,70,29,108,103,33,29,19,1.98422266678349,3.61993340382249,3.43189107697547,0.00409846667505616,0.719170417996237,-4.08685048551434
"43","GB53647",201,80,244,111,118,218,213,653,562,290,349,189,-0.837276511876291,5.11616821798811,-3.33124229680487,0.00500260803569597,0.719170417996237,-3.85335907860527
"44","GB53708",449,229,644,250,273,389,467,600,911,572,679,503,-0.482909058780339,6.14354661559079,-3.39612730074114,0.00439924146755218,0.719170417996237,-3.82781983582957
"45","GB54714",146,65,220,74,86,138,152,200,291,238,221,201,-0.59138713185897,4.56680619569428,-3.80797055875263,0.00195120592703972,0.719170417996237,-3.77704596814892
"46","GB54804",877,785,1316,450,424,608,640,377,569,457,458,189,1.03275200043369,6.36857766894035,4.08448020998987,0.00113651488452089,0.719170417996237,-3.65032855453897
