"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40905",223,132,96,54,241,148,442,322,654,336,133,271,-0.839295832538349,4.99599377092632,-3.39747769551006,0.00439076722043358,0.712605442360139,-2.78182874724158
"2","GB41078",189,200,210,107,242,121,126,195,155,175,104,170,0.591488332575671,4.630611585748,3.61571114180055,0.00285191700668391,0.712605442360139,-2.60409999485878
"3","GB41410",21,30,30,11,32,16,14,19,14,19,11,15,0.948957647638883,1.51939903668061,3.7489740609394,0.00219324878510445,0.712605442360139,-3.64907339078682
"4","GB41756",88,120,149,96,101,85,82,35,43,35,64,131,1.29259964468692,3.58577072092847,3.43293673880524,0.00409312236739208,0.712605442360139,-3.12268135999564
"5","GB42351",1204,850,596,399,1030,549,1840,2949,3043,1774,667,1991,-0.952454610871378,7.467436170098,-4.44307671586727,0.000570212734834897,0.712605442360139,-2.31132071614546
"6","GB42549",15,7,10,6,24,35,161,110,75,35,29,46,-1.77848488446399,2.18681233928267,-3.68875246478044,0.00246933364706473,0.712605442360139,-3.53688643607819
"7","GB44030",541,536,660,313,720,398,413,557,577,508,262,549,0.530216490098102,6.22049842764112,3.73087533405619,0.00227276340835331,0.712605442360139,-2.47644909435545
"8","GB44070",1011,545,385,253,510,137,3012,1209,2216,1931,476,1534,-1.51626537742567,6.88714999069336,-3.64598169787305,0.00268657228369799,0.712605442360139,-2.71668462037087
"9","GB44167",236,335,208,105,268,124,116,198,116,116,146,140,0.990884550397881,4.65621546124715,3.81298647210019,0.001933977233131,0.712605442360139,-2.44996403161119
"10","GB44232",10,16,10,5,17,13,35,39,41,42,12,19,-0.94637591378084,1.49417068116142,-3.48151198542301,0.00371800631501106,0.712605442360139,-3.76251512188514
"11","GB45050",46,45,41,32,39,39,28,14,18,31,27,31,1.18769859693468,2.27319721291284,4.01852778400695,0.00129364357970635,0.712605442360139,-3.31033375009536
"12","GB45063",41,43,47,49,63,48,44,35,28,37,19,48,0.894783949778294,2.64737478568488,3.91449753306257,0.00158503721935732,0.712605442360139,-3.20902898015192
"13","GB45149",155,137,233,170,206,111,361,673,540,406,204,453,-0.959678929413261,5.32380230348179,-4.62236780692207,0.000405694379337522,0.712605442360139,-1.80004281148071
"14","GB45691",4,3,1,2,8,2,11,11,12,9,4,14,-1.22916235479334,-0.179118708781641,-3.73689120920287,0.00224601408575163,0.712605442360139,-4.01588567498807
"15","GB45810",129,223,208,150,165,161,128,123,133,87,102,198,0.857521263563281,4.48609290574951,3.41355870702186,0.00425317958060674,0.712605442360139,-2.81480404002775
"16","GB45951",1553,2242,2005,1112,1810,756,903,1116,828,880,1036,877,1.0200000079017,7.5010457460575,3.49322670231288,0.00363284118703867,0.712605442360139,-2.93620585896511
"17","GB46165",90,39,43,23,69,38,148,82,139,124,61,138,-0.821706885330364,3.45817568950078,-3.4281734400873,0.00413189603478431,0.712605442360139,-3.18393360064689
"18","GB46458",20,22,24,16,29,16,16,18,26,14,11,13,0.780226143349211,1.51199542112603,3.57930288919721,0.00306447682777128,0.712605442360139,-3.70413913289217
"19","GB47077",14,4,3,3,5,2,33,13,59,26,10,16,-1.85806888660102,0.657883536192609,-4.02103092821611,0.00128734892425687,0.712605442360139,-3.84734975466236
"20","GB47410",16,17,16,10,22,13,9,15,15,13,9,13,0.736084984065608,1.11344602969947,3.52368009074237,0.0034205245840749,0.712605442360139,-3.82475376359599
"21","GB47584",900,645,506,536,904,663,1372,1265,1371,1830,848,1232,-0.54844804180446,7.16413535984988,-3.68090151530596,0.00250783305065443,0.712605442360139,-2.72982667213453
"22","GB47736",593,477,413,309,818,431,918,1056,1106,1429,426,963,-0.539005158670193,6.685674536264,-3.72319382459396,0.00230738905308412,0.712605442360139,-2.5935477133001
"23","GB47884",375,456,280,212,483,264,301,391,385,381,182,265,0.498687817591176,5.61536185405895,3.67766308535223,0.00252389017926099,0.712605442360139,-2.44403565056636
"24","GB47944",128,117,47,55,158,156,282,220,314,268,119,271,-0.818496747756192,4.55942357154115,-3.79499440647325,0.00200353731501692,0.712605442360139,-2.55864284468686
"25","GB47954",2,13,7,5,2,10,32,22,24,33,6,36,-1.71073479854598,0.819405664782245,-3.44591494340681,0.00398932398205306,0.712605442360139,-3.94360975135381
"26","GB48835",375,439,368,202,539,262,275,347,432,378,190,375,0.498437058653384,5.68461169356147,3.58075282780274,0.00305571338018436,0.712605442360139,-2.53226708194444
"27","GB48903",8,4,4,3,13,7,28,18,19,24,8,27,-1.22756405176631,0.774827024081888,-3.9588476666397,0.00145339628337606,0.712605442360139,-3.82193402890803
"28","GB49516",38,69,49,43,54,51,33,37,53,33,30,40,0.814315117353196,2.73966370058658,3.76886944260033,0.00210909143109595,0.712605442360139,-3.23957834380665
"29","GB49843",32,27,30,16,68,26,75,101,112,61,37,79,-0.85503285752216,2.86639582894308,-4.05648130408095,0.00120148676820181,0.712605442360139,-3.08180977224501
"30","GB49858",99,104,141,88,110,96,91,41,43,39,72,96,1.27743709696207,3.61138643421756,3.90634033784843,0.00161054200925651,0.712605442360139,-2.82162762673913
"31","GB49875",811,150,150,122,496,127,1125,645,2575,874,451,920,-1.61219332020661,6.15391328859718,-3.81756472296344,0.00191667195232653,0.712605442360139,-2.49330014593236
"32","GB50068",50,37,29,31,50,32,34,39,32,39,22,33,0.601454958910954,2.44284407685916,3.38862274344351,0.00446842786078098,0.712605442360139,-3.51069717120143
"33","GB50354",165,184,207,110,211,130,143,163,197,173,101,159,0.495494473696224,4.60757981286847,3.55937821006583,0.00318750368438866,0.712605442360139,-2.65535362943025
"34","GB50822",166,384,213,133,195,228,157,188,101,126,98,207,0.987309546416967,4.71893829128372,3.6005927617231,0.00293831170667675,0.712605442360139,-2.60525251107822
"35","GB51061",12,15,15,9,17,17,9,12,12,11,10,8,0.842609279913001,0.932327074869425,3.39767463393056,0.0043890554968193,0.712605442360139,-3.9031011289974
"36","GB51172",102,27,70,31,71,72,31,37,55,43,30,29,1.03435900522457,2.81370752552612,3.56542645004754,0.00314964028899151,0.712605442360139,-3.31446149269612
"37","GB51284",2,2,9,3,6,9,16,15,17,14,10,19,-1.27874129217573,0.408440030649285,-3.40906114889521,0.00429121829634551,0.712605442360139,-4.01757008580868
"38","GB51798",41,54,31,26,40,51,69,106,145,76,47,84,-0.695526403636757,3.14430200124085,-3.59368053561921,0.00297868819521854,0.712605442360139,-3.19345901376114
"39","GB51838",133,259,167,116,186,127,118,155,125,90,110,145,0.804416848096358,4.42281309474945,3.56017917724474,0.00318246317604899,0.712605442360139,-2.71478587040956
"40","GB52033",146,124,76,92,176,90,305,266,433,244,105,204,-0.693669713491004,4.65839617749388,-3.70965896360652,0.00236970627032544,0.712605442360139,-2.57831463842447
"41","GB52637",167,155,144,111,163,135,118,165,153,169,81,152,0.478841232854982,4.43318087359283,3.93908197323294,0.00151063080672246,0.712605442360139,-2.41678787867011
"42","GB53376",310,300,257,188,297,228,286,296,312,250,139,305,0.411329930159693,5.31077710772431,3.41272947488059,0.00426016737573175,0.712605442360139,-2.67277844590757
"43","GB54121",42,53,71,42,84,47,108,162,221,117,59,139,-0.82714765646376,3.67279347651312,-4.2218699771369,0.000871938038503418,0.712605442360139,-2.63173199359524
"44","GB54167",11,21,23,23,19,12,13,13,9,12,6,5,1.26519096380682,1.01165777454558,3.53626406823739,0.00333648363825801,0.712605442360139,-3.85232895272175
"45","GB54502",40,50,52,30,80,50,30,37,31,24,23,47,1.05570074260486,2.59153028207386,4.76316820448548,0.000311333019329601,0.712605442360139,-2.90148616188589
"46","GB54865",80,122,149,64,109,73,70,76,69,58,37,79,0.975989109961326,3.58294918431889,4.38139185262025,0.000641583369889193,0.712605442360139,-2.56304778167581
"47","GB55222",208,220,184,148,264,177,144,233,189,150,127,201,0.619903430953315,4.81918347519744,4.49472412455171,0.000516762469265835,0.712605442360139,-1.87617751802576
"48","GB55414",57,90,63,27,83,51,28,54,79,52,22,45,0.810121722448741,2.95030301115618,3.62178183284724,0.00281795228025072,0.712605442360139,-3.2359617002785
"49","GB55961",154,166,185,77,161,102,96,119,119,145,74,99,0.752625883138677,4.20851426630714,4.15879444937928,0.000985055605443309,0.712605442360139,-2.36271255100618
"50","GB55973",407,292,403,178,545,330,648,903,1077,706,385,651,-0.632488949103447,6.22382219534243,-4.14519977877188,0.00101134467283403,0.712605442360139,-2.17823565665413
