"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40412",23,33,30,37,31,24,46,48,34,76,56,46,-0.989075017013638,2.56889549929754,-5.19275408354504,0.000140108679937939,0.559183516855403,-0.903804505360923
"2","GB40740",9,4,15,16,19,13,22,20,18,37,40,32,-1.40865759482016,1.47473567217621,-4.68347850126127,0.000359821854961201,0.559183516855403,-1.93427797192909
"3","GB41240",539,385,614,490,343,241,172,237,162,323,289,175,0.727864931036686,5.53621597035056,4.45532956145959,0.000554635505708592,0.559183516855403,-0.510320459306884
"4","GB42866",20,13,30,30,59,28,44,55,47,72,62,43,-1.16415775973272,2.5600386802521,-4.46010925913131,0.000549597719526664,0.559183516855403,-1.50520214952588
"5","GB42984",241,66,33,154,20,205,467,378,453,623,292,405,-2.73275420459764,4.86145737518982,-4.68724380056986,0.000357279364613905,0.559183516855403,-0.464105589198485
"6","GB43245",297,138,245,283,248,276,545,440,516,571,441,380,-1.24025318666385,5.70661669968716,-4.7597174124846,0.000311799284263257,0.559183516855403,-0.130369335215745
"7","GB48271",6,2,4,4,7,2,7,8,18,14,15,12,-1.68085374509268,0.153423102638158,-4.54185895303309,0.000470365886655025,0.559183516855403,-2.64779690531487
"8","GB49738",7,4,7,7,7,5,23,18,19,14,16,10,-1.51992969316886,0.682604700284938,-4.59974562013064,0.000421461432209167,0.559183516855403,-2.4027081817171
"9","GB49966",8,6,9,17,13,7,10,20,10,29,27,19,-1.11378517552628,1.04239028724569,-4.45924172505238,0.000550508585722272,0.559183516855403,-2.2837361236943
"10","GB51774",135,142,130,147,169,95,190,162,134,286,310,185,-0.825959535319958,4.66731138595276,-4.74279208396923,0.000321855126727434,0.559183516855403,-0.236150935313835
"11","GB56032",28,43,31,51,43,16,68,39,44,95,124,65,-1.2092151558334,2.87212933559342,-4.37096756477307,0.000651814672224705,0.597417775033589,-1.43325502178401
"12","GB46583",242,214,245,364,297,248,349,377,309,477,352,372,-0.711299786055115,5.58877394873385,-4.12844750821781,0.00104091493346461,0.617323785834716,-0.931169820187495
"13","GB49853",115,88,63,99,56,110,218,123,139,255,191,147,-1.29851061933047,4.23082292234331,-4.21719584993939,0.000876475842350977,0.617323785834716,-1.03374339364217
"14","GB53976",103,65,89,69,94,86,176,108,121,179,283,119,-1.15582563505957,4.13354481370181,-4.27563299666276,0.000782967278193186,0.617323785834716,-0.987746976383868
"15","GB54273",24,9,7,22,21,18,34,26,38,62,44,30,-1.50722419266385,1.91356550854397,-4.17722913739942,0.000946957430588707,0.617323785834716,-2.06801938873958
"16","GB54593",211,121,54,184,19,188,461,335,292,631,280,413,-2.33477650289342,4.91149158825419,-4.2332912693706,0.000849631640974339,0.617323785834716,-0.94543406978809
"17","GB55495",196,143,206,260,310,182,312,292,261,411,420,202,-0.769328073331026,5.28766612840066,-4.14021420860645,0.00101741153185764,0.617323785834716,-0.92067446709073
"18","GB54127",251,98,177,202,298,259,448,392,391,421,383,297,-1.18936346016293,5.42657474676252,-4.08458563411945,0.00113353311366529,0.634904491776302,-1.00670584323982
"19","GB45474",299,277,421,546,515,249,522,476,283,579,661,369,-0.55003908088909,5.98913875150577,-3.98075494463161,0.00138785266560065,0.736438451293988,-1.15125766798812
"20","GB40689",5,6,9,8,11,10,8,13,14,27,21,20,-1.2304478120879,0.855570775763855,-3.83840638260726,0.00183416468583637,0.770502015108427,-2.75444175386596
"21","GB44330",193,72,103,113,164,130,171,214,191,225,256,165,-0.961109757475566,4.60123080999947,-3.85099620627316,0.00178938517851914,0.770502015108427,-1.39750110469387
"22","GB47091",40,46,27,51,20,43,56,88,64,138,51,80,-1.31760875930098,3.01397802682565,-3.84928899048339,0.00179539165217329,0.770502015108427,-1.88981550258922
"23","GB49390",163,154,260,236,217,183,288,319,241,395,210,367,-0.808442609589084,5.22374531798023,-3.90292183749063,0.00161613911830002,0.770502015108427,-1.25063616291278
"24","GB53857",27,41,22,28,36,16,64,30,42,72,85,46,-1.18834148823056,2.56615310885076,-3.86745938572404,0.00173250138788295,0.770502015108427,-2.04019939513958
