"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40288",261,129,120,296,438,157,177,83,98,137,125,156,0.741488621408318,4.64003133905261,2.5811209329744,0.0219261391039325,0.999849379321381,-4.1445270520116
"2","GB40340",15,14,11,23,35,15,14,9,4,9,17,14,0.680363980078264,1.09129141717852,2.43347513767649,0.0291353472923426,0.999849379321381,-4.47247954186565
"3","GB40519",65,64,53,167,91,63,114,122,64,58,127,129,-0.385908192005655,3.74477624232389,-2.45275572157678,0.0280789181960604,0.999849379321381,-4.27593707355055
"4","GB40734",60,64,71,84,52,49,90,117,43,48,104,115,-0.495135869111905,3.45024759801309,-2.69208760096019,0.0176740781474942,0.999849379321381,-4.25514404887781
"5","GB41010",6,2,9,14,7,4,8,9,9,9,27,30,-1.10146739995791,0.528219564899253,-2.48756853273462,0.0262635544364723,0.999849379321381,-4.49159027541582
"6","GB41226",6,4,6,16,11,9,14,30,8,12,20,11,-0.896899746731186,0.78150331487051,-2.99305168769272,0.00979199118259366,0.999849379321381,-4.4408348120402
"7","GB41862",77,39,56,148,92,125,131,147,60,90,167,169,-0.634818991547188,3.93024055708226,-2.86087201063811,0.0127019911805846,0.999849379321381,-4.1527419753098
"8","GB43141",45,44,24,107,54,100,89,69,68,74,179,126,-0.803811453769692,3.47888818918545,-2.52510844497849,0.024432199019341,0.999849379321381,-4.29062005128794
"9","GB43401",39,25,24,83,46,25,67,69,31,39,70,46,-0.528481468870368,2.74432769268729,-2.57185978693057,0.0223226665891522,0.999849379321381,-4.3503739266175
"10","GB43876",63,29,53,159,91,30,161,107,49,70,113,101,-0.678635219128989,3.52593504340473,-2.47484912972034,0.0269133957994803,0.999849379321381,-4.29607529634372
"11","GB43892",4782,1073,988,6089,3068,3490,8468,5769,4938,7469,4120,3391,-1.19927133558809,9.18089026507286,-2.72802045987348,0.0164774647990289,0.999849379321381,-4.28926320202671
"12","GB44367",7,0,9,136,3,0,70,37,25,9,88,19,-2.79953603444371,0.89057177222971,-2.88449248632195,0.0121258867660792,0.999849379321381,-4.45452029911159
"13","GB44590",57,65,38,101,47,70,135,87,85,70,205,87,-0.842139806044869,3.61130105121238,-3.01716433374032,0.00933710890218087,0.999849379321381,-4.16641184058285
