"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40069",31,54,76,7,30,30,5,10,18,12,18,37,1.12097481388787,1.70872903684336,2.41980275007221,0.0298559107076249,0.99977719372305,-4.4479960273642
"2","GB40340",15,14,9,4,17,14,14,11,23,35,9,15,-0.644908458968783,1.09129141717852,-2.25223200730988,0.041036207403304,0.99977719372305,-4.49079840477227
"3","GB40425",30,61,31,36,67,50,88,78,51,111,50,51,-0.73026786990481,3.07999354738082,-2.22784102004712,0.0429605371247445,0.99977719372305,-4.39070203405467
"4","GB40506",17,13,16,13,18,27,7,8,21,15,3,10,0.646155368657383,0.986579374503343,2.19471610491531,0.0457096328166477,0.99977719372305,-4.50028466805408
"5","GB42177",82,211,125,53,100,158,23,45,127,154,50,27,0.825924113765232,3.59343407578533,2.3316785172183,0.0353156665756557,0.99977719372305,-4.32936778559872
"6","GB42201",13,12,11,7,29,16,5,5,10,12,10,5,0.725636066316069,0.679434977586676,2.21523367234864,0.0439880670159707,0.99977719372305,-4.50840631389523
"7","GB42643",0,21,8,0,24,4,14,6,62,10,19,8,-1.964568710953,0.264829195817001,-2.35105963821758,0.0340392143287906,0.99977719372305,-4.51094880314135
"8","GB43684",36,28,43,11,45,26,26,10,22,13,9,15,0.87188210565296,1.69868648723749,3.1312525892428,0.00742783473115923,0.99977719372305,-4.37019291097796
"9","GB43953",634,1269,943,442,813,700,326,411,1192,861,373,398,0.43750992962419,6.59924518962503,2.13813069981868,0.0507890935849438,0.99977719372305,-4.29855354871675
"10","GB44079",16,12,17,18,24,17,7,4,22,10,5,14,0.712249472509904,0.969964892513613,2.18543485172317,0.0465089092220218,0.99977719372305,-4.5018088106764
"11","GB44356",10,6,12,10,12,15,22,11,22,20,9,13,-0.675654338050003,1.01540157083737,-2.44936715423101,0.0282116412525744,0.99977719372305,-4.47597983405736
"12","GB44367",7,70,37,25,88,19,0,9,136,3,9,0,2.42103389799696,0.89057177222971,2.29833256849253,0.0376184711469137,0.99977719372305,-4.50105344527274
