"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40126",104,160,232,67,67,185,52,49,115,115,95,99,0.573663066978493,3.95292801604585,2.9825033886551,0.00997851627139968,0.999991462045565,-4.1143184064742
"2","GB40765",443,662,792,349,308,637,288,190,507,509,419,406,0.457975197641091,6.04379224452507,2.76141735557378,0.0154119082676482,0.999991462045565,-4.0491156926872
"3","GB41771",172,218,215,92,71,145,91,85,81,112,80,127,0.610462525405024,4.15342888846014,3.20260143218843,0.00645717680160457,0.999991462045565,-4.0250535100927
"4","GB41965",31,32,26,33,25,75,21,10,4,6,2,38,1.94709607843443,1.4643624519137,3.16622135383684,0.0069394687334802,0.999991462045565,-4.38984032568513
"5","GB42346",23,42,59,15,12,24,10,12,20,19,12,17,0.823887665901986,1.59283561380213,3.14589484787692,0.00722437915479754,0.999991462045565,-4.37063233598189
"6","GB42460",12,55,74,80,274,106,2,4,14,32,4,21,2.77406119733415,1.94852679183623,3.03548500616864,0.00898734416152131,0.999991462045565,-4.38319405778762
"7","GB42484",148,182,275,105,114,240,141,50,140,95,126,128,0.637071995754875,4.36630998074283,2.9878441097109,0.00987389746286012,0.999991462045565,-4.05017363017044
"8","GB42598",22,49,42,33,14,18,21,15,7,12,19,11,0.991025859169479,1.58287472138539,2.73334556978897,0.0162819144719032,0.999991462045565,-4.41609753770664
"9","GB42735",47,62,47,18,18,41,23,17,15,25,19,30,0.780992825234669,2.08468959740057,3.14060366441688,0.00730043297515168,0.999991462045565,-4.32686680517468
"10","GB42904",14,21,19,10,13,16,7,8,16,5,4,6,1.0700741690104,0.726665944575214,3.19505825956479,0.0065543536276094,0.999991462045565,-4.42893835745437
"11","GB43509",111,1010,523,1574,905,839,19,45,260,782,4,99,3.34630460695141,4.9831223361559,3.12099725083283,0.0075892512043254,0.999991462045565,-4.10295612184293
"12","GB44325",29,23,31,10,12,17,21,20,30,47,34,24,-0.585898142162403,1.8481510739681,-2.72539636378693,0.0165368518116736,0.999991462045565,-4.39585311482281
"13","GB44708",8,14,20,2,5,8,10,15,25,21,15,13,-0.923421476469215,0.826358872136044,-3.02759825551362,0.00912847309202548,0.999991462045565,-4.43506935844695
"14","GB45023",706,1909,2017,709,666,1043,354,323,829,865,522,651,0.931295155427234,6.87067280499948,4.04685253698303,0.00122366174253728,0.999991462045565,-3.7849996237538
"15","GB45324",239,330,307,165,170,290,136,119,250,225,148,188,0.487257501300609,4.97047960196658,3.13254084363276,0.00741785842871663,0.999991462045565,-3.92621441970688
"16","GB45548",24,19,17,11,10,22,50,30,20,27,31,29,-0.850193017515103,1.80125929115658,-2.8076844647743,0.0140760367618145,0.999991462045565,-4.39094915669864
"17","GB46185",13,11,18,7,6,10,14,17,15,30,21,11,-0.741490350936992,1.07498127988593,-2.99957582832441,0.00964787354161252,0.999991462045565,-4.42114041297021
"18","GB46597",215,239,202,157,127,137,99,89,103,132,115,88,0.722326463100254,4.37394868249869,3.77335127933772,0.00208978912512265,0.999991462045565,-3.84543951932331
"19","GB46626",41,62,48,33,19,46,18,12,10,19,28,31,1.08944308074628,2.06356552840046,3.80907139466909,0.00194813853131901,0.999991462045565,-4.25759873216289
"20","GB47079",667,945,1411,538,600,761,274,305,803,732,782,241,0.792209716588052,6.52055425872065,3.17755641144446,0.00678547330670192,0.999991462045565,-3.9630660654417
"21","GB47569",13,32,25,25,14,31,77,28,33,51,34,29,-0.846709346436053,2.20002824903786,-2.70231658547029,0.0172992531513136,0.999991462045565,-4.37383306793884
"22","GB47734",137,208,264,63,86,173,92,58,121,146,109,121,0.445693509141721,4.21062796581371,2.67926992911432,0.0180946174231422,0.999991462045565,-4.15579208599671
"23","GB48173",9,35,19,15,13,10,7,1,16,10,2,3,1.55475024479788,0.452710514168619,3.00342702326636,0.00957479628359145,0.999991462045565,-4.45929749510464
"24","GB48425",223,344,394,161,169,276,132,153,232,259,212,159,0.403748733258513,5.04496610611683,3.46638899442557,0.00382972927890436,0.999991462045565,-3.8125522895098
"25","GB48672",172,235,216,73,82,187,96,102,136,101,102,120,0.481607923676846,4.28313336821303,2.82145275482177,0.0137008443975032,0.999991462045565,-4.10535800304535
"26","GB48813",55,86,68,55,51,62,28,35,49,37,34,43,0.692954881842444,2.89635480662388,3.10311789157315,0.00786250782790693,0.999991462045565,-4.24315217351716
"27","GB49332",4,9,4,2,5,5,17,11,7,11,8,8,-1.05559215760833,0.139749373594193,-2.90830660776029,0.0115501463235029,0.999991462045565,-4.47413249837369
"28","GB49701",59,77,82,35,34,84,28,23,32,69,38,46,0.639398090133144,2.84344574385519,3.20812946477045,0.00638687340830368,0.999991462045565,-4.23215269685167
"29","GB49791",15,23,48,10,19,26,23,33,42,53,43,35,-0.798520802834397,2.12239709232962,-3.4425023466854,0.0040151224808427,0.999991462045565,-4.28687412025053
"30","GB50309",14,9,25,9,11,14,2,7,3,9,14,5,1.08497965210759,0.466626540200393,2.7286878756032,0.0164308223153818,0.999991462045565,-4.47606264757125
"31","GB50434",44,51,88,37,33,49,7,7,45,27,26,28,1.2554115994205,2.23400420420051,3.69528587765321,0.0024368626828293,0.999991462045565,-4.25205334748825
"32","GB50454",322,288,299,168,117,222,99,114,204,202,203,112,0.567415482739102,4.80743403730459,3.17815628101497,0.00677741906591722,0.999991462045565,-3.93149908327928
"33","GB50605",87,100,114,38,48,95,92,88,99,133,132,82,-0.441082208669292,3.75735612966874,-3.44334291403427,0.00400844781639868,0.999991462045565,-4.03735967990404
"34","GB50907",6,5,11,6,4,6,15,10,9,15,13,9,-0.908750721483548,0.44965756088625,-3.15310997419415,0.00712193915702187,0.999991462045565,-4.4457622349854
"35","GB50909",181,206,262,118,94,254,67,67,141,145,161,172,0.563380915372874,4.45930941290308,2.79176628091001,0.0145223510818816,0.999991462045565,-4.09327790927193
"36","GB51095",202,459,423,233,215,386,122,85,267,242,276,208,0.692141052458793,5.18250257120997,3.14816148681194,0.00719204067651059,0.999991462045565,-3.9125919292441
"37","GB51187",24,17,20,15,8,21,7,2,9,11,5,15,1.15389172158061,0.797800440709182,3.10022938103551,0.00790756115037122,0.999991462045565,-4.43244219365844
"38","GB51487",65,109,136,80,60,120,40,64,92,78,62,45,0.543363105652469,3.52537462281052,2.68947402873771,0.0177381748536313,0.999991462045565,-4.24417797641066
"39","GB52017",117,257,240,78,66,102,82,79,107,96,60,40,0.796691896420215,3.8910825550269,3.12914992907708,0.0074678019961417,0.999991462045565,-4.09266302258952
"40","GB53775",38,74,51,21,13,26,22,7,20,15,10,30,1.07086318956877,1.80877295787715,2.92931920753408,0.0110818502823909,0.999991462045565,-4.37837913496043
"41","GB54162",125,189,151,67,74,122,117,127,157,192,156,134,-0.34617946596975,4.31032235887208,-2.70812819657865,0.0171041163613777,0.999991462045565,-4.13044780300826
"42","GB54486",510,617,743,136,212,432,305,834,1755,595,674,848,-0.976749779109944,6.33807921681336,-2.88075460106926,0.0121937712357182,0.999991462045565,-4.04339654930728
"43","GB55007",496,458,550,906,1148,531,211,232,455,250,215,391,1.30678830068001,6.02373654977547,3.11907143528154,0.00761822504119247,0.999991462045565,-3.94533180939195
"44","GB55039",204,170,158,87,174,156,486,293,220,187,296,191,-0.822678796726227,4.9523683999879,-2.68456245684983,0.0179088828702821,0.999991462045565,-4.07953133009287
"45","GB55086",33,59,38,11,21,71,12,17,6,13,31,16,1.25092033767849,1.76481103661272,3.30291512895231,0.00529360013241956,0.999991462045565,-4.34324478920548
"46","GB55445",27,19,32,18,24,60,8,11,10,14,23,10,1.11829748620535,1.51921550913135,3.30723257388714,0.00524852015217169,0.999991462045565,-4.36421880756026
"47","GB55657",81,101,126,73,60,150,52,37,35,52,94,86,0.749757321908568,3.47861173580365,2.92428245103526,0.0111923697336253,0.999991462045565,-4.20082802852482
"48","GB55668",34,81,102,32,38,75,27,23,52,35,21,45,0.79572581210548,2.69904106902575,2.98289217580844,0.00997086357441362,0.999991462045565,-4.28584142214875
"49","GB55813",91,852,280,123,81,254,2,109,101,24,80,29,2.54584793342122,3.65435427711943,3.42555839111601,0.0041520766654153,0.999991462045565,-4.12661993776461
"50","GB55941",276,308,488,162,185,349,386,288,326,395,476,280,-0.358275777116962,5.58373433348707,-2.76644384321117,0.0152609868527687,0.999991462045565,-4.02880861157672
