"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40038",11,19,49,33,12,14,1,20,1,6,2,14,1.89081321762872,0.0911797317268763,3.56965521668317,0.00331505612975626,0.999188868323745,-4.36133542491261
"2","GB40118",39,185,124,337,127,527,439,731,258,233,543,621,-1.6047905308611,4.87139547423259,-3.65133893665154,0.00283069011086596,0.999188868323745,-3.71299418507083
"3","GB40230",4,7,9,18,7,14,17,28,15,12,18,15,-1.08754373695126,0.475252255857812,-3.28135721591424,0.00580088677740744,0.999188868323745,-4.38027461579306
"4","GB40231",14,10,14,39,12,22,25,46,24,25,32,31,-1.02435430472693,1.31051835992976,-3.18098561505853,0.00705104540394022,0.999188868323745,-4.32842059415116
"5","GB40284",1074,1452,1992,1389,2285,1080,1252,805,84,775,395,1085,1.18680046341797,6.62885196413368,2.91913819507402,0.0117246504264667,0.999188868323745,-3.98281604032469
"6","GB40285",85,46,135,83,113,40,57,33,4,27,22,55,1.24733402900065,2.28487332209945,3.20729653799084,0.00669937665092509,0.999188868323745,-4.23122883646157
"7","GB40288",364,339,353,332,396,336,114,253,87,125,178,525,0.742543773116082,4.76922257159214,2.97877340177298,0.0104443187553499,0.999188868323745,-3.92000925387594
"8","GB40541",23,46,38,82,27,76,68,161,38,38,87,160,-1.12400162313024,2.68252699067414,-3.5470710847551,0.00346323637262252,0.999188868323745,-4.11011576836907
"9","GB40626",604,763,1233,3107,1415,3533,3145,4347,3032,2564,2967,2546,-1.37530665764168,7.83877963645227,-3.13420149028223,0.00772249750629431,0.999188868323745,-4.0070433505966
"10","GB41156",40,75,66,161,94,215,220,278,216,125,176,161,-1.19600773559555,3.86647063928352,-3.1726323848985,0.00716650558559519,0.999188868323745,-3.99008155377244
"11","GB41325",256,227,313,286,181,183,131,206,27,96,154,251,0.655670826046145,4.19495065237105,3.05367475511782,0.00903075263758033,0.999188868323745,-3.96062350779059
"12","GB41374",20,39,37,31,42,22,54,60,32,45,47,41,-0.739125541440509,2.05090535419684,-3.19115902834796,0.0069129327993166,0.999188868323745,-4.25294015022897
"13","GB41736",6,14,7,13,2,66,51,44,22,13,36,34,-1.75189362344668,0.998734725823109,-3.09388409968656,0.00835204572160584,0.999188868323745,-4.36653373206894
"14","GB41757",8,34,31,106,41,116,131,164,83,63,175,90,-1.60382018170156,2.87964258863035,-3.3454836002235,0.00512108585587615,0.999188868323745,-4.1245360162725
"15","GB42233",31,51,66,166,58,212,149,253,146,110,144,147,-1.15175087407126,3.57935072098135,-2.96865852698096,0.0106512986814948,0.999188868323745,-4.09018712493569
"16","GB42275",38,72,90,110,37,48,27,40,8,10,48,22,1.22626061857856,1.99466794374749,3.80387357692443,0.00210979672745266,0.999188868323745,-4.18309670677565
"17","GB42276",62,89,89,135,63,82,52,39,12,70,55,34,0.902907503456321,2.64625247573789,3.03342816407704,0.00939297025888401,0.999188868323745,-4.21032312621608
"18","GB42541",34,23,37,73,26,99,109,116,69,47,93,65,-1.10066498743655,2.67036004681475,-2.96578018023339,0.0107109364469626,0.999188868323745,-4.21923240585912
"19","GB42576",24,26,53,53,39,79,83,143,40,53,57,82,-0.970115533758286,2.58033768705958,-3.77266216190243,0.00224030679148242,0.999188868323745,-4.08930204202969
"20","GB42671",16,25,47,28,34,36,15,20,5,15,14,31,0.724793989914184,1.22155292152397,3.06810064775459,0.00878116753813235,0.999188868323745,-4.34864639132859
"21","GB42868",16,10,18,21,16,25,36,42,20,27,37,26,-1.02000495079115,1.34701660651374,-3.76875979534892,0.00225719287220112,0.999188868323745,-4.26027738060609
"22","GB43119",923,1176,1507,1735,1108,1045,813,1185,203,468,869,965,0.672566618878893,6.60783577181367,3.82900296696585,0.00201036448747377,0.999188868323745,-3.69012555453698
"23","GB43436",746,776,1139,1177,814,874,663,786,164,458,598,833,0.56001872565712,6.22891079257731,3.65543300578761,0.00280839451928086,0.999188868323745,-3.6992895817449
"24","GB44043",3,10,2,8,30,2,42,17,15,12,46,46,-2.27343598705542,0.47973804875265,-3.82330743900446,0.00203247374496243,0.999188868323745,-4.32819203474361
"25","GB44167",12,60,82,157,98,175,174,294,128,165,294,194,-1.59409532826417,3.73474847253736,-3.67091259955895,0.00272569422345768,0.999188868323745,-3.9042703163291
