"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40112",123,68,173,200,121,96,100,89,73,126,41,117,0.683509864988622,4.17214026837776,3.26388260274319,0.00572560826090348,0.999886339702849,-4.13116447400648
"2","GB40217",66,61,132,114,184,73,86,64,68,103,59,64,0.647893756072958,3.8836743743109,3.28722763561313,0.00546697426959998,0.999886339702849,-4.16108155986619
"3","GB40431",90,21,58,37,163,31,52,16,30,28,6,9,1.66471011922886,2.47275244511621,3.52944287127976,0.00338530631059433,0.999886339702849,-4.31498726651025
"4","GB40997",213,188,183,149,306,195,547,454,238,503,148,425,-0.637011998234833,5.54195606552544,-2.59022749754476,0.0215275334507741,0.999886339702849,-4.24229982767968
"5","GB41126",110,81,274,239,317,167,163,156,53,212,80,203,0.63535755044405,4.73351940315011,2.8411763876785,0.0131908390597855,0.999886339702849,-4.17875279909761
"6","GB41360",43,14,23,64,41,17,31,16,12,16,15,19,0.958490145786875,2.01393835398373,2.67668010248013,0.0181985269032209,0.999886339702849,-4.43270219312504
"7","GB41362",25,14,51,43,62,29,46,36,18,32,10,18,0.695855463356616,2.32646061261693,2.81645252431287,0.0138466962383688,0.999886339702849,-4.39744023382995
"8","GB41616",24,16,54,40,104,40,117,50,52,198,40,137,-0.893443868447763,3.33217739180986,-3.15206472404193,0.00714409022567994,0.999886339702849,-4.26407747709072
"9","GB41728",32,36,17,38,49,29,15,26,18,25,8,19,0.989735612364411,2.07531637098733,2.83124205826362,0.0134506296465706,0.999886339702849,-4.4137213195443
"10","GB42106",106,71,217,178,329,164,367,213,197,370,119,279,-0.404395922113965,5.09652400968718,-2.70327273517939,0.0172790302579303,0.999886339702849,-4.20547313315207
"11","GB42111",96,101,211,188,172,125,168,110,64,169,81,130,0.50165277479921,4.48057567971559,2.71364576116981,0.0169327437206665,0.999886339702849,-4.22104047447219
"12","GB42177",80,43,124,73,159,34,90,51,27,70,43,41,0.780235021851229,3.42761553741595,2.50459453874096,0.0254006681353054,0.999886339702849,-4.35442478035874
"13","GB42424",103,124,219,333,188,223,278,536,391,644,387,694,-1.20940127933071,5.68284094440222,-4.06583691431817,0.00118153140406498,0.999886339702849,-3.95034761409978
"14","GB42514",33,30,25,24,96,7,8,15,18,18,12,4,1.50365777983248,1.65869422844093,2.53604861396095,0.0239059160582061,0.999886339702849,-4.46541063531205
"15","GB42540",938,362,1079,1077,1521,1244,1353,1902,2851,3249,1205,2842,-0.992293183294737,7.94775009045212,-3.66040978620547,0.00261418197676992,0.999886339702849,-4.21624081652644
"16","GB42642",30,3,12,11,47,37,18,16,12,0,2,0,2.52645930117055,0.480874232843633,2.64902573910801,0.0192050749479644,0.999886339702849,-4.49431664500031
"17","GB42757",10,22,20,23,46,55,19,19,11,9,3,13,1.36628260278632,1.57342472537529,3.20987568115274,0.00637173371147831,0.999886339702849,-4.41240090705379
"18","GB42761",134,36,128,182,172,119,103,94,36,127,43,108,0.773767870595629,4.05008832583264,3.49433117028939,0.00362860685231492,0.999886339702849,-4.10347651119192
"19","GB42762",51,46,66,100,103,142,75,90,43,37,32,38,0.919802388265564,3.44384500151617,2.81908710618731,0.0137753153808331,0.999886339702849,-4.29953144180014
"20","GB42784",13,10,14,17,22,15,7,10,3,24,6,5,1.08433584219052,0.94236139877207,3.18830521031071,0.00664967632492835,0.999886339702849,-4.44632524770905
"21","GB42884",26,15,31,47,30,19,12,22,7,33,9,26,0.877789701152789,1.86471693446488,2.75767745190987,0.0155365443181404,0.999886339702849,-4.43301429724881
"22","GB43028",19,7,22,24,25,11,6,5,15,9,7,13,1.19012044247449,1.11377421929334,3.21819415725708,0.00626766834789708,0.999886339702849,-4.43635212764406
"23","GB43519",39,13,26,46,41,16,28,12,10,13,5,9,1.40452375873997,1.66026380398957,4.20969590574273,0.000894084294384966,0.999886339702849,-4.33492169925777
"24","GB44672",89,35,143,102,121,81,191,98,178,230,97,170,-0.587365965811669,4.34589822913296,-2.7914217939869,0.0145431795312928,0.999886339702849,-4.22002862388908
"25","GB44699",85,44,165,143,155,113,213,171,127,217,95,188,-0.378447842168619,4.53653378763704,-2.62007794246452,0.0203164444920247,0.999886339702849,-4.24288607545652
"26","GB44701",27,31,37,36,45,38,39,20,9,30,12,21,0.94671372794185,2.22572141131397,3.72376194029805,0.00230754308466526,0.999886339702849,-4.31593275982883
"27","GB45029",192,140,161,321,195,231,69,161,159,225,59,178,0.842911549106274,4.80525828586354,2.60130145009128,0.0210703181738143,0.999886339702849,-4.23703883098445
"28","GB45141",1623,1240,1549,2002,1320,939,1050,686,728,2242,433,1663,0.783229925549489,7.67963430305325,2.63521654044141,0.0197276928438767,0.999886339702849,-4.34788836410961
"29","GB45147",633,173,1044,832,1681,539,1515,871,1224,2795,614,1253,-0.763919357763145,7.30903338285536,-2.64961779774073,0.0191829706575249,0.999886339702849,-4.3269566677837
"30","GB45279",131,89,151,153,173,114,133,114,39,165,68,121,0.599193241334843,4.31249050146709,2.84678919630392,0.0130462403721669,0.999886339702849,-4.20433553599696
"31","GB45536",42,45,39,54,46,38,40,12,15,49,13,36,0.935748636265263,2.51281179212148,3.06755756044683,0.00844349934305138,0.999886339702849,-4.35595343070507
"32","GB45645",665,403,445,612,1303,770,410,508,280,1427,206,563,0.721440100179317,6.58231765391107,2.64181412583654,0.0194763070279943,0.999886339702849,-4.28381752443123
"33","GB46036",125,62,195,166,274,139,168,160,92,213,68,123,0.379695268011929,4.58650802308392,2.57842857860868,0.0220252167320157,0.999886339702849,-4.246353978231
"34","GB46054",65,27,221,45,153,100,122,232,81,743,159,309,-1.13124425446226,4.51245093706838,-2.51634357050042,0.0248321207082729,0.999886339702849,-4.28558762726287
"35","GB46068",82,55,159,169,185,218,235,225,167,281,127,301,-0.51421752163863,4.87405618523884,-2.65165685771811,0.0191070316436941,0.999886339702849,-4.22335966156285
"36","GB46164",23,7,22,28,29,17,15,14,7,31,7,10,0.805475038028489,1.47003156560772,2.99663778859295,0.00971284037427528,0.999886339702849,-4.43338003313613
"37","GB46516",163,49,213,283,423,178,132,203,164,109,77,89,0.837646901933319,4.71132316027404,2.63952209396747,0.019563285898169,0.999886339702849,-4.2298192858136
"38","GB46652",292,178,555,542,847,420,662,666,603,1408,327,833,-0.537087983120979,6.55589019830523,-3.01020639563284,0.00945619586499063,0.999886339702849,-4.2089641817361
"39","GB46844",10,5,13,17,33,13,27,28,23,55,8,34,-0.750904112136163,1.71356769309054,-2.72689492526858,0.0165002512018736,0.999886339702849,-4.44446894681011
"40","GB47004",43,10,50,27,44,21,31,28,3,6,10,22,1.3988826041714,1.76880330981161,2.80070422707098,0.0142809871028427,0.999886339702849,-4.43568473378111
"41","GB47055",79,23,128,100,203,49,88,46,44,95,34,73,0.664276055753379,3.58643228280695,2.52480639619743,0.0244301898993815,0.999886339702849,-4.33605036905466
"42","GB47436",174,90,289,151,284,156,352,223,240,459,169,338,-0.492809147831922,5.29033989453576,-2.77007488612105,0.0151641217837387,0.999886339702849,-4.1909557950038
"43","GB47505",58,14,97,69,94,178,145,284,104,206,65,250,-0.979790767494778,4.17332676608976,-2.75230848998535,0.0157005849413487,0.999886339702849,-4.25243050766635
"44","GB47520",2015,1056,5530,2341,4696,2980,4628,4044,4927,12222,3833,4830,-0.814734627288551,9.36484698226802,-2.88960579265075,0.0119931979418833,0.999886339702849,-4.38411670471074
"45","GB47995",8,1,16,11,14,11,23,18,9,41,16,33,-1.06246357855032,1.24717426338999,-2.92258778465037,0.0112393961378147,0.999886339702849,-4.45194410678881
"46","GB48100",44,9,32,51,53,24,17,40,17,18,16,21,0.891057822792076,2.15949239264976,2.51895832371068,0.0247072630988361,0.999886339702849,-4.44095871528087
"47","GB48125",294,375,368,506,488,271,369,223,160,415,123,456,0.742271322225901,5.77249697166665,2.94978314237908,0.0106530831550127,0.999886339702849,-4.16419310077073
"48","GB48129",24,4,49,23,27,13,73,35,53,63,17,67,-1.07188835336782,2.38643096705901,-3.21234872194283,0.00634061694035972,0.999886339702849,-4.35380037082033
"49","GB48330",19,15,23,22,30,25,13,11,5,26,12,27,0.818378929810277,1.63557457597552,2.62733163735255,0.0200322515105112,0.999886339702849,-4.45660385305857
"50","GB48341",185,132,253,256,282,162,274,146,133,236,92,190,0.460115855793744,5.02114152587993,3.05465272787382,0.00866157205785154,0.999886339702849,-4.11785054407009
"51","GB48673",90,42,79,123,85,66,48,43,36,73,39,60,0.859449837423263,3.42877445898967,3.75708568138432,0.00216114652549386,0.999886339702849,-4.15590089711012
"52","GB48873",10,3,17,9,28,14,28,15,22,36,12,37,-0.769933492810128,1.53798892206202,-2.55058389341788,0.0232440960897134,0.999886339702849,-4.46853498506055
"53","GB48966",54,19,27,103,103,118,71,35,58,34,7,12,1.24086354154875,2.81638267994031,2.51928231156553,0.0246918343463463,0.999886339702849,-4.40228266791313
"54","GB49016",35,3,22,35,99,54,18,35,9,25,7,3,1.49044239513334,1.73699869842726,2.5149379488063,0.024899491073729,0.999886339702849,-4.46361989188352
"55","GB49017",198,17,137,336,409,278,133,199,45,86,58,24,1.47870798800985,4.25286620797752,2.62545976956127,0.0201052190946521,0.999886339702849,-4.271335471345
"56","GB49018",154,37,117,222,196,226,98,98,107,55,41,17,1.54125598776318,3.97949350470526,3.45943101386232,0.00388789740399521,0.999886339702849,-4.13684046613129
"57","GB49286",125,56,87,88,101,135,256,153,208,341,94,304,-1.00149314128522,4.62514954182123,-4.15061110337345,0.00100231686639717,0.999886339702849,-3.93683235776872
