"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB41731",76,40,145,85,125,73,51,35,52,40,25,59,1.04275380223401,3.38962018290598,5.1133244707552,0.000167937815802765,0.449688413597888,0.216526965127824
"2","GB45609",175,128,347,253,884,271,774,917,830,570,213,1108,-1.18428131767392,6.22941287000513,-4.82330603072062,0.000285909768102928,0.449688413597888,0.121070266893608
"3","GB45645",665,403,1303,508,1427,770,445,410,612,280,206,563,0.993764407368362,6.58231765391107,4.99787830599038,0.000207286892218369,0.449688413597888,0.295874131223065
"4","GB49899",62,82,172,151,169,142,42,53,75,68,39,61,1.2025415027531,3.84549641039756,4.90042294650788,0.00024793012113106,0.449688413597888,0.120870454406219
"5","GB51305",84,62,152,117,117,146,328,280,405,283,136,178,-1.23330813648951,4.85739176468178,-5.03810015378586,0.000192590182802577,0.449688413597888,0.503223606734145
"6","GB55520",23,11,83,48,52,47,16,19,18,9,14,17,1.37195405879391,2.08058205149614,4.90873476497368,0.000244161393992185,0.449688413597888,-0.664335033036195
"7","GB41246",13,16,35,21,45,17,8,10,5,4,8,17,1.49986829985461,1.26541068461429,4.66182123458451,0.000386258947177715,0.474083284398755,-1.30308112311588
"8","GB46701",55,52,251,119,162,101,68,77,72,34,29,69,0.99338533377224,3.74203525701765,4.64064678913773,0.000401893215554735,0.474083284398755,-0.229231707986492
"9","GB40395",946,615,1737,1057,1723,957,2126,2317,2027,2012,910,1533,-0.626102373604054,7.9223539351204,-3.44140018116306,0.00407679237554702,0.491983886724763,-1.98366663638528
"10","GB40676",36,20,166,80,147,74,55,59,51,19,26,41,0.94318889324995,3.191015171267,3.53774309389693,0.00337241243410702,0.491983886724763,-1.83700168408589
"11","GB40877",538,267,882,513,899,420,1048,1144,902,824,433,770,-0.565463913272928,6.86256644671767,-3.37608082525065,0.00463687839669033,0.491983886724763,-1.98274943466755
"12","GB41549",17,6,34,25,48,18,21,5,16,12,3,6,1.3375395032479,1.27903786537651,3.4271007546897,0.00419328541453176,0.491983886724763,-2.44679121925915
"13","GB41667",310,163,485,363,556,331,539,542,859,511,298,563,-0.5937171319808,6.2221061865156,-3.62860049987304,0.00282085937413569,0.491983886724763,-1.5583967043368
"14","GB41680",36,40,207,94,239,84,67,73,58,36,29,76,0.866779874729204,3.61808568556988,3.32303249994785,0.00514814101143115,0.491983886724763,-2.07251690381586
"15","GB42147",34,21,66,62,107,60,40,37,49,25,16,39,0.721069122385034,2.85735098847248,3.74135638596584,0.00226130440684319,0.491983886724763,-1.64022511166694
"16","GB42571",619,304,764,676,821,304,898,2667,994,965,463,1223,-0.879738790038839,7.0386248651789,-3.36595277509515,0.0047303922704476,0.491983886724763,-2.01188838719646
"17","GB42607",265,281,699,192,458,188,1418,1325,938,587,305,695,-1.26420737315042,6.42386597028967,-3.93886377236801,0.0015380140141478,0.491983886724763,-1.13071978431928
"18","GB42878",144,44,250,152,362,121,115,167,99,61,61,118,0.666024340405555,4.39962321289144,3.33370752837236,0.00504090515402879,0.491983886724763,-1.99182262245935
"19","GB43222",97,113,232,148,229,244,95,153,144,71,65,123,0.705498959075737,4.52400925601708,3.50249302737374,0.00361465900905966,0.491983886724763,-1.7268106576323
"20","GB43436",275,162,648,341,652,373,249,378,284,257,138,283,0.542247325752821,5.74142398701349,4.02083419897417,0.00131172900178575,0.491983886724763,-0.931991062622868
"21","GB43945",90,41,141,201,229,119,99,110,87,62,35,75,0.743550104523107,4.04114545805324,3.80834875989109,0.00198360106264675,0.491983886724763,-1.30749564084972
"22","GB43946",14,43,50,30,49,32,20,16,17,9,12,12,1.2385823846298,1.95459509154239,3.7283878713777,0.00231946626251244,0.491983886724763,-1.92952943050519
"23","GB44006",45,17,75,44,239,92,19,28,15,29,24,30,1.58363132890011,2.76114435236137,4.02101038584246,0.00131128113728629,0.491983886724763,-1.33970300065993
"24","GB44090",91,22,140,129,141,118,43,31,78,35,27,61,1.21379301071607,3.4689440717546,4.10821687208777,0.00110771626873847,0.491983886724763,-1.0123655535218
"25","GB44109",139,86,230,213,360,151,233,348,311,212,137,300,-0.434594598018701,5.19919820426458,-3.31900200820564,0.00518922106863482,0.491983886724763,-1.99951027876464
"26","GB44777",51,40,90,74,121,86,126,142,122,93,62,101,-0.505865306131987,3.93366202279455,-3.50180590349627,0.00361955150283336,0.491983886724763,-1.76734268403103
"27","GB44781",167,99,214,168,259,189,302,386,266,263,122,282,-0.523102733701371,5.21765928484021,-3.42671606246476,0.00419646520334528,0.491983886724763,-1.83098801432535
"28","GB44933",40,16,86,85,118,52,35,59,51,26,12,39,0.792257372592312,2.92441756283633,3.44007159145548,0.00408747742213807,0.491983886724763,-2.01977228299481
"29","GB44961",19,12,31,36,35,29,12,26,11,6,6,16,1.10128098382632,1.60966996134284,4.23990006641696,0.000859714772667375,0.491983886724763,-1.51858971671832
"30","GB44968",10,4,26,18,18,18,9,9,6,4,3,13,1.03632178862455,0.807804955546485,3.45410265754064,0.00397604204622974,0.491983886724763,-2.53938676798402
"31","GB45266",74,62,235,208,272,126,112,98,117,24,51,92,0.980723585740369,4.15276347764904,3.59069395796794,0.00303894027969186,0.491983886724763,-1.62410232963116
"32","GB45287",110,63,324,155,229,187,84,121,184,73,50,106,0.76593413811819,4.42374721058732,3.69134027540393,0.00249411960150561,0.491983886724763,-1.44441074711412
