"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40009",331,265,382,402,665,547,3020,775,903,263,2023,429,-1.64580097804935,6.72741869930638,-2.68181139695922,0.017885724912505,0.999615082196075,-4.28730869844979
"2","GB40282",26,77,82,138,45,64,66,90,134,91,136,44,-0.803519665849703,3.71338221260506,-3.26179873612197,0.0056797787007355,0.999615082196075,-4.19515557199705
"3","GB40303",13,18,17,40,35,18,59,33,38,32,62,17,-1.08494096547557,2.33203977517057,-2.68059972614617,0.0179281646614095,0.999615082196075,-4.41586809520816
"4","GB40389",1978,2364,2805,3544,2504,1933,3520,2491,5098,4640,4294,1434,-0.870017737992399,8.96431596168985,-2.9464650075488,0.0106227226861539,0.999615082196075,-4.36280672997941
"5","GB40538",80,157,151,160,106,96,92,191,192,143,179,72,-0.602021251491412,4.49229350611028,-3.33651825973388,0.00489524444997964,0.999615082196075,-4.08233080721806
"6","GB40565",35,54,58,141,129,78,74,81,124,172,89,63,-0.756998984205398,3.87682578216112,-2.50528821932345,0.0252120621886751,0.999615082196075,-4.31862414147557
"7","GB40818",27,24,63,64,20,47,20,21,16,15,19,5,0.949435260225265,2.05810870496204,2.80323190312472,0.0140936485568261,0.999615082196075,-4.4217831924365
"8","GB40845",45,72,88,129,72,50,216,106,181,93,208,46,-1.15229640255156,4.0536356565278,-3.06377030133083,0.0084190480590527,0.999615082196075,-4.19623588315986
"9","GB40865",1532,1628,2037,2195,2302,1895,2417,2704,2886,3136,3115,993,-0.760244435579665,8.54667132509187,-2.6752773717939,0.018115744394426,0.999615082196075,-4.38076519938106
"10","GB41266",106,214,220,188,199,116,147,307,316,255,219,65,-0.650309752202696,4.97978828862815,-2.59509114658311,0.0211826521255548,0.999615082196075,-4.23056107449012
"11","GB41311",1697,693,1669,1942,516,2790,284,775,1416,473,381,315,0.977640216079834,7.17375772832755,2.76543563855083,0.015181127141225,0.999615082196075,-4.30171597095921
"12","GB41470",14,25,37,39,13,20,7,16,15,9,17,4,0.718390222836038,1.45622801332778,2.49895209250351,0.0255226020264549,0.999615082196075,-4.47802592266012
"13","GB41719",109,152,197,165,187,74,164,187,289,179,456,69,-0.912885213488489,4.84765005180017,-2.55109442126269,0.023072514247504,0.999615082196075,-4.24697298401654
"14","GB41761",63,121,108,127,98,79,77,131,163,102,121,54,-0.503155362316918,4.12430650854749,-2.78009166705891,0.0147500523779159,0.999615082196075,-4.23684304277341
"15","GB41803",350,431,450,673,507,369,504,588,664,537,643,287,-0.661506274232899,6.40865363190245,-2.85409236104879,0.0127496939312054,0.999615082196075,-4.22720048849461
"16","GB41911",224,259,398,480,174,386,107,224,315,165,162,105,0.419364109004711,5.29678468591135,2.50022611575012,0.0254598678309329,0.999615082196075,-4.26132332543769
"17","GB41932",34,50,25,68,25,25,12,27,22,6,16,7,0.960114882529623,1.9414593167781,2.52830615418608,0.0241141495219175,0.999615082196075,-4.45554895140358
"18","GB42204",82,87,125,217,91,97,39,81,98,69,33,51,0.510959405052438,3.80581203793523,2.4945314707476,0.0257414288232123,0.999615082196075,-4.33021887847936
"19","GB42220",199,424,411,443,532,294,284,566,560,477,348,299,-0.59419327435026,6.0793676638458,-2.80145905653864,0.0141429116250383,0.999615082196075,-4.21387159283648
"20","GB42246",48,54,46,125,91,32,77,72,127,102,79,37,-0.792926249618781,3.57792584841368,-2.55333390906729,0.0229725163574831,0.999615082196075,-4.33560603044108
"21","GB42264",361,561,630,520,617,381,873,822,682,457,1378,790,-1.17439040870984,6.78416366594729,-3.26970909958043,0.00559110076050273,0.999615082196075,-4.17992815845092
"22","GB42514",33,25,8,18,7,4,30,24,96,15,18,12,-1.48572156559267,1.65869422844093,-2.63397416382337,0.0196375120453699,0.999615082196075,-4.45751149411414
"23","GB42660",33,67,72,144,43,105,19,56,44,26,49,17,0.71662501556292,3.04802760571723,2.60557855835618,0.0207547082986391,0.999615082196075,-4.3759600621954
"24","GB42671",5,7,9,14,20,3,5,16,32,28,14,5,-1.19906717403322,0.93002567905346,-2.86599785737049,0.0124537058582805,0.999615082196075,-4.46991852449411
"25","GB42692",44,92,67,123,196,108,106,117,179,203,234,65,-0.990553563654886,4.32781062282911,-2.8979811159793,0.0116915282038718,0.999615082196075,-4.19779845393898
