"Data","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.4","NP.4","NP.4","NP.4","NP.5","NP.5","NS.1","NP.3","NP.3","NP.3","NP.3","NP.4","NP.4","NP.4","NP.5","NP.6","NS.1","NP.4","NP.4","NP.4","NP.5","NP.5","NP.6","NP.5","NP.5","NP.6","NS.1","NP.6","NS.2","NS.2","NP.4","NP.5","NP.6","NS.2","NP.5","NP.6","NS.2","NP.6","NS.4","NS.4","NP.5","NP.6","NS.1","NP.6","NS.2","NS.2","NS.4","NS.1","NS.1","NS.2","NS.1","NS.3","NS.4","NP.6","NP.6","NS.1","NS.4","NS.1","NS.2","NS.3","NS.4","NS.4","NS.4","NP.6","NS.1","NS.3","NS.2","NS.3","NS.3","NS.4","NS.2","NS.2","NS.3","NS.3","NS.4","NS.4","NS.4","NS.3","NS.3","NS.6","NS.2","NS.3","NS.4","NS.5","NS.6","NS.6","NS.1","NS.6","NS.4","NS.6","NS.6","NS.6","NS.6","NS.6","NS.6","NS.6","NS.4","NS.6","NS.6","NP.5","NP.4","NP.4","NP.4","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NS.1","NP.6","NP.6","NP.5","NS.1","NP.5","NP.5","NP.4","NP.4","NP.4","NP.4","NP.6","NP.5","NP.4","NP.4","NP.4","NP.4","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NS.2","NS.1","NS.1","NP.6","NS.3","NS.1","NP.6","NS.2","NP.6","NP.5","NP.5","NS.1","NS.1","NP.6","NP.6","NP.5","NP.5","NS.1","NP.6","NP.5","NP.5","NP.4","NP.4","NS.4","NS.2","NS.3","NS.2","NS.1","NS.2","NS.3","NS.3","NS.2","NS.2","NP.6","NS.3","NS.2","NS.1","NS.3","NS.3","NP.6","NS.3","NS.1","NS.1","NP.6","NS.1","NP.5","NS.5","NS.4","NS.5","NS.4","NS.2","NS.4","NS.5","NS.5","NS.4","NS.4","NS.3","NS.4","NS.5","NS.3","NS.3","NS.2","NS.2","NS.4","NS.3","NS.3","NS.2","NS.3","NS.1","NP.6","NS.6","NS.5","NS.6","NS.5","NS.5","NS.5","NS.4","NS.5","NS.5","NS.6","NS.6","NS.6","NS.5","NS.6","NS.5","NS.5","NS.6","NS.6","NS.6","NS.5","NS.5","NS.4","NS.4"
"Permute1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.4","NP.4","NP.4","NP.4","NP.5","NP.5","NS.1","NP.3","NP.3","NP.3","NP.3","NP.4","NP.4","NP.4","NP.5","NP.6","NS.1","NP.4","NP.4","NP.4","NP.5","NP.5","NP.6","NP.5","NP.5","NP.6","NS.1","NP.6","NS.2","NS.2","NP.4","NP.5","NP.6","NS.2","NP.5","NP.6","NS.2","NS.1","NS.1","NS.2","NP.5","NP.6","NS.1","NP.6","NS.2","NS.2","NS.4","NS.1","NS.1","NS.2","NS.1","NS.4","NS.4","NS.1","NP.6","NS.1","NS.5","NS.1","NS.2","NS.4","NS.4","NS.5","NS.5","NP.6","NS.1","NS.4","NS.2","NS.3","NS.3","NS.5","NS.2","NS.2","NS.3","NS.4","NS.4","NS.5","NS.5","NS.4","NS.4","NS.5","NS.3","NS.4","NS.5","NS.6","NS.5","NS.5","NS.2","NS.2","NS.5","NS.3","NS.4","NS.4","NS.5","NS.3","NS.3","NS.4","NS.5","NS.6","NS.5","NP.5","NP.4","NP.4","NP.4","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NS.2","NP.6","NP.6","NP.5","NS.1","NP.5","NP.5","NP.4","NP.4","NP.4","NP.4","NP.6","NP.5","NP.4","NP.4","NP.4","NP.4","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NS.2","NS.1","NS.1","NP.6","NS.3","NS.3","NP.6","NS.1","NP.6","NP.5","NP.5","NS.1","NS.1","NP.6","NP.6","NP.5","NP.5","NS.1","NP.6","NP.5","NP.5","NP.4","NP.4","NS.4","NS.2","NS.2","NS.2","NS.1","NS.2","NS.3","NS.3","NS.2","NS.2","NP.6","NS.3","NS.2","NS.1","NS.3","NS.3","NP.6","NS.3","NS.1","NS.1","NP.6","NS.1","NP.5","NS.5","NS.4","NS.4","NS.3","NS.2","NS.4","NS.5","NS.5","NS.4","NS.4","NS.2","NS.5","NS.4","NS.3","NS.5","NS.5","NS.5","NS.5","NS.5","NS.5","NS.1","NS.3","NS.5","NP.6","NS.6","NS.6","NS.6","NS.4","NS.6","NS.4","NS.3","NS.6","NS.6","NS.5","NS.6","NS.5","NS.6","NS.5","NS.4","NS.4","NS.6","NS.5","NS.5","NS.4","NS.6","NS.3","NS.3"
"Permute2","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.4","NP.4","NP.4","NP.4","NP.5","NP.5","NS.1","NP.3","NP.3","NP.3","NP.3","NP.4","NP.4","NP.4","NP.5","NP.6","NS.1","NP.4","NP.4","NP.4","NP.5","NP.5","NP.6","NP.5","NP.5","NP.6","NS.1","NP.6","NS.2","NS.2","NP.4","NP.5","NP.6","NS.2","NP.5","NP.6","NS.3","NS.1","NS.1","NS.2","NP.5","NP.6","NS.2","NP.6","NS.2","NS.2","NP.6","NS.1","NS.1","NS.2","NS.2","NS.3","NS.3","NS.1","NS.1","NS.2","NS.3","NS.1","NS.3","NS.4","NS.5","NS.5","NS.5","NP.6","NS.1","NS.4","NS.2","NS.4","NS.4","NS.5","NS.2","NS.2","NS.4","NS.4","NS.5","NS.5","NS.6","NS.5","NS.5","NS.6","NS.4","NS.5","NS.6","NS.5","NS.6","NS.6","NS.3","NS.3","NS.6","NS.4","NS.5","NS.5","NS.6","NS.4","NS.4","NS.5","NS.6","NS.5","NS.6","NP.5","NP.4","NP.4","NP.4","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NS.1","NS.2","NP.6","NP.5","NS.1","NP.5","NP.5","NP.4","NP.4","NP.4","NP.4","NP.6","NP.5","NP.4","NP.4","NP.4","NP.4","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NS.2","NS.1","NS.1","NP.6","NS.2","NS.2","NP.6","NS.1","NP.6","NP.5","NP.5","NS.1","NP.6","NS.3","NP.6","NP.5","NP.5","NS.1","NP.6","NP.5","NP.4","NP.4","NP.4","NS.3","NS.2","NS.2","NS.4","NS.4","NS.2","NS.2","NS.3","NS.2","NS.2","NP.6","NS.3","NS.2","NS.1","NS.3","NS.3","NP.6","NS.3","NS.1","NS.1","NP.6","NS.1","NP.5","NS.5","NS.5","NS.4","NS.3","NS.2","NS.3","NS.4","NS.5","NS.3","NS.3","NS.2","NS.5","NS.4","NS.2","NS.5","NS.5","NS.4","NS.5","NS.4","NS.4","NS.1","NS.2","NS.4","NS.6","NS.6","NS.6","NS.5","NS.6","NS.6","NS.6","NS.6","NS.6","NS.6","NS.4","NS.5","NS.6","NS.5","NS.4","NS.3","NS.3","NS.5","NS.4","NS.4","NS.3","NS.5","NS.2","NS.2"
"Permute3","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.4","NP.4","NP.4","NP.4","NP.5","NP.6","NS.2","NP.3","NP.3","NP.3","NP.3","NP.4","NP.4","NP.4","NP.5","NP.6","NS.1","NP.4","NP.4","NP.4","NP.5","NP.5","NP.6","NP.5","NP.5","NP.6","NS.1","NP.6","NS.2","NS.2","NP.4","NP.5","NP.6","NS.2","NP.5","NP.6","NS.3","NS.1","NS.1","NS.2","NP.5","NP.6","NS.2","NP.6","NS.3","NS.3","NP.6","NS.1","NS.1","NS.3","NS.2","NS.3","NS.3","NS.1","NS.1","NS.2","NS.3","NS.2","NS.3","NS.5","NS.2","NS.2","NS.3","NP.6","NS.1","NS.5","NS.3","NS.4","NS.4","NS.5","NS.3","NS.3","NS.4","NS.5","NS.5","NS.5","NS.2","NS.6","NS.6","NS.6","NS.5","NS.6","NS.5","NS.6","NS.6","NS.6","NS.4","NS.4","NS.5","NS.5","NS.6","NS.6","NS.6","NS.5","NS.5","NS.6","NS.5","NS.6","NS.6","NP.5","NP.4","NP.4","NP.4","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NS.1","NS.1","NP.5","NP.5","NS.1","NP.5","NP.5","NP.4","NP.4","NP.4","NP.4","NP.6","NP.5","NP.4","NP.4","NP.4","NP.4","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NS.3","NS.1","NS.1","NP.6","NS.2","NS.2","NP.6","NS.1","NP.6","NP.5","NP.5","NS.1","NP.6","NS.2","NP.6","NP.5","NP.5","NS.1","NP.6","NP.5","NP.4","NP.4","NP.4","NS.3","NS.2","NS.2","NS.3","NS.4","NS.4","NS.2","NS.4","NS.1","NS.1","NP.6","NS.2","NS.2","NS.1","NS.2","NS.2","NP.6","NS.2","NS.1","NS.1","NP.6","NS.1","NP.5","NS.5","NS.4","NS.5","NS.3","NS.2","NS.3","NS.4","NS.4","NS.3","NS.3","NS.2","NS.4","NS.3","NS.2","NS.4","NS.4","NS.4","NS.4","NS.4","NS.4","NS.1","NS.2","NS.4","NS.6","NS.5","NS.6","NS.6","NS.5","NS.5","NS.6","NS.6","NS.5","NS.5","NS.6","NS.6","NS.6","NS.4","NS.6","NS.6","NS.6","NS.6","NS.6","NS.6","NS.6","NS.4","NS.6","NS.1"
"Permute4","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.4","NP.4","NP.4","NP.4","NP.5","NP.6","NP.3","NP.3","NP.3","NP.3","NP.3","NP.4","NP.4","NP.5","NP.5","NP.6","NS.1","NP.4","NP.4","NP.4","NP.5","NP.5","NP.6","NP.5","NP.5","NP.6","NS.1","NP.6","NS.3","NS.3","NP.4","NP.5","NP.6","NS.2","NP.5","NP.6","NS.3","NS.1","NS.1","NS.2","NP.5","NP.6","NS.2","NP.6","NS.3","NS.3","NP.6","NS.1","NS.1","NS.3","NS.2","NS.3","NS.3","NS.1","NS.1","NS.2","NS.3","NS.2","NS.3","NS.4","NS.2","NS.2","NS.3","NS.1","NS.2","NS.3","NS.3","NS.5","NS.5","NS.1","NS.3","NS.3","NS.5","NS.3","NS.4","NS.4","NS.3","NS.2","NS.3","NS.4","NS.6","NS.4","NS.6","NS.6","NS.6","NS.6","NS.5","NS.5","NS.6","NS.6","NS.5","NS.5","NS.6","NS.6","NS.6","NS.5","NS.6","NS.6","NS.6","NP.5","NP.4","NP.4","NP.4","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NS.1","NS.1","NP.5","NP.5","NP.6","NP.5","NP.5","NP.4","NP.4","NP.4","NS.2","NP.6","NP.5","NP.4","NP.4","NP.4","NP.4","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NS.3","NS.3","NS.1","NP.6","NS.2","NS.2","NP.6","NS.1","NP.6","NP.5","NP.5","NS.1","NP.6","NS.2","NP.6","NP.5","NP.5","NS.1","NP.6","NP.5","NP.4","NP.4","NP.4","NS.3","NS.2","NS.2","NS.3","NS.4","NS.4","NS.2","NS.3","NS.1","NS.1","NP.6","NS.2","NS.4","NS.4","NS.2","NS.2","NP.6","NS.2","NS.1","NS.1","NS.4","NP.6","NP.5","NS.5","NS.4","NS.4","NS.5","NS.5","NS.3","NS.5","NS.4","NS.3","NS.3","NS.2","NS.4","NS.3","NS.2","NS.4","NS.4","NS.3","NS.4","NS.3","NS.3","NS.1","NS.2","NS.3","NS.6","NS.6","NS.5","NS.5","NS.4","NS.6","NS.6","NS.6","NS.6","NS.6","NS.5","NS.6","NS.5","NS.6","NS.6","NS.6","NS.6","NS.6","NS.6","NS.6","NS.5","NS.6","NS.6","NP.1"
"Permute5","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.4","NP.4","NP.4","NP.4","NP.5","NP.6","NP.3","NP.3","NP.3","NP.3","NP.3","NP.4","NP.4","NP.5","NP.5","NP.6","NS.1","NP.4","NP.4","NP.4","NP.5","NP.6","NS.1","NP.5","NP.5","NP.6","NS.2","NP.6","NS.1","NS.3","NP.4","NP.5","NP.6","NS.2","NP.5","NP.6","NS.4","NS.1","NS.1","NS.2","NP.5","NP.6","NS.2","NP.6","NS.3","NS.3","NP.6","NS.1","NS.1","NS.3","NS.2","NS.4","NS.4","NS.1","NS.1","NS.2","NS.4","NS.2","NS.4","NS.4","NS.2","NS.2","NS.3","NS.1","NS.2","NS.3","NS.3","NS.4","NS.4","NS.1","NS.3","NS.3","NS.4","NS.3","NS.4","NS.4","NS.4","NS.3","NS.4","NS.5","NS.3","NS.5","NS.6","NS.3","NS.3","NS.4","NS.6","NS.6","NS.6","NS.4","NS.6","NS.6","NS.6","NS.4","NS.4","NS.6","NS.6","NS.6","NS.6","NP.5","NP.4","NP.4","NP.4","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NS.1","NS.1","NP.5","NP.5","NP.6","NP.5","NP.5","NP.4","NP.4","NP.4","NS.1","NP.5","NP.5","NP.4","NP.4","NP.4","NP.4","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NS.2","NS.3","NS.3","NP.6","NS.2","NS.2","NP.6","NS.1","NP.6","NP.5","NP.5","NS.1","NP.6","NS.2","NP.6","NP.5","NP.5","NS.1","NP.6","NP.5","NP.4","NP.4","NP.4","NS.4","NS.2","NS.2","NS.3","NS.3","NS.3","NS.2","NS.3","NS.1","NS.1","NP.6","NS.2","NS.3","NS.4","NS.2","NS.2","NP.6","NS.2","NS.1","NS.1","NS.3","NP.6","NP.5","NS.4","NS.3","NS.4","NS.5","NS.5","NS.5","NS.4","NS.5","NS.5","NS.5","NS.1","NS.5","NS.3","NS.2","NS.5","NS.5","NS.3","NS.5","NS.3","NS.3","NS.1","NS.2","NS.3","NS.6","NS.6","NS.6","NS.4","NS.3","NS.5","NS.5","NS.6","NS.5","NS.5","NS.4","NS.6","NS.6","NS.5","NS.6","NS.6","NS.5","NS.6","NS.5","NS.5","NS.4","NS.5","NS.5","NP.1"
"Permute6","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.4","NP.4","NP.4","NP.4","NP.5","NP.6","NP.3","NP.3","NP.3","NP.3","NP.3","NP.4","NP.4","NP.5","NP.5","NP.6","NS.1","NP.4","NP.4","NP.4","NP.5","NP.6","NS.1","NP.5","NP.5","NP.6","NS.2","NP.6","NS.1","NP.4","NP.4","NP.5","NP.6","NS.3","NP.5","NS.1","NP.6","NS.1","NS.1","NS.2","NP.5","NP.6","NS.2","NP.6","NS.4","NS.4","NP.6","NS.1","NS.1","NS.4","NS.2","NS.4","NS.4","NS.2","NS.1","NS.3","NS.4","NS.2","NS.4","NS.5","NS.2","NS.2","NS.4","NS.1","NS.2","NS.3","NS.4","NS.4","NS.4","NS.1","NS.4","NS.4","NS.4","NS.3","NS.5","NS.5","NS.5","NS.4","NS.5","NS.6","NS.4","NS.6","NS.5","NS.4","NS.4","NS.5","NS.2","NS.3","NS.4","NS.5","NS.6","NS.6","NS.2","NS.5","NS.5","NS.6","NS.4","NS.5","NS.5","NP.5","NP.4","NP.4","NP.4","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NS.1","NS.1","NP.5","NP.5","NP.6","NP.5","NP.5","NP.4","NP.4","NP.4","NS.1","NP.5","NP.5","NP.4","NP.4","NP.4","NP.4","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NS.2","NS.2","NS.2","NP.6","NS.3","NS.1","NP.6","NS.1","NP.6","NP.5","NS.3","NS.1","NP.6","NS.2","NP.6","NP.5","NP.5","NS.1","NP.6","NP.5","NP.4","NP.4","NP.4","NS.4","NS.4","NS.2","NS.2","NS.3","NS.3","NS.2","NS.3","NS.1","NS.1","NP.6","NS.2","NS.3","NS.3","NS.2","NS.2","NP.6","NS.2","NS.1","NS.1","NS.3","NP.6","NP.5","NS.4","NS.3","NS.3","NS.4","NS.5","NS.5","NS.4","NS.5","NS.4","NS.4","NS.1","NS.4","NS.5","NS.5","NS.4","NS.4","NS.3","NS.4","NS.3","NS.3","NS.5","NS.5","NS.3","NS.6","NS.5","NS.6","NS.6","NS.6","NS.4","NS.6","NS.5","NS.4","NS.4","NS.3","NS.5","NS.5","NS.4","NS.5","NS.5","NS.6","NS.5","NS.6","NS.6","NS.3","NS.4","NS.6","NP.1"
"Permute7","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.4","NP.4","NP.4","NP.4","NP.5","NP.6","NP.3","NP.3","NP.3","NP.3","NP.3","NP.4","NP.4","NP.5","NP.5","NP.6","NS.1","NP.4","NP.4","NP.4","NP.5","NP.6","NS.1","NP.5","NP.5","NP.6","NS.2","NP.6","NS.1","NP.4","NP.4","NP.5","NP.6","NS.3","NP.5","NS.1","NP.6","NS.1","NS.1","NS.3","NP.5","NP.6","NS.2","NS.1","NS.1","NS.2","NP.6","NS.2","NS.2","NS.3","NS.2","NS.2","NS.4","NS.2","NS.2","NS.3","NS.5","NS.3","NS.5","NS.5","NS.3","NS.3","NS.4","NS.1","NS.2","NS.4","NS.4","NS.5","NS.5","NS.1","NS.4","NS.4","NS.5","NS.4","NS.5","NS.5","NS.6","NS.5","NS.6","NS.5","NS.5","NS.5","NS.6","NS.5","NS.5","NS.6","NS.3","NS.4","NS.5","NS.6","NS.5","NS.5","NS.3","NS.6","NS.6","NS.5","NS.5","NS.6","NS.6","NP.5","NP.4","NP.4","NP.4","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.6","NS.1","NP.5","NP.5","NP.6","NP.5","NP.5","NP.4","NP.4","NP.4","NS.1","NP.5","NP.5","NP.4","NP.4","NP.4","NP.4","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NS.2","NS.2","NS.2","NP.6","NS.2","NS.1","NP.6","NS.1","NP.6","NP.5","NS.3","NS.3","NP.6","NS.1","NP.6","NP.5","NP.5","NP.6","NP.5","NP.5","NP.4","NP.4","NP.4","NS.4","NS.4","NS.4","NS.2","NS.3","NS.3","NS.2","NS.2","NS.1","NS.1","NP.6","NS.2","NS.3","NS.3","NS.2","NS.2","NP.6","NS.2","NS.1","NS.1","NS.3","NP.6","NP.5","NS.5","NS.3","NS.3","NS.4","NS.5","NS.5","NS.3","NS.4","NS.4","NS.4","NS.1","NS.4","NS.5","NS.5","NS.4","NS.4","NS.2","NS.4","NS.2","NS.2","NS.5","NS.4","NS.2","NS.6","NS.6","NS.5","NS.6","NS.6","NS.6","NS.6","NS.6","NS.6","NS.6","NS.6","NS.6","NS.4","NS.3","NS.6","NS.6","NS.5","NS.6","NS.5","NS.5","NS.2","NS.3","NS.5","NP.1"
"Permute8","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.4","NP.4","NP.4","NP.5","NP.5","NP.6","NP.3","NP.3","NP.3","NP.3","NP.4","NP.4","NP.4","NP.5","NP.5","NP.6","NS.1","NP.4","NP.4","NP.4","NP.5","NP.6","NS.1","NP.5","NP.5","NP.6","NS.2","NP.6","NS.1","NP.4","NP.4","NP.5","NP.6","NS.3","NP.5","NS.1","NP.6","NS.1","NS.1","NS.3","NP.5","NP.6","NS.3","NS.1","NS.1","NS.2","NP.6","NS.2","NS.2","NS.3","NS.3","NS.2","NP.5","NS.2","NS.2","NS.3","NS.4","NS.3","NS.2","NS.1","NS.3","NS.3","NS.5","NS.1","NS.3","NS.4","NS.5","NS.5","NS.5","NS.1","NS.5","NS.5","NS.5","NS.4","NS.5","NS.5","NS.3","NS.6","NS.4","NS.6","NS.6","NS.6","NS.6","NS.6","NS.6","NS.5","NS.4","NS.5","NS.6","NS.5","NS.6","NS.6","NS.4","NS.5","NS.5","NS.6","NS.6","NS.6","NS.6","NP.5","NP.4","NP.4","NP.4","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.6","NP.6","NP.5","NP.5","NP.6","NP.5","NP.5","NP.4","NP.4","NP.4","NS.1","NP.5","NP.5","NP.4","NP.4","NP.4","NP.4","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NS.2","NS.2","NS.2","NP.6","NS.2","NS.1","NP.6","NS.1","NP.6","NP.5","NS.2","NS.2","NP.6","NS.1","NP.6","NP.5","NP.5","NP.6","NP.5","NP.5","NP.4","NP.4","NP.4","NS.3","NS.4","NS.4","NS.2","NS.4","NS.4","NS.1","NS.2","NS.1","NS.1","NS.4","NS.2","NS.2","NS.3","NS.2","NS.2","NP.6","NS.2","NS.1","NS.1","NS.2","NP.6","NP.5","NS.5","NS.5","NS.3","NS.5","NS.4","NS.4","NS.3","NS.4","NS.3","NS.3","NS.1","NS.3","NS.4","NS.5","NS.3","NS.3","NS.2","NS.3","NS.2","NS.2","NS.4","NS.4","NS.2","NS.5","NS.5","NS.6","NS.6","NS.6","NS.6","NS.5","NS.6","NS.6","NS.6","NS.5","NS.6","NS.6","NS.6","NS.6","NS.6","NS.4","NS.6","NS.4","NS.4","NS.6","NS.6","NS.4","NP.1"
"Permute9","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.1","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.4","NP.4","NP.4","NP.5","NP.5","NP.6","NP.3","NP.3","NP.3","NP.3","NP.4","NP.4","NP.4","NP.5","NP.5","NP.6","NS.2","NP.4","NP.4","NP.4","NP.5","NP.6","NS.1","NP.5","NP.5","NP.6","NS.3","NP.6","NS.1","NP.4","NP.4","NP.5","NP.6","NS.4","NP.5","NS.1","NP.6","NS.1","NS.1","NS.3","NP.5","NP.6","NS.3","NS.1","NS.1","NS.2","NP.6","NS.2","NS.2","NS.3","NS.3","NS.2","NP.5","NS.2","NS.2","NS.4","NS.4","NS.3","NS.2","NS.1","NS.3","NS.3","NS.4","NS.2","NS.3","NS.5","NS.2","NS.2","NS.3","NS.2","NS.3","NS.3","NS.4","NS.5","NS.3","NS.5","NS.4","NS.3","NS.5","NS.6","NS.4","NS.6","NS.6","NS.4","NS.4","NS.6","NS.5","NS.6","NS.5","NS.6","NS.6","NS.6","NS.5","NS.6","NS.6","NS.6","NS.5","NS.6","NS.6","NP.5","NP.4","NP.4","NP.4","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.2","NP.6","NP.6","NP.5","NP.5","NP.6","NP.5","NP.5","NP.4","NP.4","NP.4","NS.1","NP.5","NP.5","NP.4","NP.4","NP.4","NP.4","NP.3","NP.3","NP.3","NP.3","NP.3","NP.3","NS.3","NS.2","NS.2","NP.6","NS.2","NS.1","NP.6","NS.1","NP.6","NP.5","NS.2","NS.2","NP.6","NS.1","NP.6","NP.5","NP.5","NP.6","NP.5","NP.5","NP.4","NP.4","NP.4","NS.3","NS.3","NS.3","NS.2","NS.4","NS.3","NS.1","NS.2","NS.1","NS.1","NS.4","NS.4","NS.2","NS.4","NS.1","NS.1","NP.6","NS.4","NS.4","NP.6","NS.2","NP.6","NP.5","NS.5","NS.5","NS.5","NS.4","NS.4","NS.4","NS.3","NS.5","NS.3","NS.3","NS.1","NS.3","NS.4","NS.4","NS.3","NS.3","NS.2","NS.3","NS.2","NS.2","NS.4","NS.3","NS.2","NS.6","NS.4","NS.5","NS.5","NS.6","NS.6","NS.6","NS.6","NS.5","NS.5","NS.4","NS.5","NS.6","NS.6","NS.5","NS.5","NS.6","NS.5","NS.6","NS.6","NS.6","NS.6","NS.6","NP.1"
