"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40162",132,196,48,102,43,91,85,258,164,362,185,204,-0.611442203017073,4.07461926648785,-2.81799069610643,0.0144612580788831,0.985672489941104,-4.05937392048855
"2","GB40234",271,395,142,170,155,148,230,368,486,508,362,455,-0.534943560818965,5.15682007125592,-3.53067067101164,0.00366415343518191,0.985672489941104,-3.72676672691259
"3","GB40310",240,303,236,145,108,87,377,684,477,479,299,726,-1.11034244202434,5.20302242010852,-3.51556079554914,0.00377208428984215,0.985672489941104,-3.76042976158817
"4","GB40689",8,20,7,5,6,6,13,32,20,50,12,20,-0.983527413430872,0.790743167522488,-2.82598906579819,0.0142409646948477,0.985672489941104,-4.41213029421255
"5","GB40690",93,151,32,38,36,35,99,151,172,248,104,151,-0.960888237009297,3.50991294209881,-3.90860976738459,0.00178043061089975,0.985672489941104,-3.89447893542776
"6","GB41208",153,287,76,128,62,124,190,228,261,247,282,224,-0.465694733666174,4.4537428502122,-3.19271339831612,0.00702632899585511,0.985672489941104,-3.88573975172895
"7","GB41311",1102,1107,458,788,777,662,1416,1953,1027,2956,2086,2469,-0.788970662691192,7.28096491200707,-3.52836862293478,0.00368039299709382,0.985672489941104,-3.91603859237189
"8","GB41709",19,17,9,17,15,20,10,12,9,18,12,12,0.786306328547737,0.863932122441251,3.1612140179487,0.0074666312728112,0.985672489941104,-4.37346069086404
"9","GB41890",15,32,6,8,4,6,41,21,23,30,26,33,-1.01292103979665,1.09981216163496,-3.16345325633976,0.00743443982649687,0.985672489941104,-4.3597742027457
"10","GB41920",6,15,4,7,3,4,15,11,16,20,15,11,-0.786778887584092,0.295705726905154,-3.18025211359272,0.00719732188452184,0.985672489941104,-4.40384995223858
"11","GB42620",18,18,12,14,19,14,26,32,32,43,36,33,-0.687234834657666,1.58482624773962,-3.07880159402713,0.00875337388501753,0.985672489941104,-4.32536973019988
"12","GB42653",476,612,192,268,180,294,305,480,739,610,670,810,-0.464643528967672,5.74934013575875,-2.86165678506312,0.013298129057246,0.985672489941104,-3.96861805811868
"13","GB42675",99,105,51,69,61,64,77,120,178,161,158,182,-0.544654172759029,3.70195481091441,-3.30247642247376,0.00568550131507899,0.985672489941104,-3.9760816958998
"14","GB42801",58,90,43,32,8,37,12,35,19,22,34,15,1.28262421293141,1.8556381129871,3.50422826701844,0.00385514053823488,0.985672489941104,-4.24050160671881
"15","GB42897",14,12,6,17,5,12,25,22,26,26,31,27,-0.861477197524966,1.10799010248095,-3.51227955516541,0.00379594455658176,0.985672489941104,-4.32361624363805
"16","GB43140",20,20,23,11,10,11,32,42,55,75,28,76,-1.26206930296331,1.81218882703535,-4.03670387411063,0.0013974876642978,0.985672489941104,-4.19494336377619
"17","GB43141",87,86,66,47,46,51,92,133,203,290,81,280,-0.983014433447826,3.67857109026881,-3.12395309655913,0.00802319920819331,0.985672489941104,-4.03957737554779
"18","GB43191",170,89,37,62,30,89,98,128,149,244,195,149,-0.720923360792443,3.71743912354153,-3.21223667146954,0.00676656914361287,0.985672489941104,-4.00385958270395
"19","GB43375",227,344,167,219,134,188,244,338,309,519,335,377,-0.313215049136793,5.09319291020611,-2.84477585180775,0.013736436357967,0.985672489941104,-3.9576728896162
"20","GB43584",436,501,232,237,183,219,334,513,630,739,521,507,-0.460240079622327,5.62561928847766,-3.12148951937823,0.00806142469427571,0.985672489941104,-3.87059842982574
"21","GB43743",35,47,16,22,19,21,28,38,48,80,50,61,-0.514694301839041,2.17341864143828,-3.16160010448618,0.00746107094386191,0.985672489941104,-4.25065858691358
"22","GB43790",33,42,16,36,27,22,74,54,47,93,60,54,-0.693316728709303,2.43802805059302,-3.04901530882722,0.00927093194158011,0.985672489941104,-4.23848228243681
"23","GB43946",33,58,21,30,14,12,38,56,57,77,45,73,-0.713453085803515,2.26613455404092,-3.06090607240634,0.00906076666053134,0.985672489941104,-4.25790862246642
"24","GB44091",5915,8702,3637,4048,2229,4207,5779,8659,8473,12230,7085,8698,-0.469209064909142,9.59615569580335,-2.91435995347659,0.0120165656482838,0.985672489941104,-4.24033439575378
"25","GB44139",15,38,5,16,19,20,21,52,42,73,29,61,-0.918571981923067,1.78539736979334,-2.98206651692113,0.0105478996007993,0.985672489941104,-4.32204877325441
"26","GB44148",285,600,137,238,147,159,284,707,538,919,397,481,-0.740466374029745,5.45627845228467,-3.42894887840488,0.00445585439444663,0.985672489941104,-3.77160047758641
"27","GB44214",398,558,182,277,252,347,346,634,668,894,808,606,-0.547315308030901,5.84455053153044,-3.97752234611543,0.00156265749285249,0.985672489941104,-3.62054222184547
"28","GB44331",508,647,248,342,210,239,469,670,712,659,592,616,-0.440171727284294,5.86620114187506,-2.82924649760207,0.0141521964814815,0.985672489941104,-3.98600585797083
"29","GB44344",146,276,81,132,88,100,63,143,136,179,77,92,0.668672373115279,3.90392463670839,3.31436295855141,0.0055566677666462,0.985672489941104,-3.92405395025955
"30","GB44362",62,124,40,38,36,42,85,86,101,158,89,122,-0.551768041722575,3.23837684819669,-3.16581010641239,0.00740070741007326,0.985672489941104,-4.09518272757091
"31","GB44500",830,1211,392,584,384,656,604,1150,1287,1576,1180,1352,-0.425566267591065,6.76190781546293,-3.43824071787372,0.00437686601347252,0.985672489941104,-3.87923951766665
