"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40281",4,8,18,12,11,4,7,10,10,43,15,21,-0.994961098270375,0.566782406218184,-2.65154457634969,0.0198044997133183,0.999909934498134,-4.4479686990085
"2","GB40377",39,29,41,20,28,34,11,20,14,13,7,19,1.15183589881689,1.41908162448355,3.34360867206643,0.00521473193308052,0.999909934498134,-4.32021605479409
"3","GB40566",200,113,272,257,251,278,76,103,64,244,190,202,0.567618621582989,4.44016571461482,3.16774536329565,0.00732722726220785,0.999909934498134,-3.91566322102751
"4","GB40951",18,11,16,21,13,19,8,6,4,15,11,9,0.757889062882977,0.617479314534356,3.10547179710822,0.00826516054834712,0.999909934498134,-4.40072671581988
"5","GB41080",166,127,353,158,143,169,110,252,95,421,281,256,-0.422369913744787,4.61705217160879,-2.78981913102046,0.0151952617140742,0.999909934498134,-4.01879102089015
"6","GB41337",15,7,11,14,16,14,4,21,9,43,33,24,-0.75627003812024,0.966261607382877,-2.33955624965255,0.0357263239095277,0.999909934498134,-4.45992228447334
"7","GB41338",138,84,588,118,138,179,132,196,193,801,414,227,-0.827528722341055,4.76033780980409,-2.55306311413704,0.0238906779599759,0.999909934498134,-4.10080891300925
"8","GB41523",106,81,68,42,39,89,46,15,25,45,38,46,0.883057536776543,2.61168769094861,2.56704900235905,0.023264176425727,0.999909934498134,-4.31589812175516
"9","GB42215",91,59,133,95,87,102,35,38,36,144,90,50,0.525094040438066,3.21674578008226,2.6519919260604,0.0197875862036413,0.999909934498134,-4.22834136945379
"10","GB42355",712,591,1289,628,615,823,546,835,679,1358,1450,890,-0.465956546149783,6.72203071947006,-3.17251384959315,0.00725994910451597,0.999909934498134,-3.97067050675762
"11","GB42470",18,28,62,26,55,71,11,19,11,33,33,24,0.76498263665601,1.85433534958944,2.39747037821933,0.0320534016475794,0.999909934498134,-4.40481430213118
"12","GB42534",266,162,315,303,282,371,102,127,113,228,183,250,0.662040480406488,4.74463932761874,3.95697032223108,0.00160752062333475,0.999909934498134,-3.65314923422718
"13","GB42539",24,17,25,29,25,32,16,4,7,14,5,9,1.43747495837965,0.930223230660835,3.85237709031898,0.00196141351793758,0.999909934498134,-4.31629808317659
"14","GB42686",417,458,1077,667,485,805,284,340,174,547,670,447,0.537559842069287,5.94702340646878,3.0353676098123,0.00946486121032162,0.999909934498134,-3.94763797090356
"15","GB42865",644,623,998,695,487,800,336,407,301,888,471,708,0.353193049281452,6.21034977029168,2.57968989228263,0.0227116276707436,0.999909934498134,-4.1147008098028
"16","GB43035",54,64,98,86,55,93,55,52,70,174,138,120,-0.492486031364296,3.39846699461281,-2.54201988827749,0.0243968589908113,0.999909934498134,-4.23231740115572
"17","GB43111",594,412,557,472,376,557,216,284,237,590,478,503,0.291156279861415,5.74655820677791,2.40581101313217,0.0315551083352444,0.999909934498134,-4.15131561133891
"18","GB43227",78,48,51,60,68,56,17,28,34,12,9,55,1.42614523663191,2.22143999794062,2.94917124172671,0.0111793184057708,0.999909934498134,-4.29385939621832
"19","GB43672",28,8,11,1,8,5,8,8,14,43,25,86,-1.74308115709657,0.720079169340409,-2.82281184939845,0.0142614002293725,0.999909934498134,-4.42556964418184
"20","GB43738",672,406,2594,1000,1582,1761,487,377,230,901,885,898,0.823862283542678,6.66810186563883,2.49582296450192,0.0266288933117465,0.999909934498134,-4.17615864141224
"21","GB43856",218,163,339,197,174,224,120,259,155,364,343,260,-0.290631158534835,4.83915616419329,-2.51240266062706,0.0258060737656422,0.999909934498134,-4.10428732324584
"22","GB43943",31,27,35,28,24,29,11,19,10,36,24,24,0.413606095132283,1.61178583549153,2.56135899902883,0.0235171197256426,0.999909934498134,-4.39648216971343
"23","GB44058",246,230,193,254,216,109,155,247,224,735,318,324,-0.728053807758535,4.96829133763526,-2.61973147940609,0.0210440420421924,0.999909934498134,-4.06501476705523
"24","GB44201",16,11,17,24,11,23,5,5,1,22,10,19,0.872864085243763,0.545481061424629,2.33650367167948,0.0359306410223034,0.999909934498134,-4.47573596366671
"25","GB44488",19,31,58,58,23,48,13,14,9,30,32,27,0.761800522799983,1.7696207222636,2.78079968084603,0.0154608398443502,0.999909934498134,-4.35603900567806
"26","GB44535",13,8,40,26,7,33,12,25,18,57,37,37,-0.787108928438182,1.51618645276317,-2.57638615356732,0.0228547988921626,0.999909934498134,-4.4015996111854
"27","GB44860",304,315,273,255,221,307,173,159,78,225,209,233,0.570985521581899,4.80234542785155,2.83011073271145,0.0140625519664722,0.999909934498134,-3.99873100300515
"28","GB45188",27,20,40,28,25,34,7,11,16,31,27,21,0.574087524456795,1.5195522594676,2.796927325131,0.0149891194565939,0.999909934498134,-4.37285451987499
"29","GB45464",34,21,34,27,28,24,11,6,8,26,30,28,0.638866624766988,1.42979667322676,2.33154081768836,0.0362651916013427,0.999909934498134,-4.43866732559515
"30","GB45503",18,19,43,18,23,28,12,17,12,19,14,16,0.581943975377151,1.30181487988106,2.39257257575335,0.0323495062429848,0.999909934498134,-4.43730473499943
"31","GB45676",138,67,98,83,98,133,23,78,28,97,63,94,0.627420029974395,3.26680776521417,2.80914010330836,0.0146413335897712,0.999909934498134,-4.18575943778553
"32","GB45778",3,3,5,9,8,12,1,10,11,32,19,23,-1.18043751608744,0.158238607272104,-2.33170396330923,0.0362541468834856,0.999909934498134,-4.48991808681574
"33","GB46174",38,19,33,28,26,34,11,8,16,32,23,18,0.663745785293188,1.51764302828672,2.67969236357044,0.0187672399793824,0.999909934498134,-4.38822261567763
"34","GB46216",54,34,81,39,39,52,32,57,37,137,65,75,-0.488290507940176,2.79177588087238,-3.00618415880639,0.0100139242138525,0.999909934498134,-4.20626627513273
"35","GB46377",10,8,17,9,11,12,2,10,2,5,11,12,0.74593363986448,0.0974755695158941,2.32420686461063,0.0367650056605462,0.999909934498134,-4.49014991965221
"36","GB46438",26,9,55,25,49,25,19,64,30,74,57,39,-0.769979721900848,2.15187931556086,-2.39536355598252,0.032180454165724,0.999909934498134,-4.38380597079099
"37","GB46640",72,48,101,171,51,93,46,127,85,335,221,152,-0.923896599101948,3.74735451330066,-3.43057719662897,0.00440834695598958,0.999909934498134,-3.95948771524732
"38","GB46663",12,3,17,4,9,2,5,10,10,79,18,43,-1.75801531960428,0.500991294702186,-3.29110344111968,0.00577184910544575,0.999909934498134,-4.3949355540537
"39","GB46795",790,461,1084,842,665,932,381,434,293,1132,796,619,0.322042429776331,6.38311997142312,2.32356003907311,0.0368093999767998,0.999909934498134,-4.21090333996786
"40","GB46930",154,108,170,105,125,147,65,85,56,127,135,133,0.340310156531758,3.85289862349482,2.48947539157639,0.0269505534706823,0.999909934498134,-4.19218860278736
"41","GB47495",192,114,295,105,137,143,116,212,126,331,218,221,-0.460022442760935,4.46837644609269,-2.78774485570088,0.0152559397057447,0.999909934498134,-4.03293468151802
"42","GB47499",303,300,397,224,273,241,79,144,83,362,306,286,0.483072641821947,4.85093268316966,2.66014972096008,0.0194816090813399,0.999909934498134,-4.05617915115104
