"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB46487",143,262,70,183,263,198,74,119,53,92,81,123,0.619980940839639,3.97559801427886,5.47312565969249,0.000104944238695377,0.506565840182584,0.201794606438908
"2","GB53716",33,32,11,21,41,28,27,63,31,52,40,60,-1.10621491287835,2.12073089652483,-5.70125400985517,7.13280678559133e-05,0.506565840182584,-0.827810633756063
"3","GB47458",94,121,46,89,132,113,42,52,21,50,52,69,0.667232792395893,3.07583336262557,5.2328833808779,0.000158835147700957,0.511131505301678,-0.522938593308282
"4","GB40016",23,22,18,26,48,21,8,20,1,10,8,10,1.24770231905649,0.866195242950412,3.23651858830466,0.00645557322997305,0.54953024248303,-3.12710658110538
"5","GB40064",193,183,36,157,219,181,149,332,97,384,247,447,-1.10248079228071,4.57678723867679,-4.35706732782911,0.000767593174539604,0.54953024248303,-0.802298127790212
"6","GB40076",292,382,141,201,571,341,156,161,123,118,184,183,0.590852428539628,4.76143016148726,3.30026372140662,0.00570860798853933,0.54953024248303,-2.18033589096571
"7","GB40389",3680,4801,1329,4831,5162,4916,3993,5788,2281,6324,4002,6491,-0.635404869312524,9.05377999710236,-3.6426033420803,0.00295539180488332,0.54953024248303,-2.06680668466033
"8","GB40635",588,660,512,465,1582,476,186,341,142,188,387,472,0.949007620805932,5.71609925362646,3.40234407544509,0.00468899981254087,0.54953024248303,-2.04016334760727
"9","GB40671",52,44,26,50,76,81,29,20,5,17,11,32,1.2028123670156,1.91994507153648,4.12382129395491,0.00118586250763462,0.54953024248303,-2.08775229873232
"10","GB40770",9432,19201,3788,12389,18491,15888,13575,14619,6712,16247,13878,21434,-0.611711651992238,10.6618534625189,-3.22180756445244,0.00664143966161706,0.54953024248303,-2.71377473811293
"11","GB40784",170,223,81,190,254,198,100,117,71,108,110,176,0.311104307817517,4.1622786659749,3.39985944889574,0.00471149387283852,0.54953024248303,-2.09233442772538
"12","GB41115",36,64,12,57,65,53,23,20,6,17,13,29,1.0011940263124,1.77724639189891,4.25143248289456,0.000934061774375733,0.54953024248303,-2.03933380552757
"13","GB41263",14,32,7,21,28,22,4,8,3,14,5,14,1.02527177043061,0.605054846626881,3.7599656471573,0.00236147367388012,0.54953024248303,-2.84615931100971
"14","GB41289",284,250,245,271,800,830,162,107,63,142,168,199,1.1601484650425,4.853587414646,3.60852556737831,0.00315481875964433,0.54953024248303,-1.7832867524544
"15","GB41312",560,719,201,464,925,601,430,592,327,681,659,894,-0.484246497292327,6.13358375951148,-3.4122000884887,0.00460083215720863,0.54953024248303,-2.03691897836991
"16","GB41909",96,143,53,118,225,151,67,80,33,56,60,88,0.602581624526128,3.46753964485719,4.06458174874273,0.00132554270494643,0.54953024248303,-1.45956008151261
"17","GB41999",23,52,14,49,82,52,11,28,2,19,9,17,1.36115828590127,1.47166725397847,3.75992941864824,0.00236163688663683,0.54953024248303,-2.55891268290049
"18","GB42219",10,21,4,26,8,38,14,112,21,93,40,37,-1.89725030039275,1.64721180222211,-3.42191532312518,0.00451556034259608,0.54953024248303,-2.75213626070842
"19","GB42433",238,252,171,237,457,249,159,145,52,112,162,170,0.631488210882486,4.52190587174663,3.2334664083167,0.00649370254258395,0.54953024248303,-2.28911203685072
"20","GB42660",99,222,51,115,156,159,49,72,46,50,62,101,0.645259223266624,3.47499982486789,4.01110738952375,0.00146612211249446,0.54953024248303,-1.51792778880683
"21","GB43497",34,84,24,55,74,59,12,36,11,35,20,28,0.852753706156528,2.10101852060115,3.6737547147994,0.00278430500013712,0.54953024248303,-2.36917412143044
"22","GB43541",43,57,18,56,65,65,39,33,11,15,18,19,0.8387539890623,2.01747251536674,3.31240349906333,0.00557651381761207,0.54953024248303,-2.72305726142071
"23","GB43640",105,196,89,130,209,137,89,94,36,66,86,87,0.524766565933243,3.69371497993048,3.23298570256894,0.00649972829224471,0.54953024248303,-2.38699765105984
"24","GB43882",258,450,220,215,595,220,147,144,74,129,109,148,0.914216658256933,4.62125246220134,4.19658059438111,0.00103476881325671,0.54953024248303,-1.03708902521053
"25","GB43978",123,303,71,192,379,328,96,152,51,108,53,110,0.832622083931071,4.09791915316635,3.33103871429419,0.00537969507167866,0.54953024248303,-2.20900619402048
"26","GB44079",13,26,8,21,38,27,7,7,2,5,8,12,1.2722121831698,0.571118021632021,4.88822736144015,0.000291811925689074,0.54953024248303,-2.23672546713163
"27","GB44158",40,53,20,70,109,65,26,40,12,8,14,28,1.13711454462195,2.02990545184377,3.604313478414,0.00318039933502633,0.54953024248303,-2.46758866850635
"28","GB44206",4166,4702,1222,3611,4718,4509,2762,4628,2386,4190,4192,6162,-0.514853172069358,8.88396189309039,-3.22171285710654,0.00664265344934963,0.54953024248303,-2.51776795487657
"29","GB44347",201,208,99,176,268,228,117,130,49,84,110,134,0.541440232435808,4.13665130559954,3.85977549514003,0.00195275991330224,0.54953024248303,-1.51582904388784
"30","GB44368",294,427,187,296,403,446,214,191,88,178,182,278,0.496939701378865,4.96270513862457,3.60256827328169,0.00319105978072162,0.54953024248303,-1.75663743869038
"31","GB44498",53,95,49,49,117,68,16,41,18,25,42,36,0.884771856532311,2.49458002953033,3.73877438228409,0.00245893303798473,0.54953024248303,-2.16657879880662
