"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40083",468,372,1162,384,528,1100,274,361,349,181,251,378,0.918365452770614,5.93496996074748,3.00903083158393,0.00946900446577571,0.992900758107344,-3.96186107077206
"2","GB40132",9,32,76,40,20,20,6,14,16,11,9,27,0.985398166695986,1.46127736280511,2.99458168646778,0.00974301820126079,0.992900758107344,-4.37856169613015
"3","GB40690",36,172,248,151,100,80,35,104,85,43,45,125,0.647859386992818,3.64973244317229,2.57732030088961,0.0220583220711365,0.992900758107344,-4.23731730346724
"4","GB40766",45,125,235,123,105,96,30,70,80,32,35,135,0.826523266651599,3.50611180000075,3.38057717607574,0.0045385692181589,0.992900758107344,-4.07760252783275
"5","GB41861",84,288,374,276,163,123,51,136,77,40,71,209,1.04449241915239,4.21647629868059,3.91668603682801,0.00157746819556486,0.992900758107344,-3.83006796522994
"6","GB41862",121,212,348,217,169,125,71,152,92,60,90,167,0.74799276803784,4.31586456537449,3.98048920658852,0.00139253125723462,0.992900758107344,-3.77979404929849
"7","GB41916",76,125,154,135,94,125,81,93,93,54,35,102,0.464461125789906,3.7461071015492,2.64679134309781,0.0192753883374444,0.992900758107344,-4.20707803904181
"8","GB41999",14,49,82,52,23,28,9,17,18,13,21,32,0.949009143168446,1.87854961129971,3.02754790099397,0.00912895594634209,0.992900758107344,-4.34182768161826
"9","GB42142",122,259,520,264,263,181,159,206,151,94,100,293,0.480328315449249,4.8358928630248,2.81174705589203,0.0139637588290774,0.992900758107344,-4.03099851086646
"10","GB42231",57,129,152,131,128,88,53,80,87,64,58,101,0.452594699147623,3.70788857374281,2.89222977491813,0.011921039950815,0.992900758107344,-4.14933124898182
"11","GB42377",127,272,439,316,212,150,195,212,173,111,117,152,0.425336393034262,4.80361922712078,2.78853056986912,0.0146142013051897,0.992900758107344,-4.03960737292553
"12","GB42728",149,455,638,369,255,141,80,242,348,74,120,192,0.736605211110132,4.93839102630616,2.69104000403346,0.0176834746342822,0.992900758107344,-4.07257763237795
"13","GB42784",14,47,58,51,29,10,5,16,14,9,4,32,1.26312997144333,1.40489304501057,3.22795251254918,0.00614065141629687,0.992900758107344,-4.36063321676896
"14","GB42794",2653,13277,12958,9725,11565,5731,13329,14008,11939,9624,6276,13348,-0.644263825252237,10.4442703286896,-2.64982011963755,0.0191621310992541,0.992900758107344,-4.36245378841467
"15","GB42801",8,19,22,15,9,14,37,34,40,6,19,21,-0.914009300364962,1.40092916449899,-2.865035038842,0.0125761271948169,0.992900758107344,-4.39510867536951
"16","GB42884",24,61,106,53,40,27,22,39,25,8,10,40,0.952435261125727,2.18661060688385,3.65800473996761,0.002622491712213,0.992900758107344,-4.23328133579217
"17","GB43140",10,55,75,76,46,25,11,28,17,15,10,62,0.915168917417094,2.040764182162,2.56431704758314,0.022620655360968,0.992900758107344,-4.39080125535171
"18","GB43141",46,203,290,280,126,100,51,81,54,68,74,179,0.872768390058839,3.96348509795177,2.78111884449729,0.0148280194448514,0.992900758107344,-4.14779304178779
"19","GB43377",16,47,82,58,70,58,50,79,100,76,44,89,-0.611166383700731,3.12474692253022,-2.67051579353487,0.0184053271200139,0.992900758107344,-4.27431323611181
"20","GB43611",13,39,65,22,15,29,5,13,17,10,11,23,0.96416191732164,1.41932343607825,2.68241709544897,0.0179833365037303,0.992900758107344,-4.41592791106607
"21","GB43823",1318,5053,4003,3494,3292,1181,6296,7804,4922,4344,2164,2401,-0.854470523997669,8.9420147731102,-2.59554275251863,0.0212929204826537,0.992900758107344,-4.29811969658449
"22","GB44139",19,42,73,61,24,16,20,29,9,9,7,33,0.98604006175772,1.75017841602551,2.79908049542653,0.014315038698657,0.992900758107344,-4.38087983310321
"23","GB44159",436,777,996,919,746,252,314,484,487,285,300,431,0.559096279354448,6.14895383238166,2.65019706077535,0.0191480810697299,0.992900758107344,-4.08862946631702
"24","GB44555",20,48,59,67,47,58,22,27,28,14,22,50,0.704148731596694,2.35670784083583,3.02162899874745,0.00923631686603726,0.992900758107344,-4.29694814165017
"25","GB44707",9,22,36,21,16,16,14,17,14,6,7,10,0.609778153190887,1.09054817187702,2.78800948085672,0.0146291350406788,0.992900758107344,-4.42245503335267
"26","GB44709",264,531,1043,399,420,223,175,280,192,115,150,358,0.906260385561008,5.40287778193901,4.20762453469587,0.000895732365027062,0.992900758107344,-3.59220854778059
"27","GB44889",16,42,93,61,42,27,15,28,36,17,22,36,0.623177889644144,2.22657028189126,2.69444277090715,0.0175664848962447,0.992900758107344,-4.35656696476379
"28","GB44961",24,59,100,62,21,46,16,16,26,16,26,32,0.981035381221683,2.20835044883566,2.96356377543607,0.0103579596715785,0.992900758107344,-4.32138331545342
"29","GB44962",24,74,104,85,33,15,19,38,28,5,11,19,1.22453706517335,2.03582310303256,3.25977939216672,0.00576548529004106,0.992900758107344,-4.30160901784297
"30","GB45029",258,420,733,427,201,216,165,261,206,123,141,250,0.698942037557396,5.19594561734002,3.33651404606122,0.00495246151880538,0.992900758107344,-3.84136513838529
"31","GB45140",49,241,306,259,163,66,47,102,71,46,49,192,0.9029297154062,3.93303862667262,2.87915404842155,0.0122317244341934,0.992900758107344,-4.12792098401245
"32","GB45150",122,223,223,220,141,123,110,132,135,98,85,113,0.453724016340854,4.33382836915798,2.7120877111829,0.0169718018590257,0.992900758107344,-4.11383072190954
"33","GB45184",151,377,425,668,307,281,490,512,646,399,245,447,-0.558876114165487,5.81526380152597,-2.88643501864564,0.0120577573344283,0.992900758107344,-3.98394929073906
"34","GB45977",39,68,64,84,133,67,64,122,138,77,72,123,-0.620685453832563,3.60120552463782,-2.56626582502317,0.0225355076706227,0.992900758107344,-4.24240763916497
"35","GB46235",16,36,66,59,42,17,17,38,18,6,15,20,0.867491635220944,1.84481091193905,3.15865559849368,0.00704382026426925,0.992900758107344,-4.3286575917836
"36","GB46687",16,20,40,40,12,11,8,17,8,4,10,16,0.890154366056614,1.07974472294385,2.63348512744772,0.0197806864928244,0.992900758107344,-4.43950042127587
"37","GB46853",36,108,135,115,126,81,118,160,137,81,59,171,-0.455116271603778,3.91650783232397,-2.95592640689564,0.0105151546709537,0.992900758107344,-4.09780377684788
"38","GB47098",142,344,699,454,365,286,159,259,297,154,152,418,0.456667350753462,5.34346688064759,2.64382401665973,0.0193869765865889,0.992900758107344,-4.06589439725682
"39","GB47139",11,70,127,63,58,26,18,26,33,13,13,43,0.969704727494674,2.24980377281521,3.14246049341069,0.00727328082239578,0.992900758107344,-4.2920057312206
"40","GB47235",43,82,140,85,91,75,56,64,71,42,28,77,0.429061531301771,3.28519659914396,2.75958261447273,0.0154667924752843,0.992900758107344,-4.23750257257523
"41","GB47541",194,208,206,262,203,93,376,218,1162,215,235,294,-1.06027758117518,5.19923081340573,-3.01670678178242,0.00932654939248668,0.992900758107344,-3.94388217303781
"42","GB47929",69,80,239,117,47,119,34,85,40,26,52,54,0.939132922873806,3.29788196564412,2.76485118611465,0.015308086665017,0.992900758107344,-4.2400334201023
"43","GB47954",5,8,7,15,2,10,20,19,33,5,6,36,-1.44228035559453,0.664832779155761,-3.18158810483667,0.00673116819157598,0.992900758107344,-4.41060153076452
"44","GB48026",7,25,29,18,20,11,3,13,11,3,7,19,0.901350625270551,0.786250465564652,2.78144248150739,0.0148186194789457,0.992900758107344,-4.43972693610513
"45","GB48121",9,16,33,17,14,15,12,6,7,6,3,18,0.894667932985057,0.755444400982889,2.80626191232283,0.0141148301437348,0.992900758107344,-4.43881897222082
"46","GB48275",19,58,186,98,31,42,15,30,14,16,13,56,1.31923760894263,2.3222436517944,3.25247875294288,0.00584946837636123,0.992900758107344,-4.27256568577163
"47","GB48350",195,613,678,690,623,443,764,848,859,390,336,713,-0.454699193397056,6.34338488034258,-2.95239795084295,0.0105885705914478,0.992900758107344,-4.00006298160242
"48","GB48354",8,13,4,4,5,6,10,13,14,9,6,16,-1.00702515919086,0.344753842567768,-2.56751450895335,0.0224811115430713,0.992900758107344,-4.47451669569267
"49","GB48517",6,19,28,18,15,6,4,4,7,6,2,20,1.04940526697195,0.425542409849012,2.71015974934094,0.0170358143950191,0.992900758107344,-4.45979147980012
"50","GB48749",49,121,191,137,113,107,121,177,173,104,89,133,-0.348907937359449,4.14146470160292,-2.65275713871529,0.0190529210646001,0.992900758107344,-4.15007843890038
