"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB47301",445,274,472,640,225,768,1065,1873,847,899,1048,1067,-1.02349216715959,6.45562933316661,-5.90341031247457,3.97822742542558e-05,0.128244791437636,1.42830850411901
"2","GB49869",216,182,140,257,116,347,512,493,296,390,418,463,-0.785037933383322,5.20393824840403,-5.96475783158539,3.58024372200319e-05,0.128244791437636,1.62979696982094
"3","GB52023",1813,1513,1424,2189,797,3659,3841,9775,3828,3489,6817,4016,-1.20116984801875,8.53105336688294,-6.00651036051051,3.33339637084148e-05,0.128244791437636,1.1082807560374
"4","GB50118",3323,3013,1326,2884,1284,4171,1030,320,730,904,1140,946,1.92356799709623,7.46499884457947,5.67796479215214,5.88655787507986e-05,0.142322253024743,0.995053773167687
"5","GB43882",330,215,132,352,220,595,150,196,109,215,148,220,1.01787841719887,4.78381194499221,4.94758776461748,0.000219686129002616,0.424916910716859,0.357725070241606
"6","GB40083",1261,303,359,1385,468,1162,299,499,274,372,361,384,1.24043817346728,5.98659350388567,4.82687459978572,0.000274947009378407,0.443168754616428,0.188579823805342
"7","GB40077",980,838,896,2052,600,2525,1720,2846,2813,2164,2659,2590,-0.779499626340636,7.73872757789828,-4.2106027122613,0.000887604160397325,0.504166862571315,-0.83640800708783
"8","GB40278",602,421,617,874,304,1044,1052,1302,921,1105,1036,1225,-0.578472327150454,6.69098736442116,-4.11156598932975,0.00107547424290621,0.504166862571315,-0.877761630590382
"9","GB40635",1050,535,284,1160,512,1582,286,502,387,465,472,476,1.08406433880224,6.15290522920245,4.65751910604991,0.000377805140869047,0.504166862571315,-0.0554354114403148
"10","GB41284",1823,221,334,525,744,1064,242,176,267,196,325,263,1.70766019834825,5.62441298285911,4.05566291276043,0.00119903193456109,0.504166862571315,-0.896393218584344
"11","GB42217",969,713,871,2766,347,1029,1415,4358,2944,2058,3907,2813,-1.26638952557991,7.66018551608881,-4.14212739489346,0.00101351237415756,0.504166862571315,-0.921173766288193
"12","GB42551",48,62,98,133,37,97,177,245,276,182,213,139,-1.14965715021458,3.94795268512347,-4.3573152128541,0.000669020727726271,0.504166862571315,-0.622367780485304
"13","GB44074",370,147,418,351,82,707,688,785,847,847,773,961,-1.22254392273702,5.92792300745775,-4.08868673446795,0.00112438762939733,0.504166862571315,-0.869724408699002
"14","GB44170",13,12,11,17,10,18,6,9,4,4,13,7,1.22613599760867,0.33315306672281,4.53014829384333,0.000480876827774576,0.504166862571315,-1.83244834117664
"15","GB44185",729,296,181,647,374,974,238,315,210,311,299,357,0.995733628173824,5.52877957778064,4.05661899721685,0.00119680122902071,0.504166862571315,-0.878031442874437
"16","GB44774",44,47,101,83,33,98,109,169,110,131,153,137,-0.79912893166058,3.54578208326323,-4.05754458449081,0.00119464571816842,0.504166862571315,-1.09979281346045
"17","GB45335",304,158,269,377,157,224,429,545,439,751,716,720,-0.995919623160487,5.5705291070152,-4.33282296903101,0.000701248623093285,0.504166862571315,-0.496713159357833
"18","GB47970",94,88,114,186,71,184,300,342,185,239,186,228,-0.746355299295523,4.41361122473408,-4.17874896890264,0.000944050923313876,0.504166862571315,-0.763558712011468
"19","GB48029",208,126,178,840,99,408,737,868,788,764,660,702,-1.35672608161852,5.74175586712763,-4.57008956766389,0.000445753437822311,0.504166862571315,-0.185398368985089
"20","GB48062",119,92,53,107,53,155,63,110,47,58,78,64,0.712104255867064,3.32177362120807,4.0930497097096,0.00111488755749166,0.504166862571315,-1.1042944090407
"21","GB54123",178,118,132,290,73,477,259,530,323,526,443,449,-0.867067161803781,5.09566304922774,-4.35972410184422,0.000665934346096058,0.504166862571315,-0.45647901912734
"22","GB54541",4912,678,388,2697,1255,4259,588,999,548,497,515,444,1.79587781103353,6.95352929559815,4.14672832183574,0.00100450572800404,0.504166862571315,-0.848308643133426
"23","GB54693",516,442,395,686,267,804,832,973,915,768,1025,839,-0.555040078642667,6.39423276109464,-4.21378284430702,0.000882162058285745,0.504166862571315,-0.706284818045975
"24","GB41283",1884,1018,1140,2006,1200,1326,860,1373,903,900,918,1055,0.825344751860218,7.22407548238429,3.94284477324073,0.00149445288654533,0.519123474583568,-1.16196345672182
"25","GB43924",169,24,11,132,109,121,15,21,13,7,20,14,2.51086053306574,1.9954262961381,3.92320889947185,0.0015530062334765,0.519123474583568,-1.77782723203908
"26","GB48687",1839,905,493,1250,594,2188,2719,2886,4600,2738,1961,2852,-1.1552768609452,7.79294460173106,-3.95081177247716,0.00147134181137731,0.519123474583568,-1.19498996348587
"27","GB49543",3060,1498,1603,4122,1025,4006,5011,6543,5257,2642,7837,7990,-1.00274506260398,8.8120715360146,-3.92200459318004,0.00155667260499674,0.519123474583568,-1.32612230072387
"28","GB54507",4444,4382,11341,9170,4586,9923,11924,18261,22030,23975,19603,20413,-1.16501156029683,10.494370988365,-3.93359303453277,0.00152175562658193,0.519123474583568,-1.48663159409607
"29","GB55701",345,350,476,793,194,683,870,1442,1065,940,739,761,-0.834008986493084,6.34390824207475,-3.94094012820469,0.00150003256923702,0.519123474583568,-1.09938475637407
"30","GB41708",3438,226,175,3216,1712,2268,475,326,223,191,181,250,2.39132711321473,6.08862434523578,3.76199865319144,0.00213124456885359,0.521707820000875,-1.36064422383689
"31","GB45278",398,608,347,786,237,746,734,1207,696,822,1239,1972,-0.796469817223569,6.49046794705491,-3.75570255668211,0.00215782367904405,0.521707820000875,-1.380099441927
"32","GB45919",499,519,400,851,174,870,1709,1706,1253,552,1237,1377,-1.03198844070011,6.62924312022392,-3.85547459591949,0.00177353356862026,0.521707820000875,-1.24360331288401
"33","GB47217",184,124,139,210,77,224,170,365,270,260,368,385,-0.63468047733878,4.74654520485134,-3.76207609675277,0.00213091971545059,0.521707820000875,-1.34122116756372
"34","GB47493",41,19,80,82,24,88,79,149,145,250,126,164,-1.25583010439263,3.40582018882232,-3.86797491449884,0.00173056110081284,0.521707820000875,-1.40471355812943
"35","GB48820",9246,1715,1278,9091,3034,5382,3570,1971,680,634,794,1526,1.91972638101412,8.11852177936935,3.8151589378378,0.00191966500168152,0.521707820000875,-1.41206014160051
"36","GB49405",71,114,49,112,50,124,46,78,29,71,58,75,0.80032510778332,3.11999764759373,3.81580620554065,0.0019172247509956,0.521707820000875,-1.51885603043294
"37","GB50880",895,388,169,1011,461,1521,306,491,288,267,339,263,1.18394782450185,5.79143586043171,3.80409926029836,0.00196185191665775,0.521707820000875,-1.26662255499331
"38","GB52793",387,366,369,486,190,438,281,377,269,341,267,302,0.568400476963092,5.40061702191925,3.76758535005536,0.00210793843599247,0.521707820000875,-1.30849107008713
"39","GB53578",1806,1495,1115,2452,555,3652,3090,2677,3101,3177,5615,4307,-0.882898555717854,8.23635464229185,-3.76450877873682,0.00212074085222168,0.521707820000875,-1.48737159776633
"40","GB53860",631,446,2114,532,554,686,267,615,232,313,373,314,1.44810027445477,5.95540289422359,3.82456823903691,0.00188449962507605,0.521707820000875,-1.24436435061743
"41","GB47849",492,285,472,720,156,1049,667,1440,1053,728,1130,1383,-0.896872392278134,6.43332743668976,-3.73131610644398,0.00226398454985215,0.524095785753172,-1.41360917760337
"42","GB48447",100,27,24,78,34,91,27,32,13,57,19,25,1.27426196384707,2.22686507902932,3.72143808993771,0.00230847944542312,0.524095785753172,-1.88680225094619
"43","GB48844",51,70,71,231,65,109,29,65,65,20,55,49,1.30322346153571,2.98119143494403,3.71666894317344,0.00233027802578703,0.524095785753172,-1.69023617968364
"44","GB52910",13,16,13,28,24,50,53,66,27,71,50,67,-1.00218177124199,2.12728916931747,-3.67980004844621,0.00250599035489049,0.55080528913968,-1.96901599702913
"45","GB41710",2281,99,57,1450,956,3875,224,129,29,41,41,65,3.49267988498219,4.73750091140184,3.64241011298729,0.00269790268887885,0.555136529875475,-1.63977819295735
"46","GB45875",165,155,104,244,76,328,146,187,117,121,152,141,0.508255314379891,4.27069034561074,3.64393681656206,0.00268978274197169,0.555136529875475,-1.54380104758916
"47","GB49937",1036,964,598,2072,577,1346,1212,3402,3276,2557,2102,2158,-0.912599425438486,7.6020811333629,-3.64879151960184,0.0026641263419295,0.555136529875475,-1.60295062191657
"48","GB51729",503,611,362,676,193,715,982,602,1589,1276,1372,1588,-1.02472272388094,6.56606880448192,-3.62392958122132,0.00279818214891835,0.563775407545613,-1.58031153580785
"49","GB41339",636,172,87,235,103,423,248,113,44,100,80,76,1.51516192256778,4.19901592672782,3.60215207352868,0.00292120003364177,0.576549500517338,-1.63428404715675
"50","GB52630",113,85,66,131,96,154,58,113,68,95,68,90,0.653985616529957,3.54727138292847,3.58229710762365,0.00303811475375098,0.587632155670515,-1.73786276867857
"51","GB49826",198,85,186,260,93,361,457,412,352,544,279,355,-0.843527146220897,5.06123362977135,-3.56191504641669,0.00316305055131556,0.588266574649477,-1.63884211175467
"52","GB50450",43,19,14,61,27,229,25,17,7,10,22,23,1.76810380293819,1.72453263437599,3.56939559458881,0.00311660579788566,0.588266574649477,-2.20504384800342
