"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB42984",241,66,33,154,180,87,467,378,399,354,739,774,-2.67977584127147,4.86020462561,-6.86182591807613,8.24993401700116e-06,0.0344787203872215,3.71760153650059
"2","GB43245",297,138,245,283,504,325,545,440,398,448,728,705,-1.3458212213977,5.61917495747279,-6.81565873012474,8.87855191848671e-06,0.0344787203872215,3.73449966064563
"3","GB48241",370,324,365,483,451,319,509,563,379,522,620,827,-0.959090804502051,5.87813306081611,-6.69940542116867,1.06954980003789e-05,0.0344787203872215,3.56705459669412
"4","GB54127",251,98,177,202,440,275,448,392,523,430,626,636,-1.62043105429274,5.40216033585426,-6.2257596646131,2.32765547620557e-05,0.0467767928713481,2.88106208431552
"5","GB55831",15,6,5,9,14,7,25,32,11,24,38,24,-1.87087982655366,0.93632584220098,-6.20293897613215,2.41840517378493e-05,0.0467767928713481,1.73016730851773
"6","GB54593",211,121,54,184,91,108,461,335,267,216,505,532,-2.12336275887463,4.72640832168779,-6.05806421733945,3.08822926137654e-05,0.0497771086446209,2.59874063903174
"7","GB43227",30,24,23,15,12,9,45,53,34,68,56,55,-1.98783639699023,1.95090925476244,-5.83895047420366,4.49474010772168e-05,0.0543357894772204,1.72398973507286
"8","GB54303",385,262,386,326,393,259,488,429,376,531,632,695,-1.05870527099636,5.72019220002696,-5.85628970564283,4.36215170991592e-05,0.0543357894772204,2.32207200058508
"9","GB40973",149,72,34,72,126,42,152,143,145,268,338,404,-2.07052513428699,4.01778706107894,-5.77005122937542,5.06472063246088e-05,0.0544232369294769,2.10735094563233
"10","GB44330",193,72,103,113,230,172,171,214,176,245,384,326,-1.23778575393822,4.53978941324129,-5.37747550140516,0.000101254628227084,0.0652822339722751,1.54927715097536
"11","GB45235",154,123,222,199,311,251,271,322,195,206,300,349,-0.817792202579921,4.89242316770064,-5.39248757906502,9.85693262736008e-05,0.0652822339722751,1.58440623654799
"12","GB48325",89,43,49,60,65,39,175,106,117,90,121,165,-1.57296886619195,3.42238037332149,-5.43037822072169,9.21165748473299e-05,0.0652822339722751,1.53086605413265
"13","GB50377",82,38,44,49,86,77,151,79,92,124,182,169,-1.49463206983352,3.48398065851897,-5.53380389843681,7.66494832308931e-05,0.0652822339722751,1.6982613132942
"14","GB53305",381,167,235,240,592,357,556,446,594,480,857,884,-1.451579650661,5.78494805940264,-5.42945125169073,9.22690651187302e-05,0.0652822339722751,1.64137545799177
"15","GB55730",227,31,101,96,266,188,303,266,295,370,512,413,-1.89602512467878,4.73439418826783,-5.38933861149048,9.91263842018204e-05,0.0652822339722751,1.56455919049143
"16","GB48232",13,5,6,19,36,19,26,50,19,29,44,43,-1.68079805860233,1.46189366524876,-5.28772711598361,0.00011898082024859,0.0719164695390073,0.865227601343615
"17","GB42233",65,41,69,37,147,58,135,112,146,110,144,212,-1.53266785199276,3.58420620291094,-5.19174648297152,0.000141554198754965,0.0805276856564272,1.18231071624755
"18","GB53429",45,9,30,46,76,45,77,60,83,83,116,111,-1.59896643465556,2.83439708936338,-5.14180307486642,0.000155021094414246,0.0832893891155653,0.998373219085646
"19","GB44551",49,29,39,50,72,27,69,75,50,51,76,97,-1.08793868726148,2.78304322478503,-5.03495352284149,0.000188497596938035,0.0911480129993866,0.836073520801715
"20","GB53322",134,78,91,77,155,59,158,120,121,161,234,317,-1.32814647236202,4.0327888351978,-5.05765685823099,0.000180804472168069,0.0911480129993866,1.00602594675789
"21","GB42584",8,9,10,9,15,13,20,17,16,13,24,43,-1.36347348109937,0.951914258466672,-4.96129340433697,0.000215882785412003,0.0925613476129342,0.295868159165599
"22","GB49806",74,63,35,48,77,29,70,96,89,121,106,146,-1.43102267271891,3.21507214865265,-4.97645486982518,0.000209926596766742,0.0925613476129342,0.804544331215883
"23","GB53012",644,239,568,540,1282,882,1215,748,965,1334,2115,1385,-1.44109143417086,6.79542883528998,-4.95073625163762,0.00022013349137602,0.0925613476129342,0.837237723301931
"24","GB49857",292,318,148,173,234,106,417,360,346,421,495,569,-1.58200448332312,5.21875588137567,-4.88255598514152,0.00024975963910658,0.0929009796076822,0.732975830316364
"25","GB50065",70,36,68,43,134,63,198,102,193,158,136,178,-1.65481136348529,3.67621017019855,-4.89286585938845,0.00024502698871174,0.0929009796076822,0.709425007229716
"26","GB52956",166,120,107,111,226,135,244,199,230,243,429,220,-1.28238996163177,4.58523703413982,-4.89859215966081,0.000242438625354095,0.0929009796076822,0.757668375164021
"27","GB42249",351,89,223,253,539,445,451,396,461,614,836,768,-1.45750745012125,5.65481257096253,-4.8105259349581,0.0002855806067622,0.102290742518416,0.609815667662043
"28","GB50043",328,306,286,460,527,236,539,530,385,390,484,849,-0.993676128652076,5.74411867016158,-4.77409332440168,0.000305685637267691,0.105581635643423,0.547365266609088
"29","GB40626",1772,777,1029,926,2546,1415,2699,1606,3032,2564,2967,3533,-1.47334472347857,7.891197680816,-4.66205120444328,0.000377203154030712,0.125790748366587,0.333986854652068
"30","GB40975",51,16,26,19,66,48,98,41,87,82,145,121,-1.79855261276359,2.80985058634462,-4.57211982870465,0.000447015016060287,0.128183560791578,0.111571902095754
"31","GB43606",28,28,18,29,29,25,42,34,24,37,51,57,-1.04077674290892,2.05007177961606,-4.60477034324257,0.000420243221407925,0.128183560791578,0.0614265685641886
"32","GB47513",126,54,90,108,233,216,200,156,228,196,333,336,-1.29936380081458,4.43337314708491,-4.57382125488251,0.000445577382259228,0.128183560791578,0.200765758352401
"33","GB47516",54,33,45,34,92,49,64,73,106,81,102,108,-1.22620783591479,3.06176511787987,-4.58867169446189,0.000433230123212226,0.128183560791578,0.170034270055021
"34","GB53976",103,65,89,69,200,82,176,108,154,153,258,212,-1.25161586399332,4.020158537095,-4.56784232084102,0.000450650508418329,0.128183560791578,0.186528086933839
"35","GB52787",25,8,10,8,46,15,59,34,33,27,60,46,-1.80852003556762,1.70302656302346,-4.55070223266373,0.000465526731907523,0.128631686407933,-0.0935597794215326
"36","GB42541",50,40,35,45,65,26,86,63,69,47,93,99,-1.21412415522647,2.84225478270164,-4.46558282032387,0.000547269536689998,0.131226369994896,-0.0496601140064552
"37","GB49626",469,1147,1666,850,1384,801,217,265,321,329,408,328,1.26935788936492,6.1245344941399,4.47541415940672,0.000537116982151122,0.131226369994896,0.0298553292686163
"38","GB49749",200,160,308,332,386,320,252,319,164,292,355,383,-0.474326069182198,5.15367075772149,-4.46317890778047,0.000549781931164795,0.131226369994896,0.00429822432187166
"39","GB50064",1003,685,1102,1004,3408,1451,1708,1758,2752,2233,2262,4115,-1.36188830275451,7.77701752534606,-4.50072022393541,0.000511866923323858,0.131226369994896,0.0648812270917531
"40","GB53790",247,193,338,328,496,434,343,332,248,372,462,598,-0.638726737700492,5.48347273440847,-4.45696501914125,0.00055633142072079,0.131226369994896,-0.00646076368005222
"41","GB55059",241,142,326,295,530,525,399,416,362,369,803,565,-0.990448455272958,5.60674320371502,-4.47051352688969,0.000542153254532273,0.131226369994896,0.0181839815621201
"42","GB42976",182,93,176,131,321,168,271,160,259,250,490,447,-1.21299333003629,4.81868339955529,-4.44019182009454,0.000574414660696989,0.132265813895252,-0.0336387935545357
"43","GB50192",69,53,35,52,49,33,106,71,71,68,86,108,-1.2440396804098,3.01358269656181,-4.4230586748393,0.000593511447018498,0.133484865211998,-0.103666991304942
"44","GB42868",20,6,14,11,26,16,29,24,20,27,37,25,-1.26248043512829,1.34531999225309,-4.40776377334755,0.000611111177868112,0.13431945911733,-0.362302742588749
"45","GB45474",299,277,421,546,519,359,522,476,259,385,602,514,-0.605493729853119,5.73659789018589,-4.34831684743342,0.000684775491687592,0.14396660391545,-0.197755651136072
"46","GB55307",474,350,651,878,479,585,747,691,330,993,962,901,-0.819662620365456,6.33288944809229,-4.3507807971396,0.000681547871211259,0.14396660391545,-0.188835325609131
"47","GB45260",555,417,647,693,937,789,819,690,534,643,948,967,-0.629182394547855,6.48343986071711,-4.28420426428322,0.000774517950022943,0.152864552952487,-0.305128118814957
"48","GB45528",291,178,250,234,341,315,319,301,421,349,432,466,-0.940042586296965,5.33062304948648,-4.29242233336488,0.000762370212114298,0.152864552952487,-0.298477239574569
