"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40231",15,10,16,25,12,22,16,18,21,24,32,31,-0.847004616729402,1.3239995263348,-2.68439349116427,0.0178793444780284,0.999776952302879,-4.41790789745861
"2","GB40261",4829,2792,3382,3368,6380,4148,1303,1276,2528,633,2219,6421,0.830722973681546,8.43510062644648,2.72393170149864,0.016550146052048,0.999776952302879,-4.24989046552545
"3","GB40303",13,25,39,12,26,40,14,26,39,21,57,75,-0.838718319976868,1.85308699978822,-2.81371741345604,0.0138792665438858,0.999776952302879,-4.37000832154724
"4","GB40806",1011,487,1046,669,1179,428,145,142,371,88,146,1552,1.34487069083573,5.73425673144365,2.89944271105332,0.01172502083638,0.999776952302879,-4.08331892392447
"5","GB40968",19,11,2,4,8,5,9,13,15,18,11,24,-1.406021362178,0.378910853168018,-2.90156219851402,0.0116761478416618,0.999776952302879,-4.44318478044836
"6","GB41369",221,97,234,182,363,203,18,35,61,22,37,484,1.49746157629585,3.69130067954761,2.82962158699037,0.0134522468057582,0.999776952302879,-4.21596309582299
"7","GB41418",2916,2634,8996,3969,5316,5839,1353,898,4310,166,584,5634,1.64984579990101,8.21363338248171,2.73258130305631,0.0162724469138883,0.999776952302879,-4.24046127975856
"8","GB41842",610,619,793,663,751,690,259,236,599,158,337,790,0.681396951337519,5.94842194651165,3.42643990649931,0.00412955188928441,0.999776952302879,-3.92858742281996
"9","GB42062",353,442,394,287,319,416,341,329,370,278,421,683,-0.423331359276019,5.58613771070952,-3.05057781540292,0.00869918880144512,0.999776952302879,-4.00290952573015
"10","GB42140",176,312,313,155,211,214,241,213,217,150,287,324,-0.39261106347958,4.86250954843669,-2.70739250676812,0.0170940416523971,0.999776952302879,-4.11129249157744
"11","GB42217",969,2766,4358,2944,3907,2813,713,871,1415,347,2058,1029,1.19781931574928,7.66018551608881,3.70222166067413,0.00239311984180925,0.999776952302879,-3.99958169095075
"12","GB42218",2981,11246,14417,9471,11965,9151,2688,3026,3860,1405,7315,5859,1.00904679639048,9.48379600261148,3.3677749711259,0.00463893941061252,0.999776952302879,-4.18075279574023
"13","GB42219",36,24,24,40,37,38,12,9,15,4,26,8,1.21165187301893,1.29003915059429,3.23853592458307,0.00599430451799804,0.999776952302879,-4.36607649294797
"14","GB42262",21,34,45,52,47,22,6,5,16,3,27,32,1.21067531324316,1.33569733281982,3.14508943629445,0.00721433124216981,0.999776952302879,-4.37288363819726
"15","GB42307",355,273,216,243,385,344,75,124,200,21,137,330,0.976643576359628,4.53437144244957,2.9025124991908,0.0116543000434355,0.999776952302879,-4.10054776175584
"16","GB42343",22,20,31,64,33,43,7,4,19,4,13,19,1.37663946534833,1.19282162663692,3.57018482050537,0.00310641896452957,0.999776952302879,-4.34330499553232
"17","GB42369",16,39,43,11,27,24,34,20,42,13,38,57,-0.67260223670495,1.82065528195853,-2.72612132161774,0.0164794143375906,0.999776952302879,-4.38319018024686
"18","GB42425",390,449,263,512,700,333,43,108,218,48,119,565,1.36255879276049,4.85940305486149,3.26358509293885,0.00570378906928995,0.999776952302879,-3.99850883711734
"19","GB42426",15604,11277,12856,15204,20877,8644,2052,3568,6088,2184,4220,25459,1.24919389751306,9.99194226430402,3.11940239164027,0.00759100490767517,0.999776952302879,-4.24770070172573
"20","GB42586",762,622,1037,568,1079,540,214,159,635,82,155,1050,1.17021180558756,5.80276368853896,2.98547552329264,0.00989425831595906,0.999776952302879,-4.05586601981153
"21","GB42619",19,12,32,6,15,17,1,7,5,1,12,13,1.29227020045694,0.172084849154102,2.84234480107788,0.013119920505579,0.999776952302879,-4.45105551266204
"22","GB42829",832,1052,1381,1157,1460,1058,693,286,677,220,680,1477,0.721520301068225,6.66937588885349,3.04857469459049,0.00873373602978671,0.999776952302879,-4.07745367553484
"23","GB42931",2656,3635,7418,3711,3650,4658,1410,1361,4602,279,1229,2997,1.18853306596496,8.27610303628706,2.82809728768957,0.0134926098518357,0.999776952302879,-4.22131758103506
"24","GB43239",123,142,186,138,115,278,164,232,205,144,218,235,-0.656296403026948,4.48831229715069,-2.90876929449022,0.0115114537656298,0.999776952302879,-4.07681956941278
"25","GB43727",6238,4120,17832,13418,13405,13688,2140,1127,9012,498,2676,12913,1.66084534765705,9.38666416965213,2.9121225947427,0.0114356059532313,0.999776952302879,-4.25714564338604
"26","GB43825",16385,14200,15302,22624,43069,19316,6389,5307,9400,1905,13493,21156,1.14788510054931,10.6154867811662,3.15973860557275,0.00700789603233781,0.999776952302879,-4.26905527008618
"27","GB44132",709,590,961,858,827,764,272,410,790,187,406,594,0.629329476715907,6.15234195949534,2.68366863526331,0.0179046558959723,0.999776952302879,-4.14689631266744
"28","GB44495",13,12,21,14,23,19,8,3,10,5,10,10,0.825828289343538,0.537388681472818,3.03265812540947,0.00901311350373393,0.999776952302879,-4.42464096910617
"29","GB44648",127,194,242,137,147,318,221,174,210,163,247,315,-0.558638666618029,4.67493012685002,-3.01864820039415,0.00926632768274321,0.999776952302879,-4.02900845396687
"30","GB44893",468,411,548,390,547,509,165,178,359,127,249,722,0.588143268852442,5.46197789693539,2.90227085245995,0.0116598517871,0.999776952302879,-4.05605228756544
"31","GB45139",58,83,66,90,57,132,88,113,91,110,169,111,-0.811034251334247,3.57523464568561,-2.74903539265416,0.0157566548852742,0.999776952302879,-4.22125551698951
"32","GB45274",187,162,170,138,224,167,55,60,104,33,86,240,0.712550355483671,3.90389437175945,3.17940960963644,0.00673990674998798,0.999776952302879,-4.0866963727722
"33","GB45582",362,338,436,242,363,319,238,84,274,55,126,342,0.761642114758709,4.86777087744313,2.92287628604034,0.0111956702262285,0.999776952302879,-4.06441240031222
"34","GB45679",68,97,110,60,99,129,76,103,103,61,126,165,-0.467186106531059,3.61671669676858,-3.09913376399113,0.007901953252947,0.999776952302879,-4.13402358086841
"35","GB45746",1969,2732,6314,3085,3064,3857,824,904,3389,121,554,1364,1.76151659646192,7.67949593820702,3.31060972297302,0.00519585681355171,0.999776952302879,-4.08347523584154
"36","GB45855",1842,1011,928,1622,2474,1873,359,501,999,195,763,2036,1.03508666342741,6.95798465221225,2.89535696404215,0.0118198015392985,0.999776952302879,-4.13454520432893
"37","GB46103",123,69,32,58,138,89,10,7,51,6,21,95,1.45690338160873,2.30349355348062,2.68887694319733,0.0177235561330006,0.999776952302879,-4.36327441081879
"38","GB46175",206,199,250,200,214,295,56,121,151,16,81,229,1.01014834255659,4.12636136387923,3.24354266334201,0.00593507977733369,0.999776952302879,-4.05410072591023
"39","GB46444",176,285,414,323,292,303,81,95,196,69,102,266,0.926077684792129,4.57391703478724,4.29281859780815,0.00075538088610571,0.999776952302879,-3.7536708297263
"40","GB46448",402,516,611,586,558,387,265,168,217,86,334,534,0.77371781104376,5.44434955607276,3.69568036030561,0.00242420421885347,0.999776952302879,-3.84051092929866
"41","GB46620",1266,778,988,646,1418,1144,437,432,819,207,568,1076,0.629751238748694,6.52919457015688,2.79467100898089,0.0144081256512234,0.999776952302879,-4.13603706204759
"42","GB46737",937,1651,3936,2026,1651,1626,605,508,1621,258,798,1179,1.02486020137814,7.16630299390618,3.4247683853042,0.00414325771273102,0.999776952302879,-4.02035251329456
"43","GB46749",1163,525,855,1388,2400,986,133,192,631,107,343,1686,1.48320043506058,6.23464497205213,3.0786933207836,0.00822833184503724,0.999776952302879,-4.05347989917332
"44","GB47079",667,945,1411,772,1494,946,274,305,803,270,362,1550,0.772392333989847,6.4446695837561,2.80161981504422,0.0142129349102785,0.999776952302879,-4.13030893600071
"45","GB47217",184,210,365,270,368,385,124,139,170,77,260,224,0.542207977358067,4.74654520485134,2.83831023316265,0.0132244217530184,0.999776952302879,-4.08807487782754
"46","GB47840",420,172,149,158,260,121,44,62,74,22,58,214,1.20440856639455,3.81591060139419,3.0586365751747,0.00856156350287669,0.999776952302879,-4.14076913823064
"47","GB47933",1840,1017,1208,1488,3131,1374,215,308,620,288,532,2719,1.33465230374915,6.83194173502804,3.28839716346739,0.00542988868173268,0.999776952302879,-4.03000880616069
"48","GB47974",1072,746,2012,1599,1570,1585,345,213,1672,155,638,1396,1.13388867464428,6.7330407688348,2.70722365798986,0.0170996829571043,0.999776952302879,-4.17252713972847
"49","GB48040",46,36,92,70,45,40,11,11,46,5,22,58,1.01706374687883,2.00416458323695,2.69523601994951,0.017504853887547,0.999776952302879,-4.37920356894753
"50","GB48321",1493,1558,3348,1921,2651,1738,438,483,1647,189,461,2136,1.3768526797036,7.17963210124825,3.6941888068693,0.00243134917400672,0.999776952302879,-3.96257293945697
"51","GB48407",1399,1045,1417,900,1346,855,326,381,889,62,229,1272,1.34987663378245,6.34495058088842,2.99639620970196,0.00968303321967277,0.999776952302879,-4.07851725060137
"52","GB48468",62,56,85,90,67,50,14,12,45,10,13,85,1.20729164602466,2.28398833407189,3.2746944553653,0.00557948645963507,0.999776952302879,-4.27982301637966
"53","GB48523",75,74,144,61,104,98,53,49,68,22,33,69,0.651315222904586,3.0370537886001,2.8586001674532,0.0127070205528105,0.999776952302879,-4.26043321384286
"54","GB48603",37,21,29,50,17,51,71,73,57,70,53,44,-1.17487522554266,2.49733241990415,-2.7280510774768,0.016417321087446,0.999776952302879,-4.33485030651912
"55","GB48656",347,351,549,600,681,326,140,161,203,14,84,652,1.40730186660536,4.92796944823521,2.85580863689017,0.0127770102977159,0.999776952302879,-4.10965779670159
"56","GB48662",5720,3222,4533,5502,5363,3250,584,1214,1831,269,1024,4015,1.80037262833564,8.12335699121753,4.44032893793935,0.000569068897052087,0.999776952302879,-3.91480445714336
"57","GB48960",89,56,83,72,55,105,64,127,98,64,153,136,-0.777103203245059,3.4809430788135,-3.11635099357373,0.007637028891145,0.999776952302879,-4.15177670308722
"58","GB49147",277,289,343,269,523,327,109,140,299,78,216,337,0.569020957633969,4.93009694311707,2.80066495421178,0.0142396027834709,0.999776952302879,-4.09204834490893
"59","GB49312",451,569,703,262,434,372,183,144,351,63,186,530,0.793521265537136,5.24169780788217,3.13591388946321,0.00734669981055523,0.999776952302879,-3.99359392180552
"60","GB49390",163,260,236,197,233,246,154,288,319,170,289,434,-0.573879272782873,4.93455989055644,-3.43442656515152,0.00406469046297354,0.999776952302879,-3.89441493284686
"61","GB49510",37,15,152,125,23,12,0,7,7,9,7,13,2.41647223681789,0.893636487187774,2.74908200430854,0.0157552166118117,0.999776952302879,-4.43567894379679
"62","GB49543",3060,4122,6543,5257,7837,7990,1498,1603,5011,1025,2642,4006,0.955617001806912,8.8120715360146,3.47830391526576,0.00372618951006213,0.999776952302879,-4.1223375085537
"63","GB49653",1142,1052,1177,1073,1448,884,501,536,587,206,915,1396,0.619084049778044,6.69689535863511,2.82114198346063,0.0136782943379183,0.999776952302879,-4.13853636814437
"64","GB49875",811,645,2575,1274,1347,874,150,150,1125,27,206,1057,1.87642117811133,6.02744404393097,3.04220210165314,0.00884454794753452,0.999776952302879,-4.06846828466294
"65","GB49930",526,575,997,587,668,456,192,291,375,76,205,779,0.933534507126625,5.65490334768761,3.23975773870938,0.00597979750258837,0.999776952302879,-3.97287839765334
"66","GB49940",1594,999,834,886,1519,1184,247,358,906,152,266,1312,1.18154024609753,6.43372147943071,3.25203196948662,0.00583599120653867,0.999776952302879,-4.01384378162371
"67","GB50114",1044,708,454,163,881,89,23,70,238,3,35,184,2.62786854025327,4.11809861575424,3.2239885292447,0.00616975197885978,0.999776952302879,-4.14406052254161
"68","GB50116",18691,14369,10817,9297,12619,7237,2870,5606,7011,933,3147,12548,1.24391835825027,9.77007092407331,3.01043783017156,0.00941797620541699,0.999776952302879,-4.25574005617735
"69","GB50639",23,28,37,16,22,30,23,30,30,21,37,53,-0.608549405875054,1.85753150692303,-3.22529480208867,0.00615379069885156,0.999776952302879,-4.31807135604515
"70","GB50685",24,12,13,11,12,16,16,27,15,19,19,33,-0.8484701607428,1.16971596564837,-2.69603363123916,0.0174776080817916,0.999776952302879,-4.42472959689185
"71","GB51107",4157,2407,1391,2430,4734,2965,445,1139,1535,302,1068,2591,1.29821441363832,7.68845959201004,3.31826292773895,0.0051175819182659,0.999776952302879,-4.08107235353437
"72","GB51237",1336,1669,2538,1050,1804,1529,570,562,722,440,1032,1825,0.7383486621784,7.13703514122434,4.64667509770198,0.000384424175010279,0.999776952302879,-3.77916817012298
"73","GB51283",1347,1699,2449,1737,1614,1719,782,603,1872,276,711,1771,0.765804674625918,7.25363987141571,2.80673359583386,0.0140709433951006,0.999776952302879,-4.17303877471339
"74","GB51368",515,432,1401,638,638,729,226,137,725,58,203,747,1.10120233231761,5.68967825806606,2.73610393107975,0.0161606562996651,0.999776952302879,-4.12357072847553
"75","GB51439",5,9,6,7,85,10,14,12,77,8,76,52,-1.71413677439171,1.19636659919711,-2.74702767322776,0.0158187277457847,0.999776952302879,-4.42021379955091
"76","GB51666",3094,2058,2332,1760,2670,1481,877,728,1696,446,521,2825,0.881195950932256,7.51585289882736,2.73551503638635,0.0161792926631301,0.999776952302879,-4.20386000018072
"77","GB51744",224,288,588,502,407,295,102,148,276,55,145,281,0.949547840160928,4.87918727756262,3.45844986859207,0.00387569734325526,0.999776952302879,-3.92289672711216
"78","GB51751",887,932,1130,1278,1419,880,243,328,690,256,683,1318,0.840770512157333,6.52272440123298,3.30408280704475,0.00526355796389192,0.999776952302879,-4.00284750026913
"79","GB51774",135,130,147,122,103,211,142,190,162,157,234,189,-0.673683096795811,4.32293452670119,-2.87022056718598,0.0124196907316929,0.999776952302879,-4.10366425198948
"80","GB52103",62,61,42,49,69,49,17,24,20,7,16,60,1.04389699389031,2.08845990600218,3.50931330766984,0.00350420145030156,0.999776952302879,-4.26811874630287
"81","GB52186",13056,8535,8116,22167,9948,4442,1154,3734,2900,178,134,12584,2.71804302111738,8.80490692092646,2.78870276934038,0.0145778618876897,0.999776952302879,-4.25984617139137
"82","GB52574",57,73,97,51,59,105,47,67,89,69,108,159,-0.559270540628439,3.30648200878268,-2.81168489130903,0.0139347857923637,0.999776952302879,-4.23636171998061
"83","GB52666",17,27,46,12,15,17,4,2,22,3,3,21,1.33367190366521,0.549691655437119,2.93208878656324,0.0109940659339447,0.999776952302879,-4.43201111942851
