"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB48844",65,65,109,33,44,73,20,55,49,25,20,9,1.64497885280794,2.53661537806175,5.48303501595278,8.29690481370271e-05,0.814756052705606,-4.00009061164451
"2","GB40138",2,13,46,3,1,49,43,39,28,82,34,27,-1.50423776719671,1.43920802087333,-2.64379690254314,0.0193628011210779,0.999253308915298,-4.42729791440263
"3","GB40139",264,230,433,284,245,230,181,202,498,140,124,100,1.05279115095767,5.0221402219311,3.36388813831237,0.00467977259084076,0.999253308915298,-3.8388525253658
"4","GB40148",1370,380,3674,1303,1777,1151,464,516,1502,403,627,1347,1.36053955815529,7.14308172730897,2.71067899356742,0.0169949175783941,0.999253308915298,-4.15351742319383
"5","GB40266",230,281,425,215,186,309,308,266,348,284,211,186,0.467444320738715,5.27299931441136,3.22527112251402,0.0061599347546472,0.999253308915298,-3.85966633656621
"6","GB40299",1615,1276,4338,771,1473,1292,802,878,2998,667,1102,641,1.08898039443769,7.50833555189264,3.17012011384846,0.00687142226781996,0.999253308915298,-4.06845651438886
"7","GB40300",12,14,29,15,24,31,38,44,48,54,46,21,-0.625231901135145,2.06697784778542,-2.67640329349246,0.0181709527535099,0.999253308915298,-4.37498565283457
"8","GB40337",12,106,158,31,26,65,168,165,163,118,143,50,-0.847804080505618,3.50457133735641,-2.56798885032534,0.0224334709817178,0.999253308915298,-4.26607557817875
"9","GB40407",13,14,26,11,22,14,13,2,15,17,12,7,1.15035878013479,0.893521155488157,2.64222601937005,0.0194220941555548,0.999253308915298,-4.44809588594973
"10","GB40543",127,142,415,137,150,384,391,371,393,448,365,241,-0.411778602423462,5.29812737629858,-2.49669511534038,0.0257459484523626,0.999253308915298,-4.12803693396003
"11","GB40635",512,387,1582,411,315,243,465,472,476,376,216,244,0.835118717357122,5.90250505150068,2.64001337927604,0.0195059086913697,0.999253308915298,-4.07397585290826
"12","GB40967",1610,1823,6447,903,557,574,1153,1425,703,380,796,810,1.14293833727474,7.25209361698677,2.57046787217693,0.0223260077066483,0.999253308915298,-4.20155416925127
"13","GB41428",41127,36188,70449,84298,35100,38478,28973,33129,29464,23490,17790,47565,1.21819055763191,12.4106482648903,3.11731784889152,0.00762907161069785,0.999253308915298,-4.38297052347623
"14","GB41708",1712,223,2268,199,94,233,191,181,250,116,39,23,2.34985107631261,4.86138202939757,3.0449727828541,0.00880343372186941,0.999253308915298,-4.02521833357167
"15","GB42023",188,246,567,178,236,492,534,529,570,579,520,338,-0.362206154917284,5.80257267967858,-2.79049230184701,0.0145362914480574,0.999253308915298,-4.02862441397596
"16","GB42219",4,40,8,4,3,19,26,37,38,64,23,10,-1.29458536128186,1.23655053002471,-2.59504635536446,0.0212870673841771,0.999253308915298,-4.4396808594425
"17","GB42252",512,346,503,250,376,1315,396,659,374,384,326,219,0.821672885791136,5.9465539295626,2.74894387488343,0.0157694152032468,0.999253308915298,-4.03783807226727
"18","GB42275",8,10,22,6,6,30,48,37,48,35,38,10,-1.03717400796484,1.52814772906465,-3.11116874232552,0.00772253145899041,0.999253308915298,-4.36537941500756
"19","GB42410",997,687,4400,1418,2820,540,586,161,279,70,976,2518,2.20533794119053,6.77711358541433,2.49838648144628,0.0256621869566178,0.999253308915298,-4.19304755465087
"20","GB42466",24,43,57,55,33,32,26,22,46,25,28,32,0.811609069566952,2.32247157905281,2.81948624840708,0.0137321123642698,0.999253308915298,-4.33111280702508
"21","GB42925",149,197,444,126,140,321,371,345,426,434,338,263,-0.343510748269243,5.31690982327756,-2.79418108055877,0.014431478020735,0.999253308915298,-4.02127372610216
"22","GB43004",2964,1838,6089,2307,2009,2305,2277,3620,2224,2537,1653,1337,0.785090884013236,8.46190983958799,3.05687406841168,0.008598614765347,0.999253308915298,-4.17445664755574
"23","GB43076",80,73,158,46,66,98,64,77,130,81,75,48,0.516127425381729,3.52956265574084,2.70902192853497,0.0170500306761107,0.999253308915298,-4.22149468761206
"24","GB44552",9477,1635,1103,1265,478,11272,313,1302,325,228,1960,174,2.77577158755241,7.22209452318194,3.40649879260412,0.00430075327216595,0.999253308915298,-3.98791329286043
"25","GB44561",480,165,101,70,60,513,88,118,85,48,124,31,1.49417316410834,4.00962284742529,2.4912417469014,0.0260178044029294,0.999253308915298,-4.23445939846726
"26","GB44850",53,83,161,60,75,133,163,153,174,173,170,129,-0.415416359572765,4.11725880541223,-3.4119705402197,0.00425436844712068,0.999253308915298,-3.95862563478455
"27","GB45137",277,324,641,303,362,360,441,297,579,390,283,197,0.545416705896192,5.69881411870396,2.74708052436146,0.0158270452174718,0.999253308915298,-4.02712580572546
"28","GB45270",9,20,49,18,24,34,48,56,51,51,39,37,-0.548937227587011,2.2741869382524,-2.77216767157597,0.0150680920743911,0.999253308915298,-4.34510909564435
"29","GB45377",943,2143,2689,1276,1105,2101,1902,2049,1810,1659,1754,1172,0.363045050142484,7.9157587117909,2.62210372630248,0.0201973330327576,0.999253308915298,-4.23413102741948
"30","GB45404",137,127,275,149,112,168,174,141,226,120,120,110,0.518018326112102,4.4553128748418,2.69641327826132,0.017475117474584,0.999253308915298,-4.10587326707249
"31","GB45882",58,86,150,47,42,132,88,73,87,80,89,56,0.447560416397391,3.50984462493069,2.78437645633493,0.0147117089705034,0.999253308915298,-4.20603888728517
"32","GB45884",513,422,935,742,568,331,297,438,1066,533,398,221,0.878129786330743,6.16621401804129,2.50290152067867,0.0254398668553636,0.999253308915298,-4.13670530867683
"33","GB45951",1056,894,1259,1112,1036,1810,1125,606,1346,880,877,756,0.868182062146851,7.23360727025729,3.49134023623767,0.0036353915453962,0.999253308915298,-3.95835564040596
"34","GB45988",12,16,57,19,23,19,14,27,15,18,19,11,0.792541467446471,1.50567628048254,2.95656540391237,0.0104836158497769,0.999253308915298,-4.37887509788142
"35","GB46203",34,55,67,52,26,37,40,34,37,21,36,19,0.900228158002115,2.4188710351859,3.48070416025414,0.00371277079979507,0.999253308915298,-4.22542444872784
"36","GB46236",249,352,2001,686,497,81,80,33,139,39,328,666,2.32790402350784,5.04031533696113,2.87329276625221,0.0123535385759619,0.999253308915298,-4.04737571788935
"37","GB46365",3909,2731,6164,6586,4103,1528,1035,2711,7725,2947,1625,1156,1.30356517067391,8.72539759955925,2.5728176167539,0.0222246066608674,0.999253308915298,-4.29351929925503
"38","GB46394",5,22,48,30,24,42,14,43,15,13,20,5,1.06753608939439,1.51083789653962,2.58495848954472,0.0217077136791168,0.999253308915298,-4.4217247379791
"39","GB46697",951,1047,2367,1062,1217,1763,1529,1774,1412,1334,1237,714,0.522120104504285,7.58269269076246,3.11640588169305,0.0076428612859725,0.999253308915298,-4.08796286107671
"40","GB46914",1073,938,1440,919,1053,1394,1424,1009,1331,1068,1008,741,0.562289418325849,7.33092369611866,2.86555099955009,0.012543190194103,0.999253308915298,-4.12785537953297
"41","GB46918",199,192,332,208,156,156,168,142,295,163,181,132,0.619736650998725,4.77936640413187,2.65472656275294,0.0189550883654575,0.999253308915298,-4.08720806880022
"42","GB47348",21,23,49,27,25,66,76,89,81,79,54,37,-0.628320450015117,2.77634355157711,-2.81022663325538,0.0139840893680349,0.999253308915298,-4.292213853413
"43","GB47515",14,26,45,8,14,27,15,26,16,21,14,6,0.81750566758319,1.36072692906623,3.04797183866733,0.00875136980796007,0.999253308915298,-4.37939383792714
"44","GB47545",137,82,438,46,91,89,36,44,112,67,93,60,1.28152124098097,3.63363809281324,3.27603073211929,0.0055702232914951,0.999253308915298,-4.08507963443996
"45","GB47691",284,810,2208,223,517,982,874,2938,2013,1584,1512,761,-0.824088292867936,7.12621593950656,-2.53988199638032,0.0236872578395448,0.999253308915298,-4.20264505799059
"46","GB47901",103,122,223,109,112,290,258,318,281,302,276,203,-0.432789802781739,4.87410156749548,-2.71649495410474,0.0168028498827824,0.999253308915298,-4.06910755204793
"47","GB47967",5,9,18,7,21,16,28,35,22,26,24,19,-0.704085549812458,1.34949265597018,-2.54633722558235,0.0233934713893449,0.999253308915298,-4.43625187163039
"48","GB48062",53,47,155,60,57,73,58,78,64,51,63,63,0.572502530577321,3.26610239827228,2.78394466032504,0.0147241718021066,0.999253308915298,-4.23776042533575
"49","GB48472",547,451,625,547,470,201,309,427,769,327,216,168,0.974117679243225,5.81184378968774,2.49796966620444,0.0256828045925418,0.999253308915298,-4.1214593268705
"50","GB48476",3,4,16,7,4,10,26,19,23,21,22,12,-1.13784657501873,0.784809982110084,-4.40730432361923,0.00060739842271562,0.999253308915298,-4.31737896814568
"51","GB48489",66,144,197,121,118,128,257,208,325,207,322,180,-0.563298478221529,4.67141235430006,-3.07254163070769,0.00833615870665073,0.999253308915298,-3.97534449194418
"52","GB48580",32,35,80,22,34,108,116,102,99,123,96,46,-0.609022758092669,3.24352180813231,-2.61307170487773,0.0205549604488498,0.999253308915298,-4.28040117718839
"53","GB48841",1231,1168,4637,337,1555,2232,753,993,2469,665,683,391,1.20271199679063,7.31257970657641,2.94341144007024,0.0107592775665589,0.999253308915298,-4.10613344273387
"54","GB48860",73,48,112,10,53,35,21,19,33,43,20,14,1.34878718100995,2.26084647693876,3.20184907272077,0.00645265920323501,0.999253308915298,-4.28487546883621
"55","GB48862",9051,10872,33501,4651,12769,7927,5434,7783,26848,4047,5439,2732,1.22363203268783,10.251051311212,2.76078037662837,0.015408082751409,0.999253308915298,-4.33894482074523
"56","GB48903",5,6,11,3,8,13,19,19,15,24,27,7,-0.8276912464756,0.746510551365837,-2.69159438448148,0.0176402869665413,0.999253308915298,-4.45051953578179
"57","GB49363",14,39,78,22,12,50,115,63,61,56,84,71,-0.768842603670914,2.76760069889827,-2.76928007301424,0.015153607772268,0.999253308915298,-4.30259735909704
"58","GB49458",15,35,76,14,17,65,76,73,77,72,61,35,-0.579076795181503,2.68203339588165,-2.57970958774001,0.0219297447649235,0.999253308915298,-4.34182622900952
"59","GB49869",116,296,347,108,116,163,390,418,463,295,305,212,-0.518665721057721,5.13840874720589,-2.80952459207116,0.0140033770671176,0.999253308915298,-4.02666843254042
"60","GB50009",5970,7096,10565,5913,7371,9044,9511,8289,9050,7972,5832,3725,0.581266734692617,10.06093620643,2.75517714624485,0.0155781144996862,0.999253308915298,-4.33027578279468
"61","GB50023",18,41,57,22,26,63,61,65,62,78,74,51,-0.446238429530662,2.79812331919871,-2.54002972514299,0.0236804949883405,0.999253308915298,-4.33754704783822
"62","GB50095",1883,1197,1807,2701,1708,749,564,1227,2305,1181,665,386,1.38669285395359,7.43015715986125,3.01949104139962,0.00925834394675657,0.999253308915298,-4.09808799891657
"63","GB50118",1284,730,4171,2824,397,1143,904,1140,946,611,519,199,1.55942183860708,7.05843837447545,3.27218975529597,0.00561280396892022,0.999253308915298,-3.99245199777635
"64","GB50226",40651,14052,76425,23377,21127,34373,19438,11109,36991,9290,8157,17518,1.48492900161033,11.5991763041163,3.45189541198898,0.0039307860293639,0.999253308915298,-4.3157192091852
"65","GB50423",33518,4397,39227,10497,18300,7857,623,788,2295,339,8568,19523,3.28005260496619,9.62048127025527,2.93205583818444,0.011002985415987,0.999253308915298,-4.28697836426596
"66","GB50526",338,1329,2195,1643,1171,955,791,1086,722,550,676,498,1.1260508400096,7.01105137107077,3.66349066735251,0.00258658572132122,0.999253308915298,-3.88542110294446
"67","GB50878",85,40,111,43,84,59,38,41,57,35,34,52,1.02915413031884,2.96284194889903,3.29544660662212,0.0053598712137628,0.999253308915298,-4.18184508653682
"68","GB50880",461,288,1521,375,287,330,267,339,263,218,306,578,0.943985830137622,5.7666034754877,2.70702298549362,0.0171167457873631,0.999253308915298,-4.0455090878668
"69","GB50883",89545,34817,155616,47695,60574,31275,34430,33488,56938,17283,28255,66794,1.19740074912082,12.7278285748627,2.51399614290553,0.0249013908664591,0.999253308915298,-4.45267348576959
"70","GB50911",19,23,83,43,42,68,106,75,149,93,162,47,-0.813393418732478,3.21910425371398,-2.75844411822999,0.0154787560660011,0.999253308915298,-4.25471443489108
"71","GB51055",193,234,657,221,234,377,613,511,542,670,452,347,-0.372428675893231,5.82059782558931,-2.6829322783622,0.0179410050764742,0.999253308915298,-4.06663971490234
"72","GB51189",313,312,673,366,296,284,226,377,630,290,233,166,0.7555955572009,5.56396182702467,2.8973462722582,0.0117820788699205,0.999253308915298,-3.97101818693477
"73","GB51322",3,16,16,4,7,15,30,40,27,18,29,29,-1.17102479831842,1.22923906193837,-3.88486918952361,0.00167315409990519,0.999253308915298,-4.32016937058344
"74","GB51369",790,708,1255,700,571,711,499,727,1372,761,609,298,0.774639220013605,6.68428287819134,2.94638794010226,0.0106962818839846,0.999253308915298,-4.03764597967068
"75","GB51426",133,198,326,95,133,287,300,337,308,411,327,255,-0.384399164006049,5.13196426018653,-2.81704194182355,0.013798193056765,0.999253308915298,-4.02012659214027
"76","GB51572",170,189,250,269,145,230,162,271,192,197,180,127,0.573216025460964,4.83222932510975,2.59517923895809,0.0212815792278682,0.999253308915298,-4.10299271618835
"77","GB51696",9,27,68,18,27,41,97,66,64,123,63,33,-0.871916287520409,2.66393167422012,-3.14961994842546,0.00715625802663334,0.999253308915298,-4.25140276178085
"78","GB52429",436,707,1848,330,895,643,698,399,658,267,317,462,1.0937170973346,6.33924734457662,3.70536591394403,0.0023814944964258,0.999253308915298,-3.77584629545392
